DT,prcp,pres,dwpt,wdir,wspd,San_Antonio,rhum,temp
2022-06-12 00:00:00,0.0,1005.9,14.4,130.0,16.6,0.939142,25.0,37.8
2022-06-12 01:00:00,0.0,1005.9,14.4,130.0,16.6,0.940699,25.0,37.8
2022-06-12 02:00:00,0.0,1006.8,15.8,130.0,16.6,0.892231,34.0,33.9
2022-06-12 03:00:00,0.0,1008.1,23.2,140.0,27.7,0.835581,63.0,31.1
2022-06-12 04:00:00,0.0,1008.6,22.9,150.0,25.9,0.785731,68.0,29.4
2022-06-12 05:00:00,0.0,1008.6,22.9,150.0,25.9,0.708622,68.0,29.4
2022-06-12 06:00:00,0.0,1008.8,23.4,160.0,18.4,0.649147,77.0,27.8
2022-06-12 07:00:00,0.0,1009.0,22.8,170.0,11.2,0.584255,77.0,27.2
2022-06-12 08:00:00,0.0,1008.9,21.7,180.0,18.4,0.536365,74.0,26.7
2022-06-12 09:00:00,0.0,1009.1,21.7,180.0,13.0,0.495332,79.0,25.6
2022-06-12 10:00:00,0.0,1009.1,21.7,180.0,13.0,0.472971,79.0,25.6
2022-06-12 11:00:00,0.0,1009.5,21.7,180.0,11.2,0.446289,85.0,24.4
2022-06-12 12:00:00,0.0,1009.5,21.7,180.0,11.2,0.424159,85.0,24.4
2022-06-12 13:00:00,0.0,1010.9,21.7,200.0,18.4,0.41805,72.0,27.2
2022-06-12 14:00:00,0.0,1010.9,21.7,200.0,18.4,0.467093,72.0,27.2
2022-06-12 15:00:00,0.0,1010.8,21.1,170.0,24.1,0.512852,65.0,28.3
2022-06-12 16:00:00,0.0,1010.8,20.7,170.0,13.0,0.562125,49.0,32.8
2022-06-12 17:00:00,0.0,1010.8,20.7,170.0,13.0,0.658541,49.0,32.8
2022-06-12 18:00:00,0.0,1009.2,18.3,210.0,22.3,0.708103,34.0,36.7
2022-06-12 19:00:00,0.0,1008.3,16.6,160.0,13.0,0.763601,28.0,38.3
2022-06-12 20:00:00,0.0,1008.3,16.6,160.0,13.0,0.831489,28.0,38.3
2022-06-12 21:00:00,0.0,1007.1,14.0,170.0,13.0,0.838347,21.0,40.6
2022-06-12 22:00:00,0.0,1006.6,14.8,140.0,24.1,0.890157,22.0,40.6
2022-06-12 23:00:00,0.0,1006.3,15.1,140.0,24.1,0.920989,24.0,39.4
2022-06-13 00:00:00,0.0,1006.3,15.1,140.0,24.1,0.953723,24.0,39.4
2022-06-13 01:00:00,0.0,1007.4,19.0,140.0,24.1,0.935742,39.0,35.0
2022-06-13 02:00:00,0.0,1008.9,21.0,140.0,25.9,0.929576,50.0,32.8
2022-06-13 03:00:00,0.0,1010.0,21.1,140.0,29.5,0.88739,57.0,30.6
2022-06-13 04:00:00,0.0,1010.6,21.7,140.0,29.5,0.802501,65.0,28.9
2022-06-13 05:00:00,0.0,1010.6,21.7,160.0,29.5,0.72032,65.0,28.9
2022-06-13 06:00:00,0.0,1011.0,22.8,140.0,22.3,0.641425,79.0,26.7
2022-06-13 07:00:00,0.0,1011.1,22.2,170.0,11.2,0.593073,79.0,26.1
2022-06-13 08:00:00,0.0,1011.1,22.2,170.0,11.2,0.515099,79.0,26.1
2022-06-13 09:00:00,0.0,1011.2,22.9,160.0,14.8,0.480694,85.0,25.6
2022-06-13 10:00:00,0.0,1011.2,22.9,160.0,14.8,0.487437,85.0,25.6
2022-06-13 11:00:00,0.0,1012.1,22.3,160.0,18.4,0.490491,82.0,25.6
2022-06-13 12:00:00,0.0,1012.6,22.2,160.0,18.4,0.489627,79.0,26.1
2022-06-13 13:00:00,0.0,1013.1,21.1,160.0,20.5,0.503054,67.0,27.8
2022-06-13 14:00:00,0.0,1013.1,21.1,160.0,20.5,0.546104,67.0,27.8
2022-06-13 15:00:00,0.0,1012.6,18.4,160.0,27.7,0.592842,44.0,32.2
2022-06-13 16:00:00,0.0,1012.6,16.2,160.0,27.7,0.610247,36.0,33.3
2022-06-13 17:00:00,0.0,1011.8,16.3,150.0,25.9,0.665111,33.0,35.0
2022-06-13 18:00:00,0.0,1011.1,14.7,190.0,20.5,0.694675,27.0,36.7
2022-06-13 19:00:00,0.0,1011.1,14.7,190.0,20.5,0.721704,27.0,36.7
2022-06-13 20:00:00,0.0,1009.6,16.2,150.0,24.1,0.718591,28.0,37.8
2022-06-13 21:00:00,0.0,1009.1,16.7,150.0,24.1,0.750403,30.0,37.2
2022-06-13 22:00:00,0.0,1008.3,17.3,160.0,29.5,0.794203,31.0,37.2
2022-06-13 23:00:00,0.0,1008.3,19.5,130.0,33.5,0.900473,39.0,35.6
2022-06-14 00:00:00,0.0,1008.3,19.5,130.0,33.5,0.910154,39.0,35.6
2022-06-14 01:00:00,0.0,1009.4,21.6,150.0,38.9,0.886526,57.0,31.1
2022-06-14 02:00:00,0.0,1010.2,21.6,140.0,38.9,0.845032,63.0,29.4
2022-06-14 03:00:00,0.0,1011.1,22.3,150.0,31.7,0.803711,70.0,28.3
2022-06-14 04:00:00,0.0,1011.1,22.3,150.0,31.7,0.730521,70.0,28.3
2022-06-14 05:00:00,0.0,1012.0,22.3,160.0,27.7,0.667531,72.0,27.8
2022-06-14 06:00:00,0.0,1011.9,22.2,160.0,25.9,0.601602,74.0,27.2
2022-06-14 07:00:00,0.0,1011.7,22.1,170.0,31.7,0.562125,76.0,26.7
2022-06-14 08:00:00,0.0,1011.6,22.1,160.0,22.3,0.531293,76.0,26.7
2022-06-14 09:00:00,0.0,1011.6,22.1,160.0,22.3,0.497291,76.0,26.7
2022-06-14 10:00:00,0.0,1011.6,21.8,160.0,20.5,0.486572,77.0,26.1
2022-06-14 11:00:00,0.0,1011.6,21.8,160.0,20.5,0.488993,77.0,26.1
2022-06-14 12:00:00,0.0,1012.5,21.8,160.0,18.4,0.481385,77.0,26.1
2022-06-14 13:00:00,0.0,1012.5,21.8,160.0,18.4,0.49222,77.0,26.1
2022-06-14 14:00:00,0.0,1012.9,21.7,170.0,27.7,0.507031,74.0,26.7
2022-06-14 15:00:00,0.0,1013.0,21.1,170.0,25.9,0.560108,59.0,30.0
2022-06-14 16:00:00,0.0,1012.7,18.9,170.0,25.9,0.603273,44.0,32.8
2022-06-14 17:00:00,0.0,1012.3,18.8,140.0,35.3,0.665802,41.0,33.9
2022-06-14 18:00:00,0.0,1011.6,17.2,140.0,35.3,0.645689,36.0,34.4
2022-06-14 19:00:00,0.0,1011.6,17.2,160.0,37.1,0.705509,36.0,34.4
2022-06-14 20:00:00,0.0,1009.9,17.3,140.0,25.9,0.733806,32.0,36.7
2022-06-14 21:00:00,0.0,1009.2,16.7,150.0,35.3,0.775645,29.0,37.8
2022-06-14 22:00:00,0.0,1008.8,17.3,140.0,42.5,0.782734,33.0,36.1
2022-06-14 23:00:00,0.0,1008.7,18.9,130.0,46.4,0.799965,40.0,34.4
2022-06-15 00:00:00,0.0,1008.7,18.9,140.0,40.7,0.803481,40.0,34.4
2022-06-15 01:00:00,0.0,1009.7,21.7,130.0,37.1,0.797545,61.0,30.0
2022-06-15 02:00:00,0.0,1010.5,21.7,150.0,31.7,0.80083,65.0,28.9
2022-06-15 03:00:00,0.0,1010.5,21.7,150.0,33.5,0.770862,65.0,28.9
2022-06-15 04:00:00,0.0,1012.2,22.2,150.0,27.7,0.707008,74.0,27.2
2022-06-15 05:00:00,0.0,1012.2,22.2,150.0,27.7,0.640387,74.0,27.2
2022-06-15 06:00:00,0.0,1012.8,22.1,150.0,24.1,0.565295,76.0,26.7
2022-06-15 07:00:00,0.0,1012.8,22.2,160.0,25.9,0.535327,74.0,27.2
2022-06-15 08:00:00,0.0,1012.4,22.1,140.0,24.1,0.5068,76.0,26.7
2022-06-15 09:00:00,0.0,1012.4,22.1,140.0,24.1,0.480406,76.0,26.7
2022-06-15 10:00:00,0.0,1012.4,21.7,160.0,24.1,0.495851,74.0,26.7
2022-06-15 11:00:00,0.0,1012.8,21.7,170.0,22.3,0.517289,74.0,26.7
2022-06-15 12:00:00,0.0,1013.4,22.1,160.0,22.3,0.520977,76.0,26.7
2022-06-15 13:00:00,0.0,1013.8,22.3,160.0,22.3,0.526222,72.0,27.8
2022-06-15 14:00:00,0.0,1013.8,22.3,170.0,24.1,0.537633,72.0,27.8
2022-06-15 15:00:00,0.0,1014.2,21.0,160.0,25.9,0.562241,55.0,31.1
2022-06-15 16:00:00,0.0,1014.6,20.0,160.0,20.5,0.595954,57.0,29.4
2022-06-15 17:00:00,0.0,1014.5,20.0,170.0,24.1,0.581143,50.0,31.7
2022-06-15 18:00:00,0.0,1013.8,19.3,160.0,20.5,0.606385,45.0,32.8
2022-06-15 19:00:00,0.0,1013.8,19.3,160.0,20.5,0.586388,45.0,32.8
2022-06-15 20:00:00,0.0,1012.7,20.0,110.0,13.0,0.695655,47.0,32.8
2022-06-15 21:00:00,0.0,1012.1,20.0,130.0,27.7,0.732423,43.0,34.4
2022-06-15 22:00:00,0.0,1011.8,19.6,130.0,22.3,0.768787,43.0,33.9
2022-06-15 23:00:00,0.0,1011.3,18.4,140.0,24.1,0.817197,40.0,33.9
2022-06-16 00:00:00,0.0,1011.3,18.4,140.0,24.1,0.815756,40.0,33.9
2022-06-16 01:00:00,0.0,1012.2,20.1,140.0,18.4,0.804691,49.0,32.2
2022-06-16 02:00:00,0.0,1013.3,21.7,140.0,29.5,0.720147,61.0,30.0
2022-06-16 03:00:00,0.0,1014.1,22.3,130.0,25.9,0.755821,70.0,28.3
2022-06-16 04:00:00,0.0,1014.1,22.3,130.0,25.9,0.691217,70.0,28.3
2022-06-16 05:00:00,0.0,1015.3,22.1,160.0,18.4,0.630648,76.0,26.7
2022-06-16 06:00:00,0.0,1015.4,22.9,150.0,14.8,0.569733,85.0,25.6
2022-06-16 07:00:00,0.0,1015.5,22.9,160.0,18.4,0.51654,85.0,25.6
2022-06-16 08:00:00,0.0,1015.4,22.3,160.0,20.5,0.499827,82.0,25.6
2022-06-16 09:00:00,0.0,1015.4,22.3,160.0,20.5,0.464442,82.0,25.6
2022-06-16 10:00:00,0.0,1015.8,22.3,150.0,14.8,0.471242,85.0,25.0
2022-06-16 11:00:00,0.0,1015.8,22.3,150.0,14.8,0.458218,85.0,25.0
2022-06-16 12:00:00,0.0,1016.3,22.3,150.0,13.0,0.46669,85.0,25.0
2022-06-16 13:00:00,0.0,1017.4,21.7,150.0,14.8,0.473951,74.0,26.7
2022-06-16 14:00:00,0.0,1017.4,21.7,150.0,14.8,0.49758,74.0,26.7
2022-06-16 15:00:00,0.0,1017.3,19.0,180.0,18.4,0.524205,50.0,30.6
2022-06-16 16:00:00,0.0,1017.2,18.8,130.0,11.2,0.559878,48.0,31.1
2022-06-16 17:00:00,0.0,1016.8,18.3,120.0,11.2,0.597856,41.0,33.3
2022-06-16 18:00:00,0.0,1016.8,18.3,120.0,11.2,0.661999,41.0,33.3
2022-06-16 19:00:00,0.0,1015.8,15.3,170.0,11.2,0.716286,29.0,36.1
2022-06-16 20:00:00,0.0,1014.4,13.1,120.0,18.4,0.687068,23.0,37.8
2022-06-16 21:00:00,0.0,1013.9,12.6,160.0,22.3,0.752709,23.0,37.2
2022-06-16 22:00:00,0.0,1013.1,13.1,150.0,18.4,0.746139,23.0,37.8
2022-06-16 23:00:00,0.0,1013.1,13.1,150.0,18.4,0.824919,23.0,37.8
2022-06-17 00:00:00,0.0,1013.0,13.2,140.0,18.4,0.891482,26.0,35.6
2022-06-17 01:00:00,0.0,1013.6,15.8,140.0,18.4,0.855348,34.0,33.9
2022-06-17 02:00:00,0.0,1014.8,16.8,160.0,20.5,0.819099,41.0,31.7
2022-06-17 03:00:00,0.0,1015.8,18.8,160.0,25.9,0.76752,51.0,30.0
2022-06-17 04:00:00,0.0,1015.8,18.8,160.0,25.9,0.692773,51.0,30.0
2022-06-17 05:00:00,0.0,1016.5,18.8,170.0,13.0,0.598548,58.0,27.8
2022-06-17 06:00:00,0.0,1016.0,19.3,170.0,13.0,0.530313,64.0,26.7
2022-06-17 07:00:00,0.0,1015.7,20.0,180.0,13.0,0.479714,69.0,26.1
2022-06-17 08:00:00,0.0,1015.5,20.0,190.0,7.6,0.450265,74.0,25.0
2022-06-17 09:00:00,0.0,1015.5,20.0,190.0,7.6,0.430671,74.0,25.0
2022-06-17 10:00:00,0.0,1015.4,20.5,220.0,7.6,0.428366,79.0,24.4
2022-06-17 11:00:00,0.0,1015.7,20.6,250.0,7.6,0.428539,82.0,23.9
2022-06-17 12:00:00,0.0,1015.7,20.6,250.0,7.6,0.444041,82.0,23.9
2022-06-17 13:00:00,0.0,1016.2,21.7,210.0,11.2,0.466344,82.0,25.0
2022-06-17 14:00:00,0.0,1017.0,20.6,230.0,7.6,0.472741,65.0,27.8
2022-06-17 15:00:00,0.0,1016.9,20.1,210.0,5.4,0.504841,63.0,27.8
2022-06-17 16:00:00,0.0,1016.7,19.3,210.0,5.4,0.510316,51.0,30.6
2022-06-17 17:00:00,0.0,1016.2,18.9,120.0,16.6,0.559186,44.0,32.8
2022-06-17 18:00:00,0.0,1016.2,18.9,120.0,16.6,0.622176,44.0,32.8
2022-06-17 19:00:00,0.0,1014.1,18.5,130.0,16.6,0.665514,39.0,34.4
2022-06-17 20:00:00,0.0,1013.3,17.3,120.0,11.2,0.713866,34.0,35.6
2022-06-17 21:00:00,0.0,1012.6,17.3,120.0,16.6,0.723894,35.0,35.0
2022-06-17 22:00:00,0.0,1012.0,17.3,150.0,16.6,0.783253,34.0,35.6
2022-06-17 23:00:00,0.0,1012.0,17.3,150.0,16.6,0.841402,34.0,35.6
2022-06-18 00:00:00,0.0,1011.6,16.7,100.0,16.6,0.853792,35.0,34.4
2022-06-18 01:00:00,0.0,1011.8,16.6,100.0,11.2,0.824574,38.0,32.8
2022-06-18 02:00:00,0.0,1012.8,19.3,150.0,25.9,0.792531,48.0,31.7
2022-06-18 03:00:00,0.0,1014.0,19.3,140.0,29.5,0.795874,51.0,30.6
2022-06-18 04:00:00,0.0,1014.0,19.3,140.0,29.5,0.736918,51.0,30.6
2022-06-18 05:00:00,0.0,1013.9,20.6,150.0,20.5,0.663555,65.0,27.8
2022-06-18 06:00:00,0.0,1013.5,20.5,160.0,14.8,0.585177,69.0,26.7
2022-06-18 07:00:00,0.0,1013.6,20.0,170.0,18.4,0.531927,71.0,25.6
2022-06-18 08:00:00,0.0,1013.6,20.0,170.0,18.4,0.470436,71.0,25.6
2022-06-18 09:00:00,0.0,1014.3,20.5,160.0,14.8,0.429345,79.0,24.4
2022-06-18 10:00:00,0.0,1014.5,20.6,210.0,11.2,0.400645,82.0,23.9
2022-06-18 11:00:00,0.0,1015.1,20.6,0.0,0.0,0.396957,85.0,23.3
2022-06-18 12:00:00,0.0,1015.7,21.1,100.0,7.6,0.38278,79.0,25.0
2022-06-18 13:00:00,0.0,1015.7,21.1,100.0,7.6,0.409982,79.0,25.0
2022-06-18 14:00:00,0.0,1016.2,20.1,160.0,11.2,0.45597,65.0,27.2
2022-06-18 15:00:00,0.0,1016.0,19.5,180.0,16.6,0.493949,57.0,28.9
2022-06-18 16:00:00,0.0,1015.8,19.0,150.0,11.2,0.519191,50.0,30.6
2022-06-18 17:00:00,0.0,1015.2,18.3,150.0,9.4,0.571231,45.0,31.7
2022-06-18 18:00:00,0.0,1015.2,18.3,150.0,9.4,0.620505,45.0,31.7
2022-06-18 19:00:00,0.0,1013.6,17.3,0.0,0.0,0.67047,35.0,35.0
2022-06-18 20:00:00,0.0,1012.8,16.3,140.0,16.6,0.711272,31.0,36.1
2022-06-18 21:00:00,0.0,1012.2,15.8,140.0,16.6,0.76873,30.0,36.1
2022-06-18 22:00:00,0.0,1011.6,15.8,140.0,14.8,0.793857,29.0,36.7
2022-06-18 23:00:00,0.0,1011.6,15.8,140.0,14.8,0.85045,29.0,36.7
2022-06-19 00:00:00,0.0,1011.7,18.8,120.0,9.4,0.863416,41.0,33.9
2022-06-19 01:00:00,0.0,1012.3,19.3,150.0,24.1,0.828953,45.0,32.8
2022-06-19 02:00:00,0.0,1013.0,20.7,140.0,29.5,0.794951,54.0,31.1
2022-06-19 03:00:00,0.0,1013.0,20.7,140.0,29.5,0.758817,54.0,31.1
2022-06-19 04:00:00,0.0,1014.6,21.2,150.0,24.1,0.710811,63.0,28.9
2022-06-19 05:00:00,0.0,1014.8,21.1,160.0,18.4,0.656985,67.0,27.8
2022-06-19 06:00:00,0.0,1015.0,21.0,160.0,16.6,0.601775,71.0,26.7
2022-06-19 07:00:00,0.0,1014.6,21.8,170.0,11.2,0.539534,77.0,26.1
2022-06-19 08:00:00,0.0,1014.6,21.8,170.0,11.2,0.492566,77.0,26.1
2022-06-19 09:00:00,0.0,1014.8,21.7,180.0,11.2,0.458449,79.0,25.6
2022-06-19 10:00:00,0.0,1014.9,22.3,200.0,11.2,0.412402,85.0,25.0
2022-06-19 11:00:00,0.0,1015.3,22.3,180.0,9.4,0.42243,85.0,25.0
2022-06-19 12:00:00,0.0,1015.3,22.3,180.0,9.4,0.40491,85.0,25.0
2022-06-19 13:00:00,0.0,1015.9,22.2,190.0,7.6,0.424216,79.0,26.1
2022-06-19 14:00:00,0.0,1016.4,21.8,0.0,0.0,0.471704,68.0,28.3
2022-06-19 15:00:00,0.0,1016.4,19.9,0.0,11.2,0.520516,53.0,30.6
2022-06-19 16:00:00,0.0,1016.3,19.5,155.0,9.4,0.580048,47.0,32.2
2022-06-19 17:00:00,0.0,1015.8,18.0,160.0,16.6,0.628861,39.0,33.9
2022-06-19 18:00:00,0.0,1015.8,18.0,160.0,16.6,0.683264,39.0,33.9
2022-06-19 19:00:00,0.0,1014.2,17.3,120.0,14.8,0.723663,34.0,35.6
2022-06-19 20:00:00,0.0,1013.4,16.8,130.0,18.4,0.761007,31.0,36.7
2022-06-19 21:00:00,0.0,1012.6,16.2,130.0,18.4,0.799504,29.0,37.2
2022-06-19 22:00:00,0.0,1012.6,16.2,160.0,24.1,0.847049,29.0,37.2
2022-06-19 23:00:00,0.0,1011.7,15.8,130.0,24.1,0.870966,29.0,36.7
2022-06-20 00:00:00,0.0,1011.8,14.8,120.0,24.1,0.880244,30.0,35.0
2022-06-20 01:00:00,0.0,1012.3,18.3,120.0,24.1,0.853965,41.0,33.3
2022-06-20 02:00:00,0.0,1013.2,18.0,140.0,22.3,0.837252,44.0,31.7
2022-06-20 03:00:00,0.0,1013.2,18.0,140.0,22.3,0.797141,44.0,31.7
2022-06-20 04:00:00,0.0,1014.4,17.8,150.0,22.3,0.733172,51.0,28.9
2022-06-20 05:00:00,0.0,1014.8,18.2,140.0,14.8,0.647072,56.0,27.8
2022-06-20 06:00:00,0.0,1014.8,18.8,160.0,9.4,0.577397,62.0,26.7
2022-06-20 07:00:00,0.0,1015.0,20.0,160.0,9.4,0.52213,71.0,25.6
2022-06-20 08:00:00,0.0,1015.0,20.0,160.0,9.4,0.452628,71.0,25.6
2022-06-20 09:00:00,0.0,1015.8,20.5,0.0,0.0,0.418568,79.0,24.4
2022-06-20 10:00:00,0.0,1016.0,21.7,180.0,11.2,0.438509,85.0,24.4
2022-06-20 11:00:00,0.0,1016.6,21.7,180.0,7.6,0.474124,85.0,24.4
2022-06-20 12:00:00,0.0,1017.1,21.8,200.0,13.0,0.467785,77.0,26.1
2022-06-20 13:00:00,0.0,1017.1,21.8,200.0,13.0,0.486572,77.0,26.1
2022-06-20 14:00:00,0.0,1017.9,21.1,210.0,11.2,0.509394,65.0,28.3
2022-06-20 15:00:00,0.0,1017.9,20.0,210.0,9.4,0.528066,57.0,29.4
2022-06-20 16:00:00,0.0,1017.5,19.3,140.0,9.4,0.59313,48.0,31.7
2022-06-20 17:00:00,0.0,1017.0,18.9,170.0,13.0,0.622234,40.0,34.4
2022-06-20 18:00:00,0.0,1017.0,18.9,170.0,13.0,0.697499,40.0,34.4
2022-06-20 19:00:00,0.0,1015.7,17.8,160.0,13.0,0.772822,35.0,35.6
2022-06-20 20:00:00,0.0,1015.0,15.8,130.0,20.5,0.774262,30.0,36.1
2022-06-20 21:00:00,0.0,1014.1,16.8,130.0,7.6,0.785731,31.0,36.7
2022-06-20 22:00:00,0.0,1013.5,16.2,140.0,18.4,0.83973,29.0,37.2
2022-06-20 23:00:00,0.0,1013.5,16.2,140.0,18.4,0.886295,29.0,37.2
2022-06-21 00:00:00,0.0,1013.0,15.9,130.0,27.7,0.920009,31.0,35.6
2022-06-21 01:00:00,0.0,1013.2,16.3,130.0,18.4,0.91367,35.0,33.9
2022-06-21 02:00:00,0.0,1014.0,17.8,130.0,18.4,0.879726,41.0,32.8
2022-06-21 03:00:00,0.0,1014.0,17.8,140.0,31.7,0.818638,41.0,32.8
2022-06-21 04:00:00,0.0,1016.1,18.8,160.0,20.5,0.74464,51.0,30.0
2022-06-21 05:00:00,0.0,1016.3,20.1,140.0,14.8,0.671392,59.0,28.9
2022-06-21 06:00:00,0.0,1016.4,20.1,180.0,11.2,0.592554,63.0,27.8
2022-06-21 07:00:00,0.0,1016.7,21.0,160.0,14.8,0.548986,69.0,27.2
2022-06-21 08:00:00,0.0,1016.7,21.0,160.0,14.8,0.507031,69.0,27.2
2022-06-21 09:00:00,0.0,1017.3,21.1,160.0,13.0,0.483172,74.0,26.1
2022-06-21 10:00:00,0.0,1017.7,21.7,120.0,7.6,0.478792,79.0,25.6
2022-06-21 11:00:00,0.0,1018.1,22.3,130.0,7.6,0.474297,82.0,25.6
2022-06-21 12:00:00,0.0,1018.1,22.3,130.0,7.6,0.469686,82.0,25.6
2022-06-21 13:00:00,0.0,1019.0,22.3,100.0,11.2,0.474585,70.0,28.3
2022-06-21 14:00:00,0.0,1019.3,21.7,200.0,9.4,0.514523,65.0,28.9
2022-06-21 15:00:00,0.0,1018.7,21.3,160.0,13.0,0.548928,54.0,31.7
2022-06-21 16:00:00,0.0,1018.7,21.3,160.0,13.0,0.605521,54.0,31.7
2022-06-21 17:00:00,0.0,1018.6,20.0,100.0,9.4,0.652317,50.0,31.7
2022-06-21 18:00:00,0.0,1017.7,18.1,100.0,9.4,0.708391,37.0,35.0
2022-06-21 19:00:00,0.0,1016.9,17.7,90.0,13.0,0.748559,36.0,35.0
2022-06-21 20:00:00,0.0,1016.3,16.3,120.0,16.6,0.784405,31.0,36.1
2022-06-21 21:00:00,0.0,1015.5,16.2,110.0,20.5,0.827397,29.0,37.2
2022-06-21 22:00:00,0.0,1015.5,16.2,110.0,20.5,0.817139,29.0,37.2
2022-06-21 23:00:00,0.0,1014.7,15.9,110.0,20.5,0.914361,31.0,35.6
2022-06-22 00:00:00,0.0,1015.4,16.3,110.0,20.5,0.890272,34.0,34.4
2022-06-22 01:00:00,0.0,1016.0,17.8,130.0,31.7,0.883587,41.0,32.8
2022-06-22 02:00:00,0.0,1016.0,17.8,140.0,35.3,0.857596,41.0,32.8
2022-06-22 03:00:00,0.0,1018.0,20.0,150.0,16.6,0.816102,57.0,29.4
2022-06-22 04:00:00,0.0,1018.5,21.8,140.0,18.4,0.729253,68.0,28.3
2022-06-22 05:00:00,0.0,1018.5,21.6,140.0,18.4,0.660212,69.0,27.8
2022-06-22 06:00:00,0.0,1018.3,21.7,130.0,14.8,0.589269,74.0,26.7
2022-06-22 07:00:00,0.0,1018.3,21.7,130.0,14.8,0.540975,74.0,26.7
2022-06-22 08:00:00,0.0,1017.8,21.8,140.0,11.2,0.497176,77.0,26.1
2022-06-22 09:00:00,0.0,1017.6,22.3,90.0,5.4,0.452628,82.0,25.6
2022-06-22 10:00:00,0.0,1017.6,22.3,90.0,5.4,0.459774,82.0,25.6
2022-06-22 11:00:00,0.0,1017.7,22.3,120.0,5.4,0.479484,85.0,25.0
2022-06-22 12:00:00,0.0,1018.2,22.8,120.0,14.8,0.471704,82.0,26.1
2022-06-22 13:00:00,0.0,1019.3,22.2,160.0,13.0,0.505533,74.0,27.2
2022-06-22 14:00:00,0.0,1019.4,21.7,150.0,11.2,0.525127,65.0,28.9
2022-06-22 15:00:00,0.0,1019.4,19.9,150.0,14.8,0.545528,53.0,30.6
2022-06-22 16:00:00,0.0,1018.9,18.2,140.0,22.3,0.57976,42.0,32.8
2022-06-22 17:00:00,0.0,1018.9,18.2,140.0,22.3,0.635489,42.0,32.8
2022-06-22 18:00:00,0.0,1017.7,19.0,120.0,5.4,0.694502,43.0,33.3
2022-06-22 19:00:00,0.0,1016.8,18.1,148.0,11.2,0.735535,37.0,35.0
2022-06-22 20:00:00,0.0,1016.0,17.8,139.0,11.2,0.76896,35.0,35.6
2022-06-22 21:00:00,0.0,1015.1,16.8,135.0,9.4,0.782561,32.0,36.1
2022-06-22 22:00:00,0.0,1015.1,16.8,80.0,9.4,0.833564,32.0,36.1
2022-06-22 23:00:00,0.0,1013.8,16.3,90.0,7.6,0.893326,31.0,36.1
2022-06-23 00:00:00,0.0,1013.9,16.8,160.0,18.4,0.915399,34.0,35.0
2022-06-23 01:00:00,0.0,1014.2,16.7,160.0,16.6,0.897303,36.0,33.9
2022-06-23 02:00:00,0.0,1014.2,16.7,160.0,16.6,0.87621,36.0,33.9
2022-06-23 03:00:00,0.0,1015.2,19.5,170.0,22.3,0.831432,50.0,31.1
2022-06-23 04:00:00,0.0,1015.8,19.4,160.0,24.1,0.764926,53.0,30.0
2022-06-23 05:00:00,0.0,1015.8,19.5,180.0,16.6,0.69796,59.0,28.3
2022-06-23 06:00:00,0.0,1015.8,19.5,180.0,16.6,0.618603,59.0,28.3
2022-06-23 07:00:00,0.0,1015.6,18.8,190.0,11.2,0.544779,58.0,27.8
2022-06-23 08:00:00,0.0,1015.2,17.7,240.0,7.6,0.499827,60.0,26.1
2022-06-23 09:00:00,0.0,1015.2,17.7,240.0,7.6,0.464615,60.0,26.1
2022-06-23 10:00:00,0.0,1015.3,19.0,230.0,7.6,0.455164,65.0,26.1
2022-06-23 11:00:00,0.0,1015.3,19.0,230.0,7.6,0.465134,65.0,26.1
2022-06-23 12:00:00,0.0,1015.5,19.0,230.0,5.4,0.455337,67.0,25.6
2022-06-23 13:00:00,0.0,1016.0,19.0,190.0,11.2,0.484958,57.0,28.3
2022-06-23 14:00:00,0.0,1016.0,17.7,210.0,11.2,0.49124,46.0,30.6
2022-06-23 15:00:00,0.0,1015.4,16.1,0.0,0.0,0.546623,39.0,31.7
2022-06-23 16:00:00,0.0,1015.0,16.3,180.0,9.4,0.578319,35.0,33.9
2022-06-23 17:00:00,0.0,1015.0,16.3,180.0,9.4,0.646438,35.0,33.9
2022-06-23 18:00:00,0.0,1013.6,16.3,160.0,7.6,0.705394,33.0,35.0
2022-06-23 19:00:00,0.0,1012.4,15.8,160.0,11.2,0.758068,29.0,36.7
2022-06-23 20:00:00,0.0,1012.4,15.8,150.0,11.2,0.749942,29.0,36.7
2022-06-23 21:00:00,0.0,1010.9,13.9,120.0,13.0,0.837713,25.0,37.2
2022-06-23 22:00:00,0.0,1010.9,13.9,120.0,13.0,0.832238,25.0,37.2
2022-06-23 23:00:00,0.0,1009.9,13.5,130.0,13.0,0.902778,25.0,36.7
2022-06-24 00:00:00,0.0,1010.1,13.0,140.0,20.5,0.944733,25.0,36.1
2022-06-24 01:00:00,0.0,1010.1,13.0,140.0,20.5,0.922775,25.0,36.1
2022-06-24 02:00:00,0.0,1010.6,14.4,130.0,14.8,0.882088,34.0,32.2
2022-06-24 03:00:00,0.0,1011.6,18.5,140.0,29.5,0.835754,47.0,31.1
2022-06-24 04:00:00,0.0,1012.3,18.8,150.0,20.5,0.759682,51.0,30.0
2022-06-24 05:00:00,0.0,1012.4,19.0,180.0,14.8,0.685973,55.0,28.9
2022-06-24 06:00:00,0.0,1012.4,20.1,180.0,13.0,0.619525,63.0,27.8
2022-06-24 07:00:00,0.0,1012.4,20.1,180.0,13.0,0.588981,63.0,27.8
2022-06-24 08:00:00,0.0,1012.2,20.7,160.0,13.0,0.520689,72.0,26.1
