DT,dwpt,prcp,wdir,rhum,pres,wspd,temp,Donalsonville
2022-01-13 12:00:00,4.1,0.0,210.0,94.0,1020.0,5.4,4.0,0.327586
2022-01-13 13:00:00,3.8,0.0,280.0,96.0,1020.0,7.6,3.3,0.396552
2022-01-13 14:00:00,5.3,0.0,300.0,83.0,1020.0,7.6,6.6,0.275862
2022-01-13 15:00:00,5.2,0.0,300.0,75.0,1020.0,7.6,9.4,0.103448
2022-01-13 16:00:00,4.5,0.0,300.0,59.0,1019.0,13.0,12.3,-0.034483
2022-01-13 17:00:00,1.9,0.0,300.0,43.0,1017.0,14.8,14.3,-0.12069
2022-01-13 18:00:00,2.2,0.0,280.0,42.0,1016.0,13.0,15.0,-0.172414
2022-01-13 19:00:00,0.5,0.0,280.0,34.0,1014.0,18.4,16.4,-0.189655
2022-01-13 20:00:00,1.8,0.0,260.0,36.0,1014.0,16.6,17.0,-0.155172
2022-01-13 21:00:00,1.9,0.0,270.0,36.0,1013.0,18.4,17.1,-0.086207
2022-01-13 22:00:00,1.9,0.0,260.0,38.0,1013.0,20.5,16.3,0.034483
2022-01-13 23:00:00,3.3,0.0,260.0,50.0,1013.0,11.2,13.5,0.189655
2022-01-14 00:00:00,3.6,0.0,270.0,57.0,1013.0,7.6,11.9,0.258621
2022-01-14 01:00:00,4.0,0.0,240.0,65.0,1013.0,11.2,10.3,0.275862
2022-01-14 02:00:00,5.0,0.0,250.0,71.0,1014.0,13.0,10.0,0.275862
2022-01-14 03:00:00,4.9,0.0,250.0,71.0,1014.0,13.0,9.9,0.275862
2022-01-14 04:00:00,5.3,0.0,260.0,80.0,1014.0,11.2,8.6,0.241379
2022-01-14 05:00:00,5.4,0.0,270.0,85.0,1014.0,13.0,7.8,0.224138
2022-01-14 06:00:00,4.9,0.0,270.0,88.0,1014.0,13.0,6.7,0.224138
2022-01-14 07:00:00,4.8,0.0,270.0,88.0,1014.0,11.2,6.6,0.224138
2022-01-14 08:00:00,4.3,0.0,290.0,90.0,1015.0,13.0,5.8,0.224138
2022-01-14 09:00:00,4.0,0.0,290.0,88.0,1015.0,5.4,5.8,0.224138
2022-01-14 10:00:00,3.8,0.0,250.0,93.0,1015.0,9.4,4.8,0.241379
2022-01-14 11:00:00,4.0,0.0,290.0,93.0,1015.0,5.4,5.0,0.275862
2022-01-14 12:00:00,3.3,0.0,0.0,97.0,1016.0,0.0,3.7,0.327586
2022-01-14 13:00:00,5.1,0.0,90.0,94.0,1017.0,5.4,1.8,0.37931
2022-01-14 14:00:00,5.3,0.0,220.0,94.0,1017.0,5.4,6.2,0.275862
2022-01-14 15:00:00,4.0,0.0,310.0,68.0,1018.0,7.6,9.6,0.068966
2022-01-14 16:00:00,2.7,0.0,360.0,55.0,1017.0,5.4,11.4,-0.051724
2022-01-14 17:00:00,2.9,0.0,330.0,49.0,1017.0,11.2,13.4,-0.155172
2022-01-14 18:00:00,2.7,0.0,300.0,44.0,1016.0,13.0,14.9,-0.224138
2022-01-14 19:00:00,2.4,0.0,280.0,41.0,1015.0,13.0,15.6,-0.241379
2022-01-14 20:00:00,2.5,0.0,0.0,39.0,1015.0,0.0,16.5,-0.224138
2022-01-14 21:00:00,0.7,0.0,330.0,34.0,1015.0,14.8,16.6,-0.12069
2022-01-14 22:00:00,-0.5,0.0,290.0,33.0,1015.0,13.0,15.8,0.034483
2022-01-14 23:00:00,2.4,0.0,240.0,47.0,1016.0,5.4,13.5,0.155172
2022-01-15 00:00:00,3.8,0.0,200.0,71.0,1016.0,5.4,8.8,0.206897
2022-01-15 01:00:00,4.8,0.0,130.0,81.0,1016.0,7.6,7.9,0.241379
2022-01-15 02:00:00,4.2,0.0,0.0,81.0,1016.0,0.0,7.2,0.224138
2022-01-15 03:00:00,5.1,0.0,90.0,87.0,1016.0,5.4,7.1,0.224138
2022-01-15 04:00:00,4.8,0.0,190.0,92.0,1016.0,5.4,6.0,0.206897
2022-01-15 05:00:00,4.7,0.0,0.0,98.0,1016.0,0.0,5.0,0.206897
2022-01-15 06:00:00,4.4,0.0,0.0,96.0,1016.0,0.0,5.0,0.206897
2022-01-15 07:00:00,4.7,0.0,0.0,98.0,1016.0,0.0,5.0,0.189655
2022-01-15 08:00:00,5.0,0.0,90.0,100.0,1016.0,7.6,4.5,0.206897
2022-01-15 09:00:00,5.0,0.0,0.0,99.0,1016.0,0.0,5.1,0.206897
2022-01-15 10:00:00,4.6,0.0,110.0,99.0,1016.0,5.4,4.7,0.206897
2022-01-15 11:00:00,4.0,0.0,0.0,98.0,1017.0,0.0,4.3,0.224138
2022-01-15 12:00:00,3.6,0.0,0.0,85.0,1017.0,0.0,3.6,0.241379
2022-01-15 13:00:00,5.6,0.0,0.0,91.0,1018.0,0.0,4.0,0.241379
2022-01-15 14:00:00,5.7,0.0,0.0,91.0,1018.0,0.0,7.1,0.155172
2022-01-15 15:00:00,5.6,0.0,130.0,65.0,1018.0,11.2,12.0,-0.034483
2022-01-15 16:00:00,3.9,0.0,150.0,44.0,1017.0,13.0,16.2,-0.12069
2022-01-15 17:00:00,2.9,0.0,160.0,37.0,1017.0,14.8,17.8,-0.189655
2022-01-15 18:00:00,2.4,0.0,140.0,33.0,1015.0,14.8,19.0,-0.103448
2022-01-15 19:00:00,2.2,0.0,150.0,32.0,1014.0,9.4,19.3,-0.086207
2022-01-15 20:00:00,4.0,0.0,140.0,36.0,1012.0,13.0,19.5,0.017241
2022-01-15 21:00:00,6.2,0.0,140.0,43.0,1012.0,18.4,19.1,0.051724
2022-01-15 22:00:00,6.6,0.1,100.0,48.0,1012.0,13.0,17.8,0.103448
2022-01-15 23:00:00,9.2,1.8,160.0,62.0,1012.0,11.2,16.5,0.172414
2022-01-16 00:00:00,11.4,4.4,150.0,83.0,1012.0,7.6,14.2,0.206897
2022-01-16 01:00:00,12.2,2.8,120.0,97.0,1011.0,13.0,12.7,0.206897
2022-01-16 02:00:00,10.6,9.7,120.0,87.0,1011.0,22.3,12.6,0.206897
2022-01-16 03:00:00,12.0,10.7,110.0,100.0,1009.0,20.5,12.8,0.189655
2022-01-16 04:00:00,11.0,8.6,110.0,100.0,1009.0,25.9,11.6,0.189655
2022-01-16 05:00:00,10.9,8.4,120.0,100.0,1006.0,38.9,10.9,0.189655
2022-01-16 06:00:00,9.7,3.0,100.0,91.0,1004.0,31.7,10.9,0.172414
2022-01-16 07:00:00,11.0,4.3,100.0,94.0,1003.0,22.3,11.4,0.172414
2022-01-16 08:00:00,11.6,7.1,110.0,96.0,1001.0,31.7,11.8,0.172414
2022-01-16 09:00:00,12.3,6.1,130.0,96.0,1000.0,22.3,12.3,0.172414
2022-01-16 10:00:00,10.7,1.8,170.0,92.0,1002.0,14.8,13.1,0.172414
2022-01-16 11:00:00,10.8,0.2,240.0,92.0,1002.0,31.7,12.1,0.172414
2022-01-16 12:00:00,5.5,0.0,250.0,77.0,1004.0,44.6,9.3,0.189655
2022-01-16 13:00:00,5.0,0.0,240.0,85.0,1005.0,25.9,7.4,0.224138
2022-01-16 14:00:00,2.5,0.0,240.0,75.0,1006.0,29.5,6.6,0.155172
2022-01-16 15:00:00,2.0,0.0,240.0,72.0,1006.0,25.9,6.7,0.0
2022-01-16 16:00:00,1.8,0.0,260.0,65.0,1007.0,31.7,8.0,0.068966
2022-01-16 17:00:00,2.6,0.0,250.0,72.0,1006.0,35.3,7.3,0.189655
2022-01-16 18:00:00,2.0,0.0,250.0,71.0,1006.0,40.7,6.9,0.189655
2022-01-16 19:00:00,2.6,0.0,240.0,72.0,1006.0,27.7,7.3,0.103448
2022-01-16 20:00:00,2.6,0.0,260.0,73.0,1006.0,27.7,7.1,0.155172
2022-01-16 21:00:00,2.1,0.0,260.0,71.0,1007.0,33.5,7.0,0.224138
2022-01-16 22:00:00,1.8,0.0,270.0,72.0,1008.0,27.7,6.5,0.293103
2022-01-16 23:00:00,2.1,0.0,270.0,76.0,1009.0,27.7,6.0,0.327586
2022-01-17 00:00:00,2.0,0.0,270.0,76.0,1010.0,25.9,5.9,0.344828
2022-01-17 01:00:00,2.2,0.0,270.0,78.0,1010.0,22.3,5.7,0.362069
2022-01-17 02:00:00,2.7,0.0,280.0,82.0,1011.0,27.7,5.5,0.344828
2022-01-17 03:00:00,2.6,0.0,270.0,81.0,1011.0,22.3,5.6,0.327586
2022-01-17 04:00:00,2.8,0.0,280.0,83.0,1013.0,24.1,5.5,0.310345
2022-01-17 05:00:00,2.7,0.0,280.0,83.0,1012.0,27.7,5.4,0.293103
2022-01-17 06:00:00,2.7,0.0,270.0,88.0,1013.0,18.4,4.5,0.293103
2022-01-17 07:00:00,2.8,0.0,260.0,88.0,1013.0,18.4,4.6,0.258621
2022-01-17 08:00:00,2.4,0.0,290.0,85.0,1014.0,31.7,4.7,0.275862
2022-01-17 09:00:00,1.6,0.0,290.0,80.0,1014.0,29.5,4.8,0.275862
2022-01-17 10:00:00,1.5,0.0,270.0,86.0,1014.0,20.5,3.6,0.275862
2022-01-17 11:00:00,1.0,0.0,280.0,87.0,1015.0,18.4,3.0,0.327586
2022-01-17 12:00:00,1.5,0.0,290.0,89.0,1015.0,18.4,3.1,0.37931
2022-01-17 13:00:00,1.6,0.0,260.0,91.0,1016.0,16.6,2.9,0.413793
2022-01-17 14:00:00,2.0,0.0,280.0,88.0,1017.0,14.8,3.8,0.327586
2022-01-17 15:00:00,2.2,0.0,270.0,76.0,1017.0,20.5,6.1,0.12069
2022-01-17 16:00:00,2.0,0.0,270.0,65.0,1016.0,24.1,8.2,-0.034483
2022-01-17 17:00:00,2.0,0.0,290.0,57.0,1016.0,24.1,10.1,-0.12069
2022-01-17 18:00:00,1.9,0.0,280.0,52.0,1014.0,25.9,11.4,-0.172414
2022-01-17 19:00:00,2.2,0.0,280.0,49.0,1015.0,24.1,12.6,-0.051724
2022-01-17 20:00:00,1.5,0.0,280.0,45.0,1015.0,27.7,13.2,-0.068966
2022-01-17 21:00:00,0.4,0.0,310.0,42.0,1016.0,25.9,13.0,-0.086207
2022-01-17 22:00:00,1.0,0.0,310.0,49.0,1018.0,24.1,11.3,0.034483
2022-01-17 23:00:00,1.3,0.0,340.0,65.0,1019.0,24.1,7.5,0.224138
2022-01-18 00:00:00,0.7,0.0,340.0,74.0,1020.0,16.6,4.9,0.327586
2022-01-18 01:00:00,0.5,0.0,320.0,80.0,1020.0,11.2,3.6,0.344828
2022-01-18 02:00:00,0.2,0.0,320.0,80.0,1021.0,13.0,3.3,0.362069
2022-01-18 03:00:00,0.3,0.0,300.0,91.0,1021.0,7.6,1.6,0.362069
2022-01-18 04:00:00,0.5,0.0,340.0,89.0,1021.0,5.4,2.1,0.344828
2022-01-18 05:00:00,0.0,0.0,260.0,98.0,1022.0,7.6,0.3,0.344828
2022-01-18 06:00:00,0.0,0.0,250.0,98.0,1022.0,11.2,0.3,0.344828
2022-01-18 07:00:00,-0.2,0.0,250.0,98.0,1022.0,9.4,0.1,0.362069
2022-01-18 08:00:00,0.3,0.0,0.0,99.0,1022.0,0.0,0.4,0.362069
2022-01-18 09:00:00,-0.2,0.0,330.0,98.0,1022.0,5.4,0.1,0.344828
2022-01-18 10:00:00,-0.9,0.0,250.0,99.0,1023.0,5.4,-0.8,0.362069
2022-01-18 11:00:00,-2.1,0.0,0.0,91.0,1023.0,0.0,-1.4,0.431034
2022-01-18 12:00:00,-1.1,0.0,0.0,99.0,1024.0,0.0,-0.9,0.482759
2022-01-18 13:00:00,-0.7,0.0,0.0,99.0,1025.0,0.0,-0.6,0.534483
2022-01-18 14:00:00,1.4,0.0,0.0,99.0,1025.0,0.0,1.5,0.431034
2022-01-18 15:00:00,0.8,0.0,20.0,74.0,1025.0,9.4,5.1,0.189655
2022-01-18 16:00:00,0.9,0.0,40.0,63.0,1025.0,13.0,7.5,0.017241
2022-01-18 17:00:00,1.2,0.0,20.0,59.0,1024.0,7.6,8.8,-0.103448
2022-01-18 18:00:00,0.6,0.0,30.0,50.0,1023.0,11.2,10.6,-0.155172
2022-01-18 19:00:00,-0.4,0.0,350.0,43.0,1023.0,5.4,11.8,-0.137931
2022-01-18 20:00:00,1.2,0.0,240.0,45.0,1023.0,9.4,12.9,-0.155172
2022-01-18 21:00:00,1.0,0.0,270.0,42.0,1023.0,7.6,13.7,-0.051724
2022-01-18 22:00:00,-0.8,0.0,260.0,38.0,1023.0,5.4,13.2,0.017241
2022-01-18 23:00:00,-0.3,0.0,0.0,42.0,1023.0,0.0,12.2,0.189655
2022-01-19 00:00:00,3.3,0.0,0.0,75.0,1023.0,0.0,7.4,0.275862
2022-01-19 01:00:00,2.5,0.0,0.0,73.0,1023.0,0.0,7.0,0.293103
2022-01-19 02:00:00,3.1,0.0,140.0,91.0,1024.0,7.6,4.4,0.310345
2022-01-19 03:00:00,3.0,0.0,110.0,92.0,1024.0,5.4,4.2,0.293103
2022-01-19 04:00:00,2.8,0.0,140.0,97.0,1024.0,7.6,3.2,0.293103
2022-01-19 05:00:00,1.7,0.0,0.0,92.0,1024.0,0.0,2.9,0.293103
2022-01-19 06:00:00,1.6,0.0,0.0,88.0,1024.0,0.0,3.4,0.275862
2022-01-19 07:00:00,0.9,0.0,150.0,99.0,1023.0,5.4,1.5,0.293103
2022-01-19 08:00:00,0.4,0.0,130.0,89.0,1023.0,5.4,1.0,0.310345
2022-01-19 09:00:00,1.4,0.0,130.0,88.0,1023.0,7.6,0.2,0.293103
2022-01-19 10:00:00,0.6,0.0,150.0,97.0,1023.0,7.6,0.1,0.310345
2022-01-19 11:00:00,0.4,0.0,10.0,97.0,1024.0,7.6,0.8,0.344828
2022-01-19 12:00:00,0.8,0.0,20.0,99.0,1025.0,5.4,0.9,0.413793
2022-01-19 13:00:00,3.6,0.0,110.0,97.0,1025.0,5.4,0.1,0.637931
2022-01-19 14:00:00,3.3,0.0,90.0,97.0,1026.0,5.4,3.7,0.586207
2022-01-19 15:00:00,5.2,0.0,90.0,81.0,1026.0,7.6,8.3,0.413793
2022-01-19 16:00:00,3.8,0.0,130.0,57.0,1025.0,7.6,12.1,0.224138
2022-01-19 17:00:00,2.5,0.0,160.0,42.0,1024.0,11.2,15.4,0.103448
2022-01-19 18:00:00,3.2,0.0,120.0,39.0,1023.0,11.2,17.3,0.068966
2022-01-19 19:00:00,2.8,0.0,280.0,36.0,1022.0,7.6,18.1,0.034483
2022-01-19 20:00:00,2.5,0.0,120.0,33.0,1021.0,9.4,19.2,0.068966
2022-01-19 21:00:00,0.0,0.0,110.0,27.0,1021.0,7.6,19.5,0.155172
2022-01-19 22:00:00,0.1,0.0,160.0,28.0,1021.0,9.4,19.0,0.258621
2022-01-19 23:00:00,2.2,0.0,150.0,41.0,1021.0,9.4,15.4,0.155172
2022-01-20 00:00:00,2.5,0.0,140.0,49.0,1021.0,13.0,13.0,0.241379
2022-01-20 01:00:00,1.8,0.0,160.0,53.0,1020.0,11.2,11.0,0.258621
2022-01-20 02:00:00,2.3,0.0,170.0,55.0,1020.0,16.6,11.0,0.241379
2022-01-20 03:00:00,5.5,0.0,180.0,75.0,1021.0,11.2,9.7,0.241379
2022-01-20 04:00:00,7.1,0.0,210.0,86.0,1021.0,7.6,9.3,0.224138
2022-01-20 05:00:00,6.7,0.0,120.0,97.0,1020.0,5.4,7.1,0.224138
2022-01-20 06:00:00,5.3,0.0,120.0,99.0,1020.0,7.6,5.4,0.206897
2022-01-20 07:00:00,6.3,0.0,0.0,99.0,1020.0,0.0,6.4,0.189655
2022-01-20 08:00:00,5.0,0.0,280.0,98.0,1019.0,5.4,5.3,0.189655
2022-01-20 09:00:00,8.2,0.0,160.0,87.0,1018.0,9.4,4.6,0.189655
2022-01-20 10:00:00,8.4,0.0,0.0,85.0,1018.0,0.0,6.6,0.189655
2022-01-20 11:00:00,8.7,0.0,170.0,85.0,1018.0,5.4,6.5,0.241379
2022-01-20 12:00:00,9.6,0.0,160.0,92.0,1019.0,9.4,7.2,0.310345
2022-01-20 13:00:00,11.5,0.0,160.0,97.0,1019.0,7.6,9.0,0.517241
2022-01-20 14:00:00,11.8,0.0,180.0,97.0,1020.0,16.6,12.3,0.534483
2022-01-20 15:00:00,10.8,0.0,360.0,99.0,1020.0,14.8,11.0,0.534483
2022-01-20 16:00:00,11.1,0.0,40.0,97.0,1020.0,11.2,11.6,0.5
2022-01-20 17:00:00,11.5,0.0,80.0,96.0,1019.0,9.4,12.1,0.551724
2022-01-20 18:00:00,12.0,0.2,120.0,99.0,1019.0,7.6,12.2,0.551724
2022-01-20 19:00:00,15.2,1.8,330.0,80.0,1018.0,7.6,12.4,0.551724
2022-01-20 20:00:00,14.0,1.8,150.0,93.0,1018.0,9.4,12.7,0.5
2022-01-20 21:00:00,13.8,2.3,140.0,94.0,1018.0,9.4,12.8,0.534483
2022-01-20 22:00:00,13.7,1.5,340.0,95.0,1018.0,11.2,13.0,0.534483
2022-01-20 23:00:00,12.8,0.3,330.0,95.0,1018.0,13.0,12.9,0.310345
2022-01-21 00:00:00,12.3,1.0,10.0,96.0,1019.0,7.6,12.8,0.275862
2022-01-21 01:00:00,11.5,0.1,340.0,95.0,1020.0,13.0,13.0,0.275862
2022-01-21 02:00:00,10.1,0.3,340.0,93.0,1021.0,22.3,10.6,0.258621
2022-01-21 03:00:00,9.0,0.0,340.0,100.0,1021.0,22.3,9.4,0.258621
2022-01-21 04:00:00,7.9,0.0,350.0,99.0,1021.0,22.3,8.3,0.258621
2022-01-21 05:00:00,7.6,0.0,360.0,99.0,1022.0,20.5,7.7,0.258621
2022-01-21 06:00:00,6.4,0.0,360.0,95.0,1021.0,20.5,7.1,0.241379
2022-01-21 07:00:00,6.4,0.0,10.0,95.0,1021.0,16.6,7.1,0.241379
2022-01-21 08:00:00,6.5,0.0,360.0,97.0,1022.0,14.8,6.9,0.241379
2022-01-21 09:00:00,5.9,0.0,10.0,95.0,1021.0,14.8,6.6,0.224138
2022-01-21 10:00:00,5.1,0.0,340.0,97.0,1021.0,18.4,5.5,0.241379
2022-01-21 11:00:00,4.4,0.0,340.0,96.0,1023.0,16.6,5.0,0.275862
2022-01-21 12:00:00,3.9,0.0,340.0,94.0,1023.0,18.4,4.8,0.362069
2022-01-21 13:00:00,3.7,0.4,10.0,94.0,1023.0,11.2,4.6,0.396552
2022-01-21 14:00:00,4.3,0.1,20.0,95.0,1023.0,20.5,5.0,0.534483
2022-01-21 15:00:00,4.6,0.1,30.0,94.0,1024.0,14.8,5.5,0.603448
2022-01-21 16:00:00,4.7,0.4,360.0,95.0,1024.0,16.6,5.4,0.551724
2022-01-21 17:00:00,5.2,0.6,20.0,96.0,1023.0,14.8,5.8,0.568966
2022-01-21 18:00:00,5.3,0.5,360.0,98.0,1023.0,18.4,5.6,0.551724
2022-01-21 19:00:00,7.8,0.5,10.0,93.0,1023.0,13.0,5.7,0.5
2022-01-21 20:00:00,7.7,0.8,20.0,93.0,1023.0,14.8,5.9,0.310345
2022-01-21 21:00:00,9.0,0.5,10.0,91.0,1023.0,13.0,6.4,0.293103
2022-01-21 22:00:00,8.5,0.5,10.0,93.0,1023.0,14.8,6.7,0.310345
2022-01-21 23:00:00,7.8,0.3,10.0,94.0,1023.0,11.2,6.9,0.327586
2022-01-22 00:00:00,5.9,0.3,40.0,99.0,1024.0,16.6,6.9,0.327586
2022-01-22 01:00:00,6.3,0.8,20.0,99.0,1025.0,20.5,6.4,0.327586
2022-01-22 02:00:00,5.6,0.5,40.0,97.0,1025.0,18.4,6.0,0.327586
2022-01-22 03:00:00,5.2,0.3,40.0,97.0,1025.0,24.1,5.6,0.310345
2022-01-22 04:00:00,4.8,1.0,60.0,91.0,1025.0,14.8,5.2,0.293103
2022-01-22 05:00:00,3.9,0.0,40.0,99.0,1025.0,18.4,4.7,0.293103
2022-01-22 06:00:00,4.2,0.0,30.0,99.0,1025.0,16.6,4.3,0.275862
2022-01-22 07:00:00,3.9,0.0,50.0,98.0,1025.0,16.6,4.2,0.275862
2022-01-22 08:00:00,3.6,0.0,40.0,98.0,1024.0,14.8,3.9,0.275862
2022-01-22 09:00:00,3.7,0.0,30.0,99.0,1025.0,18.4,3.8,0.293103
2022-01-22 10:00:00,3.4,0.0,20.0,99.0,1025.0,16.6,3.5,0.293103
2022-01-22 11:00:00,2.2,0.0,30.0,93.0,1026.0,20.5,3.2,0.327586
2022-01-22 12:00:00,2.8,0.0,30.0,97.0,1026.0,20.5,3.2,0.362069
2022-01-22 13:00:00,2.5,0.0,10.0,97.0,1028.0,18.4,2.9,0.413793
2022-01-22 14:00:00,2.3,0.0,10.0,95.0,1028.0,16.6,3.0,0.413793
2022-01-22 15:00:00,2.3,0.0,20.0,91.0,1028.0,20.5,3.6,0.396552
2022-01-22 16:00:00,3.1,0.0,30.0,93.0,1028.0,20.5,4.1,0.344828
2022-01-22 17:00:00,3.3,0.0,30.0,87.0,1027.0,16.6,5.3,0.293103
2022-01-22 18:00:00,3.4,0.0,50.0,83.0,1026.0,14.8,6.1,0.224138
2022-01-22 19:00:00,3.0,0.0,10.0,80.0,1026.0,14.8,6.2,0.206897
2022-01-22 20:00:00,2.8,0.0,30.0,77.0,1025.0,18.4,6.5,0.189655
2022-01-22 21:00:00,2.1,0.0,10.0,74.0,1025.0,16.6,6.4,0.189655
2022-01-22 22:00:00,2.0,0.0,40.0,75.0,1025.0,9.4,6.1,0.224138
2022-01-22 23:00:00,1.5,0.0,10.0,76.0,1025.0,14.8,5.4,0.258621
2022-01-23 00:00:00,0.7,0.0,30.0,75.0,1025.0,13.0,4.8,0.310345
2022-01-23 01:00:00,0.7,0.0,50.0,74.0,1026.0,11.2,4.9,0.327586
2022-01-23 02:00:00,1.1,0.0,60.0,79.0,1026.0,7.6,4.4,0.310345
2022-01-23 03:00:00,0.8,0.0,40.0,81.0,1025.0,7.6,3.8,0.310345
2022-01-23 04:00:00,0.8,0.0,0.0,89.0,1025.0,0.0,2.4,0.310345
2022-01-23 05:00:00,0.8,0.0,0.0,98.0,1024.0,0.0,1.1,0.293103
2022-01-23 06:00:00,0.0,0.0,0.0,100.0,1024.0,0.0,0.0,0.310345
2022-01-23 07:00:00,-0.7,0.0,0.0,92.0,1023.0,0.0,-1.0,0.344828
2022-01-23 08:00:00,-1.6,0.0,0.0,96.0,1023.0,0.0,-1.5,0.344828
2022-01-23 09:00:00,-3.4,0.0,0.0,94.0,1024.0,0.0,-1.3,0.362069
2022-01-23 10:00:00,-3.8,0.0,0.0,96.0,1023.0,0.0,-1.6,0.37931
2022-01-23 11:00:00,-3.7,0.0,0.0,97.0,1023.0,0.0,-2.5,0.396552
2022-01-23 12:00:00,-3.9,0.0,200.0,97.0,1023.0,5.4,-3.2,0.413793
2022-01-23 13:00:00,-3.1,0.0,0.0,98.0,1023.0,0.0,-2.6,0.465517
2022-01-23 14:00:00,1.3,0.0,260.0,95.0,1023.0,7.6,0.1,0.344828
2022-01-23 15:00:00,1.7,0.0,260.0,95.0,1023.0,5.4,2.4,0.103448
2022-01-23 16:00:00,1.2,0.0,290.0,74.0,1023.0,9.4,5.5,-0.086207
2022-01-23 17:00:00,-2.0,0.0,270.0,51.0,1021.0,20.5,7.5,-0.172414
2022-01-23 18:00:00,-2.1,0.0,290.0,47.0,1020.0,14.8,8.6,-0.224138
2022-01-23 19:00:00,-2.6,0.0,290.0,42.0,1019.0,16.6,9.7,-0.258621
2022-01-23 20:00:00,-3.0,0.0,250.0,39.0,1019.0,14.8,10.4,-0.241379
2022-01-23 21:00:00,-2.7,0.0,270.0,38.0,1018.0,11.2,11.1,-0.137931
2022-01-23 22:00:00,-3.3,0.0,270.0,37.0,1018.0,13.0,10.8,-0.017241
2022-01-23 23:00:00,-2.0,0.0,260.0,48.0,1017.0,9.4,8.4,0.189655
2022-01-24 00:00:00,-1.9,0.0,230.0,54.0,1018.0,7.6,6.8,0.327586
2022-01-24 01:00:00,-0.4,0.0,250.0,70.0,1018.0,9.4,4.6,0.344828
2022-01-24 02:00:00,-1.4,0.0,250.0,67.0,1018.0,11.2,4.2,0.344828
2022-01-24 03:00:00,-1.5,0.0,260.0,73.0,1018.0,11.2,2.9,0.344828
2022-01-24 04:00:00,-2.2,0.0,280.0,73.0,1018.0,11.2,2.1,0.362069
2022-01-24 05:00:00,-2.4,0.0,260.0,70.0,1018.0,9.4,2.5,0.344828
2022-01-24 06:00:00,-3.1,0.0,240.0,67.0,1017.0,7.6,2.4,0.344828
2022-01-24 07:00:00,-2.1,0.0,250.0,83.0,1017.0,5.4,0.5,0.327586
2022-01-24 08:00:00,-2.0,0.0,0.0,88.0,1017.0,0.0,-0.3,0.327586
2022-01-24 09:00:00,-1.7,0.0,0.0,94.0,1017.0,0.0,-0.9,0.344828
2022-01-24 10:00:00,-1.9,0.0,230.0,95.0,1017.0,9.4,-1.2,0.362069
2022-01-24 11:00:00,-2.5,0.0,260.0,88.0,1018.0,7.6,-0.8,0.413793
2022-01-24 12:00:00,-2.5,0.0,230.0,91.0,1018.0,7.6,-1.2,0.482759
2022-01-24 13:00:00,-2.4,0.0,0.0,92.0,1018.0,0.0,-1.3,0.534483
2022-01-24 14:00:00,-0.9,0.0,250.0,77.0,1018.0,7.6,2.7,0.413793
2022-01-24 15:00:00,-0.2,0.0,300.0,65.0,1018.0,5.4,5.9,0.172414
2022-01-24 16:00:00,-0.2,0.0,0.0,54.0,1018.0,0.0,8.6,0.0
2022-01-24 17:00:00,0.0,0.0,0.0,45.0,1017.0,0.0,11.5,-0.086207
2022-01-24 18:00:00,-0.6,0.0,230.0,39.0,1016.0,9.4,13.0,-0.172414
2022-01-24 19:00:00,-0.7,0.0,220.0,35.0,1016.0,13.0,14.6,-0.12069
2022-01-24 20:00:00,-1.1,0.0,230.0,33.0,1015.0,14.8,15.1,-0.051724
2022-01-24 21:00:00,-1.5,0.0,230.0,31.0,1015.0,9.4,15.6,-0.034483
2022-01-24 22:00:00,-1.3,0.0,230.0,34.0,1015.0,9.4,14.4,0.103448
2022-01-24 23:00:00,-0.8,0.0,210.0,40.0,1015.0,9.4,12.4,0.206897
2022-01-25 00:00:00,1.1,0.0,200.0,56.0,1016.0,7.6,9.4,0.258621
2022-01-25 01:00:00,0.8,0.0,230.0,52.0,1016.0,13.0,10.2,0.275862
2022-01-25 02:00:00,1.3,0.0,240.0,55.0,1016.0,11.2,9.9,0.293103
2022-01-25 03:00:00,0.9,0.0,240.0,59.0,1016.0,7.6,8.5,0.293103
2022-01-25 04:00:00,1.4,0.0,210.0,64.0,1016.0,5.4,7.8,0.275862
2022-01-25 05:00:00,2.4,0.0,220.0,71.0,1016.0,5.4,7.3,0.241379
2022-01-25 06:00:00,4.6,0.0,0.0,84.0,1016.0,0.0,7.1,0.241379
2022-01-25 07:00:00,3.9,0.0,0.0,78.0,1016.0,0.0,7.5,0.241379
2022-01-25 08:00:00,4.6,0.0,0.0,84.0,1016.0,0.0,7.1,0.241379
2022-01-25 09:00:00,6.2,0.2,80.0,93.0,1016.0,5.4,7.3,0.206897
2022-01-25 10:00:00,6.8,0.2,50.0,97.0,1016.0,5.4,7.2,0.224138
2022-01-25 11:00:00,6.9,0.5,0.0,99.0,1016.0,0.0,7.0,0.258621
2022-01-25 12:00:00,7.1,0.3,0.0,98.0,1017.0,0.0,7.4,0.310345
2022-01-25 13:00:00,7.6,0.2,130.0,97.0,1017.0,7.6,7.3,0.344828
2022-01-25 14:00:00,7.7,0.0,0.0,97.0,1017.0,0.0,8.1,0.344828
2022-01-25 15:00:00,8.3,0.0,50.0,94.0,1018.0,5.4,9.2,0.293103
2022-01-25 16:00:00,8.4,0.0,350.0,88.0,1018.0,7.6,10.3,0.310345
2022-01-25 17:00:00,6.7,0.0,50.0,74.0,1017.0,7.6,11.2,0.293103
