DT,dwpt,prcp,pres,rhum,wdir,temp,Donalsonville,wspd
2022-01-13 12:00:00,4.1,0.0,1020.0,94.0,210.0,4.0,0.327586,5.4
2022-01-13 13:00:00,3.8,0.0,1020.0,96.0,280.0,3.3,0.396552,7.6
2022-01-13 14:00:00,4.8,0.0,1020.0,75.0,300.0,6.6,0.275862,7.6
2022-01-13 15:00:00,5.2,0.0,1020.0,75.0,300.0,9.4,0.103448,7.6
2022-01-13 16:00:00,4.5,0.0,1019.0,59.0,300.0,12.3,-0.034483,13.0
2022-01-13 17:00:00,1.9,0.0,1018.0,43.0,300.0,14.3,-0.12069,14.8
2022-01-13 18:00:00,2.2,0.0,1015.0,42.0,280.0,15.0,-0.172414,13.0
2022-01-13 19:00:00,0.5,0.0,1015.0,34.0,280.0,16.4,-0.189655,18.4
2022-01-13 20:00:00,1.8,0.0,1014.0,36.0,260.0,17.0,-0.155172,16.6
2022-01-13 21:00:00,1.9,0.0,1013.0,36.0,270.0,17.1,-0.086207,18.4
2022-01-13 22:00:00,1.9,0.0,1013.0,38.0,260.0,16.3,0.034483,20.5
2022-01-13 23:00:00,3.3,0.0,1014.0,50.0,260.0,13.5,0.189655,11.2
2022-01-14 00:00:00,3.6,0.0,1013.0,57.0,270.0,11.9,0.258621,7.6
2022-01-14 01:00:00,4.0,0.0,1013.0,65.0,240.0,10.3,0.275862,11.2
2022-01-14 02:00:00,5.0,0.0,1014.0,71.0,250.0,10.0,0.275862,13.0
2022-01-14 03:00:00,4.9,0.0,1014.0,71.0,250.0,9.9,0.275862,13.0
2022-01-14 04:00:00,5.3,0.0,1014.0,80.0,260.0,8.6,0.241379,11.2
2022-01-14 05:00:00,5.4,0.0,1014.0,85.0,270.0,7.8,0.224138,13.0
2022-01-14 06:00:00,4.9,0.0,1014.0,88.0,270.0,6.7,0.224138,13.0
2022-01-14 07:00:00,4.8,0.0,1014.0,88.0,270.0,6.6,0.224138,11.2
2022-01-14 08:00:00,4.3,0.0,1015.0,90.0,290.0,5.8,0.224138,13.0
2022-01-14 09:00:00,4.0,0.0,1015.0,88.0,290.0,5.8,0.224138,5.4
2022-01-14 10:00:00,3.8,0.0,1015.0,93.0,250.0,4.8,0.241379,9.4
2022-01-14 11:00:00,4.0,0.0,1016.0,93.0,290.0,5.0,0.275862,5.4
2022-01-14 12:00:00,3.3,0.0,1016.0,97.0,0.0,3.7,0.327586,0.0
2022-01-14 13:00:00,5.1,0.0,1017.0,94.0,90.0,1.8,0.37931,5.4
2022-01-14 14:00:00,5.3,0.0,1017.0,94.0,220.0,6.2,0.275862,5.4
2022-01-14 15:00:00,4.0,0.0,1018.0,68.0,310.0,9.6,0.068966,7.6
2022-01-14 16:00:00,2.7,0.0,1017.0,55.0,360.0,11.4,-0.051724,5.4
2022-01-14 17:00:00,2.9,0.0,1017.0,49.0,330.0,13.4,-0.155172,11.2
2022-01-14 18:00:00,2.7,0.0,1016.0,44.0,300.0,14.9,-0.224138,13.0
2022-01-14 19:00:00,2.4,0.0,1015.0,41.0,280.0,15.6,-0.241379,13.0
2022-01-14 20:00:00,2.5,0.0,1015.0,39.0,0.0,16.5,-0.224138,0.0
2022-01-14 21:00:00,0.7,0.0,1015.0,34.0,330.0,16.6,-0.12069,14.8
2022-01-14 22:00:00,-0.5,0.0,1015.0,33.0,290.0,15.8,0.034483,13.0
2022-01-14 23:00:00,2.4,0.0,1016.0,47.0,240.0,13.5,0.155172,5.4
2022-01-15 00:00:00,3.8,0.0,1016.0,71.0,200.0,8.8,0.206897,5.4
2022-01-15 01:00:00,4.8,0.0,1016.0,81.0,130.0,7.9,0.241379,7.6
2022-01-15 02:00:00,4.2,0.0,1016.0,81.0,0.0,7.2,0.224138,0.0
2022-01-15 03:00:00,5.1,0.0,1016.0,87.0,90.0,7.1,0.224138,5.4
2022-01-15 04:00:00,4.8,0.0,1016.0,92.0,190.0,6.0,0.206897,5.4
2022-01-15 05:00:00,4.7,0.0,1016.0,98.0,0.0,5.0,0.206897,0.0
2022-01-15 06:00:00,4.4,0.0,1016.0,96.0,0.0,5.0,0.206897,0.0
2022-01-15 07:00:00,4.7,0.0,1016.0,98.0,0.0,5.0,0.189655,0.0
2022-01-15 08:00:00,4.9,0.0,1016.0,99.0,90.0,4.5,0.206897,7.6
2022-01-15 09:00:00,5.0,0.0,1016.0,99.0,0.0,5.1,0.206897,0.0
2022-01-15 10:00:00,4.6,0.0,1016.0,99.0,110.0,4.7,0.206897,5.4
2022-01-15 11:00:00,4.0,0.0,1017.0,98.0,0.0,4.3,0.224138,0.0
2022-01-15 12:00:00,3.6,0.0,1017.0,85.0,0.0,3.6,0.241379,0.0
2022-01-15 13:00:00,5.6,0.0,1017.0,91.0,0.0,4.0,0.241379,0.0
2022-01-15 14:00:00,5.7,0.0,1018.0,91.0,0.0,7.1,0.155172,0.0
2022-01-15 15:00:00,5.6,0.0,1018.0,65.0,130.0,12.0,-0.034483,11.2
2022-01-15 16:00:00,3.9,0.0,1018.0,44.0,150.0,16.2,-0.12069,13.0
2022-01-15 17:00:00,2.9,0.0,1016.0,37.0,160.0,17.8,-0.189655,14.8
2022-01-15 18:00:00,2.4,0.0,1015.0,33.0,140.0,19.0,-0.103448,14.8
2022-01-15 19:00:00,2.2,0.0,1014.0,32.0,150.0,19.3,-0.086207,9.4
2022-01-15 20:00:00,4.0,0.0,1013.0,36.0,140.0,19.5,0.017241,13.0
2022-01-15 21:00:00,6.2,0.0,1012.0,43.0,140.0,19.1,0.051724,18.4
2022-01-15 22:00:00,6.6,0.1,1012.0,48.0,100.0,17.8,0.103448,13.0
2022-01-15 23:00:00,9.2,1.8,1012.0,62.0,160.0,16.5,0.172414,11.2
2022-01-16 00:00:00,11.4,4.4,1012.0,83.0,150.0,14.2,0.206897,7.6
2022-01-16 01:00:00,12.2,2.8,1011.0,97.0,120.0,12.7,0.206897,13.0
2022-01-16 02:00:00,10.6,9.7,1011.0,87.0,120.0,12.6,0.206897,22.3
2022-01-16 03:00:00,12.0,10.7,1010.0,100.0,110.0,12.8,0.189655,20.5
2022-01-16 04:00:00,11.0,8.6,1008.0,100.0,110.0,11.6,0.189655,25.9
2022-01-16 05:00:00,10.9,8.4,1007.0,100.0,120.0,10.9,0.189655,38.9
2022-01-16 06:00:00,9.7,3.0,1004.0,91.0,100.0,10.9,0.172414,31.7
2022-01-16 07:00:00,11.0,4.3,1003.0,94.0,100.0,11.4,0.172414,22.3
2022-01-16 08:00:00,11.6,7.1,1001.0,96.0,110.0,11.8,0.172414,31.7
2022-01-16 09:00:00,12.3,6.1,1000.0,96.0,130.0,12.3,0.172414,22.3
2022-01-16 10:00:00,12.1,1.8,1001.0,94.0,170.0,13.1,0.172414,14.8
2022-01-16 11:00:00,10.8,0.2,1003.0,92.0,240.0,12.1,0.172414,31.7
2022-01-16 12:00:00,5.5,0.0,1004.0,77.0,250.0,9.3,0.189655,44.6
2022-01-16 13:00:00,5.0,0.0,1005.0,85.0,240.0,7.4,0.224138,25.9
2022-01-16 14:00:00,2.5,0.0,1006.0,75.0,240.0,6.6,0.155172,29.5
2022-01-16 15:00:00,2.0,0.0,1006.0,72.0,240.0,6.7,0.0,25.9
2022-01-16 16:00:00,1.8,0.0,1006.0,65.0,260.0,8.0,0.068966,31.7
2022-01-16 17:00:00,2.6,0.0,1006.0,72.0,250.0,7.3,0.189655,35.3
2022-01-16 18:00:00,2.0,0.0,1006.0,71.0,250.0,6.9,0.189655,40.7
2022-01-16 19:00:00,2.6,0.0,1005.0,72.0,240.0,7.3,0.103448,27.7
2022-01-16 20:00:00,2.6,0.0,1006.0,73.0,260.0,7.1,0.155172,27.7
2022-01-16 21:00:00,2.1,0.0,1006.0,71.0,260.0,7.0,0.224138,33.5
2022-01-16 22:00:00,1.8,0.0,1008.0,72.0,270.0,6.5,0.293103,27.7
2022-01-16 23:00:00,2.1,0.0,1009.0,76.0,270.0,6.0,0.327586,27.7
2022-01-17 00:00:00,2.0,0.0,1010.0,76.0,270.0,5.9,0.344828,25.9
2022-01-17 01:00:00,2.2,0.0,1011.0,78.0,270.0,5.7,0.362069,22.3
2022-01-17 02:00:00,2.7,0.0,1011.0,82.0,280.0,5.5,0.344828,27.7
2022-01-17 03:00:00,2.6,0.0,1012.0,81.0,270.0,5.6,0.327586,22.3
2022-01-17 04:00:00,2.8,0.0,1012.0,83.0,280.0,5.5,0.310345,24.1
2022-01-17 05:00:00,2.7,0.0,1012.0,83.0,280.0,5.4,0.293103,27.7
2022-01-17 06:00:00,2.7,0.0,1013.0,88.0,270.0,4.5,0.293103,18.4
2022-01-17 07:00:00,2.8,0.0,1013.0,88.0,260.0,4.6,0.258621,18.4
2022-01-17 08:00:00,2.4,0.0,1014.0,85.0,290.0,4.7,0.275862,31.7
2022-01-17 09:00:00,1.6,0.0,1014.0,80.0,290.0,4.8,0.275862,29.5
2022-01-17 10:00:00,1.5,0.0,1015.0,86.0,270.0,3.6,0.275862,20.5
2022-01-17 11:00:00,1.0,0.0,1015.0,87.0,280.0,3.0,0.327586,18.4
2022-01-17 12:00:00,1.5,0.0,1015.0,89.0,290.0,3.1,0.37931,18.4
2022-01-17 13:00:00,1.6,0.0,1016.0,91.0,260.0,2.9,0.413793,16.6
2022-01-17 14:00:00,2.0,0.0,1017.0,88.0,280.0,3.8,0.327586,14.8
2022-01-17 15:00:00,2.2,0.0,1017.0,76.0,270.0,6.1,0.12069,20.5
2022-01-17 16:00:00,2.0,0.0,1017.0,65.0,270.0,8.2,-0.034483,24.1
2022-01-17 17:00:00,2.0,0.0,1016.0,57.0,290.0,10.1,-0.12069,24.1
2022-01-17 18:00:00,1.9,0.0,1015.0,52.0,280.0,11.4,-0.172414,25.9
2022-01-17 19:00:00,2.2,0.0,1015.0,49.0,280.0,12.6,-0.051724,24.1
2022-01-17 20:00:00,1.5,0.0,1015.0,45.0,280.0,13.2,-0.068966,27.7
2022-01-17 21:00:00,0.4,0.0,1016.0,42.0,310.0,13.0,-0.086207,25.9
2022-01-17 22:00:00,1.0,0.0,1018.0,49.0,310.0,11.3,0.034483,24.1
2022-01-17 23:00:00,1.3,0.0,1019.0,65.0,340.0,7.5,0.224138,24.1
2022-01-18 00:00:00,0.7,0.0,1020.0,74.0,340.0,4.9,0.327586,16.6
2022-01-18 01:00:00,0.5,0.0,1020.0,80.0,320.0,3.6,0.344828,11.2
2022-01-18 02:00:00,0.2,0.0,1021.0,80.0,320.0,3.3,0.362069,13.0
2022-01-18 03:00:00,0.3,0.0,1021.0,91.0,300.0,1.6,0.362069,7.6
2022-01-18 04:00:00,0.5,0.0,1021.0,89.0,340.0,2.1,0.344828,5.4
2022-01-18 05:00:00,0.0,0.0,1021.0,98.0,260.0,0.3,0.344828,7.6
2022-01-18 06:00:00,0.0,0.0,1022.0,98.0,250.0,0.3,0.344828,11.2
2022-01-18 07:00:00,-0.2,0.0,1022.0,98.0,250.0,0.1,0.362069,9.4
2022-01-18 08:00:00,0.3,0.0,1022.0,99.0,0.0,0.4,0.362069,0.0
2022-01-18 09:00:00,-0.2,0.0,1022.0,98.0,330.0,0.1,0.344828,5.4
2022-01-18 10:00:00,-0.9,0.0,1023.0,99.0,250.0,-0.8,0.362069,5.4
2022-01-18 11:00:00,-2.1,0.0,1024.0,91.0,0.0,-1.4,0.431034,0.0
2022-01-18 12:00:00,-1.0,0.0,1024.0,100.0,0.0,-0.9,0.482759,0.0
2022-01-18 13:00:00,-0.7,0.0,1025.0,99.0,0.0,-0.6,0.534483,0.0
2022-01-18 14:00:00,1.4,0.0,1025.0,99.0,0.0,1.5,0.431034,0.0
2022-01-18 15:00:00,0.8,0.0,1025.0,74.0,20.0,5.1,0.189655,9.4
2022-01-18 16:00:00,0.9,0.0,1025.0,63.0,40.0,7.5,0.017241,13.0
2022-01-18 17:00:00,1.2,0.0,1024.0,59.0,20.0,8.8,-0.103448,7.6
2022-01-18 18:00:00,0.6,0.0,1023.0,50.0,30.0,10.6,-0.155172,11.2
2022-01-18 19:00:00,-0.4,0.0,1023.0,43.0,350.0,11.8,-0.137931,5.4
2022-01-18 20:00:00,1.2,0.0,1023.0,45.0,240.0,12.9,-0.155172,9.4
2022-01-18 21:00:00,1.0,0.0,1023.0,42.0,270.0,13.7,-0.051724,7.6
2022-01-18 22:00:00,-0.8,0.0,1023.0,38.0,260.0,13.2,0.017241,5.4
2022-01-18 23:00:00,-0.3,0.0,1023.0,42.0,0.0,12.2,0.189655,0.0
2022-01-19 00:00:00,3.3,0.0,1023.0,75.0,0.0,7.4,0.275862,0.0
2022-01-19 01:00:00,2.5,0.0,1023.0,73.0,0.0,7.0,0.293103,0.0
2022-01-19 02:00:00,3.1,0.0,1024.0,91.0,140.0,4.4,0.310345,7.6
2022-01-19 03:00:00,3.0,0.0,1024.0,92.0,110.0,4.2,0.293103,5.4
2022-01-19 04:00:00,2.8,0.0,1024.0,97.0,140.0,3.2,0.293103,7.6
2022-01-19 05:00:00,1.7,0.0,1024.0,92.0,0.0,2.9,0.293103,0.0
2022-01-19 06:00:00,1.6,0.0,1024.0,88.0,0.0,3.4,0.275862,0.0
2022-01-19 07:00:00,0.9,0.0,1023.0,99.0,150.0,1.5,0.293103,5.4
2022-01-19 08:00:00,0.4,0.0,1023.0,89.0,130.0,1.0,0.310345,5.4
2022-01-19 09:00:00,1.4,0.0,1023.0,88.0,130.0,0.2,0.293103,7.6
2022-01-19 10:00:00,0.6,0.0,1023.0,97.0,150.0,0.1,0.310345,7.6
2022-01-19 11:00:00,0.4,0.0,1024.0,97.0,10.0,0.8,0.344828,7.6
2022-01-19 12:00:00,0.8,0.0,1025.0,99.0,20.0,0.9,0.413793,5.4
2022-01-19 13:00:00,3.6,0.0,1025.0,97.0,110.0,0.1,0.637931,5.4
2022-01-19 14:00:00,3.3,0.0,1026.0,97.0,90.0,3.7,0.586207,5.4
2022-01-19 15:00:00,5.2,0.0,1026.0,81.0,90.0,8.3,0.413793,7.6
2022-01-19 16:00:00,3.8,0.0,1025.0,57.0,130.0,12.1,0.224138,7.6
2022-01-19 17:00:00,2.5,0.0,1024.0,42.0,160.0,15.4,0.103448,11.2
2022-01-19 18:00:00,3.2,0.0,1023.0,39.0,120.0,17.3,0.068966,11.2
2022-01-19 19:00:00,2.8,0.0,1022.0,36.0,280.0,18.1,0.034483,7.6
2022-01-19 20:00:00,2.5,0.0,1022.0,33.0,120.0,19.2,0.068966,9.4
2022-01-19 21:00:00,0.0,0.0,1021.0,27.0,110.0,19.5,0.155172,7.6
2022-01-19 22:00:00,0.1,0.0,1021.0,28.0,160.0,19.0,0.258621,9.4
2022-01-19 23:00:00,2.2,0.0,1021.0,41.0,150.0,15.4,0.155172,9.4
2022-01-20 00:00:00,2.5,0.0,1021.0,49.0,140.0,13.0,0.241379,13.0
2022-01-20 01:00:00,1.8,0.0,1021.0,53.0,160.0,11.0,0.258621,11.2
2022-01-20 02:00:00,2.3,0.0,1021.0,55.0,170.0,11.0,0.241379,16.6
2022-01-20 03:00:00,5.5,0.0,1021.0,75.0,180.0,9.7,0.241379,11.2
2022-01-20 04:00:00,7.1,0.0,1021.0,86.0,210.0,9.3,0.224138,7.6
2022-01-20 05:00:00,6.7,0.0,1021.0,97.0,120.0,7.1,0.224138,5.4
2022-01-20 06:00:00,5.3,0.0,1020.0,99.0,120.0,5.4,0.206897,7.6
2022-01-20 07:00:00,6.3,0.0,1020.0,99.0,0.0,6.4,0.189655,0.0
2022-01-20 08:00:00,5.0,0.0,1019.0,98.0,280.0,5.3,0.189655,5.4
2022-01-20 09:00:00,8.2,0.0,1018.0,87.0,160.0,4.6,0.189655,9.4
2022-01-20 10:00:00,8.4,0.0,1018.0,85.0,0.0,6.6,0.189655,0.0
2022-01-20 11:00:00,8.7,0.0,1018.0,85.0,170.0,6.5,0.241379,5.4
2022-01-20 12:00:00,9.6,0.0,1018.0,92.0,160.0,7.2,0.310345,9.4
2022-01-20 13:00:00,11.5,0.0,1019.0,97.0,160.0,9.0,0.517241,7.6
2022-01-20 14:00:00,11.8,0.0,1020.0,97.0,180.0,12.3,0.534483,16.6
2022-01-20 15:00:00,10.8,0.0,1020.0,99.0,360.0,11.0,0.534483,14.8
2022-01-20 16:00:00,11.1,0.0,1020.0,97.0,40.0,11.6,0.5,11.2
2022-01-20 17:00:00,11.5,0.0,1019.0,96.0,80.0,12.1,0.551724,9.4
2022-01-20 18:00:00,12.0,0.2,1018.0,99.0,120.0,12.2,0.551724,7.6
2022-01-20 19:00:00,15.2,1.8,1018.0,80.0,330.0,12.4,0.551724,7.6
2022-01-20 20:00:00,14.0,1.8,1018.0,93.0,150.0,12.7,0.5,9.4
2022-01-20 21:00:00,13.8,2.3,1017.0,94.0,140.0,12.8,0.534483,9.4
2022-01-20 22:00:00,13.7,1.5,1018.0,95.0,340.0,13.0,0.534483,11.2
2022-01-20 23:00:00,12.8,0.3,1018.0,95.0,330.0,12.9,0.310345,13.0
2022-01-21 00:00:00,12.3,1.0,1020.0,96.0,10.0,12.8,0.275862,7.6
2022-01-21 01:00:00,11.5,0.1,1021.0,95.0,340.0,13.0,0.275862,13.0
2022-01-21 02:00:00,10.1,0.3,1021.0,93.0,340.0,10.6,0.258621,22.3
2022-01-21 03:00:00,9.0,0.0,1022.0,100.0,340.0,9.4,0.258621,22.3
2022-01-21 04:00:00,8.0,0.0,1021.0,100.0,350.0,8.3,0.258621,22.3
2022-01-21 05:00:00,7.6,0.0,1022.0,99.0,360.0,7.7,0.258621,20.5
2022-01-21 06:00:00,6.4,0.0,1021.0,95.0,360.0,7.1,0.241379,20.5
2022-01-21 07:00:00,6.4,0.0,1021.0,95.0,10.0,7.1,0.241379,16.6
2022-01-21 08:00:00,6.5,0.0,1021.0,97.0,360.0,6.9,0.241379,14.8
2022-01-21 09:00:00,5.9,0.0,1021.0,95.0,10.0,6.6,0.224138,14.8
2022-01-21 10:00:00,5.1,0.0,1022.0,97.0,340.0,5.5,0.241379,18.4
2022-01-21 11:00:00,4.4,0.0,1022.0,96.0,340.0,5.0,0.275862,16.6
2022-01-21 12:00:00,3.9,0.0,1023.0,94.0,340.0,4.8,0.362069,18.4
2022-01-21 13:00:00,3.7,0.4,1023.0,94.0,10.0,4.6,0.396552,11.2
2022-01-21 14:00:00,4.3,0.1,1023.0,95.0,20.0,5.0,0.534483,20.5
2022-01-21 15:00:00,4.6,0.1,1024.0,94.0,30.0,5.5,0.603448,14.8
2022-01-21 16:00:00,4.7,0.4,1024.0,95.0,360.0,5.4,0.551724,16.6
2022-01-21 17:00:00,5.2,0.6,1023.0,96.0,20.0,5.8,0.568966,14.8
2022-01-21 18:00:00,5.3,0.5,1023.0,98.0,360.0,5.6,0.551724,18.4
2022-01-21 19:00:00,7.8,0.5,1023.0,93.0,10.0,5.7,0.5,13.0
2022-01-21 20:00:00,7.7,0.8,1023.0,93.0,20.0,5.9,0.310345,14.8
2022-01-21 21:00:00,9.0,0.5,1023.0,91.0,10.0,6.4,0.293103,13.0
2022-01-21 22:00:00,8.5,0.5,1023.0,93.0,10.0,6.7,0.310345,14.8
2022-01-21 23:00:00,7.8,0.3,1023.0,94.0,10.0,6.9,0.327586,11.2
2022-01-22 00:00:00,5.9,0.3,1024.0,99.0,40.0,6.9,0.327586,16.6
2022-01-22 01:00:00,6.3,0.8,1025.0,99.0,20.0,6.4,0.327586,20.5
2022-01-22 02:00:00,5.7,0.5,1025.0,98.0,40.0,6.0,0.327586,18.4
2022-01-22 03:00:00,5.2,0.3,1025.0,97.0,40.0,5.6,0.310345,24.1
2022-01-22 04:00:00,4.8,1.0,1025.0,91.0,60.0,5.2,0.293103,14.8
2022-01-22 05:00:00,3.9,0.0,1025.0,99.0,40.0,4.7,0.293103,18.4
2022-01-22 06:00:00,4.2,0.0,1025.0,99.0,30.0,4.3,0.275862,16.6
2022-01-22 07:00:00,3.9,0.0,1025.0,98.0,50.0,4.2,0.275862,16.6
2022-01-22 08:00:00,3.6,0.0,1025.0,98.0,40.0,3.9,0.275862,14.8
2022-01-22 09:00:00,3.7,0.0,1025.0,99.0,30.0,3.8,0.293103,18.4
2022-01-22 10:00:00,3.4,0.0,1025.0,99.0,20.0,3.5,0.293103,16.6
2022-01-22 11:00:00,2.2,0.0,1026.0,93.0,30.0,3.2,0.327586,20.5
2022-01-22 12:00:00,2.8,0.0,1027.0,97.0,30.0,3.2,0.362069,20.5
2022-01-22 13:00:00,2.5,0.0,1027.0,97.0,10.0,2.9,0.413793,18.4
2022-01-22 14:00:00,2.3,0.0,1028.0,95.0,10.0,3.0,0.413793,16.6
2022-01-22 15:00:00,2.3,0.0,1028.0,91.0,20.0,3.6,0.396552,20.5
2022-01-22 16:00:00,3.1,0.0,1028.0,93.0,30.0,4.1,0.344828,20.5
2022-01-22 17:00:00,3.3,0.0,1027.0,87.0,30.0,5.3,0.293103,16.6
2022-01-22 18:00:00,3.4,0.0,1026.0,83.0,50.0,6.1,0.224138,14.8
2022-01-22 19:00:00,3.0,0.0,1026.0,80.0,10.0,6.2,0.206897,14.8
2022-01-22 20:00:00,2.8,0.0,1025.0,77.0,30.0,6.5,0.189655,18.4
2022-01-22 21:00:00,2.1,0.0,1025.0,74.0,10.0,6.4,0.189655,16.6
2022-01-22 22:00:00,2.0,0.0,1025.0,75.0,40.0,6.1,0.224138,9.4
2022-01-22 23:00:00,1.5,0.0,1025.0,76.0,10.0,5.4,0.258621,14.8
2022-01-23 00:00:00,0.7,0.0,1026.0,75.0,30.0,4.8,0.310345,13.0
2022-01-23 01:00:00,0.7,0.0,1026.0,74.0,50.0,4.9,0.327586,11.2
2022-01-23 02:00:00,1.1,0.0,1026.0,79.0,60.0,4.4,0.310345,7.6
2022-01-23 03:00:00,0.8,0.0,1026.0,81.0,40.0,3.8,0.310345,7.6
2022-01-23 04:00:00,0.8,0.0,1025.0,89.0,0.0,2.4,0.310345,0.0
2022-01-23 05:00:00,0.8,0.0,1025.0,98.0,0.0,1.1,0.293103,0.0
2022-01-23 06:00:00,0.0,0.0,1024.0,100.0,0.0,0.0,0.310345,0.0
2022-01-23 07:00:00,-0.7,0.0,1023.0,92.0,0.0,-1.0,0.344828,0.0
2022-01-23 08:00:00,-1.6,0.0,1023.0,96.0,0.0,-1.5,0.344828,0.0
2022-01-23 09:00:00,-3.4,0.0,1023.0,94.0,0.0,-1.3,0.362069,0.0
2022-01-23 10:00:00,-3.8,0.0,1023.0,96.0,0.0,-1.6,0.37931,0.0
2022-01-23 11:00:00,-3.7,0.0,1023.0,97.0,0.0,-2.5,0.396552,0.0
2022-01-23 12:00:00,-3.9,0.0,1023.0,97.0,200.0,-3.2,0.413793,5.4
2022-01-23 13:00:00,-3.1,0.0,1023.0,98.0,0.0,-2.6,0.465517,0.0
2022-01-23 14:00:00,1.3,0.0,1023.0,95.0,260.0,0.1,0.344828,7.6
2022-01-23 15:00:00,1.7,0.0,1023.0,95.0,260.0,2.4,0.103448,5.4
2022-01-23 16:00:00,1.2,0.0,1022.0,74.0,290.0,5.5,-0.086207,9.4
2022-01-23 17:00:00,-2.0,0.0,1022.0,51.0,270.0,7.5,-0.172414,20.5
2022-01-23 18:00:00,-2.1,0.0,1020.0,47.0,290.0,8.6,-0.224138,14.8
2022-01-23 19:00:00,-2.6,0.0,1019.0,42.0,290.0,9.7,-0.258621,16.6
2022-01-23 20:00:00,-3.0,0.0,1018.0,39.0,250.0,10.4,-0.241379,14.8
2022-01-23 21:00:00,-2.7,0.0,1018.0,38.0,270.0,11.1,-0.137931,11.2
2022-01-23 22:00:00,-3.3,0.0,1018.0,37.0,270.0,10.8,-0.017241,13.0
2022-01-23 23:00:00,-2.0,0.0,1017.0,48.0,260.0,8.4,0.189655,9.4
2022-01-24 00:00:00,-1.9,0.0,1018.0,54.0,230.0,6.8,0.327586,7.6
2022-01-24 01:00:00,-0.4,0.0,1018.0,70.0,250.0,4.6,0.344828,9.4
2022-01-24 02:00:00,-1.4,0.0,1018.0,67.0,250.0,4.2,0.344828,11.2
2022-01-24 03:00:00,-1.5,0.0,1018.0,73.0,260.0,2.9,0.344828,11.2
2022-01-24 04:00:00,-2.2,0.0,1018.0,73.0,280.0,2.1,0.362069,11.2
2022-01-24 05:00:00,-2.4,0.0,1018.0,70.0,260.0,2.5,0.344828,9.4
2022-01-24 06:00:00,-3.1,0.0,1018.0,67.0,240.0,2.4,0.344828,7.6
2022-01-24 07:00:00,-2.1,0.0,1017.0,83.0,250.0,0.5,0.327586,5.4
2022-01-24 08:00:00,-2.0,0.0,1017.0,88.0,0.0,-0.3,0.327586,0.0
2022-01-24 09:00:00,-1.7,0.0,1017.0,94.0,0.0,-0.9,0.344828,0.0
2022-01-24 10:00:00,-1.9,0.0,1017.0,95.0,230.0,-1.2,0.362069,9.4
2022-01-24 11:00:00,-2.5,0.0,1018.0,88.0,260.0,-0.8,0.413793,7.6
2022-01-24 12:00:00,-2.5,0.0,1018.0,91.0,230.0,-1.2,0.482759,7.6
2022-01-24 13:00:00,-2.4,0.0,1019.0,92.0,0.0,-1.3,0.534483,0.0
2022-01-24 14:00:00,-0.9,0.0,1018.0,77.0,250.0,2.7,0.413793,7.6
2022-01-24 15:00:00,-0.2,0.0,1018.0,65.0,300.0,5.9,0.172414,5.4
2022-01-24 16:00:00,-0.2,0.0,1018.0,54.0,0.0,8.6,0.0,0.0
2022-01-24 17:00:00,0.0,0.0,1017.0,45.0,0.0,11.5,-0.086207,0.0
2022-01-24 18:00:00,-0.6,0.0,1016.0,39.0,230.0,13.0,-0.172414,9.4
2022-01-24 19:00:00,-0.7,0.0,1015.0,35.0,220.0,14.6,-0.12069,13.0
2022-01-24 20:00:00,-1.1,0.0,1015.0,33.0,230.0,15.1,-0.051724,14.8
2022-01-24 21:00:00,-1.5,0.0,1014.0,31.0,230.0,15.6,-0.034483,9.4
2022-01-24 22:00:00,-1.3,0.0,1014.0,34.0,230.0,14.4,0.103448,9.4
2022-01-24 23:00:00,-0.8,0.0,1015.0,40.0,210.0,12.4,0.206897,9.4
2022-01-25 00:00:00,1.1,0.0,1016.0,56.0,200.0,9.4,0.258621,7.6
2022-01-25 01:00:00,0.8,0.0,1016.0,52.0,230.0,10.2,0.275862,13.0
2022-01-25 02:00:00,1.3,0.0,1016.0,55.0,240.0,9.9,0.293103,11.2
2022-01-25 03:00:00,0.9,0.0,1016.0,59.0,240.0,8.5,0.293103,7.6
2022-01-25 04:00:00,1.4,0.0,1017.0,64.0,210.0,7.8,0.275862,5.4
2022-01-25 05:00:00,2.4,0.0,1016.0,71.0,220.0,7.3,0.241379,5.4
2022-01-25 06:00:00,4.6,0.0,1016.0,84.0,0.0,7.1,0.241379,0.0
2022-01-25 07:00:00,3.9,0.0,1016.0,78.0,0.0,7.5,0.241379,0.0
2022-01-25 08:00:00,4.6,0.0,1016.0,84.0,0.0,7.1,0.241379,0.0
2022-01-25 09:00:00,6.2,0.2,1016.0,93.0,80.0,7.3,0.206897,5.4
2022-01-25 10:00:00,6.8,0.2,1016.0,97.0,50.0,7.2,0.224138,5.4
2022-01-25 11:00:00,6.9,0.5,1017.0,99.0,0.0,7.0,0.258621,0.0
2022-01-25 12:00:00,7.1,0.3,1017.0,98.0,0.0,7.4,0.310345,0.0
2022-01-25 13:00:00,7.6,0.2,1017.0,97.0,130.0,7.3,0.344828,7.6
2022-01-25 14:00:00,7.7,0.0,1017.0,97.0,0.0,8.1,0.344828,0.0
2022-01-25 15:00:00,8.3,0.0,1018.0,94.0,50.0,9.2,0.293103,5.4
2022-01-25 16:00:00,8.4,0.0,1018.0,88.0,350.0,10.3,0.310345,7.6
2022-01-25 17:00:00,6.7,0.0,1017.0,74.0,50.0,11.2,0.293103,7.6
