DT,prcp,pres,dwpt,rhum,temp,wdir,wspd,Waianae
2022-06-12 16:00:00,0.0,1019.3,20.2,86.0,22.7,66.0,13.0,0.547234
2022-06-12 17:00:00,0.0,1019.4,19.5,76.0,24.0,68.0,16.6,0.42383
2022-06-12 18:00:00,0.0,1019.5,18.4,63.0,26.0,78.0,21.2,0.160851
2022-06-12 19:00:00,0.0,1019.4,17.7,54.0,27.9,88.0,22.3,-0.0893616
2022-06-12 20:00:00,0.0,1019.5,16.8,47.0,29.3,92.0,21.2,-0.268085
2022-06-12 21:00:00,0.0,1019.3,16.8,45.0,30.0,90.0,25.2,-0.239149
2022-06-12 22:00:00,0.0,1019.0,18.2,50.0,29.7,86.0,25.6,-0.311489
2022-06-12 23:00:00,0.0,1018.8,19.1,53.0,29.7,85.0,24.1,-0.382979
2022-06-13 00:00:00,0.0,1018.5,19.3,54.0,29.6,80.0,22.3,-0.441702
2022-06-13 01:00:00,0.0,1018.2,19.0,52.0,29.9,76.0,21.2,-0.0187233
2022-06-13 02:00:00,0.0,1018.2,19.1,56.0,28.7,74.0,22.3,0.108936
2022-06-13 03:00:00,0.0,1018.1,19.1,60.0,27.6,67.0,22.0,0.279149
2022-06-13 04:00:00,0.0,1018.3,19.2,64.0,26.6,70.0,20.9,0.617872
2022-06-13 05:00:00,0.0,1018.8,19.8,72.0,25.2,71.0,19.1,0.813617
2022-06-13 06:00:00,0.0,1019.3,20.6,79.0,24.5,69.0,18.0,0.88766
2022-06-13 07:00:00,0.0,1020.0,20.7,80.0,24.4,75.0,17.3,0.851915
2022-06-13 08:00:00,0.0,1020.7,20.5,79.0,24.4,78.0,13.7,0.787234
2022-06-13 09:00:00,0.0,1021.0,20.8,81.0,24.3,77.0,13.3,0.707234
2022-06-13 10:00:00,0.0,1020.6,20.6,80.0,24.3,78.0,13.3,0.638298
2022-06-13 11:00:00,0.0,1019.9,20.9,83.0,24.0,75.0,11.9,0.588936
2022-06-13 12:00:00,0.0,1019.7,21.0,84.0,23.9,76.0,11.5,0.548936
2022-06-13 13:00:00,0.0,1019.3,20.9,85.0,23.6,73.0,11.5,0.526809
2022-06-13 14:00:00,0.0,1018.9,20.9,85.0,23.6,72.0,12.2,0.526809
2022-06-13 15:00:00,0.0,1018.7,21.1,87.0,23.4,67.0,13.0,0.537872
2022-06-13 16:00:00,0.0,1019.2,21.0,87.0,23.3,64.0,11.2,0.551489
2022-06-13 17:00:00,0.0,1019.9,20.2,78.0,24.3,72.0,14.0,0.48
2022-06-13 18:00:00,0.0,1020.3,19.9,69.0,26.0,78.0,18.7,0.139575
2022-06-13 19:00:00,0.0,1020.3,19.1,60.0,27.6,77.0,19.1,0.0195746
2022-06-13 20:00:00,0.0,1020.1,18.4,53.0,28.9,78.0,20.5,-0.313191
2022-06-13 21:00:00,0.0,1019.8,18.3,52.0,29.2,72.0,20.9,-0.457872
2022-06-13 22:00:00,0.0,1019.5,16.9,46.0,29.8,72.0,20.5,-0.514893
2022-06-13 23:00:00,0.0,1019.0,16.8,45.0,30.0,74.0,21.2,-0.509787
2022-06-14 00:00:00,0.0,1018.7,17.0,45.0,30.2,74.0,22.7,-0.365957
2022-06-14 01:00:00,0.0,1018.3,17.1,48.0,29.2,74.0,23.4,-0.251064
2022-06-14 02:00:00,0.0,1018.1,18.5,53.0,29.0,72.0,23.8,-0.041702
2022-06-14 03:00:00,0.0,1018.2,18.5,57.0,27.8,71.0,23.8,0.300426
2022-06-14 04:00:00,0.0,1018.5,19.0,65.0,26.1,71.0,24.5,0.615319
2022-06-14 05:00:00,0.0,1019.1,19.1,70.0,25.0,74.0,22.7,0.819575
2022-06-14 06:00:00,0.0,1019.8,19.4,73.0,24.6,78.0,20.9,0.872341
2022-06-14 07:00:00,0.0,1020.2,20.2,78.0,24.3,70.0,19.4,0.857873
2022-06-14 08:00:00,0.0,1020.5,20.1,78.0,24.2,72.0,18.7,0.797447
2022-06-14 09:00:00,0.0,1020.7,20.0,78.0,24.1,72.0,18.7,0.722553
2022-06-14 10:00:00,0.0,1020.4,19.9,79.0,23.8,70.0,16.9,0.642553
2022-06-14 11:00:00,0.0,1019.8,19.7,79.0,23.6,66.0,15.1,0.573617
2022-06-14 12:00:00,0.0,1019.3,19.8,80.0,23.4,61.0,13.3,0.537021
2022-06-14 13:00:00,0.0,1019.0,20.0,81.0,23.4,55.0,12.2,0.521702
2022-06-14 14:00:00,0.0,1018.9,19.2,78.0,23.3,57.0,13.0,0.518298
2022-06-14 15:00:00,0.0,1018.9,18.9,76.0,23.4,60.0,13.7,0.523404
2022-06-14 16:00:00,0.0,1019.4,19.2,78.0,23.3,61.0,12.6,0.52
2022-06-14 17:00:00,0.0,1019.7,18.4,70.0,24.2,62.0,15.8,0.408511
2022-06-14 18:00:00,0.0,1020.2,18.2,62.0,26.0,66.0,20.2,0.132766
2022-06-14 19:00:00,0.0,1020.2,17.5,54.0,27.6,69.0,22.0,-0.169362
2022-06-14 20:00:00,0.0,1020.3,16.9,49.0,28.7,70.0,24.1,-0.34383
2022-06-14 21:00:00,0.0,1020.2,17.7,51.0,28.8,67.0,24.1,-0.436596
2022-06-14 22:00:00,0.0,1019.5,17.7,50.0,29.2,65.0,24.1,-0.193191
2022-06-14 23:00:00,0.0,1019.1,17.9,49.0,29.7,64.0,23.8,-0.478298
2022-06-15 00:00:00,0.0,1018.8,17.5,48.0,29.7,63.0,22.7,-0.454468
2022-06-15 01:00:00,0.0,1018.3,16.7,47.0,29.2,62.0,21.2,-0.30383
2022-06-15 02:00:00,0.0,1017.9,17.1,50.0,28.5,61.0,19.8,-0.0782977
2022-06-15 03:00:00,0.0,1017.8,17.5,54.0,27.6,61.0,18.7,0.260426
2022-06-15 04:00:00,0.0,1017.8,18.3,61.0,26.4,64.0,18.4,0.603404
2022-06-15 05:00:00,0.0,1018.0,18.7,68.0,25.0,62.0,16.2,0.799149
2022-06-15 06:00:00,0.0,1018.5,19.2,73.0,24.4,59.0,13.3,0.835745
2022-06-15 07:00:00,0.0,1019.3,19.5,75.0,24.2,58.0,11.2,0.840851
2022-06-15 08:00:00,0.0,1019.9,19.8,77.0,24.1,60.0,9.7,0.779574
2022-06-15 09:00:00,0.0,1019.5,20.5,82.0,23.8,46.0,8.6,0.695319
2022-06-15 10:00:00,0.0,1019.4,20.5,83.0,23.6,49.0,7.6,0.626383
2022-06-15 11:00:00,0.0,1018.9,20.3,82.0,23.6,49.0,7.9,0.569362
2022-06-15 12:00:00,0.0,1018.5,20.7,85.0,23.4,52.0,7.6,0.530213
2022-06-15 13:00:00,0.0,1018.0,20.7,86.0,23.2,47.0,7.6,0.509787
2022-06-15 14:00:00,0.0,1017.8,20.7,86.0,23.2,41.0,6.8,0.52766
2022-06-15 15:00:00,0.0,1018.1,21.0,88.0,23.1,26.0,6.1,0.528511
2022-06-15 16:00:00,0.0,1018.4,21.3,90.0,23.0,37.0,7.2,0.542979
2022-06-15 17:00:00,0.0,1018.8,19.7,76.0,24.2,45.0,10.4,0.370213
2022-06-15 18:00:00,0.0,1019.0,19.3,66.0,26.1,56.0,12.2,0.0876596
2022-06-15 19:00:00,0.0,1019.0,18.6,57.0,27.9,62.0,15.1,0.0459576
2022-06-15 20:00:00,0.0,1018.7,17.9,49.0,29.7,64.0,19.1,-0.182979
2022-06-15 21:00:00,0.1,1018.5,18.9,53.0,29.5,63.0,18.0,-0.245106
2022-06-15 22:00:00,0.4,1018.1,19.2,54.0,29.5,60.0,16.6,-0.0672339
2022-06-15 23:00:00,0.5,1017.7,19.6,54.0,29.9,61.0,17.6,0.0272341
2022-06-16 00:00:00,0.4,1017.0,19.7,55.0,29.7,60.0,15.5,-0.180425
2022-06-16 01:00:00,0.4,1016.6,19.7,57.0,29.1,58.0,16.6,0.0340427
2022-06-16 02:00:00,0.3,1016.4,19.9,59.0,28.7,60.0,16.6,0.188936
2022-06-16 03:00:00,0.2,1016.2,20.0,62.0,28.0,61.0,16.6,0.555745
2022-06-16 04:00:00,0.0,1016.5,20.3,68.0,26.7,65.0,16.2,0.675745
2022-06-16 05:00:00,0.0,1016.9,20.4,74.0,25.4,59.0,13.3,0.828085
2022-06-16 06:00:00,0.0,1017.6,20.8,79.0,24.7,62.0,13.7,0.879149
2022-06-16 07:00:00,0.0,1018.2,20.8,82.0,24.1,63.0,14.4,0.852766
2022-06-16 08:00:00,0.0,1018.6,21.0,83.0,24.1,60.0,14.0,0.777021
2022-06-16 09:00:00,0.0,1018.7,20.7,83.0,23.8,59.0,13.3,0.724255
2022-06-16 10:00:00,0.0,1018.3,20.7,85.0,23.4,58.0,13.0,0.628085
2022-06-16 11:00:00,0.0,1017.8,20.7,85.0,23.4,62.0,12.2,0.581277
2022-06-16 12:00:00,0.0,1017.2,21.1,88.0,23.2,66.0,10.8,0.55234
2022-06-16 13:00:00,0.0,1016.9,21.5,91.0,23.0,70.0,10.8,0.530213
2022-06-16 14:00:00,0.0,1016.9,21.5,92.0,22.9,67.0,9.7,0.519149
2022-06-16 15:00:00,0.0,1016.8,21.1,89.0,23.0,68.0,8.6,0.535319
2022-06-16 16:00:00,0.0,1017.3,21.3,90.0,23.0,66.0,8.3,0.55234
2022-06-16 17:00:00,0.0,1017.7,19.6,77.0,23.9,70.0,12.6,0.470638
2022-06-16 18:00:00,0.0,1017.8,19.4,68.0,25.8,73.0,14.4,0.0978724
2022-06-16 19:00:00,0.0,1017.8,18.6,59.0,27.3,75.0,18.7,0.182979
2022-06-16 20:00:00,0.0,1018.1,19.2,58.0,28.2,75.0,18.0,-0.0638297
2022-06-16 21:00:00,0.2,1017.9,19.4,58.0,28.5,76.0,19.1,-0.0289359
2022-06-16 22:00:00,0.3,1017.5,19.4,56.0,29.1,75.0,19.1,0.0748937
2022-06-16 23:00:00,0.3,1017.2,19.2,54.0,29.5,74.0,18.4,0.101277
2022-06-17 00:00:00,0.2,1016.7,19.0,54.0,29.3,77.0,17.6,0.0391491
2022-06-17 01:00:00,0.2,1016.4,18.2,51.0,29.4,84.0,17.3,0.0263831
2022-06-17 02:00:00,0.0,1016.3,18.4,54.0,28.6,80.0,19.1,0.0757447
2022-06-17 03:00:00,0.0,1016.2,18.2,56.0,27.8,77.0,19.1,0.275745
2022-06-17 04:00:00,0.0,1016.5,18.6,61.0,26.7,76.0,17.3,0.638298
2022-06-17 05:00:00,0.0,1016.9,18.7,67.0,25.3,73.0,15.1,0.798298
2022-06-17 06:00:00,0.0,1017.5,19.3,73.0,24.5,71.0,13.0,0.839149
2022-06-17 07:00:00,0.0,1018.2,19.7,76.0,24.2,68.0,10.8,0.83234
2022-06-17 08:00:00,0.0,1018.9,19.9,78.0,24.0,64.0,10.1,0.771064
2022-06-17 09:00:00,0.0,1019.1,20.0,80.0,23.7,60.0,9.4,0.691064
2022-06-17 10:00:00,0.0,1018.8,20.0,81.0,23.4,56.0,9.7,0.611915
2022-06-17 11:00:00,0.0,1018.3,20.1,82.0,23.3,63.0,9.0,0.571915
2022-06-17 12:00:00,0.0,1017.6,20.2,84.0,23.0,60.0,10.4,0.547234
2022-06-17 13:00:00,0.0,1017.5,20.2,84.0,23.0,66.0,7.2,0.508936
2022-06-17 14:00:00,0.0,1017.5,20.4,86.0,22.9,51.0,7.9,0.501277
2022-06-17 15:00:00,0.0,1017.6,19.8,84.0,22.6,60.0,11.2,0.52
2022-06-17 16:00:00,0.0,1017.8,19.9,85.0,22.6,70.0,10.4,0.545532
2022-06-17 17:00:00,0.0,1017.9,19.5,76.0,24.0,76.0,12.2,0.335319
2022-06-17 18:00:00,0.0,1018.2,19.2,68.0,25.5,86.0,10.1,0.241702
2022-06-17 19:00:00,0.2,1018.6,18.2,61.0,26.3,76.0,14.0,-0.107234
2022-06-17 20:00:00,0.2,1018.7,19.1,67.0,25.7,84.0,11.5,-0.373617
2022-06-17 21:00:00,0.0,1018.5,19.1,59.0,27.8,89.0,13.0,-0.108936
2022-06-17 22:00:00,0.0,1017.8,16.6,45.0,29.8,102.0,15.1,-0.535319
2022-06-17 23:00:00,0.0,1017.4,16.4,44.0,30.0,98.0,14.4,-0.521702
2022-06-18 00:00:00,0.2,1016.9,16.2,44.0,29.8,97.0,14.4,0.537872
2022-06-18 01:00:00,0.0,1016.7,16.8,49.0,28.6,89.0,14.4,0.165106
2022-06-18 02:00:00,0.0,1016.5,17.5,52.0,28.3,80.0,14.8,-0.0323404
2022-06-18 03:00:00,0.1,1016.1,16.0,48.0,28.0,83.0,11.2,0.265532
2022-06-18 04:00:00,0.0,1016.5,16.7,54.0,26.8,81.0,13.3,0.633192
2022-06-18 05:00:00,0.0,1016.9,18.1,64.0,25.4,74.0,14.4,0.77617
2022-06-18 06:00:00,0.0,1017.3,19.2,73.0,24.4,68.0,13.7,0.82383
2022-06-18 07:00:00,0.0,1017.8,19.6,78.0,23.7,60.0,13.0,0.775319
2022-06-18 08:00:00,0.0,1018.1,19.9,79.0,23.8,80.0,14.8,0.741277
2022-06-18 09:00:00,0.0,1018.4,20.1,81.0,23.5,98.0,14.8,0.686809
2022-06-18 10:00:00,0.3,1018.2,20.5,87.0,22.8,104.0,13.0,0.63149
2022-06-18 11:00:00,0.1,1017.5,20.2,85.0,22.9,86.0,11.2,0.58383
2022-06-18 12:00:00,0.0,1017.0,20.2,85.0,22.9,72.0,9.0,0.540426
2022-06-18 13:00:00,0.0,1016.5,20.1,81.0,23.6,85.0,11.5,0.524255
2022-06-18 14:00:00,0.0,1016.6,20.1,81.0,23.6,91.0,9.0,0.497021
2022-06-18 15:00:00,0.0,1016.9,20.2,82.0,23.5,86.0,10.4,0.501277
2022-06-18 16:00:00,0.0,1017.2,19.8,80.0,23.5,82.0,9.7,0.533617
2022-06-18 17:00:00,0.0,1017.3,18.7,71.0,24.3,81.0,14.4,0.415319
2022-06-18 18:00:00,0.0,1017.3,18.2,63.0,25.8,78.0,17.3,0.148085
2022-06-18 19:00:00,0.0,1017.1,17.9,57.0,27.1,84.0,18.4,-0.0902126
2022-06-18 20:00:00,0.0,1017.0,17.0,50.0,28.4,90.0,19.8,-0.28851
2022-06-18 21:00:00,0.0,1016.7,16.6,46.0,29.4,94.0,20.5,-0.15234
2022-06-18 22:00:00,0.0,1016.4,16.8,45.0,30.0,96.0,19.4,-0.142128
2022-06-18 23:00:00,0.0,1015.7,16.2,42.0,30.6,101.0,18.7,0.0238299
2022-06-19 00:00:00,0.0,1015.5,15.9,41.0,30.7,97.0,18.4,0.0723406
2022-06-19 01:00:00,0.0,1015.2,16.4,44.0,30.0,90.0,17.6,0.24
2022-06-19 02:00:00,0.0,1015.0,16.8,47.0,29.3,84.0,15.5,0.312341
2022-06-19 03:00:00,0.0,1015.0,17.4,53.0,27.9,80.0,15.5,0.633192
2022-06-19 04:00:00,0.0,1015.5,17.8,57.0,27.0,83.0,17.3,0.715745
2022-06-19 05:00:00,0.0,1015.7,18.3,64.0,25.6,79.0,17.3,0.742128
2022-06-19 06:00:00,0.0,1016.2,19.0,70.0,24.8,76.0,16.6,0.780426
2022-06-19 07:00:00,0.0,1016.9,19.2,73.0,24.4,77.0,16.6,0.734468
2022-06-19 08:00:00,0.0,1017.3,19.4,74.0,24.3,78.0,14.0,0.723404
2022-06-19 09:00:00,0.0,1017.3,19.3,74.0,24.2,80.0,13.0,0.66383
2022-06-19 10:00:00,0.0,1017.0,20.4,82.0,23.7,76.0,11.5,0.611915
2022-06-19 11:00:00,0.0,1016.5,20.3,83.0,23.4,67.0,10.8,0.554043
2022-06-19 12:00:00,0.0,1016.0,20.2,82.0,23.4,64.0,11.5,0.525106
2022-06-19 13:00:00,0.0,1016.0,20.4,84.0,23.3,71.0,11.5,0.506383
2022-06-19 14:00:00,0.0,1016.0,20.3,84.0,23.2,73.0,13.7,0.486809
2022-06-19 15:00:00,0.0,1016.1,19.8,80.0,23.4,87.0,9.7,0.49617
2022-06-19 16:00:00,0.0,1016.5,19.7,80.0,23.3,66.0,9.4,0.522553
2022-06-19 17:00:00,0.0,1017.0,18.7,71.0,24.3,73.0,13.7,0.417872
2022-06-19 18:00:00,0.0,1017.3,17.6,60.0,26.0,80.0,18.0,0.162553
2022-06-19 19:00:00,0.0,1017.3,16.6,52.0,27.3,82.0,19.1,0.0655321
2022-06-19 20:00:00,0.0,1017.0,16.9,49.0,28.7,101.0,19.4,-0.0204253
2022-06-19 21:00:00,0.0,1017.1,16.2,44.0,29.8,110.0,20.9,-0.199149
2022-06-19 22:00:00,0.0,1016.9,16.6,45.0,29.8,114.0,20.2,-0.155745
2022-06-19 23:00:00,0.0,1016.4,17.4,47.0,29.9,123.0,19.8,-0.35234
2022-06-20 00:00:00,0.0,1016.2,17.4,49.0,29.2,127.0,19.1,-0.334468
2022-06-20 01:00:00,0.0,1015.8,17.2,48.0,29.4,129.0,16.9,0.0212767
2022-06-20 02:00:00,0.0,1015.6,17.0,48.0,29.1,118.0,15.1,0.529362
2022-06-20 03:00:00,0.0,1015.5,17.3,51.0,28.4,98.0,14.8,0.465532
2022-06-20 04:00:00,0.0,1015.8,18.2,58.0,27.2,84.0,15.1,0.647659
2022-06-20 05:00:00,0.0,1016.3,18.5,65.0,25.6,77.0,14.8,0.785532
2022-06-20 06:00:00,0.0,1016.9,19.2,72.0,24.6,64.0,14.0,0.839149
2022-06-20 07:00:00,0.0,1017.3,19.4,74.0,24.3,68.0,14.8,0.802553
2022-06-20 08:00:00,0.0,1017.7,19.3,74.0,24.2,76.0,13.7,0.747234
2022-06-20 09:00:00,0.0,1017.9,19.4,75.0,24.1,77.0,12.2,0.686809
2022-06-20 10:00:00,0.0,1017.6,19.3,75.0,24.0,83.0,11.2,0.605106
2022-06-20 11:00:00,0.0,1017.1,19.4,77.0,23.7,78.0,12.6,0.551489
2022-06-20 12:00:00,0.0,1016.6,19.4,78.0,23.5,80.0,12.2,0.515745
2022-06-20 13:00:00,0.0,1016.3,19.7,80.0,23.3,75.0,11.5,0.479149
2022-06-20 14:00:00,0.0,1016.4,20.1,83.0,23.1,77.0,10.1,0.489362
2022-06-20 15:00:00,0.0,1016.5,20.3,85.0,23.0,75.0,10.4,0.495319
2022-06-20 16:00:00,0.0,1016.9,20.5,87.0,22.8,76.0,9.0,0.510638
2022-06-20 17:00:00,0.0,1017.3,19.5,77.0,23.8,83.0,13.0,0.393191
2022-06-20 18:00:00,0.0,1017.7,19.2,68.0,25.5,90.0,14.0,0.162553
2022-06-20 19:00:00,0.0,1017.7,18.5,60.0,26.9,96.0,16.2,0.0757447
2022-06-20 20:00:00,0.1,1017.8,18.0,55.0,27.9,100.0,17.3,0.0212768
2022-06-20 21:00:00,0.0,1017.8,17.3,49.0,29.1,104.0,20.2,-0.0612764
2022-06-20 22:00:00,0.0,1017.7,17.2,47.0,29.7,103.0,19.4,0.174468
2022-06-20 23:00:00,0.0,1017.2,17.0,46.0,29.9,100.0,18.4,0.248511
2022-06-21 00:00:00,0.0,1016.8,16.9,46.0,29.8,97.0,17.6,0.284255
2022-06-21 01:00:00,0.0,1016.7,17.5,49.0,29.3,94.0,19.1,0.301277
2022-06-21 02:00:00,0.0,1016.6,17.6,54.0,27.7,93.0,19.8,0.403404
2022-06-21 03:00:00,0.0,1016.5,17.6,54.0,27.8,92.0,18.4,0.524255
2022-06-21 04:00:00,0.0,1016.9,17.6,57.0,26.8,78.0,17.6,0.548936
2022-06-21 05:00:00,0.0,1017.1,18.6,67.0,25.2,74.0,16.6,0.817872
2022-06-21 06:00:00,0.0,1017.5,18.8,71.0,24.4,80.0,16.6,0.873192
2022-06-21 07:00:00,0.0,1018.2,19.8,75.0,24.5,95.0,15.1,0.825532
2022-06-21 08:00:00,0.0,1018.6,19.8,76.0,24.3,82.0,11.9,0.74383
2022-06-21 09:00:00,0.0,1018.8,19.5,76.0,24.0,74.0,10.1,0.691915
2022-06-21 10:00:00,0.0,1018.8,20.0,80.0,23.7,64.0,10.1,0.61617
2022-06-21 11:00:00,0.0,1018.4,20.2,82.0,23.4,59.0,8.3,0.561702
2022-06-21 12:00:00,0.0,1017.9,20.2,83.0,23.3,64.0,8.6,0.514043
2022-06-21 13:00:00,0.0,1017.7,20.3,85.0,23.0,60.0,7.9,0.494468
2022-06-21 14:00:00,0.0,1017.6,20.2,85.0,22.9,61.0,8.3,0.493617
2022-06-21 15:00:00,0.0,1017.6,20.5,87.0,22.8,62.0,9.0,0.508085
2022-06-21 16:00:00,0.0,1017.9,20.4,87.0,22.7,60.0,9.4,0.522553
2022-06-21 17:00:00,0.0,1018.3,19.1,75.0,23.8,65.0,13.0,0.409362
2022-06-21 18:00:00,0.0,1018.4,19.1,67.0,25.7,79.0,12.6,0.131064
2022-06-21 19:00:00,0.0,1018.3,18.1,57.0,27.4,86.0,14.4,-0.128511
2022-06-21 20:00:00,0.0,1018.4,17.9,53.0,28.4,87.0,16.2,-0.279149
2022-06-21 21:00:00,0.0,1018.3,17.8,51.0,29.0,85.0,17.3,-0.475745
2022-06-21 22:00:00,0.0,1017.9,18.0,50.0,29.5,87.0,17.3,-0.42383
2022-06-21 23:00:00,0.2,1017.5,18.0,50.0,29.5,87.0,16.9,-0.135319
2022-06-22 00:00:00,0.4,1017.0,18.0,50.0,29.5,86.0,16.6,-0.157447
2022-06-22 01:00:00,0.4,1016.7,18.3,53.0,28.8,83.0,16.2,0.125958
2022-06-22 02:00:00,0.4,1016.5,18.7,56.0,28.3,77.0,16.6,0.348936
2022-06-22 03:00:00,0.0,1016.2,18.8,58.0,27.8,76.0,17.6,0.360851
2022-06-22 04:00:00,0.0,1016.6,19.2,64.0,26.6,74.0,17.3,0.571915
2022-06-22 05:00:00,0.0,1017.1,19.8,73.0,25.0,65.0,15.5,0.779575
2022-06-22 06:00:00,0.0,1017.6,20.1,78.0,24.2,66.0,12.2,0.878298
2022-06-22 07:00:00,0.0,1018.2,20.2,78.0,24.3,72.0,11.5,0.827234
2022-06-22 08:00:00,0.0,1018.8,20.2,79.0,24.1,69.0,11.9,0.788936
2022-06-22 09:00:00,0.0,1018.7,20.3,80.0,24.0,74.0,13.7,0.719149
2022-06-22 10:00:00,0.0,1018.8,20.6,82.0,23.9,86.0,13.3,0.649362
2022-06-22 11:00:00,0.0,1018.7,20.6,84.0,23.5,104.0,13.3,0.592341
2022-06-22 12:00:00,0.1,1018.2,20.5,84.0,23.4,96.0,11.9,0.554043
2022-06-22 13:00:00,0.0,1017.8,20.5,85.0,23.2,81.0,11.2,0.537021
2022-06-22 14:00:00,0.0,1017.9,20.8,87.0,23.1,83.0,10.4,0.530213
2022-06-22 15:00:00,0.0,1018.0,20.7,87.0,23.0,71.0,9.4,0.554043
2022-06-22 16:00:00,0.0,1018.2,20.6,86.0,23.1,75.0,9.7,0.555745
2022-06-22 17:00:00,0.0,1018.5,19.6,78.0,23.7,74.0,13.3,0.4
2022-06-22 18:00:00,0.0,1018.6,19.5,71.0,25.1,78.0,15.1,0.158298
2022-06-22 19:00:00,0.0,1018.7,18.4,60.0,26.8,78.0,15.1,-0.102979
2022-06-22 20:00:00,0.0,1018.7,17.8,54.0,28.0,81.0,16.6,-0.291064
2022-06-22 21:00:00,0.0,1018.6,17.5,49.0,29.3,83.0,17.3,-0.203404
2022-06-22 22:00:00,0.0,1018.4,17.1,46.0,30.0,82.0,16.6,-0.055319
2022-06-22 23:00:00,0.0,1017.8,16.8,44.0,30.4,80.0,16.2,-0.040851
2022-06-23 00:00:00,0.0,1017.2,16.8,44.0,30.4,78.0,16.9,0.0978724
2022-06-23 01:00:00,0.0,1016.8,16.9,46.0,29.8,76.0,18.0,0.188936
2022-06-23 02:00:00,0.0,1016.6,16.5,47.0,28.9,76.0,17.6,0.36
2022-06-23 03:00:00,0.0,1016.6,16.7,51.0,27.8,70.0,17.6,0.234894
2022-06-23 04:00:00,0.0,1016.8,17.3,56.0,26.8,68.0,16.9,0.560851
2022-06-23 05:00:00,0.0,1017.2,17.6,62.0,25.4,72.0,16.9,0.750638
2022-06-23 06:00:00,0.0,1017.8,18.9,71.0,24.5,69.0,15.1,0.805957
2022-06-23 07:00:00,0.0,1018.4,19.3,74.0,24.2,66.0,13.3,0.8
2022-06-23 08:00:00,0.0,1018.8,19.4,76.0,23.9,66.0,11.9,0.751489
2022-06-23 09:00:00,0.0,1018.7,19.2,76.0,23.7,68.0,10.8,0.67149
2022-06-23 10:00:00,0.0,1018.2,19.4,78.0,23.5,66.0,10.4,0.593192
2022-06-23 11:00:00,0.0,1017.8,19.9,83.0,22.9,60.0,9.4,0.548085
2022-06-23 12:00:00,0.0,1017.2,19.9,85.0,22.6,63.0,8.6,0.511489
2022-06-23 13:00:00,0.0,1016.6,20.0,85.0,22.7,63.0,7.9,0.482553
2022-06-23 14:00:00,0.0,1016.7,20.1,85.0,22.8,59.0,8.6,0.491915
2022-06-23 15:00:00,0.0,1016.7,19.9,85.0,22.6,61.0,9.4,0.525958
2022-06-23 16:00:00,0.0,1016.9,20.0,87.0,22.3,60.0,9.7,0.526809
2022-06-23 17:00:00,0.0,1017.4,19.0,78.0,23.0,65.0,12.2,0.354894
2022-06-23 18:00:00,0.0,1017.6,18.6,69.0,24.7,72.0,13.0,0.113192
2022-06-23 19:00:00,0.0,1017.7,17.5,58.0,26.4,79.0,14.4,-0.144681
2022-06-23 20:00:00,0.0,1017.6,16.5,50.0,27.9,81.0,15.1,-0.289362
2022-06-23 21:00:00,0.0,1017.4,16.4,47.0,28.8,77.0,16.9,-0.502979
2022-06-23 22:00:00,0.0,1017.1,16.3,46.0,29.1,77.0,16.6,-0.515744
2022-06-23 23:00:00,0.0,1016.5,15.9,42.0,30.2,80.0,15.5,-0.114893
2022-06-24 00:00:00,0.0,1015.9,15.6,41.0,30.3,77.0,15.8,-0.0748934
2022-06-24 01:00:00,0.0,1015.6,15.7,42.0,30.0,78.0,16.2,-0.0757446
2022-06-24 02:00:00,0.0,1015.2,15.6,44.0,29.1,80.0,16.2,0.159149
2022-06-24 03:00:00,0.0,1015.2,16.1,48.0,28.1,75.0,17.3,0.307234
2022-06-24 04:00:00,0.0,1015.4,16.3,52.0,27.0,71.0,18.0,0.609362
2022-06-24 05:00:00,0.0,1016.0,17.4,61.0,25.5,69.0,17.3,0.785532
2022-06-24 06:00:00,0.0,1016.7,18.5,68.0,24.8,66.0,14.0,0.849362
2022-06-24 07:00:00,0.0,1017.4,18.7,70.0,24.5,66.0,11.9,0.796596
2022-06-24 08:00:00,0.0,1017.8,18.9,72.0,24.3,67.0,10.1,0.755745
2022-06-24 09:00:00,0.0,1017.9,19.5,76.0,24.0,69.0,10.4,0.674043
2022-06-24 10:00:00,0.0,1017.4,20.1,82.0,23.3,59.0,8.3,0.598298
2022-06-24 11:00:00,0.0,1016.9,20.1,84.0,22.9,47.0,6.8,0.551489
2022-06-24 12:00:00,0.0,1016.4,20.3,86.0,22.8,53.0,6.1,0.515745
2022-06-24 13:00:00,0.0,1016.0,20.4,87.0,22.7,49.0,6.5,0.482553
2022-06-24 14:00:00,0.0,1015.8,20.4,87.0,22.7,53.0,7.9,0.485106
2022-06-24 15:00:00,0.0,1016.1,20.5,89.0,22.4,50.0,7.2,0.499574
2022-06-24 16:00:00,0.0,1016.2,20.6,90.0,22.3,48.0,6.5,0.504681
2022-06-24 17:00:00,0.0,1016.6,19.5,80.0,23.1,47.0,9.7,0.398298
2022-06-24 18:00:00,0.0,1016.7,19.4,72.0,24.8,58.0,11.9,0.0459576
2022-06-24 19:00:00,0.0,1016.6,18.9,63.0,26.5,66.0,11.5,0.274894
2022-06-24 20:00:00,0.2,1016.4,18.2,57.0,27.5,75.0,10.8,0.0417023
2022-06-24 21:00:00,0.6,1016.3,18.2,56.0,27.8,83.0,10.1,-0.0110637
2022-06-24 22:00:00,0.5,1016.3,18.1,57.0,27.4,87.0,6.8,0.24
