DT,prcp,pres,dwpt,rhum,wdir,temp,wspd,Donalsonville
2022-01-13 12:00:00,0.0,1020.0,4.1,94.0,210.0,4.0,5.4,0.327586
2022-01-13 13:00:00,0.0,1020.0,3.8,96.0,280.0,3.3,7.6,0.396552
2022-01-13 14:00:00,0.0,1020.0,5.9,93.0,300.0,6.6,7.6,0.275862
2022-01-13 15:00:00,0.0,1020.0,5.2,75.0,300.0,9.4,7.6,0.103448
2022-01-13 16:00:00,0.0,1019.0,4.5,59.0,300.0,12.3,13.0,-0.034483
2022-01-13 17:00:00,0.0,1017.0,1.9,43.0,300.0,14.3,14.8,-0.12069
2022-01-13 18:00:00,0.0,1015.0,2.2,42.0,280.0,15.0,13.0,-0.172414
2022-01-13 19:00:00,0.0,1015.0,0.5,34.0,280.0,16.4,18.4,-0.189655
2022-01-13 20:00:00,0.0,1014.0,1.8,36.0,260.0,17.0,16.6,-0.155172
2022-01-13 21:00:00,0.0,1013.0,1.9,36.0,270.0,17.1,18.4,-0.086207
2022-01-13 22:00:00,0.0,1013.0,1.9,38.0,260.0,16.3,20.5,0.034483
2022-01-13 23:00:00,0.0,1013.0,3.3,50.0,260.0,13.5,11.2,0.189655
2022-01-14 00:00:00,0.0,1013.0,3.6,57.0,270.0,11.9,7.6,0.258621
2022-01-14 01:00:00,0.0,1013.0,4.0,65.0,240.0,10.3,11.2,0.275862
2022-01-14 02:00:00,0.0,1014.0,5.0,71.0,250.0,10.0,13.0,0.275862
2022-01-14 03:00:00,0.0,1014.0,4.9,71.0,250.0,9.9,13.0,0.275862
2022-01-14 04:00:00,0.0,1014.0,5.3,80.0,260.0,8.6,11.2,0.241379
2022-01-14 05:00:00,0.0,1014.0,5.4,85.0,270.0,7.8,13.0,0.224138
2022-01-14 06:00:00,0.0,1014.0,4.9,88.0,270.0,6.7,13.0,0.224138
2022-01-14 07:00:00,0.0,1014.0,4.8,88.0,270.0,6.6,11.2,0.224138
2022-01-14 08:00:00,0.0,1015.0,4.3,90.0,290.0,5.8,13.0,0.224138
2022-01-14 09:00:00,0.0,1015.0,4.0,88.0,290.0,5.8,5.4,0.224138
2022-01-14 10:00:00,0.0,1015.0,3.8,93.0,250.0,4.8,9.4,0.241379
2022-01-14 11:00:00,0.0,1016.0,4.0,93.0,290.0,5.0,5.4,0.275862
2022-01-14 12:00:00,0.0,1016.0,3.3,97.0,0.0,3.7,0.0,0.327586
2022-01-14 13:00:00,0.0,1017.0,5.1,94.0,90.0,1.8,5.4,0.37931
2022-01-14 14:00:00,0.0,1017.0,5.3,94.0,220.0,6.2,5.4,0.275862
2022-01-14 15:00:00,0.0,1018.0,4.0,68.0,310.0,9.6,7.6,0.068966
2022-01-14 16:00:00,0.0,1018.0,2.7,55.0,360.0,11.4,5.4,-0.051724
2022-01-14 17:00:00,0.0,1017.0,2.9,49.0,330.0,13.4,11.2,-0.155172
2022-01-14 18:00:00,0.0,1016.0,2.7,44.0,300.0,14.9,13.0,-0.224138
2022-01-14 19:00:00,0.0,1015.0,2.4,41.0,280.0,15.6,13.0,-0.241379
2022-01-14 20:00:00,0.0,1015.0,2.5,39.0,0.0,16.5,0.0,-0.224138
2022-01-14 21:00:00,0.0,1015.0,0.7,34.0,330.0,16.6,14.8,-0.12069
2022-01-14 22:00:00,0.0,1015.0,-0.5,33.0,290.0,15.8,13.0,0.034483
2022-01-14 23:00:00,0.0,1016.0,2.4,47.0,240.0,13.5,5.4,0.155172
2022-01-15 00:00:00,0.0,1016.0,3.8,71.0,200.0,8.8,5.4,0.206897
2022-01-15 01:00:00,0.0,1016.0,4.8,81.0,130.0,7.9,7.6,0.241379
2022-01-15 02:00:00,0.0,1016.0,4.2,81.0,0.0,7.2,0.0,0.224138
2022-01-15 03:00:00,0.0,1016.0,5.1,87.0,90.0,7.1,5.4,0.224138
2022-01-15 04:00:00,0.0,1016.0,4.8,92.0,190.0,6.0,5.4,0.206897
2022-01-15 05:00:00,0.0,1016.0,4.7,98.0,0.0,5.0,0.0,0.206897
2022-01-15 06:00:00,0.0,1017.0,4.4,96.0,0.0,5.0,0.0,0.206897
2022-01-15 07:00:00,0.0,1016.0,4.7,98.0,0.0,5.0,0.0,0.189655
2022-01-15 08:00:00,0.0,1016.0,4.0,100.0,90.0,4.5,7.6,0.206897
2022-01-15 09:00:00,0.0,1016.0,5.0,99.0,0.0,5.1,0.0,0.206897
2022-01-15 10:00:00,0.0,1016.0,4.6,99.0,110.0,4.7,5.4,0.206897
2022-01-15 11:00:00,0.0,1017.0,4.0,98.0,0.0,4.3,0.0,0.224138
2022-01-15 12:00:00,0.0,1017.0,3.6,85.0,0.0,3.6,0.0,0.241379
2022-01-15 13:00:00,0.0,1018.0,5.7,98.0,0.0,4.0,0.0,0.241379
2022-01-15 14:00:00,0.0,1018.0,5.7,91.0,0.0,7.1,0.0,0.155172
2022-01-15 15:00:00,0.0,1018.0,5.6,65.0,130.0,12.0,11.2,-0.034483
2022-01-15 16:00:00,0.0,1017.0,3.9,44.0,150.0,16.2,13.0,-0.12069
2022-01-15 17:00:00,0.0,1017.0,2.9,37.0,160.0,17.8,14.8,-0.189655
2022-01-15 18:00:00,0.0,1015.0,2.4,33.0,140.0,19.0,14.8,-0.103448
2022-01-15 19:00:00,0.0,1014.0,2.2,32.0,150.0,19.3,9.4,-0.086207
2022-01-15 20:00:00,0.0,1013.0,4.0,36.0,140.0,19.5,13.0,0.017241
2022-01-15 21:00:00,0.0,1012.0,6.2,43.0,140.0,19.1,18.4,0.051724
2022-01-15 22:00:00,0.1,1012.0,6.6,48.0,100.0,17.8,13.0,0.103448
2022-01-15 23:00:00,1.8,1012.0,9.2,62.0,160.0,16.5,11.2,0.172414
2022-01-16 00:00:00,4.4,1012.0,11.4,83.0,150.0,14.2,7.6,0.206897
2022-01-16 01:00:00,2.8,1011.0,12.2,97.0,120.0,12.7,13.0,0.206897
2022-01-16 02:00:00,9.7,1011.0,10.6,87.0,120.0,12.6,22.3,0.206897
2022-01-16 03:00:00,10.7,1009.0,12.0,100.0,110.0,12.8,20.5,0.189655
2022-01-16 04:00:00,8.6,1008.0,11.0,100.0,110.0,11.6,25.9,0.189655
2022-01-16 05:00:00,8.4,1006.0,10.9,100.0,120.0,10.9,38.9,0.189655
2022-01-16 06:00:00,3.0,1004.0,9.7,91.0,100.0,10.9,31.7,0.172414
2022-01-16 07:00:00,4.3,1004.0,11.0,94.0,100.0,11.4,22.3,0.172414
2022-01-16 08:00:00,7.1,1001.0,11.6,96.0,110.0,11.8,31.7,0.172414
2022-01-16 09:00:00,6.1,1000.0,12.3,96.0,130.0,12.3,22.3,0.172414
2022-01-16 10:00:00,1.8,1002.0,10.7,92.0,170.0,13.1,14.8,0.172414
2022-01-16 11:00:00,0.2,1003.0,10.8,92.0,240.0,12.1,31.7,0.172414
2022-01-16 12:00:00,0.0,1004.0,5.5,77.0,250.0,9.3,44.6,0.189655
2022-01-16 13:00:00,0.0,1005.0,5.0,85.0,240.0,7.4,25.9,0.224138
2022-01-16 14:00:00,0.0,1005.0,2.5,75.0,240.0,6.6,29.5,0.155172
2022-01-16 15:00:00,0.0,1006.0,2.0,72.0,240.0,6.7,25.9,0.0
2022-01-16 16:00:00,0.0,1006.0,1.8,65.0,260.0,8.0,31.7,0.068966
2022-01-16 17:00:00,0.0,1006.0,2.6,72.0,250.0,7.3,35.3,0.189655
2022-01-16 18:00:00,0.0,1006.0,2.0,71.0,250.0,6.9,40.7,0.189655
2022-01-16 19:00:00,0.0,1006.0,2.6,72.0,240.0,7.3,27.7,0.103448
2022-01-16 20:00:00,0.0,1006.0,2.6,73.0,260.0,7.1,27.7,0.155172
2022-01-16 21:00:00,0.0,1006.0,2.1,71.0,260.0,7.0,33.5,0.224138
2022-01-16 22:00:00,0.0,1008.0,1.8,72.0,270.0,6.5,27.7,0.293103
2022-01-16 23:00:00,0.0,1008.0,2.1,76.0,270.0,6.0,27.7,0.327586
2022-01-17 00:00:00,0.0,1010.0,2.0,76.0,270.0,5.9,25.9,0.344828
2022-01-17 01:00:00,0.0,1010.0,2.2,78.0,270.0,5.7,22.3,0.362069
2022-01-17 02:00:00,0.0,1011.0,2.7,82.0,280.0,5.5,27.7,0.344828
2022-01-17 03:00:00,0.0,1012.0,2.6,81.0,270.0,5.6,22.3,0.327586
2022-01-17 04:00:00,0.0,1012.0,2.8,83.0,280.0,5.5,24.1,0.310345
2022-01-17 05:00:00,0.0,1012.0,2.7,83.0,280.0,5.4,27.7,0.293103
2022-01-17 06:00:00,0.0,1013.0,2.7,88.0,270.0,4.5,18.4,0.293103
2022-01-17 07:00:00,0.0,1013.0,2.8,88.0,260.0,4.6,18.4,0.258621
2022-01-17 08:00:00,0.0,1013.0,2.4,85.0,290.0,4.7,31.7,0.275862
2022-01-17 09:00:00,0.0,1014.0,1.6,80.0,290.0,4.8,29.5,0.275862
2022-01-17 10:00:00,0.0,1015.0,1.5,86.0,270.0,3.6,20.5,0.275862
2022-01-17 11:00:00,0.0,1015.0,1.0,87.0,280.0,3.0,18.4,0.327586
2022-01-17 12:00:00,0.0,1015.0,1.5,89.0,290.0,3.1,18.4,0.37931
2022-01-17 13:00:00,0.0,1016.0,1.6,91.0,260.0,2.9,16.6,0.413793
2022-01-17 14:00:00,0.0,1017.0,2.0,88.0,280.0,3.8,14.8,0.327586
2022-01-17 15:00:00,0.0,1017.0,2.2,76.0,270.0,6.1,20.5,0.12069
2022-01-17 16:00:00,0.0,1016.0,2.0,65.0,270.0,8.2,24.1,-0.034483
2022-01-17 17:00:00,0.0,1016.0,2.0,57.0,290.0,10.1,24.1,-0.12069
2022-01-17 18:00:00,0.0,1014.0,1.9,52.0,280.0,11.4,25.9,-0.172414
2022-01-17 19:00:00,0.0,1015.0,2.2,49.0,280.0,12.6,24.1,-0.051724
2022-01-17 20:00:00,0.0,1015.0,1.5,45.0,280.0,13.2,27.7,-0.068966
2022-01-17 21:00:00,0.0,1016.0,0.4,42.0,310.0,13.0,25.9,-0.086207
2022-01-17 22:00:00,0.0,1017.0,1.0,49.0,310.0,11.3,24.1,0.034483
2022-01-17 23:00:00,0.0,1019.0,1.3,65.0,340.0,7.5,24.1,0.224138
2022-01-18 00:00:00,0.0,1019.0,0.7,74.0,340.0,4.9,16.6,0.327586
2022-01-18 01:00:00,0.0,1020.0,0.5,80.0,320.0,3.6,11.2,0.344828
2022-01-18 02:00:00,0.0,1021.0,0.2,80.0,320.0,3.3,13.0,0.362069
2022-01-18 03:00:00,0.0,1021.0,0.3,91.0,300.0,1.6,7.6,0.362069
2022-01-18 04:00:00,0.0,1021.0,0.5,89.0,340.0,2.1,5.4,0.344828
2022-01-18 05:00:00,0.0,1021.0,0.0,98.0,260.0,0.3,7.6,0.344828
2022-01-18 06:00:00,0.0,1022.0,0.0,98.0,250.0,0.3,11.2,0.344828
2022-01-18 07:00:00,0.0,1022.0,-0.2,98.0,250.0,0.1,9.4,0.362069
2022-01-18 08:00:00,0.0,1022.0,0.3,99.0,0.0,0.4,0.0,0.362069
2022-01-18 09:00:00,0.0,1022.0,-0.2,98.0,330.0,0.1,5.4,0.344828
2022-01-18 10:00:00,0.0,1023.0,-0.9,99.0,250.0,-0.8,5.4,0.362069
2022-01-18 11:00:00,0.0,1024.0,-2.1,91.0,0.0,-1.4,0.0,0.431034
2022-01-18 12:00:00,0.0,1024.0,-1.1,99.0,0.0,-0.9,0.0,0.482759
2022-01-18 13:00:00,0.0,1025.0,-0.7,99.0,0.0,-0.6,0.0,0.534483
2022-01-18 14:00:00,0.0,1025.0,1.4,99.0,0.0,1.5,0.0,0.431034
2022-01-18 15:00:00,0.0,1025.0,0.8,74.0,20.0,5.1,9.4,0.189655
2022-01-18 16:00:00,0.0,1025.0,0.9,63.0,40.0,7.5,13.0,0.017241
2022-01-18 17:00:00,0.0,1024.0,1.2,59.0,20.0,8.8,7.6,-0.103448
2022-01-18 18:00:00,0.0,1023.0,0.6,50.0,30.0,10.6,11.2,-0.155172
2022-01-18 19:00:00,0.0,1023.0,-0.4,43.0,350.0,11.8,5.4,-0.137931
2022-01-18 20:00:00,0.0,1023.0,1.2,45.0,240.0,12.9,9.4,-0.155172
2022-01-18 21:00:00,0.0,1023.0,1.0,42.0,270.0,13.7,7.6,-0.051724
2022-01-18 22:00:00,0.0,1023.0,-0.8,38.0,260.0,13.2,5.4,0.017241
2022-01-18 23:00:00,0.0,1023.0,-0.3,42.0,0.0,12.2,0.0,0.189655
2022-01-19 00:00:00,0.0,1023.0,3.3,75.0,0.0,7.4,0.0,0.275862
2022-01-19 01:00:00,0.0,1023.0,2.5,73.0,0.0,7.0,0.0,0.293103
2022-01-19 02:00:00,0.0,1024.0,3.1,91.0,140.0,4.4,7.6,0.310345
2022-01-19 03:00:00,0.0,1024.0,3.0,92.0,110.0,4.2,5.4,0.293103
2022-01-19 04:00:00,0.0,1024.0,2.8,97.0,140.0,3.2,7.6,0.293103
2022-01-19 05:00:00,0.0,1024.0,1.7,92.0,0.0,2.9,0.0,0.293103
2022-01-19 06:00:00,0.0,1024.0,1.6,88.0,0.0,3.4,0.0,0.275862
2022-01-19 07:00:00,0.0,1023.0,0.9,99.0,150.0,1.5,5.4,0.293103
2022-01-19 08:00:00,0.0,1023.0,0.4,89.0,130.0,1.0,5.4,0.310345
2022-01-19 09:00:00,0.0,1023.0,1.4,88.0,130.0,0.2,7.6,0.293103
2022-01-19 10:00:00,0.0,1023.0,0.6,97.0,150.0,0.1,7.6,0.310345
2022-01-19 11:00:00,0.0,1024.0,0.4,97.0,10.0,0.8,7.6,0.344828
2022-01-19 12:00:00,0.0,1025.0,0.8,99.0,20.0,0.9,5.4,0.413793
2022-01-19 13:00:00,0.0,1025.0,2.0,100.0,110.0,0.1,5.4,0.637931
2022-01-19 14:00:00,0.0,1026.0,3.3,97.0,90.0,3.7,5.4,0.586207
2022-01-19 15:00:00,0.0,1026.0,5.2,81.0,90.0,8.3,7.6,0.413793
2022-01-19 16:00:00,0.0,1025.0,3.8,57.0,130.0,12.1,7.6,0.224138
2022-01-19 17:00:00,0.0,1024.0,2.5,42.0,160.0,15.4,11.2,0.103448
2022-01-19 18:00:00,0.0,1023.0,3.2,39.0,120.0,17.3,11.2,0.068966
2022-01-19 19:00:00,0.0,1022.0,2.8,36.0,280.0,18.1,7.6,0.034483
2022-01-19 20:00:00,0.0,1021.0,2.5,33.0,120.0,19.2,9.4,0.068966
2022-01-19 21:00:00,0.0,1021.0,0.0,27.0,110.0,19.5,7.6,0.155172
2022-01-19 22:00:00,0.0,1021.0,0.1,28.0,160.0,19.0,9.4,0.258621
2022-01-19 23:00:00,0.0,1021.0,2.2,41.0,150.0,15.4,9.4,0.155172
2022-01-20 00:00:00,0.0,1021.0,2.5,49.0,140.0,13.0,13.0,0.241379
2022-01-20 01:00:00,0.0,1020.0,1.8,53.0,160.0,11.0,11.2,0.258621
2022-01-20 02:00:00,0.0,1021.0,2.3,55.0,170.0,11.0,16.6,0.241379
2022-01-20 03:00:00,0.0,1021.0,5.5,75.0,180.0,9.7,11.2,0.241379
2022-01-20 04:00:00,0.0,1021.0,7.1,86.0,210.0,9.3,7.6,0.224138
2022-01-20 05:00:00,0.0,1021.0,6.7,97.0,120.0,7.1,5.4,0.224138
2022-01-20 06:00:00,0.0,1020.0,5.3,99.0,120.0,5.4,7.6,0.206897
2022-01-20 07:00:00,0.0,1020.0,6.3,99.0,0.0,6.4,0.0,0.189655
2022-01-20 08:00:00,0.0,1019.0,5.0,98.0,280.0,5.3,5.4,0.189655
2022-01-20 09:00:00,0.0,1018.0,8.2,87.0,160.0,4.6,9.4,0.189655
2022-01-20 10:00:00,0.0,1018.0,8.4,85.0,0.0,6.6,0.0,0.189655
2022-01-20 11:00:00,0.0,1018.0,8.7,85.0,170.0,6.5,5.4,0.241379
2022-01-20 12:00:00,0.0,1019.0,9.6,92.0,160.0,7.2,9.4,0.310345
2022-01-20 13:00:00,0.0,1019.0,11.5,97.0,160.0,9.0,7.6,0.517241
2022-01-20 14:00:00,0.0,1020.0,11.8,97.0,180.0,12.3,16.6,0.534483
2022-01-20 15:00:00,0.0,1020.0,10.8,99.0,360.0,11.0,14.8,0.534483
2022-01-20 16:00:00,0.0,1020.0,11.1,97.0,40.0,11.6,11.2,0.5
2022-01-20 17:00:00,0.0,1019.0,11.5,96.0,80.0,12.1,9.4,0.551724
2022-01-20 18:00:00,0.2,1018.0,12.0,99.0,120.0,12.2,7.6,0.551724
2022-01-20 19:00:00,1.8,1018.0,15.2,80.0,330.0,12.4,7.6,0.551724
2022-01-20 20:00:00,1.8,1018.0,14.0,93.0,150.0,12.7,9.4,0.5
2022-01-20 21:00:00,2.3,1018.0,13.8,94.0,140.0,12.8,9.4,0.534483
2022-01-20 22:00:00,1.5,1018.0,13.7,95.0,340.0,13.0,11.2,0.534483
2022-01-20 23:00:00,0.3,1018.0,12.8,95.0,330.0,12.9,13.0,0.310345
2022-01-21 00:00:00,1.0,1019.0,12.3,96.0,10.0,12.8,7.6,0.275862
2022-01-21 01:00:00,0.1,1020.0,11.5,95.0,340.0,13.0,13.0,0.275862
2022-01-21 02:00:00,0.3,1021.0,10.1,93.0,340.0,10.6,22.3,0.258621
2022-01-21 03:00:00,0.0,1022.0,9.0,100.0,340.0,9.4,22.3,0.258621
2022-01-21 04:00:00,0.0,1021.0,8.0,100.0,350.0,8.3,22.3,0.258621
2022-01-21 05:00:00,0.0,1022.0,7.6,99.0,360.0,7.7,20.5,0.258621
2022-01-21 06:00:00,0.0,1021.0,6.4,95.0,360.0,7.1,20.5,0.241379
2022-01-21 07:00:00,0.0,1021.0,6.4,95.0,10.0,7.1,16.6,0.241379
2022-01-21 08:00:00,0.0,1021.0,6.5,97.0,360.0,6.9,14.8,0.241379
2022-01-21 09:00:00,0.0,1021.0,5.9,95.0,10.0,6.6,14.8,0.224138
2022-01-21 10:00:00,0.0,1022.0,5.1,97.0,340.0,5.5,18.4,0.241379
2022-01-21 11:00:00,0.0,1023.0,4.4,96.0,340.0,5.0,16.6,0.275862
2022-01-21 12:00:00,0.0,1023.0,3.9,94.0,340.0,4.8,18.4,0.362069
2022-01-21 13:00:00,0.4,1023.0,3.7,94.0,10.0,4.6,11.2,0.396552
2022-01-21 14:00:00,0.1,1023.0,4.3,95.0,20.0,5.0,20.5,0.534483
2022-01-21 15:00:00,0.1,1024.0,4.6,94.0,30.0,5.5,14.8,0.603448
2022-01-21 16:00:00,0.4,1024.0,4.7,95.0,360.0,5.4,16.6,0.551724
2022-01-21 17:00:00,0.6,1023.0,5.2,96.0,20.0,5.8,14.8,0.568966
2022-01-21 18:00:00,0.5,1023.0,5.3,98.0,360.0,5.6,18.4,0.551724
2022-01-21 19:00:00,0.5,1023.0,7.8,93.0,10.0,5.7,13.0,0.5
2022-01-21 20:00:00,0.8,1023.0,7.7,93.0,20.0,5.9,14.8,0.310345
2022-01-21 21:00:00,0.5,1023.0,9.0,91.0,10.0,6.4,13.0,0.293103
2022-01-21 22:00:00,0.5,1023.0,8.5,93.0,10.0,6.7,14.8,0.310345
2022-01-21 23:00:00,0.3,1023.0,7.8,94.0,10.0,6.9,11.2,0.327586
2022-01-22 00:00:00,0.3,1024.0,5.9,99.0,40.0,6.9,16.6,0.327586
2022-01-22 01:00:00,0.8,1024.0,6.3,99.0,20.0,6.4,20.5,0.327586
2022-01-22 02:00:00,0.5,1025.0,5.6,97.0,40.0,6.0,18.4,0.327586
2022-01-22 03:00:00,0.3,1025.0,5.2,97.0,40.0,5.6,24.1,0.310345
2022-01-22 04:00:00,1.0,1025.0,4.8,91.0,60.0,5.2,14.8,0.293103
2022-01-22 05:00:00,0.0,1025.0,3.9,99.0,40.0,4.7,18.4,0.293103
2022-01-22 06:00:00,0.0,1025.0,4.2,99.0,30.0,4.3,16.6,0.275862
2022-01-22 07:00:00,0.0,1025.0,3.9,98.0,50.0,4.2,16.6,0.275862
2022-01-22 08:00:00,0.0,1025.0,3.6,98.0,40.0,3.9,14.8,0.275862
2022-01-22 09:00:00,0.0,1025.0,3.7,99.0,30.0,3.8,18.4,0.293103
2022-01-22 10:00:00,0.0,1025.0,3.4,99.0,20.0,3.5,16.6,0.293103
2022-01-22 11:00:00,0.0,1026.0,2.2,93.0,30.0,3.2,20.5,0.327586
2022-01-22 12:00:00,0.0,1027.0,2.8,97.0,30.0,3.2,20.5,0.362069
2022-01-22 13:00:00,0.0,1028.0,2.5,97.0,10.0,2.9,18.4,0.413793
2022-01-22 14:00:00,0.0,1028.0,2.3,95.0,10.0,3.0,16.6,0.413793
2022-01-22 15:00:00,0.0,1028.0,2.3,91.0,20.0,3.6,20.5,0.396552
2022-01-22 16:00:00,0.0,1028.0,3.1,93.0,30.0,4.1,20.5,0.344828
2022-01-22 17:00:00,0.0,1028.0,3.3,87.0,30.0,5.3,16.6,0.293103
2022-01-22 18:00:00,0.0,1026.0,3.4,83.0,50.0,6.1,14.8,0.224138
2022-01-22 19:00:00,0.0,1026.0,3.0,80.0,10.0,6.2,14.8,0.206897
2022-01-22 20:00:00,0.0,1025.0,2.8,77.0,30.0,6.5,18.4,0.189655
2022-01-22 21:00:00,0.0,1025.0,2.1,74.0,10.0,6.4,16.6,0.189655
2022-01-22 22:00:00,0.0,1025.0,2.0,75.0,40.0,6.1,9.4,0.224138
2022-01-22 23:00:00,0.0,1025.0,1.5,76.0,10.0,5.4,14.8,0.258621
2022-01-23 00:00:00,0.0,1025.0,0.7,75.0,30.0,4.8,13.0,0.310345
2022-01-23 01:00:00,0.0,1026.0,0.7,74.0,50.0,4.9,11.2,0.327586
2022-01-23 02:00:00,0.0,1026.0,1.1,79.0,60.0,4.4,7.6,0.310345
2022-01-23 03:00:00,0.0,1025.0,0.8,81.0,40.0,3.8,7.6,0.310345
2022-01-23 04:00:00,0.0,1025.0,0.8,89.0,0.0,2.4,0.0,0.310345
2022-01-23 05:00:00,0.0,1025.0,0.8,98.0,0.0,1.1,0.0,0.293103
2022-01-23 06:00:00,0.0,1024.0,0.0,100.0,0.0,0.0,0.0,0.310345
2022-01-23 07:00:00,0.0,1023.0,-0.7,92.0,0.0,-1.0,0.0,0.344828
2022-01-23 08:00:00,0.0,1023.0,-1.6,96.0,0.0,-1.5,0.0,0.344828
2022-01-23 09:00:00,0.0,1024.0,-3.4,94.0,0.0,-1.3,0.0,0.362069
2022-01-23 10:00:00,0.0,1023.0,-3.8,96.0,0.0,-1.6,0.0,0.37931
2022-01-23 11:00:00,0.0,1023.0,-3.7,97.0,0.0,-2.5,0.0,0.396552
2022-01-23 12:00:00,0.0,1023.0,-3.9,97.0,200.0,-3.2,5.4,0.413793
2022-01-23 13:00:00,0.0,1023.0,-3.1,98.0,0.0,-2.6,0.0,0.465517
2022-01-23 14:00:00,0.0,1023.0,0.6,97.0,260.0,0.1,7.6,0.344828
2022-01-23 15:00:00,0.0,1023.0,1.7,95.0,260.0,2.4,5.4,0.103448
2022-01-23 16:00:00,0.0,1023.0,1.2,74.0,290.0,5.5,9.4,-0.086207
2022-01-23 17:00:00,0.0,1021.0,-2.0,51.0,270.0,7.5,20.5,-0.172414
2022-01-23 18:00:00,0.0,1021.0,-2.1,47.0,290.0,8.6,14.8,-0.224138
2022-01-23 19:00:00,0.0,1019.0,-2.6,42.0,290.0,9.7,16.6,-0.258621
2022-01-23 20:00:00,0.0,1018.0,-3.0,39.0,250.0,10.4,14.8,-0.241379
2022-01-23 21:00:00,0.0,1018.0,-2.7,38.0,270.0,11.1,11.2,-0.137931
2022-01-23 22:00:00,0.0,1018.0,-3.3,37.0,270.0,10.8,13.0,-0.017241
2022-01-23 23:00:00,0.0,1017.0,-2.0,48.0,260.0,8.4,9.4,0.189655
2022-01-24 00:00:00,0.0,1018.0,-1.9,54.0,230.0,6.8,7.6,0.327586
2022-01-24 01:00:00,0.0,1018.0,-0.4,70.0,250.0,4.6,9.4,0.344828
2022-01-24 02:00:00,0.0,1018.0,-1.4,67.0,250.0,4.2,11.2,0.344828
2022-01-24 03:00:00,0.0,1018.0,-1.5,73.0,260.0,2.9,11.2,0.344828
2022-01-24 04:00:00,0.0,1018.0,-2.2,73.0,280.0,2.1,11.2,0.362069
2022-01-24 05:00:00,0.0,1018.0,-2.4,70.0,260.0,2.5,9.4,0.344828
2022-01-24 06:00:00,0.0,1017.0,-3.1,67.0,240.0,2.4,7.6,0.344828
2022-01-24 07:00:00,0.0,1017.0,-2.1,83.0,250.0,0.5,5.4,0.327586
2022-01-24 08:00:00,0.0,1017.0,-2.0,88.0,0.0,-0.3,0.0,0.327586
2022-01-24 09:00:00,0.0,1017.0,-1.7,94.0,0.0,-0.9,0.0,0.344828
2022-01-24 10:00:00,0.0,1017.0,-1.9,95.0,230.0,-1.2,9.4,0.362069
2022-01-24 11:00:00,0.0,1018.0,-2.5,88.0,260.0,-0.8,7.6,0.413793
2022-01-24 12:00:00,0.0,1018.0,-2.5,91.0,230.0,-1.2,7.6,0.482759
2022-01-24 13:00:00,0.0,1019.0,-2.4,92.0,0.0,-1.3,0.0,0.534483
2022-01-24 14:00:00,0.0,1018.0,-0.9,77.0,250.0,2.7,7.6,0.413793
2022-01-24 15:00:00,0.0,1018.0,-0.2,65.0,300.0,5.9,5.4,0.172414
2022-01-24 16:00:00,0.0,1018.0,-0.2,54.0,0.0,8.6,0.0,0.0
2022-01-24 17:00:00,0.0,1017.0,0.0,45.0,0.0,11.5,0.0,-0.086207
2022-01-24 18:00:00,0.0,1016.0,-0.6,39.0,230.0,13.0,9.4,-0.172414
2022-01-24 19:00:00,0.0,1015.0,-0.7,35.0,220.0,14.6,13.0,-0.12069
2022-01-24 20:00:00,0.0,1015.0,-1.1,33.0,230.0,15.1,14.8,-0.051724
2022-01-24 21:00:00,0.0,1014.0,-1.5,31.0,230.0,15.6,9.4,-0.034483
2022-01-24 22:00:00,0.0,1015.0,-1.3,34.0,230.0,14.4,9.4,0.103448
2022-01-24 23:00:00,0.0,1015.0,-0.8,40.0,210.0,12.4,9.4,0.206897
2022-01-25 00:00:00,0.0,1015.0,1.1,56.0,200.0,9.4,7.6,0.258621
2022-01-25 01:00:00,0.0,1016.0,0.8,52.0,230.0,10.2,13.0,0.275862
2022-01-25 02:00:00,0.0,1016.0,1.3,55.0,240.0,9.9,11.2,0.293103
2022-01-25 03:00:00,0.0,1016.0,0.9,59.0,240.0,8.5,7.6,0.293103
2022-01-25 04:00:00,0.0,1017.0,1.4,64.0,210.0,7.8,5.4,0.275862
2022-01-25 05:00:00,0.0,1016.0,2.4,71.0,220.0,7.3,5.4,0.241379
2022-01-25 06:00:00,0.0,1016.0,4.6,84.0,0.0,7.1,0.0,0.241379
2022-01-25 07:00:00,0.0,1016.0,3.9,78.0,0.0,7.5,0.0,0.241379
2022-01-25 08:00:00,0.0,1016.0,4.6,84.0,0.0,7.1,0.0,0.241379
2022-01-25 09:00:00,0.2,1016.0,6.2,93.0,80.0,7.3,5.4,0.206897
2022-01-25 10:00:00,0.2,1016.0,6.8,97.0,50.0,7.2,5.4,0.224138
2022-01-25 11:00:00,0.5,1017.0,6.9,99.0,0.0,7.0,0.0,0.258621
2022-01-25 12:00:00,0.3,1017.0,7.1,98.0,0.0,7.4,0.0,0.310345
2022-01-25 13:00:00,0.2,1017.0,7.6,97.0,130.0,7.3,7.6,0.344828
2022-01-25 14:00:00,0.0,1017.0,7.7,97.0,0.0,8.1,0.0,0.344828
2022-01-25 15:00:00,0.0,1018.0,8.3,94.0,50.0,9.2,5.4,0.293103
2022-01-25 16:00:00,0.0,1018.0,8.4,88.0,350.0,10.3,7.6,0.310345
2022-01-25 17:00:00,0.0,1017.0,6.7,74.0,50.0,11.2,7.6,0.293103
