DT,prcp,dwpt,pres,rhum,temp,wspd,wdir,Waianae
2022-06-12 16:00:00,0.0,20.2,1019.3,86.0,22.7,13.0,66.0,0.547234
2022-06-12 17:00:00,0.0,19.5,1019.4,76.0,24.0,16.6,68.0,0.42383
2022-06-12 18:00:00,0.0,18.4,1019.5,63.0,26.0,21.2,78.0,0.160851
2022-06-12 19:00:00,0.0,17.7,1019.4,54.0,27.9,22.3,88.0,-0.0893616
2022-06-12 20:00:00,0.0,16.8,1019.5,47.0,29.3,21.2,92.0,-0.268085
2022-06-12 21:00:00,0.0,16.8,1019.3,45.0,30.0,25.2,90.0,-0.239149
2022-06-12 22:00:00,0.0,18.2,1019.0,50.0,29.7,25.6,86.0,-0.311489
2022-06-12 23:00:00,0.0,19.1,1018.8,53.0,29.7,24.1,85.0,-0.382979
2022-06-13 00:00:00,0.0,19.3,1018.5,54.0,29.6,22.3,80.0,-0.441702
2022-06-13 01:00:00,0.0,19.0,1018.2,52.0,29.9,21.2,76.0,-0.0187233
2022-06-13 02:00:00,0.0,19.1,1018.2,56.0,28.7,22.3,74.0,0.108936
2022-06-13 03:00:00,0.0,19.1,1018.1,60.0,27.6,22.0,67.0,0.279149
2022-06-13 04:00:00,0.0,19.2,1018.3,64.0,26.6,20.9,70.0,0.617872
2022-06-13 05:00:00,0.0,19.8,1018.8,72.0,25.2,19.1,71.0,0.813617
2022-06-13 06:00:00,0.0,20.6,1019.3,79.0,24.5,18.0,69.0,0.88766
2022-06-13 07:00:00,0.0,20.7,1020.0,80.0,24.4,17.3,75.0,0.851915
2022-06-13 08:00:00,0.0,20.5,1020.7,79.0,24.4,13.7,78.0,0.787234
2022-06-13 09:00:00,0.0,20.8,1021.0,81.0,24.3,13.3,77.0,0.707234
2022-06-13 10:00:00,0.0,20.6,1020.6,80.0,24.3,13.3,78.0,0.638298
2022-06-13 11:00:00,0.0,20.9,1019.9,83.0,24.0,11.9,75.0,0.588936
2022-06-13 12:00:00,0.0,21.0,1019.7,84.0,23.9,11.5,76.0,0.548936
2022-06-13 13:00:00,0.0,20.9,1019.3,85.0,23.6,11.5,73.0,0.526809
2022-06-13 14:00:00,0.0,20.9,1018.9,85.0,23.6,12.2,72.0,0.526809
2022-06-13 15:00:00,0.0,21.1,1018.7,87.0,23.4,13.0,67.0,0.537872
2022-06-13 16:00:00,0.0,21.0,1019.2,87.0,23.3,11.2,64.0,0.551489
2022-06-13 17:00:00,0.0,20.2,1019.9,78.0,24.3,14.0,72.0,0.48
2022-06-13 18:00:00,0.0,19.9,1020.3,69.0,26.0,18.7,78.0,0.139575
2022-06-13 19:00:00,0.0,19.1,1020.3,60.0,27.6,19.1,77.0,0.0195746
2022-06-13 20:00:00,0.0,18.4,1020.1,53.0,28.9,20.5,78.0,-0.313191
2022-06-13 21:00:00,0.0,18.3,1019.8,52.0,29.2,20.9,72.0,-0.457872
2022-06-13 22:00:00,0.0,16.9,1019.5,46.0,29.8,20.5,72.0,-0.514893
2022-06-13 23:00:00,0.0,16.8,1019.0,45.0,30.0,21.2,74.0,-0.509787
2022-06-14 00:00:00,0.0,17.0,1018.7,45.0,30.2,22.7,74.0,-0.365957
2022-06-14 01:00:00,0.0,17.1,1018.3,48.0,29.2,23.4,74.0,-0.251064
2022-06-14 02:00:00,0.0,18.5,1018.1,53.0,29.0,23.8,72.0,-0.041702
2022-06-14 03:00:00,0.0,18.5,1018.2,57.0,27.8,23.8,71.0,0.300426
2022-06-14 04:00:00,0.0,19.0,1018.5,65.0,26.1,24.5,71.0,0.615319
2022-06-14 05:00:00,0.0,19.1,1019.1,70.0,25.0,22.7,74.0,0.819575
2022-06-14 06:00:00,0.0,19.4,1019.8,73.0,24.6,20.9,78.0,0.872341
2022-06-14 07:00:00,0.0,20.2,1020.2,78.0,24.3,19.4,70.0,0.857873
2022-06-14 08:00:00,0.0,20.1,1020.5,78.0,24.2,18.7,72.0,0.797447
2022-06-14 09:00:00,0.0,20.0,1020.7,78.0,24.1,18.7,72.0,0.722553
2022-06-14 10:00:00,0.0,19.9,1020.4,79.0,23.8,16.9,70.0,0.642553
2022-06-14 11:00:00,0.0,19.7,1019.8,79.0,23.6,15.1,66.0,0.573617
2022-06-14 12:00:00,0.0,19.8,1019.3,80.0,23.4,13.3,61.0,0.537021
2022-06-14 13:00:00,0.0,20.0,1019.0,81.0,23.4,12.2,55.0,0.521702
2022-06-14 14:00:00,0.0,19.2,1018.9,78.0,23.3,13.0,57.0,0.518298
2022-06-14 15:00:00,0.0,18.9,1018.9,76.0,23.4,13.7,60.0,0.523404
2022-06-14 16:00:00,0.0,19.2,1019.4,78.0,23.3,12.6,61.0,0.52
2022-06-14 17:00:00,0.0,18.4,1019.7,70.0,24.2,15.8,62.0,0.408511
2022-06-14 18:00:00,0.0,18.2,1020.2,62.0,26.0,20.2,66.0,0.132766
2022-06-14 19:00:00,0.0,17.5,1020.2,54.0,27.6,22.0,69.0,-0.169362
2022-06-14 20:00:00,0.0,16.9,1020.3,49.0,28.7,24.1,70.0,-0.34383
2022-06-14 21:00:00,0.0,17.7,1020.2,51.0,28.8,24.1,67.0,-0.436596
2022-06-14 22:00:00,0.0,17.7,1019.5,50.0,29.2,24.1,65.0,-0.193191
2022-06-14 23:00:00,0.0,17.9,1019.1,49.0,29.7,23.8,64.0,-0.478298
2022-06-15 00:00:00,0.0,17.5,1018.8,48.0,29.7,22.7,63.0,-0.454468
2022-06-15 01:00:00,0.0,16.7,1018.3,47.0,29.2,21.2,62.0,-0.30383
2022-06-15 02:00:00,0.0,17.1,1017.9,50.0,28.5,19.8,61.0,-0.0782977
2022-06-15 03:00:00,0.0,17.5,1017.8,54.0,27.6,18.7,61.0,0.260426
2022-06-15 04:00:00,0.0,18.3,1017.8,61.0,26.4,18.4,64.0,0.603404
2022-06-15 05:00:00,0.0,18.7,1018.0,68.0,25.0,16.2,62.0,0.799149
2022-06-15 06:00:00,0.0,19.2,1018.5,73.0,24.4,13.3,59.0,0.835745
2022-06-15 07:00:00,0.0,19.5,1019.3,75.0,24.2,11.2,58.0,0.840851
2022-06-15 08:00:00,0.0,19.8,1019.9,77.0,24.1,9.7,60.0,0.779574
2022-06-15 09:00:00,0.0,20.5,1019.5,82.0,23.8,8.6,46.0,0.695319
2022-06-15 10:00:00,0.0,20.5,1019.4,83.0,23.6,7.6,49.0,0.626383
2022-06-15 11:00:00,0.0,20.3,1018.9,82.0,23.6,7.9,49.0,0.569362
2022-06-15 12:00:00,0.0,20.7,1018.5,85.0,23.4,7.6,52.0,0.530213
2022-06-15 13:00:00,0.0,20.7,1018.0,86.0,23.2,7.6,47.0,0.509787
2022-06-15 14:00:00,0.0,20.7,1017.8,86.0,23.2,6.8,41.0,0.52766
2022-06-15 15:00:00,0.0,21.0,1018.1,88.0,23.1,6.1,26.0,0.528511
2022-06-15 16:00:00,0.0,21.3,1018.4,90.0,23.0,7.2,37.0,0.542979
2022-06-15 17:00:00,0.0,19.7,1018.8,76.0,24.2,10.4,45.0,0.370213
2022-06-15 18:00:00,0.0,19.3,1019.0,66.0,26.1,12.2,56.0,0.0876596
2022-06-15 19:00:00,0.0,18.6,1019.0,57.0,27.9,15.1,62.0,0.0459576
2022-06-15 20:00:00,0.0,17.9,1018.7,49.0,29.7,19.1,64.0,-0.182979
2022-06-15 21:00:00,0.1,18.9,1018.5,53.0,29.5,18.0,63.0,-0.245106
2022-06-15 22:00:00,0.4,19.2,1018.1,54.0,29.5,16.6,60.0,-0.0672339
2022-06-15 23:00:00,0.5,19.6,1017.7,54.0,29.9,17.6,61.0,0.0272341
2022-06-16 00:00:00,0.4,19.7,1017.0,55.0,29.7,15.5,60.0,-0.180425
2022-06-16 01:00:00,0.4,19.7,1016.6,57.0,29.1,16.6,58.0,0.0340427
2022-06-16 02:00:00,0.3,19.9,1016.4,59.0,28.7,16.6,60.0,0.188936
2022-06-16 03:00:00,0.2,20.0,1016.2,62.0,28.0,16.6,61.0,0.555745
2022-06-16 04:00:00,0.0,20.3,1016.5,68.0,26.7,16.2,65.0,0.675745
2022-06-16 05:00:00,0.0,20.4,1016.9,74.0,25.4,13.3,59.0,0.828085
2022-06-16 06:00:00,0.0,20.8,1017.6,79.0,24.7,13.7,62.0,0.879149
2022-06-16 07:00:00,0.0,20.8,1018.2,82.0,24.1,14.4,63.0,0.852766
2022-06-16 08:00:00,0.0,21.0,1018.6,83.0,24.1,14.0,60.0,0.777021
2022-06-16 09:00:00,0.0,20.7,1018.7,83.0,23.8,13.3,59.0,0.724255
2022-06-16 10:00:00,0.0,20.7,1018.3,85.0,23.4,13.0,58.0,0.628085
2022-06-16 11:00:00,0.0,20.7,1017.8,85.0,23.4,12.2,62.0,0.581277
2022-06-16 12:00:00,0.0,21.1,1017.2,88.0,23.2,10.8,66.0,0.55234
2022-06-16 13:00:00,0.0,21.5,1016.9,91.0,23.0,10.8,70.0,0.530213
2022-06-16 14:00:00,0.0,21.5,1016.9,92.0,22.9,9.7,67.0,0.519149
2022-06-16 15:00:00,0.0,21.1,1016.8,89.0,23.0,8.6,68.0,0.535319
2022-06-16 16:00:00,0.0,21.3,1017.3,90.0,23.0,8.3,66.0,0.55234
2022-06-16 17:00:00,0.0,19.6,1017.7,77.0,23.9,12.6,70.0,0.470638
2022-06-16 18:00:00,0.0,19.4,1017.8,68.0,25.8,14.4,73.0,0.0978724
2022-06-16 19:00:00,0.0,18.6,1017.8,59.0,27.3,18.7,75.0,0.182979
2022-06-16 20:00:00,0.0,19.2,1018.1,58.0,28.2,18.0,75.0,-0.0638297
2022-06-16 21:00:00,0.2,19.4,1017.9,58.0,28.5,19.1,76.0,-0.0289359
2022-06-16 22:00:00,0.3,19.4,1017.5,56.0,29.1,19.1,75.0,0.0748937
2022-06-16 23:00:00,0.3,19.2,1017.2,54.0,29.5,18.4,74.0,0.101277
2022-06-17 00:00:00,0.2,19.0,1016.7,54.0,29.3,17.6,77.0,0.0391491
2022-06-17 01:00:00,0.2,18.2,1016.4,51.0,29.4,17.3,84.0,0.0263831
2022-06-17 02:00:00,0.0,18.4,1016.3,54.0,28.6,19.1,80.0,0.0757447
2022-06-17 03:00:00,0.0,18.2,1016.2,56.0,27.8,19.1,77.0,0.275745
2022-06-17 04:00:00,0.0,18.6,1016.5,61.0,26.7,17.3,76.0,0.638298
2022-06-17 05:00:00,0.0,18.7,1016.9,67.0,25.3,15.1,73.0,0.798298
2022-06-17 06:00:00,0.0,19.3,1017.5,73.0,24.5,13.0,71.0,0.839149
2022-06-17 07:00:00,0.0,19.7,1018.2,76.0,24.2,10.8,68.0,0.83234
2022-06-17 08:00:00,0.0,19.9,1018.9,78.0,24.0,10.1,64.0,0.771064
2022-06-17 09:00:00,0.0,20.0,1019.1,80.0,23.7,9.4,60.0,0.691064
2022-06-17 10:00:00,0.0,20.0,1018.8,81.0,23.4,9.7,56.0,0.611915
2022-06-17 11:00:00,0.0,20.1,1018.3,82.0,23.3,9.0,63.0,0.571915
2022-06-17 12:00:00,0.0,20.2,1017.6,84.0,23.0,10.4,60.0,0.547234
2022-06-17 13:00:00,0.0,20.2,1017.5,84.0,23.0,7.2,66.0,0.508936
2022-06-17 14:00:00,0.0,20.4,1017.5,86.0,22.9,7.9,51.0,0.501277
2022-06-17 15:00:00,0.0,19.8,1017.6,84.0,22.6,11.2,60.0,0.52
2022-06-17 16:00:00,0.0,19.9,1017.8,85.0,22.6,10.4,70.0,0.545532
2022-06-17 17:00:00,0.0,19.5,1017.9,76.0,24.0,12.2,76.0,0.335319
2022-06-17 18:00:00,0.0,19.2,1018.2,68.0,25.5,10.1,86.0,0.241702
2022-06-17 19:00:00,0.2,18.2,1018.6,61.0,26.3,14.0,76.0,-0.107234
2022-06-17 20:00:00,0.2,19.1,1018.7,67.0,25.7,11.5,84.0,-0.373617
2022-06-17 21:00:00,0.0,19.1,1018.5,59.0,27.8,13.0,89.0,-0.108936
2022-06-17 22:00:00,0.0,16.6,1017.8,45.0,29.8,15.1,102.0,-0.535319
2022-06-17 23:00:00,0.0,16.4,1017.4,44.0,30.0,14.4,98.0,-0.521702
2022-06-18 00:00:00,0.2,16.2,1016.9,44.0,29.8,14.4,97.0,0.537872
2022-06-18 01:00:00,0.0,16.8,1016.7,49.0,28.6,14.4,89.0,0.165106
2022-06-18 02:00:00,0.0,17.5,1016.5,52.0,28.3,14.8,80.0,-0.0323404
2022-06-18 03:00:00,0.1,16.0,1016.1,48.0,28.0,11.2,83.0,0.265532
2022-06-18 04:00:00,0.0,16.7,1016.5,54.0,26.8,13.3,81.0,0.633192
2022-06-18 05:00:00,0.0,18.1,1016.9,64.0,25.4,14.4,74.0,0.77617
2022-06-18 06:00:00,0.0,19.2,1017.3,73.0,24.4,13.7,68.0,0.82383
2022-06-18 07:00:00,0.0,19.6,1017.8,78.0,23.7,13.0,60.0,0.775319
2022-06-18 08:00:00,0.0,19.9,1018.1,79.0,23.8,14.8,80.0,0.741277
2022-06-18 09:00:00,0.0,20.1,1018.4,81.0,23.5,14.8,98.0,0.686809
2022-06-18 10:00:00,0.3,20.5,1018.2,87.0,22.8,13.0,104.0,0.63149
2022-06-18 11:00:00,0.1,20.2,1017.5,85.0,22.9,11.2,86.0,0.58383
2022-06-18 12:00:00,0.0,20.2,1017.0,85.0,22.9,9.0,72.0,0.540426
2022-06-18 13:00:00,0.0,20.1,1016.5,81.0,23.6,11.5,85.0,0.524255
2022-06-18 14:00:00,0.0,20.1,1016.6,81.0,23.6,9.0,91.0,0.497021
2022-06-18 15:00:00,0.0,20.2,1016.9,82.0,23.5,10.4,86.0,0.501277
2022-06-18 16:00:00,0.0,19.8,1017.2,80.0,23.5,9.7,82.0,0.533617
2022-06-18 17:00:00,0.0,18.7,1017.3,71.0,24.3,14.4,81.0,0.415319
2022-06-18 18:00:00,0.0,18.2,1017.3,63.0,25.8,17.3,78.0,0.148085
2022-06-18 19:00:00,0.0,17.9,1017.1,57.0,27.1,18.4,84.0,-0.0902126
2022-06-18 20:00:00,0.0,17.0,1017.0,50.0,28.4,19.8,90.0,-0.28851
2022-06-18 21:00:00,0.0,16.6,1016.7,46.0,29.4,20.5,94.0,-0.15234
2022-06-18 22:00:00,0.0,16.8,1016.4,45.0,30.0,19.4,96.0,-0.142128
2022-06-18 23:00:00,0.0,16.2,1015.7,42.0,30.6,18.7,101.0,0.0238299
2022-06-19 00:00:00,0.0,15.9,1015.5,41.0,30.7,18.4,97.0,0.0723406
2022-06-19 01:00:00,0.0,16.4,1015.2,44.0,30.0,17.6,90.0,0.24
2022-06-19 02:00:00,0.0,16.8,1015.0,47.0,29.3,15.5,84.0,0.312341
2022-06-19 03:00:00,0.0,17.4,1015.0,53.0,27.9,15.5,80.0,0.633192
2022-06-19 04:00:00,0.0,17.8,1015.5,57.0,27.0,17.3,83.0,0.715745
2022-06-19 05:00:00,0.0,18.3,1015.7,64.0,25.6,17.3,79.0,0.742128
2022-06-19 06:00:00,0.0,19.0,1016.2,70.0,24.8,16.6,76.0,0.780426
2022-06-19 07:00:00,0.0,19.2,1016.9,73.0,24.4,16.6,77.0,0.734468
2022-06-19 08:00:00,0.0,19.4,1017.3,74.0,24.3,14.0,78.0,0.723404
2022-06-19 09:00:00,0.0,19.3,1017.3,74.0,24.2,13.0,80.0,0.66383
2022-06-19 10:00:00,0.0,20.4,1017.0,82.0,23.7,11.5,76.0,0.611915
2022-06-19 11:00:00,0.0,20.3,1016.5,83.0,23.4,10.8,67.0,0.554043
2022-06-19 12:00:00,0.0,20.2,1016.0,82.0,23.4,11.5,64.0,0.525106
2022-06-19 13:00:00,0.0,20.4,1016.0,84.0,23.3,11.5,71.0,0.506383
2022-06-19 14:00:00,0.0,20.3,1016.0,84.0,23.2,13.7,73.0,0.486809
2022-06-19 15:00:00,0.0,19.8,1016.1,80.0,23.4,9.7,87.0,0.49617
2022-06-19 16:00:00,0.0,19.7,1016.5,80.0,23.3,9.4,66.0,0.522553
2022-06-19 17:00:00,0.0,18.7,1017.0,71.0,24.3,13.7,73.0,0.417872
2022-06-19 18:00:00,0.0,17.6,1017.3,60.0,26.0,18.0,80.0,0.162553
2022-06-19 19:00:00,0.0,16.6,1017.3,52.0,27.3,19.1,82.0,0.0655321
2022-06-19 20:00:00,0.0,16.9,1017.0,49.0,28.7,19.4,101.0,-0.0204253
2022-06-19 21:00:00,0.0,16.2,1017.1,44.0,29.8,20.9,110.0,-0.199149
2022-06-19 22:00:00,0.0,16.6,1016.9,45.0,29.8,20.2,114.0,-0.155745
2022-06-19 23:00:00,0.0,17.4,1016.4,47.0,29.9,19.8,123.0,-0.35234
2022-06-20 00:00:00,0.0,17.4,1016.2,49.0,29.2,19.1,127.0,-0.334468
2022-06-20 01:00:00,0.0,17.2,1015.8,48.0,29.4,16.9,129.0,0.0212767
2022-06-20 02:00:00,0.0,17.0,1015.6,48.0,29.1,15.1,118.0,0.529362
2022-06-20 03:00:00,0.0,17.3,1015.5,51.0,28.4,14.8,98.0,0.465532
2022-06-20 04:00:00,0.0,18.2,1015.8,58.0,27.2,15.1,84.0,0.647659
2022-06-20 05:00:00,0.0,18.5,1016.3,65.0,25.6,14.8,77.0,0.785532
2022-06-20 06:00:00,0.0,19.2,1016.9,72.0,24.6,14.0,64.0,0.839149
2022-06-20 07:00:00,0.0,19.4,1017.3,74.0,24.3,14.8,68.0,0.802553
2022-06-20 08:00:00,0.0,19.3,1017.7,74.0,24.2,13.7,76.0,0.747234
2022-06-20 09:00:00,0.0,19.4,1017.9,75.0,24.1,12.2,77.0,0.686809
2022-06-20 10:00:00,0.0,19.3,1017.6,75.0,24.0,11.2,83.0,0.605106
2022-06-20 11:00:00,0.0,19.4,1017.1,77.0,23.7,12.6,78.0,0.551489
2022-06-20 12:00:00,0.0,19.4,1016.6,78.0,23.5,12.2,80.0,0.515745
2022-06-20 13:00:00,0.0,19.7,1016.3,80.0,23.3,11.5,75.0,0.479149
2022-06-20 14:00:00,0.0,20.1,1016.4,83.0,23.1,10.1,77.0,0.489362
2022-06-20 15:00:00,0.0,20.3,1016.5,85.0,23.0,10.4,75.0,0.495319
2022-06-20 16:00:00,0.0,20.5,1016.9,87.0,22.8,9.0,76.0,0.510638
2022-06-20 17:00:00,0.0,19.5,1017.3,77.0,23.8,13.0,83.0,0.393191
2022-06-20 18:00:00,0.0,19.2,1017.7,68.0,25.5,14.0,90.0,0.162553
2022-06-20 19:00:00,0.0,18.5,1017.7,60.0,26.9,16.2,96.0,0.0757447
2022-06-20 20:00:00,0.1,18.0,1017.8,55.0,27.9,17.3,100.0,0.0212768
2022-06-20 21:00:00,0.0,17.3,1017.8,49.0,29.1,20.2,104.0,-0.0612764
2022-06-20 22:00:00,0.0,17.2,1017.7,47.0,29.7,19.4,103.0,0.174468
2022-06-20 23:00:00,0.0,17.0,1017.2,46.0,29.9,18.4,100.0,0.248511
2022-06-21 00:00:00,0.0,16.9,1016.8,46.0,29.8,17.6,97.0,0.284255
2022-06-21 01:00:00,0.0,17.5,1016.7,49.0,29.3,19.1,94.0,0.301277
2022-06-21 02:00:00,0.0,17.6,1016.6,54.0,27.7,19.8,93.0,0.403404
2022-06-21 03:00:00,0.0,17.6,1016.5,54.0,27.8,18.4,92.0,0.524255
2022-06-21 04:00:00,0.0,17.6,1016.9,57.0,26.8,17.6,78.0,0.548936
2022-06-21 05:00:00,0.0,18.6,1017.1,67.0,25.2,16.6,74.0,0.817872
2022-06-21 06:00:00,0.0,18.8,1017.5,71.0,24.4,16.6,80.0,0.873192
2022-06-21 07:00:00,0.0,19.8,1018.2,75.0,24.5,15.1,95.0,0.825532
2022-06-21 08:00:00,0.0,19.8,1018.6,76.0,24.3,11.9,82.0,0.74383
2022-06-21 09:00:00,0.0,19.5,1018.8,76.0,24.0,10.1,74.0,0.691915
2022-06-21 10:00:00,0.0,20.0,1018.8,80.0,23.7,10.1,64.0,0.61617
2022-06-21 11:00:00,0.0,20.2,1018.4,82.0,23.4,8.3,59.0,0.561702
2022-06-21 12:00:00,0.0,20.2,1017.9,83.0,23.3,8.6,64.0,0.514043
2022-06-21 13:00:00,0.0,20.3,1017.7,85.0,23.0,7.9,60.0,0.494468
2022-06-21 14:00:00,0.0,20.2,1017.6,85.0,22.9,8.3,61.0,0.493617
2022-06-21 15:00:00,0.0,20.5,1017.6,87.0,22.8,9.0,62.0,0.508085
2022-06-21 16:00:00,0.0,20.4,1017.9,87.0,22.7,9.4,60.0,0.522553
2022-06-21 17:00:00,0.0,19.1,1018.3,75.0,23.8,13.0,65.0,0.409362
2022-06-21 18:00:00,0.0,19.1,1018.4,67.0,25.7,12.6,79.0,0.131064
2022-06-21 19:00:00,0.0,18.1,1018.3,57.0,27.4,14.4,86.0,-0.128511
2022-06-21 20:00:00,0.0,17.9,1018.4,53.0,28.4,16.2,87.0,-0.279149
2022-06-21 21:00:00,0.0,17.8,1018.3,51.0,29.0,17.3,85.0,-0.475745
2022-06-21 22:00:00,0.0,18.0,1017.9,50.0,29.5,17.3,87.0,-0.42383
2022-06-21 23:00:00,0.2,18.0,1017.5,50.0,29.5,16.9,87.0,-0.135319
2022-06-22 00:00:00,0.4,18.0,1017.0,50.0,29.5,16.6,86.0,-0.157447
2022-06-22 01:00:00,0.4,18.3,1016.7,53.0,28.8,16.2,83.0,0.125958
2022-06-22 02:00:00,0.4,18.7,1016.5,56.0,28.3,16.6,77.0,0.348936
2022-06-22 03:00:00,0.0,18.8,1016.2,58.0,27.8,17.6,76.0,0.360851
2022-06-22 04:00:00,0.0,19.2,1016.6,64.0,26.6,17.3,74.0,0.571915
2022-06-22 05:00:00,0.0,19.8,1017.1,73.0,25.0,15.5,65.0,0.779575
2022-06-22 06:00:00,0.0,20.1,1017.6,78.0,24.2,12.2,66.0,0.878298
2022-06-22 07:00:00,0.0,20.2,1018.2,78.0,24.3,11.5,72.0,0.827234
2022-06-22 08:00:00,0.0,20.2,1018.8,79.0,24.1,11.9,69.0,0.788936
2022-06-22 09:00:00,0.0,20.3,1018.7,80.0,24.0,13.7,74.0,0.719149
2022-06-22 10:00:00,0.0,20.6,1018.8,82.0,23.9,13.3,86.0,0.649362
2022-06-22 11:00:00,0.0,20.6,1018.7,84.0,23.5,13.3,104.0,0.592341
2022-06-22 12:00:00,0.1,20.5,1018.2,84.0,23.4,11.9,96.0,0.554043
2022-06-22 13:00:00,0.0,20.5,1017.8,85.0,23.2,11.2,81.0,0.537021
2022-06-22 14:00:00,0.0,20.8,1017.9,87.0,23.1,10.4,83.0,0.530213
2022-06-22 15:00:00,0.0,20.7,1018.0,87.0,23.0,9.4,71.0,0.554043
2022-06-22 16:00:00,0.0,20.6,1018.2,86.0,23.1,9.7,75.0,0.555745
2022-06-22 17:00:00,0.0,19.6,1018.5,78.0,23.7,13.3,74.0,0.4
2022-06-22 18:00:00,0.0,19.5,1018.6,71.0,25.1,15.1,78.0,0.158298
2022-06-22 19:00:00,0.0,18.4,1018.7,60.0,26.8,15.1,78.0,-0.102979
2022-06-22 20:00:00,0.0,17.8,1018.7,54.0,28.0,16.6,81.0,-0.291064
2022-06-22 21:00:00,0.0,17.5,1018.6,49.0,29.3,17.3,83.0,-0.203404
2022-06-22 22:00:00,0.0,17.1,1018.4,46.0,30.0,16.6,82.0,-0.055319
2022-06-22 23:00:00,0.0,16.8,1017.8,44.0,30.4,16.2,80.0,-0.040851
2022-06-23 00:00:00,0.0,16.8,1017.2,44.0,30.4,16.9,78.0,0.0978724
2022-06-23 01:00:00,0.0,16.9,1016.8,46.0,29.8,18.0,76.0,0.188936
2022-06-23 02:00:00,0.0,16.5,1016.6,47.0,28.9,17.6,76.0,0.36
2022-06-23 03:00:00,0.0,16.7,1016.6,51.0,27.8,17.6,70.0,0.234894
2022-06-23 04:00:00,0.0,17.3,1016.8,56.0,26.8,16.9,68.0,0.560851
2022-06-23 05:00:00,0.0,17.6,1017.2,62.0,25.4,16.9,72.0,0.750638
2022-06-23 06:00:00,0.0,18.9,1017.8,71.0,24.5,15.1,69.0,0.805957
2022-06-23 07:00:00,0.0,19.3,1018.4,74.0,24.2,13.3,66.0,0.8
2022-06-23 08:00:00,0.0,19.4,1018.8,76.0,23.9,11.9,66.0,0.751489
2022-06-23 09:00:00,0.0,19.2,1018.7,76.0,23.7,10.8,68.0,0.67149
2022-06-23 10:00:00,0.0,19.4,1018.2,78.0,23.5,10.4,66.0,0.593192
2022-06-23 11:00:00,0.0,19.9,1017.8,83.0,22.9,9.4,60.0,0.548085
2022-06-23 12:00:00,0.0,19.9,1017.2,85.0,22.6,8.6,63.0,0.511489
2022-06-23 13:00:00,0.0,20.0,1016.6,85.0,22.7,7.9,63.0,0.482553
2022-06-23 14:00:00,0.0,20.1,1016.7,85.0,22.8,8.6,59.0,0.491915
2022-06-23 15:00:00,0.0,19.9,1016.7,85.0,22.6,9.4,61.0,0.525958
2022-06-23 16:00:00,0.0,20.0,1016.9,87.0,22.3,9.7,60.0,0.526809
2022-06-23 17:00:00,0.0,19.0,1017.4,78.0,23.0,12.2,65.0,0.354894
2022-06-23 18:00:00,0.0,18.6,1017.6,69.0,24.7,13.0,72.0,0.113192
2022-06-23 19:00:00,0.0,17.5,1017.7,58.0,26.4,14.4,79.0,-0.144681
2022-06-23 20:00:00,0.0,16.5,1017.6,50.0,27.9,15.1,81.0,-0.289362
2022-06-23 21:00:00,0.0,16.4,1017.4,47.0,28.8,16.9,77.0,-0.502979
2022-06-23 22:00:00,0.0,16.3,1017.1,46.0,29.1,16.6,77.0,-0.515744
2022-06-23 23:00:00,0.0,15.9,1016.5,42.0,30.2,15.5,80.0,-0.114893
2022-06-24 00:00:00,0.0,15.6,1015.9,41.0,30.3,15.8,77.0,-0.0748934
2022-06-24 01:00:00,0.0,15.7,1015.6,42.0,30.0,16.2,78.0,-0.0757446
2022-06-24 02:00:00,0.0,15.6,1015.2,44.0,29.1,16.2,80.0,0.159149
2022-06-24 03:00:00,0.0,16.1,1015.2,48.0,28.1,17.3,75.0,0.307234
2022-06-24 04:00:00,0.0,16.3,1015.4,52.0,27.0,18.0,71.0,0.609362
2022-06-24 05:00:00,0.0,17.4,1016.0,61.0,25.5,17.3,69.0,0.785532
2022-06-24 06:00:00,0.0,18.5,1016.7,68.0,24.8,14.0,66.0,0.849362
2022-06-24 07:00:00,0.0,18.7,1017.4,70.0,24.5,11.9,66.0,0.796596
2022-06-24 08:00:00,0.0,18.9,1017.8,72.0,24.3,10.1,67.0,0.755745
2022-06-24 09:00:00,0.0,19.5,1017.9,76.0,24.0,10.4,69.0,0.674043
2022-06-24 10:00:00,0.0,20.1,1017.4,82.0,23.3,8.3,59.0,0.598298
2022-06-24 11:00:00,0.0,20.1,1016.9,84.0,22.9,6.8,47.0,0.551489
2022-06-24 12:00:00,0.0,20.3,1016.4,86.0,22.8,6.1,53.0,0.515745
2022-06-24 13:00:00,0.0,20.4,1016.0,87.0,22.7,6.5,49.0,0.482553
2022-06-24 14:00:00,0.0,20.4,1015.8,87.0,22.7,7.9,53.0,0.485106
2022-06-24 15:00:00,0.0,20.5,1016.1,89.0,22.4,7.2,50.0,0.499574
2022-06-24 16:00:00,0.0,20.6,1016.2,90.0,22.3,6.5,48.0,0.504681
2022-06-24 17:00:00,0.0,19.5,1016.6,80.0,23.1,9.7,47.0,0.398298
2022-06-24 18:00:00,0.0,19.4,1016.7,72.0,24.8,11.9,58.0,0.0459576
2022-06-24 19:00:00,0.0,18.9,1016.6,63.0,26.5,11.5,66.0,0.274894
2022-06-24 20:00:00,0.2,18.2,1016.4,57.0,27.5,10.8,75.0,0.0417023
2022-06-24 21:00:00,0.6,18.2,1016.3,56.0,27.8,10.1,83.0,-0.0110637
2022-06-24 22:00:00,0.5,18.1,1016.3,57.0,27.4,6.8,87.0,0.24
