DT,pres,dwpt,prcp,rhum,temp,wspd,wdir,Donalsonville
2022-01-13 12:00:00,1020.0,4.1,0.0,94.0,4.0,5.4,210.0,0.327586
2022-01-13 13:00:00,1020.0,3.8,0.0,96.0,3.3,7.6,280.0,0.396552
2022-01-13 14:00:00,1020.0,5.9,0.0,93.0,6.6,7.6,300.0,0.275862
2022-01-13 15:00:00,1020.0,5.2,0.0,75.0,9.4,7.6,300.0,0.103448
2022-01-13 16:00:00,1019.0,4.5,0.0,59.0,12.3,13.0,300.0,-0.034483
2022-01-13 17:00:00,1017.0,1.9,0.0,43.0,14.3,14.8,300.0,-0.12069
2022-01-13 18:00:00,1015.0,2.2,0.0,42.0,15.0,13.0,280.0,-0.172414
2022-01-13 19:00:00,1015.0,0.5,0.0,34.0,16.4,18.4,280.0,-0.189655
2022-01-13 20:00:00,1014.0,1.8,0.0,36.0,17.0,16.6,260.0,-0.155172
2022-01-13 21:00:00,1013.0,1.9,0.0,36.0,17.1,18.4,270.0,-0.086207
2022-01-13 22:00:00,1013.0,1.9,0.0,38.0,16.3,20.5,260.0,0.034483
2022-01-13 23:00:00,1013.0,3.3,0.0,50.0,13.5,11.2,260.0,0.189655
2022-01-14 00:00:00,1013.0,3.6,0.0,57.0,11.9,7.6,270.0,0.258621
2022-01-14 01:00:00,1013.0,4.0,0.0,65.0,10.3,11.2,240.0,0.275862
2022-01-14 02:00:00,1014.0,5.0,0.0,71.0,10.0,13.0,250.0,0.275862
2022-01-14 03:00:00,1014.0,4.9,0.0,71.0,9.9,13.0,250.0,0.275862
2022-01-14 04:00:00,1014.0,5.3,0.0,80.0,8.6,11.2,260.0,0.241379
2022-01-14 05:00:00,1014.0,5.4,0.0,85.0,7.8,13.0,270.0,0.224138
2022-01-14 06:00:00,1014.0,4.9,0.0,88.0,6.7,13.0,270.0,0.224138
2022-01-14 07:00:00,1014.0,4.8,0.0,88.0,6.6,11.2,270.0,0.224138
2022-01-14 08:00:00,1015.0,4.3,0.0,90.0,5.8,13.0,290.0,0.224138
2022-01-14 09:00:00,1015.0,4.0,0.0,88.0,5.8,5.4,290.0,0.224138
2022-01-14 10:00:00,1015.0,3.8,0.0,93.0,4.8,9.4,250.0,0.241379
2022-01-14 11:00:00,1016.0,4.0,0.0,93.0,5.0,5.4,290.0,0.275862
2022-01-14 12:00:00,1016.0,3.3,0.0,97.0,3.7,0.0,0.0,0.327586
2022-01-14 13:00:00,1017.0,5.1,0.0,94.0,1.8,5.4,90.0,0.37931
2022-01-14 14:00:00,1017.0,5.3,0.0,94.0,6.2,5.4,220.0,0.275862
2022-01-14 15:00:00,1018.0,4.0,0.0,68.0,9.6,7.6,310.0,0.068966
2022-01-14 16:00:00,1018.0,2.7,0.0,55.0,11.4,5.4,360.0,-0.051724
2022-01-14 17:00:00,1017.0,2.9,0.0,49.0,13.4,11.2,330.0,-0.155172
2022-01-14 18:00:00,1016.0,2.7,0.0,44.0,14.9,13.0,300.0,-0.224138
2022-01-14 19:00:00,1015.0,2.4,0.0,41.0,15.6,13.0,280.0,-0.241379
2022-01-14 20:00:00,1015.0,2.5,0.0,39.0,16.5,0.0,0.0,-0.224138
2022-01-14 21:00:00,1015.0,0.7,0.0,34.0,16.6,14.8,330.0,-0.12069
2022-01-14 22:00:00,1015.0,-0.5,0.0,33.0,15.8,13.0,290.0,0.034483
2022-01-14 23:00:00,1016.0,2.4,0.0,47.0,13.5,5.4,240.0,0.155172
2022-01-15 00:00:00,1016.0,3.8,0.0,71.0,8.8,5.4,200.0,0.206897
2022-01-15 01:00:00,1016.0,4.8,0.0,81.0,7.9,7.6,130.0,0.241379
2022-01-15 02:00:00,1016.0,4.2,0.0,81.0,7.2,0.0,0.0,0.224138
2022-01-15 03:00:00,1016.0,5.1,0.0,87.0,7.1,5.4,90.0,0.224138
2022-01-15 04:00:00,1016.0,4.8,0.0,92.0,6.0,5.4,190.0,0.206897
2022-01-15 05:00:00,1016.0,4.7,0.0,98.0,5.0,0.0,0.0,0.206897
2022-01-15 06:00:00,1017.0,4.4,0.0,96.0,5.0,0.0,0.0,0.206897
2022-01-15 07:00:00,1016.0,4.7,0.0,98.0,5.0,0.0,0.0,0.189655
2022-01-15 08:00:00,1016.0,4.0,0.0,100.0,4.5,7.6,90.0,0.206897
2022-01-15 09:00:00,1016.0,5.0,0.0,99.0,5.1,0.0,0.0,0.206897
2022-01-15 10:00:00,1016.0,4.6,0.0,99.0,4.7,5.4,110.0,0.206897
2022-01-15 11:00:00,1017.0,4.0,0.0,98.0,4.3,0.0,0.0,0.224138
2022-01-15 12:00:00,1017.0,3.6,0.0,85.0,3.6,0.0,0.0,0.241379
2022-01-15 13:00:00,1018.0,5.7,0.0,98.0,4.0,0.0,0.0,0.241379
2022-01-15 14:00:00,1018.0,5.7,0.0,91.0,7.1,0.0,0.0,0.155172
2022-01-15 15:00:00,1018.0,5.6,0.0,65.0,12.0,11.2,130.0,-0.034483
2022-01-15 16:00:00,1017.0,3.9,0.0,44.0,16.2,13.0,150.0,-0.12069
2022-01-15 17:00:00,1017.0,2.9,0.0,37.0,17.8,14.8,160.0,-0.189655
2022-01-15 18:00:00,1015.0,2.4,0.0,33.0,19.0,14.8,140.0,-0.103448
2022-01-15 19:00:00,1014.0,2.2,0.0,32.0,19.3,9.4,150.0,-0.086207
2022-01-15 20:00:00,1013.0,4.0,0.0,36.0,19.5,13.0,140.0,0.017241
2022-01-15 21:00:00,1012.0,6.2,0.0,43.0,19.1,18.4,140.0,0.051724
2022-01-15 22:00:00,1012.0,6.6,0.1,48.0,17.8,13.0,100.0,0.103448
2022-01-15 23:00:00,1012.0,9.2,1.8,62.0,16.5,11.2,160.0,0.172414
2022-01-16 00:00:00,1012.0,11.4,4.4,83.0,14.2,7.6,150.0,0.206897
2022-01-16 01:00:00,1011.0,12.2,2.8,97.0,12.7,13.0,120.0,0.206897
2022-01-16 02:00:00,1011.0,10.6,9.7,87.0,12.6,22.3,120.0,0.206897
2022-01-16 03:00:00,1009.0,12.0,10.7,100.0,12.8,20.5,110.0,0.189655
2022-01-16 04:00:00,1008.0,11.0,8.6,100.0,11.6,25.9,110.0,0.189655
2022-01-16 05:00:00,1006.0,10.9,8.4,100.0,10.9,38.9,120.0,0.189655
2022-01-16 06:00:00,1004.0,9.7,3.0,91.0,10.9,31.7,100.0,0.172414
2022-01-16 07:00:00,1004.0,11.0,4.3,94.0,11.4,22.3,100.0,0.172414
2022-01-16 08:00:00,1001.0,11.6,7.1,96.0,11.8,31.7,110.0,0.172414
2022-01-16 09:00:00,1000.0,12.3,6.1,96.0,12.3,22.3,130.0,0.172414
2022-01-16 10:00:00,1002.0,10.7,1.8,92.0,13.1,14.8,170.0,0.172414
2022-01-16 11:00:00,1003.0,10.8,0.2,92.0,12.1,31.7,240.0,0.172414
2022-01-16 12:00:00,1004.0,5.5,0.0,77.0,9.3,44.6,250.0,0.189655
2022-01-16 13:00:00,1005.0,5.0,0.0,85.0,7.4,25.9,240.0,0.224138
2022-01-16 14:00:00,1005.0,2.5,0.0,75.0,6.6,29.5,240.0,0.155172
2022-01-16 15:00:00,1006.0,2.0,0.0,72.0,6.7,25.9,240.0,0.0
2022-01-16 16:00:00,1006.0,1.8,0.0,65.0,8.0,31.7,260.0,0.068966
2022-01-16 17:00:00,1006.0,2.6,0.0,72.0,7.3,35.3,250.0,0.189655
2022-01-16 18:00:00,1006.0,2.0,0.0,71.0,6.9,40.7,250.0,0.189655
2022-01-16 19:00:00,1006.0,2.6,0.0,72.0,7.3,27.7,240.0,0.103448
2022-01-16 20:00:00,1006.0,2.6,0.0,73.0,7.1,27.7,260.0,0.155172
2022-01-16 21:00:00,1006.0,2.1,0.0,71.0,7.0,33.5,260.0,0.224138
2022-01-16 22:00:00,1008.0,1.8,0.0,72.0,6.5,27.7,270.0,0.293103
2022-01-16 23:00:00,1008.0,2.1,0.0,76.0,6.0,27.7,270.0,0.327586
2022-01-17 00:00:00,1010.0,2.0,0.0,76.0,5.9,25.9,270.0,0.344828
2022-01-17 01:00:00,1010.0,2.2,0.0,78.0,5.7,22.3,270.0,0.362069
2022-01-17 02:00:00,1011.0,2.7,0.0,82.0,5.5,27.7,280.0,0.344828
2022-01-17 03:00:00,1012.0,2.6,0.0,81.0,5.6,22.3,270.0,0.327586
2022-01-17 04:00:00,1012.0,2.8,0.0,83.0,5.5,24.1,280.0,0.310345
2022-01-17 05:00:00,1012.0,2.7,0.0,83.0,5.4,27.7,280.0,0.293103
2022-01-17 06:00:00,1013.0,2.7,0.0,88.0,4.5,18.4,270.0,0.293103
2022-01-17 07:00:00,1013.0,2.8,0.0,88.0,4.6,18.4,260.0,0.258621
2022-01-17 08:00:00,1013.0,2.4,0.0,85.0,4.7,31.7,290.0,0.275862
2022-01-17 09:00:00,1014.0,1.6,0.0,80.0,4.8,29.5,290.0,0.275862
2022-01-17 10:00:00,1015.0,1.5,0.0,86.0,3.6,20.5,270.0,0.275862
2022-01-17 11:00:00,1015.0,1.0,0.0,87.0,3.0,18.4,280.0,0.327586
2022-01-17 12:00:00,1015.0,1.5,0.0,89.0,3.1,18.4,290.0,0.37931
2022-01-17 13:00:00,1016.0,1.6,0.0,91.0,2.9,16.6,260.0,0.413793
2022-01-17 14:00:00,1017.0,2.0,0.0,88.0,3.8,14.8,280.0,0.327586
2022-01-17 15:00:00,1017.0,2.2,0.0,76.0,6.1,20.5,270.0,0.12069
2022-01-17 16:00:00,1016.0,2.0,0.0,65.0,8.2,24.1,270.0,-0.034483
2022-01-17 17:00:00,1016.0,2.0,0.0,57.0,10.1,24.1,290.0,-0.12069
2022-01-17 18:00:00,1014.0,1.9,0.0,52.0,11.4,25.9,280.0,-0.172414
2022-01-17 19:00:00,1015.0,2.2,0.0,49.0,12.6,24.1,280.0,-0.051724
2022-01-17 20:00:00,1015.0,1.5,0.0,45.0,13.2,27.7,280.0,-0.068966
2022-01-17 21:00:00,1016.0,0.4,0.0,42.0,13.0,25.9,310.0,-0.086207
2022-01-17 22:00:00,1017.0,1.0,0.0,49.0,11.3,24.1,310.0,0.034483
2022-01-17 23:00:00,1019.0,1.3,0.0,65.0,7.5,24.1,340.0,0.224138
2022-01-18 00:00:00,1019.0,0.7,0.0,74.0,4.9,16.6,340.0,0.327586
2022-01-18 01:00:00,1020.0,0.5,0.0,80.0,3.6,11.2,320.0,0.344828
2022-01-18 02:00:00,1021.0,0.2,0.0,80.0,3.3,13.0,320.0,0.362069
2022-01-18 03:00:00,1021.0,0.3,0.0,91.0,1.6,7.6,300.0,0.362069
2022-01-18 04:00:00,1021.0,0.5,0.0,89.0,2.1,5.4,340.0,0.344828
2022-01-18 05:00:00,1021.0,0.0,0.0,98.0,0.3,7.6,260.0,0.344828
2022-01-18 06:00:00,1022.0,0.0,0.0,98.0,0.3,11.2,250.0,0.344828
2022-01-18 07:00:00,1022.0,-0.2,0.0,98.0,0.1,9.4,250.0,0.362069
2022-01-18 08:00:00,1022.0,0.3,0.0,99.0,0.4,0.0,0.0,0.362069
2022-01-18 09:00:00,1022.0,-0.2,0.0,98.0,0.1,5.4,330.0,0.344828
2022-01-18 10:00:00,1023.0,-0.9,0.0,99.0,-0.8,5.4,250.0,0.362069
2022-01-18 11:00:00,1024.0,-2.1,0.0,91.0,-1.4,0.0,0.0,0.431034
2022-01-18 12:00:00,1024.0,-1.1,0.0,99.0,-0.9,0.0,0.0,0.482759
2022-01-18 13:00:00,1025.0,-0.7,0.0,99.0,-0.6,0.0,0.0,0.534483
2022-01-18 14:00:00,1025.0,1.4,0.0,99.0,1.5,0.0,0.0,0.431034
2022-01-18 15:00:00,1025.0,0.8,0.0,74.0,5.1,9.4,20.0,0.189655
2022-01-18 16:00:00,1025.0,0.9,0.0,63.0,7.5,13.0,40.0,0.017241
2022-01-18 17:00:00,1024.0,1.2,0.0,59.0,8.8,7.6,20.0,-0.103448
2022-01-18 18:00:00,1023.0,0.6,0.0,50.0,10.6,11.2,30.0,-0.155172
2022-01-18 19:00:00,1023.0,-0.4,0.0,43.0,11.8,5.4,350.0,-0.137931
2022-01-18 20:00:00,1023.0,1.2,0.0,45.0,12.9,9.4,240.0,-0.155172
2022-01-18 21:00:00,1023.0,1.0,0.0,42.0,13.7,7.6,270.0,-0.051724
2022-01-18 22:00:00,1023.0,-0.8,0.0,38.0,13.2,5.4,260.0,0.017241
2022-01-18 23:00:00,1023.0,-0.3,0.0,42.0,12.2,0.0,0.0,0.189655
2022-01-19 00:00:00,1023.0,3.3,0.0,75.0,7.4,0.0,0.0,0.275862
2022-01-19 01:00:00,1023.0,2.5,0.0,73.0,7.0,0.0,0.0,0.293103
2022-01-19 02:00:00,1024.0,3.1,0.0,91.0,4.4,7.6,140.0,0.310345
2022-01-19 03:00:00,1024.0,3.0,0.0,92.0,4.2,5.4,110.0,0.293103
2022-01-19 04:00:00,1024.0,2.8,0.0,97.0,3.2,7.6,140.0,0.293103
2022-01-19 05:00:00,1024.0,1.7,0.0,92.0,2.9,0.0,0.0,0.293103
2022-01-19 06:00:00,1024.0,1.6,0.0,88.0,3.4,0.0,0.0,0.275862
2022-01-19 07:00:00,1023.0,0.9,0.0,99.0,1.5,5.4,150.0,0.293103
2022-01-19 08:00:00,1023.0,0.4,0.0,89.0,1.0,5.4,130.0,0.310345
2022-01-19 09:00:00,1023.0,1.4,0.0,88.0,0.2,7.6,130.0,0.293103
2022-01-19 10:00:00,1023.0,0.6,0.0,97.0,0.1,7.6,150.0,0.310345
2022-01-19 11:00:00,1024.0,0.4,0.0,97.0,0.8,7.6,10.0,0.344828
2022-01-19 12:00:00,1025.0,0.8,0.0,99.0,0.9,5.4,20.0,0.413793
2022-01-19 13:00:00,1025.0,2.0,0.0,100.0,0.1,5.4,110.0,0.637931
2022-01-19 14:00:00,1026.0,3.3,0.0,97.0,3.7,5.4,90.0,0.586207
2022-01-19 15:00:00,1026.0,5.2,0.0,81.0,8.3,7.6,90.0,0.413793
2022-01-19 16:00:00,1025.0,3.8,0.0,57.0,12.1,7.6,130.0,0.224138
2022-01-19 17:00:00,1024.0,2.5,0.0,42.0,15.4,11.2,160.0,0.103448
2022-01-19 18:00:00,1023.0,3.2,0.0,39.0,17.3,11.2,120.0,0.068966
2022-01-19 19:00:00,1022.0,2.8,0.0,36.0,18.1,7.6,280.0,0.034483
2022-01-19 20:00:00,1021.0,2.5,0.0,33.0,19.2,9.4,120.0,0.068966
2022-01-19 21:00:00,1021.0,0.0,0.0,27.0,19.5,7.6,110.0,0.155172
2022-01-19 22:00:00,1021.0,0.1,0.0,28.0,19.0,9.4,160.0,0.258621
2022-01-19 23:00:00,1021.0,2.2,0.0,41.0,15.4,9.4,150.0,0.155172
2022-01-20 00:00:00,1021.0,2.5,0.0,49.0,13.0,13.0,140.0,0.241379
2022-01-20 01:00:00,1020.0,1.8,0.0,53.0,11.0,11.2,160.0,0.258621
2022-01-20 02:00:00,1021.0,2.3,0.0,55.0,11.0,16.6,170.0,0.241379
2022-01-20 03:00:00,1021.0,5.5,0.0,75.0,9.7,11.2,180.0,0.241379
2022-01-20 04:00:00,1021.0,7.1,0.0,86.0,9.3,7.6,210.0,0.224138
2022-01-20 05:00:00,1021.0,6.7,0.0,97.0,7.1,5.4,120.0,0.224138
2022-01-20 06:00:00,1020.0,5.3,0.0,99.0,5.4,7.6,120.0,0.206897
2022-01-20 07:00:00,1020.0,6.3,0.0,99.0,6.4,0.0,0.0,0.189655
2022-01-20 08:00:00,1019.0,5.0,0.0,98.0,5.3,5.4,280.0,0.189655
2022-01-20 09:00:00,1018.0,8.2,0.0,87.0,4.6,9.4,160.0,0.189655
2022-01-20 10:00:00,1018.0,8.4,0.0,85.0,6.6,0.0,0.0,0.189655
2022-01-20 11:00:00,1018.0,8.7,0.0,85.0,6.5,5.4,170.0,0.241379
2022-01-20 12:00:00,1019.0,9.6,0.0,92.0,7.2,9.4,160.0,0.310345
2022-01-20 13:00:00,1019.0,11.5,0.0,97.0,9.0,7.6,160.0,0.517241
2022-01-20 14:00:00,1020.0,11.8,0.0,97.0,12.3,16.6,180.0,0.534483
2022-01-20 15:00:00,1020.0,10.8,0.0,99.0,11.0,14.8,360.0,0.534483
2022-01-20 16:00:00,1020.0,11.1,0.0,97.0,11.6,11.2,40.0,0.5
2022-01-20 17:00:00,1019.0,11.5,0.0,96.0,12.1,9.4,80.0,0.551724
2022-01-20 18:00:00,1018.0,12.0,0.2,99.0,12.2,7.6,120.0,0.551724
2022-01-20 19:00:00,1018.0,15.2,1.8,80.0,12.4,7.6,330.0,0.551724
2022-01-20 20:00:00,1018.0,14.0,1.8,93.0,12.7,9.4,150.0,0.5
2022-01-20 21:00:00,1018.0,13.8,2.3,94.0,12.8,9.4,140.0,0.534483
2022-01-20 22:00:00,1018.0,13.7,1.5,95.0,13.0,11.2,340.0,0.534483
2022-01-20 23:00:00,1018.0,12.8,0.3,95.0,12.9,13.0,330.0,0.310345
2022-01-21 00:00:00,1019.0,12.3,1.0,96.0,12.8,7.6,10.0,0.275862
2022-01-21 01:00:00,1020.0,11.5,0.1,95.0,13.0,13.0,340.0,0.275862
2022-01-21 02:00:00,1021.0,10.1,0.3,93.0,10.6,22.3,340.0,0.258621
2022-01-21 03:00:00,1022.0,9.0,0.0,100.0,9.4,22.3,340.0,0.258621
2022-01-21 04:00:00,1021.0,8.0,0.0,100.0,8.3,22.3,350.0,0.258621
2022-01-21 05:00:00,1022.0,7.6,0.0,99.0,7.7,20.5,360.0,0.258621
2022-01-21 06:00:00,1021.0,6.4,0.0,95.0,7.1,20.5,360.0,0.241379
2022-01-21 07:00:00,1021.0,6.4,0.0,95.0,7.1,16.6,10.0,0.241379
2022-01-21 08:00:00,1021.0,6.5,0.0,97.0,6.9,14.8,360.0,0.241379
2022-01-21 09:00:00,1021.0,5.9,0.0,95.0,6.6,14.8,10.0,0.224138
2022-01-21 10:00:00,1022.0,5.1,0.0,97.0,5.5,18.4,340.0,0.241379
2022-01-21 11:00:00,1023.0,4.4,0.0,96.0,5.0,16.6,340.0,0.275862
2022-01-21 12:00:00,1023.0,3.9,0.0,94.0,4.8,18.4,340.0,0.362069
2022-01-21 13:00:00,1023.0,3.7,0.4,94.0,4.6,11.2,10.0,0.396552
2022-01-21 14:00:00,1023.0,4.3,0.1,95.0,5.0,20.5,20.0,0.534483
2022-01-21 15:00:00,1024.0,4.6,0.1,94.0,5.5,14.8,30.0,0.603448
2022-01-21 16:00:00,1024.0,4.7,0.4,95.0,5.4,16.6,360.0,0.551724
2022-01-21 17:00:00,1023.0,5.2,0.6,96.0,5.8,14.8,20.0,0.568966
2022-01-21 18:00:00,1023.0,5.3,0.5,98.0,5.6,18.4,360.0,0.551724
2022-01-21 19:00:00,1023.0,7.8,0.5,93.0,5.7,13.0,10.0,0.5
2022-01-21 20:00:00,1023.0,7.7,0.8,93.0,5.9,14.8,20.0,0.310345
2022-01-21 21:00:00,1023.0,9.0,0.5,91.0,6.4,13.0,10.0,0.293103
2022-01-21 22:00:00,1023.0,8.5,0.5,93.0,6.7,14.8,10.0,0.310345
2022-01-21 23:00:00,1023.0,7.8,0.3,94.0,6.9,11.2,10.0,0.327586
2022-01-22 00:00:00,1024.0,5.9,0.3,99.0,6.9,16.6,40.0,0.327586
2022-01-22 01:00:00,1024.0,6.3,0.8,99.0,6.4,20.5,20.0,0.327586
2022-01-22 02:00:00,1025.0,5.6,0.5,97.0,6.0,18.4,40.0,0.327586
2022-01-22 03:00:00,1025.0,5.2,0.3,97.0,5.6,24.1,40.0,0.310345
2022-01-22 04:00:00,1025.0,4.8,1.0,91.0,5.2,14.8,60.0,0.293103
2022-01-22 05:00:00,1025.0,3.9,0.0,99.0,4.7,18.4,40.0,0.293103
2022-01-22 06:00:00,1025.0,4.2,0.0,99.0,4.3,16.6,30.0,0.275862
2022-01-22 07:00:00,1025.0,3.9,0.0,98.0,4.2,16.6,50.0,0.275862
2022-01-22 08:00:00,1025.0,3.6,0.0,98.0,3.9,14.8,40.0,0.275862
2022-01-22 09:00:00,1025.0,3.7,0.0,99.0,3.8,18.4,30.0,0.293103
2022-01-22 10:00:00,1025.0,3.4,0.0,99.0,3.5,16.6,20.0,0.293103
2022-01-22 11:00:00,1026.0,2.2,0.0,93.0,3.2,20.5,30.0,0.327586
2022-01-22 12:00:00,1027.0,2.8,0.0,97.0,3.2,20.5,30.0,0.362069
2022-01-22 13:00:00,1028.0,2.5,0.0,97.0,2.9,18.4,10.0,0.413793
2022-01-22 14:00:00,1028.0,2.3,0.0,95.0,3.0,16.6,10.0,0.413793
2022-01-22 15:00:00,1028.0,2.3,0.0,91.0,3.6,20.5,20.0,0.396552
2022-01-22 16:00:00,1028.0,3.1,0.0,93.0,4.1,20.5,30.0,0.344828
2022-01-22 17:00:00,1028.0,3.3,0.0,87.0,5.3,16.6,30.0,0.293103
2022-01-22 18:00:00,1026.0,3.4,0.0,83.0,6.1,14.8,50.0,0.224138
2022-01-22 19:00:00,1026.0,3.0,0.0,80.0,6.2,14.8,10.0,0.206897
2022-01-22 20:00:00,1025.0,2.8,0.0,77.0,6.5,18.4,30.0,0.189655
2022-01-22 21:00:00,1025.0,2.1,0.0,74.0,6.4,16.6,10.0,0.189655
2022-01-22 22:00:00,1025.0,2.0,0.0,75.0,6.1,9.4,40.0,0.224138
2022-01-22 23:00:00,1025.0,1.5,0.0,76.0,5.4,14.8,10.0,0.258621
2022-01-23 00:00:00,1025.0,0.7,0.0,75.0,4.8,13.0,30.0,0.310345
2022-01-23 01:00:00,1026.0,0.7,0.0,74.0,4.9,11.2,50.0,0.327586
2022-01-23 02:00:00,1026.0,1.1,0.0,79.0,4.4,7.6,60.0,0.310345
2022-01-23 03:00:00,1025.0,0.8,0.0,81.0,3.8,7.6,40.0,0.310345
2022-01-23 04:00:00,1025.0,0.8,0.0,89.0,2.4,0.0,0.0,0.310345
2022-01-23 05:00:00,1025.0,0.8,0.0,98.0,1.1,0.0,0.0,0.293103
2022-01-23 06:00:00,1024.0,0.0,0.0,100.0,0.0,0.0,0.0,0.310345
2022-01-23 07:00:00,1023.0,-0.7,0.0,92.0,-1.0,0.0,0.0,0.344828
2022-01-23 08:00:00,1023.0,-1.6,0.0,96.0,-1.5,0.0,0.0,0.344828
2022-01-23 09:00:00,1024.0,-3.4,0.0,94.0,-1.3,0.0,0.0,0.362069
2022-01-23 10:00:00,1023.0,-3.8,0.0,96.0,-1.6,0.0,0.0,0.37931
2022-01-23 11:00:00,1023.0,-3.7,0.0,97.0,-2.5,0.0,0.0,0.396552
2022-01-23 12:00:00,1023.0,-3.9,0.0,97.0,-3.2,5.4,200.0,0.413793
2022-01-23 13:00:00,1023.0,-3.1,0.0,98.0,-2.6,0.0,0.0,0.465517
2022-01-23 14:00:00,1023.0,0.6,0.0,97.0,0.1,7.6,260.0,0.344828
2022-01-23 15:00:00,1023.0,1.7,0.0,95.0,2.4,5.4,260.0,0.103448
2022-01-23 16:00:00,1023.0,1.2,0.0,74.0,5.5,9.4,290.0,-0.086207
2022-01-23 17:00:00,1021.0,-2.0,0.0,51.0,7.5,20.5,270.0,-0.172414
2022-01-23 18:00:00,1021.0,-2.1,0.0,47.0,8.6,14.8,290.0,-0.224138
2022-01-23 19:00:00,1019.0,-2.6,0.0,42.0,9.7,16.6,290.0,-0.258621
2022-01-23 20:00:00,1018.0,-3.0,0.0,39.0,10.4,14.8,250.0,-0.241379
2022-01-23 21:00:00,1018.0,-2.7,0.0,38.0,11.1,11.2,270.0,-0.137931
2022-01-23 22:00:00,1018.0,-3.3,0.0,37.0,10.8,13.0,270.0,-0.017241
2022-01-23 23:00:00,1017.0,-2.0,0.0,48.0,8.4,9.4,260.0,0.189655
2022-01-24 00:00:00,1018.0,-1.9,0.0,54.0,6.8,7.6,230.0,0.327586
2022-01-24 01:00:00,1018.0,-0.4,0.0,70.0,4.6,9.4,250.0,0.344828
2022-01-24 02:00:00,1018.0,-1.4,0.0,67.0,4.2,11.2,250.0,0.344828
2022-01-24 03:00:00,1018.0,-1.5,0.0,73.0,2.9,11.2,260.0,0.344828
2022-01-24 04:00:00,1018.0,-2.2,0.0,73.0,2.1,11.2,280.0,0.362069
2022-01-24 05:00:00,1018.0,-2.4,0.0,70.0,2.5,9.4,260.0,0.344828
2022-01-24 06:00:00,1017.0,-3.1,0.0,67.0,2.4,7.6,240.0,0.344828
2022-01-24 07:00:00,1017.0,-2.1,0.0,83.0,0.5,5.4,250.0,0.327586
2022-01-24 08:00:00,1017.0,-2.0,0.0,88.0,-0.3,0.0,0.0,0.327586
2022-01-24 09:00:00,1017.0,-1.7,0.0,94.0,-0.9,0.0,0.0,0.344828
2022-01-24 10:00:00,1017.0,-1.9,0.0,95.0,-1.2,9.4,230.0,0.362069
2022-01-24 11:00:00,1018.0,-2.5,0.0,88.0,-0.8,7.6,260.0,0.413793
2022-01-24 12:00:00,1018.0,-2.5,0.0,91.0,-1.2,7.6,230.0,0.482759
2022-01-24 13:00:00,1019.0,-2.4,0.0,92.0,-1.3,0.0,0.0,0.534483
2022-01-24 14:00:00,1018.0,-0.9,0.0,77.0,2.7,7.6,250.0,0.413793
2022-01-24 15:00:00,1018.0,-0.2,0.0,65.0,5.9,5.4,300.0,0.172414
2022-01-24 16:00:00,1018.0,-0.2,0.0,54.0,8.6,0.0,0.0,0.0
2022-01-24 17:00:00,1017.0,0.0,0.0,45.0,11.5,0.0,0.0,-0.086207
2022-01-24 18:00:00,1016.0,-0.6,0.0,39.0,13.0,9.4,230.0,-0.172414
2022-01-24 19:00:00,1015.0,-0.7,0.0,35.0,14.6,13.0,220.0,-0.12069
2022-01-24 20:00:00,1015.0,-1.1,0.0,33.0,15.1,14.8,230.0,-0.051724
2022-01-24 21:00:00,1014.0,-1.5,0.0,31.0,15.6,9.4,230.0,-0.034483
2022-01-24 22:00:00,1015.0,-1.3,0.0,34.0,14.4,9.4,230.0,0.103448
2022-01-24 23:00:00,1015.0,-0.8,0.0,40.0,12.4,9.4,210.0,0.206897
2022-01-25 00:00:00,1015.0,1.1,0.0,56.0,9.4,7.6,200.0,0.258621
2022-01-25 01:00:00,1016.0,0.8,0.0,52.0,10.2,13.0,230.0,0.275862
2022-01-25 02:00:00,1016.0,1.3,0.0,55.0,9.9,11.2,240.0,0.293103
2022-01-25 03:00:00,1016.0,0.9,0.0,59.0,8.5,7.6,240.0,0.293103
2022-01-25 04:00:00,1017.0,1.4,0.0,64.0,7.8,5.4,210.0,0.275862
2022-01-25 05:00:00,1016.0,2.4,0.0,71.0,7.3,5.4,220.0,0.241379
2022-01-25 06:00:00,1016.0,4.6,0.0,84.0,7.1,0.0,0.0,0.241379
2022-01-25 07:00:00,1016.0,3.9,0.0,78.0,7.5,0.0,0.0,0.241379
2022-01-25 08:00:00,1016.0,4.6,0.0,84.0,7.1,0.0,0.0,0.241379
2022-01-25 09:00:00,1016.0,6.2,0.2,93.0,7.3,5.4,80.0,0.206897
2022-01-25 10:00:00,1016.0,6.8,0.2,97.0,7.2,5.4,50.0,0.224138
2022-01-25 11:00:00,1017.0,6.9,0.5,99.0,7.0,0.0,0.0,0.258621
2022-01-25 12:00:00,1017.0,7.1,0.3,98.0,7.4,0.0,0.0,0.310345
2022-01-25 13:00:00,1017.0,7.6,0.2,97.0,7.3,7.6,130.0,0.344828
2022-01-25 14:00:00,1017.0,7.7,0.0,97.0,8.1,0.0,0.0,0.344828
2022-01-25 15:00:00,1018.0,8.3,0.0,94.0,9.2,5.4,50.0,0.293103
2022-01-25 16:00:00,1018.0,8.4,0.0,88.0,10.3,7.6,350.0,0.310345
2022-01-25 17:00:00,1017.0,6.7,0.0,74.0,11.2,7.6,50.0,0.293103
