DT,prcp,dwpt,pres,rhum,temp,wspd,Donalsonville,wdir
2022-01-13 12:00:00,0.0,4.1,1020.0,94.0,4.0,5.4,0.327586,210.0
2022-01-13 13:00:00,0.0,3.8,1020.0,96.0,3.3,7.6,0.396552,280.0
2022-01-13 14:00:00,0.0,4.8,1020.0,75.0,6.6,7.6,0.275862,300.0
2022-01-13 15:00:00,0.0,5.2,1020.0,75.0,9.4,7.6,0.103448,300.0
2022-01-13 16:00:00,0.0,4.5,1019.0,59.0,12.3,13.0,-0.034483,300.0
2022-01-13 17:00:00,0.0,1.9,1017.0,43.0,14.3,14.8,-0.12069,300.0
2022-01-13 18:00:00,0.0,2.2,1016.0,42.0,15.0,13.0,-0.172414,280.0
2022-01-13 19:00:00,0.0,0.5,1014.0,34.0,16.4,18.4,-0.189655,280.0
2022-01-13 20:00:00,0.0,1.8,1014.0,36.0,17.0,16.6,-0.155172,260.0
2022-01-13 21:00:00,0.0,1.9,1013.0,36.0,17.1,18.4,-0.086207,270.0
2022-01-13 22:00:00,0.0,1.9,1013.0,38.0,16.3,20.5,0.034483,260.0
2022-01-13 23:00:00,0.0,3.3,1013.0,50.0,13.5,11.2,0.189655,260.0
2022-01-14 00:00:00,0.0,3.6,1013.0,57.0,11.9,7.6,0.258621,270.0
2022-01-14 01:00:00,0.0,4.0,1013.0,65.0,10.3,11.2,0.275862,240.0
2022-01-14 02:00:00,0.0,4.4,1014.0,68.0,10.0,13.0,0.275862,260.0
2022-01-14 03:00:00,0.0,4.9,1014.0,71.0,9.9,13.0,0.275862,250.0
2022-01-14 04:00:00,0.0,5.3,1014.0,80.0,8.6,11.2,0.241379,260.0
2022-01-14 05:00:00,0.0,5.4,1014.0,85.0,7.8,13.0,0.224138,270.0
2022-01-14 06:00:00,0.0,4.9,1014.0,88.0,6.7,13.0,0.224138,270.0
2022-01-14 07:00:00,0.0,4.8,1014.0,88.0,6.6,11.2,0.224138,270.0
2022-01-14 08:00:00,0.0,4.3,1015.0,90.0,5.8,13.0,0.224138,290.0
2022-01-14 09:00:00,0.0,4.0,1015.0,88.0,5.8,5.4,0.224138,290.0
2022-01-14 10:00:00,0.0,3.8,1015.0,93.0,4.8,9.4,0.241379,250.0
2022-01-14 11:00:00,0.0,4.0,1015.0,93.0,5.0,5.4,0.275862,290.0
2022-01-14 12:00:00,0.0,3.3,1016.0,97.0,3.7,0.0,0.327586,0.0
2022-01-14 13:00:00,0.0,5.1,1016.0,94.0,1.8,5.4,0.37931,90.0
2022-01-14 14:00:00,0.0,5.3,1017.0,94.0,6.2,5.4,0.275862,220.0
2022-01-14 15:00:00,0.0,4.0,1018.0,68.0,9.6,7.6,0.068966,310.0
2022-01-14 16:00:00,0.0,2.7,1017.0,55.0,11.4,5.4,-0.051724,360.0
2022-01-14 17:00:00,0.0,2.9,1017.0,49.0,13.4,11.2,-0.155172,330.0
2022-01-14 18:00:00,0.0,2.7,1016.0,44.0,14.9,13.0,-0.224138,300.0
2022-01-14 19:00:00,0.0,2.4,1015.0,41.0,15.6,13.0,-0.241379,280.0
2022-01-14 20:00:00,0.0,2.5,1015.0,39.0,16.5,0.0,-0.224138,0.0
2022-01-14 21:00:00,0.0,0.7,1015.0,34.0,16.6,14.8,-0.12069,330.0
2022-01-14 22:00:00,0.0,-0.5,1015.0,33.0,15.8,13.0,0.034483,290.0
2022-01-14 23:00:00,0.0,2.4,1016.0,47.0,13.5,5.4,0.155172,240.0
2022-01-15 00:00:00,0.0,3.8,1016.0,71.0,8.8,5.4,0.206897,200.0
2022-01-15 01:00:00,0.0,4.8,1016.0,81.0,7.9,7.6,0.241379,130.0
2022-01-15 02:00:00,0.0,4.2,1016.0,81.0,7.2,0.0,0.224138,0.0
2022-01-15 03:00:00,0.0,5.1,1016.0,87.0,7.1,5.4,0.224138,90.0
2022-01-15 04:00:00,0.0,4.8,1016.0,92.0,6.0,5.4,0.206897,190.0
2022-01-15 05:00:00,0.0,4.7,1016.0,98.0,5.0,0.0,0.206897,0.0
2022-01-15 06:00:00,0.0,4.4,1016.0,96.0,5.0,0.0,0.206897,0.0
2022-01-15 07:00:00,0.0,4.7,1016.0,98.0,5.0,0.0,0.189655,0.0
2022-01-15 08:00:00,0.0,5.0,1016.0,100.0,4.5,7.6,0.206897,90.0
2022-01-15 09:00:00,0.0,5.0,1016.0,99.0,5.1,0.0,0.206897,0.0
2022-01-15 10:00:00,0.0,4.6,1016.0,99.0,4.7,5.4,0.206897,110.0
2022-01-15 11:00:00,0.0,4.0,1017.0,98.0,4.3,0.0,0.224138,0.0
2022-01-15 12:00:00,0.0,3.6,1017.0,85.0,3.6,0.0,0.241379,0.0
2022-01-15 13:00:00,0.0,5.6,1018.0,91.0,4.0,0.0,0.241379,0.0
2022-01-15 14:00:00,0.0,5.7,1018.0,91.0,7.1,0.0,0.155172,0.0
2022-01-15 15:00:00,0.0,5.6,1018.0,65.0,12.0,11.2,-0.034483,130.0
2022-01-15 16:00:00,0.0,3.9,1017.0,44.0,16.2,13.0,-0.12069,150.0
2022-01-15 17:00:00,0.0,2.9,1017.0,37.0,17.8,14.8,-0.189655,160.0
2022-01-15 18:00:00,0.0,2.4,1015.0,33.0,19.0,14.8,-0.103448,140.0
2022-01-15 19:00:00,0.0,2.2,1014.0,32.0,19.3,9.4,-0.086207,150.0
2022-01-15 20:00:00,0.0,4.0,1012.0,36.0,19.5,13.0,0.017241,140.0
2022-01-15 21:00:00,0.0,6.2,1012.0,43.0,19.1,18.4,0.051724,140.0
2022-01-15 22:00:00,0.1,6.6,1012.0,48.0,17.8,13.0,0.103448,100.0
2022-01-15 23:00:00,1.8,9.2,1012.0,62.0,16.5,11.2,0.172414,160.0
2022-01-16 00:00:00,4.4,11.4,1012.0,83.0,14.2,7.6,0.206897,150.0
2022-01-16 01:00:00,2.8,12.2,1011.0,97.0,12.7,13.0,0.206897,120.0
2022-01-16 02:00:00,9.7,10.6,1011.0,87.0,12.6,22.3,0.206897,120.0
2022-01-16 03:00:00,10.7,12.0,1009.0,100.0,12.8,20.5,0.189655,110.0
2022-01-16 04:00:00,8.6,11.0,1009.0,100.0,11.6,25.9,0.189655,110.0
2022-01-16 05:00:00,8.4,10.9,1006.0,100.0,10.9,38.9,0.189655,120.0
2022-01-16 06:00:00,3.0,9.7,1004.0,91.0,10.9,31.7,0.172414,100.0
2022-01-16 07:00:00,4.3,11.0,1003.0,94.0,11.4,22.3,0.172414,100.0
2022-01-16 08:00:00,7.1,11.6,1001.0,96.0,11.8,31.7,0.172414,110.0
2022-01-16 09:00:00,6.1,12.3,1000.0,96.0,12.3,22.3,0.172414,130.0
2022-01-16 10:00:00,1.8,10.7,1002.0,92.0,13.1,14.8,0.172414,170.0
2022-01-16 11:00:00,0.2,10.8,1002.0,92.0,12.1,31.7,0.172414,240.0
2022-01-16 12:00:00,0.0,5.5,1004.0,77.0,9.3,44.6,0.189655,250.0
2022-01-16 13:00:00,0.0,5.0,1005.0,85.0,7.4,25.9,0.224138,240.0
2022-01-16 14:00:00,0.0,2.5,1006.0,75.0,6.6,29.5,0.155172,240.0
2022-01-16 15:00:00,0.0,2.0,1006.0,72.0,6.7,25.9,0.0,240.0
2022-01-16 16:00:00,0.0,1.8,1007.0,65.0,8.0,31.7,0.068966,260.0
2022-01-16 17:00:00,0.0,2.6,1006.0,72.0,7.3,35.3,0.189655,250.0
2022-01-16 18:00:00,0.0,2.0,1006.0,71.0,6.9,40.7,0.189655,250.0
2022-01-16 19:00:00,0.0,2.6,1006.0,72.0,7.3,27.7,0.103448,240.0
2022-01-16 20:00:00,0.0,2.6,1006.0,73.0,7.1,27.7,0.155172,260.0
2022-01-16 21:00:00,0.0,2.1,1007.0,71.0,7.0,33.5,0.224138,260.0
2022-01-16 22:00:00,0.0,1.8,1008.0,72.0,6.5,27.7,0.293103,270.0
2022-01-16 23:00:00,0.0,2.1,1009.0,76.0,6.0,27.7,0.327586,270.0
2022-01-17 00:00:00,0.0,2.0,1010.0,76.0,5.9,25.9,0.344828,270.0
2022-01-17 01:00:00,0.0,2.2,1010.0,78.0,5.7,22.3,0.362069,270.0
2022-01-17 02:00:00,0.0,2.7,1011.0,82.0,5.5,27.7,0.344828,280.0
2022-01-17 03:00:00,0.0,2.6,1011.0,81.0,5.6,22.3,0.327586,270.0
2022-01-17 04:00:00,0.0,2.8,1013.0,83.0,5.5,24.1,0.310345,280.0
2022-01-17 05:00:00,0.0,2.7,1012.0,83.0,5.4,27.7,0.293103,280.0
2022-01-17 06:00:00,0.0,2.7,1013.0,88.0,4.5,18.4,0.293103,270.0
2022-01-17 07:00:00,0.0,2.8,1013.0,88.0,4.6,18.4,0.258621,260.0
2022-01-17 08:00:00,0.0,2.4,1014.0,85.0,4.7,31.7,0.275862,290.0
2022-01-17 09:00:00,0.0,1.6,1014.0,80.0,4.8,29.5,0.275862,290.0
2022-01-17 10:00:00,0.0,1.5,1014.0,86.0,3.6,20.5,0.275862,270.0
2022-01-17 11:00:00,0.0,1.0,1015.0,87.0,3.0,18.4,0.327586,280.0
2022-01-17 12:00:00,0.0,1.5,1015.0,89.0,3.1,18.4,0.37931,290.0
2022-01-17 13:00:00,0.0,1.6,1016.0,91.0,2.9,16.6,0.413793,260.0
2022-01-17 14:00:00,0.0,2.0,1017.0,88.0,3.8,14.8,0.327586,280.0
2022-01-17 15:00:00,0.0,2.2,1017.0,76.0,6.1,20.5,0.12069,270.0
2022-01-17 16:00:00,0.0,2.0,1016.0,65.0,8.2,24.1,-0.034483,270.0
2022-01-17 17:00:00,0.0,2.0,1016.0,57.0,10.1,24.1,-0.12069,290.0
2022-01-17 18:00:00,0.0,1.9,1014.0,52.0,11.4,25.9,-0.172414,280.0
2022-01-17 19:00:00,0.0,2.2,1015.0,49.0,12.6,24.1,-0.051724,280.0
2022-01-17 20:00:00,0.0,1.5,1015.0,45.0,13.2,27.7,-0.068966,280.0
2022-01-17 21:00:00,0.0,0.4,1015.0,42.0,13.0,25.9,-0.086207,310.0
2022-01-17 22:00:00,0.0,1.0,1018.0,49.0,11.3,24.1,0.034483,310.0
2022-01-17 23:00:00,0.0,1.3,1019.0,65.0,7.5,24.1,0.224138,340.0
2022-01-18 00:00:00,0.0,0.7,1020.0,74.0,4.9,16.6,0.327586,340.0
2022-01-18 01:00:00,0.0,0.5,1020.0,80.0,3.6,11.2,0.344828,320.0
2022-01-18 02:00:00,0.0,0.2,1021.0,80.0,3.3,13.0,0.362069,320.0
2022-01-18 03:00:00,0.0,0.3,1021.0,91.0,1.6,7.6,0.362069,300.0
2022-01-18 04:00:00,0.0,0.5,1021.0,89.0,2.1,5.4,0.344828,340.0
2022-01-18 05:00:00,0.0,0.0,1022.0,98.0,0.3,7.6,0.344828,260.0
2022-01-18 06:00:00,0.0,0.0,1022.0,98.0,0.3,11.2,0.344828,250.0
2022-01-18 07:00:00,0.0,-0.2,1022.0,98.0,0.1,9.4,0.362069,250.0
2022-01-18 08:00:00,0.0,0.3,1022.0,99.0,0.4,0.0,0.362069,0.0
2022-01-18 09:00:00,0.0,-0.2,1022.0,98.0,0.1,5.4,0.344828,330.0
2022-01-18 10:00:00,0.0,-0.9,1023.0,99.0,-0.8,5.4,0.362069,250.0
2022-01-18 11:00:00,0.0,-2.1,1023.0,91.0,-1.4,0.0,0.431034,0.0
2022-01-18 12:00:00,0.0,-1.1,1024.0,99.0,-0.9,0.0,0.482759,0.0
2022-01-18 13:00:00,0.0,-0.7,1024.0,99.0,-0.6,0.0,0.534483,0.0
2022-01-18 14:00:00,0.0,1.4,1025.0,99.0,1.5,0.0,0.431034,0.0
2022-01-18 15:00:00,0.0,0.8,1025.0,74.0,5.1,9.4,0.189655,20.0
2022-01-18 16:00:00,0.0,0.9,1025.0,63.0,7.5,13.0,0.017241,40.0
2022-01-18 17:00:00,0.0,1.2,1024.0,59.0,8.8,7.6,-0.103448,20.0
2022-01-18 18:00:00,0.0,0.6,1023.0,50.0,10.6,11.2,-0.155172,30.0
2022-01-18 19:00:00,0.0,-0.4,1023.0,43.0,11.8,5.4,-0.137931,350.0
2022-01-18 20:00:00,0.0,1.2,1023.0,45.0,12.9,9.4,-0.155172,240.0
2022-01-18 21:00:00,0.0,1.0,1023.0,42.0,13.7,7.6,-0.051724,270.0
2022-01-18 22:00:00,0.0,-0.8,1023.0,38.0,13.2,5.4,0.017241,260.0
2022-01-18 23:00:00,0.0,-0.3,1023.0,42.0,12.2,0.0,0.189655,0.0
2022-01-19 00:00:00,0.0,3.3,1023.0,75.0,7.4,0.0,0.275862,0.0
2022-01-19 01:00:00,0.0,2.5,1023.0,73.0,7.0,0.0,0.293103,0.0
2022-01-19 02:00:00,0.0,3.1,1024.0,91.0,4.4,7.6,0.310345,140.0
2022-01-19 03:00:00,0.0,3.0,1024.0,92.0,4.2,5.4,0.293103,110.0
2022-01-19 04:00:00,0.0,2.8,1024.0,97.0,3.2,7.6,0.293103,140.0
2022-01-19 05:00:00,0.0,1.7,1024.0,92.0,2.9,0.0,0.293103,0.0
2022-01-19 06:00:00,0.0,1.6,1024.0,88.0,3.4,0.0,0.275862,0.0
2022-01-19 07:00:00,0.0,0.9,1023.0,99.0,1.5,5.4,0.293103,150.0
2022-01-19 08:00:00,0.0,0.4,1023.0,89.0,1.0,5.4,0.310345,130.0
2022-01-19 09:00:00,0.0,1.4,1023.0,88.0,0.2,7.6,0.293103,130.0
2022-01-19 10:00:00,0.0,0.6,1023.0,97.0,0.1,7.6,0.310345,150.0
2022-01-19 11:00:00,0.0,0.4,1024.0,97.0,0.8,7.6,0.344828,10.0
2022-01-19 12:00:00,0.0,0.8,1025.0,99.0,0.9,5.4,0.413793,20.0
2022-01-19 13:00:00,0.0,3.6,1025.0,97.0,0.1,5.4,0.637931,110.0
2022-01-19 14:00:00,0.0,3.3,1026.0,97.0,3.7,5.4,0.586207,90.0
2022-01-19 15:00:00,0.0,5.2,1026.0,81.0,8.3,7.6,0.413793,90.0
2022-01-19 16:00:00,0.0,3.8,1025.0,57.0,12.1,7.6,0.224138,130.0
2022-01-19 17:00:00,0.0,2.5,1024.0,42.0,15.4,11.2,0.103448,160.0
2022-01-19 18:00:00,0.0,3.2,1023.0,39.0,17.3,11.2,0.068966,120.0
2022-01-19 19:00:00,0.0,2.8,1022.0,36.0,18.1,7.6,0.034483,280.0
2022-01-19 20:00:00,0.0,2.5,1021.0,33.0,19.2,9.4,0.068966,120.0
2022-01-19 21:00:00,0.0,0.0,1021.0,27.0,19.5,7.6,0.155172,110.0
2022-01-19 22:00:00,0.0,0.1,1021.0,28.0,19.0,9.4,0.258621,160.0
2022-01-19 23:00:00,0.0,2.2,1021.0,41.0,15.4,9.4,0.155172,150.0
2022-01-20 00:00:00,0.0,2.5,1021.0,49.0,13.0,13.0,0.241379,140.0
2022-01-20 01:00:00,0.0,1.8,1020.0,53.0,11.0,11.2,0.258621,160.0
2022-01-20 02:00:00,0.0,2.3,1021.0,55.0,11.0,16.6,0.241379,170.0
2022-01-20 03:00:00,0.0,5.5,1021.0,75.0,9.7,11.2,0.241379,180.0
2022-01-20 04:00:00,0.0,7.1,1021.0,86.0,9.3,7.6,0.224138,210.0
2022-01-20 05:00:00,0.0,6.7,1020.0,97.0,7.1,5.4,0.224138,120.0
2022-01-20 06:00:00,0.0,5.3,1020.0,99.0,5.4,7.6,0.206897,120.0
2022-01-20 07:00:00,0.0,6.3,1020.0,99.0,6.4,0.0,0.189655,0.0
2022-01-20 08:00:00,0.0,5.0,1019.0,98.0,5.3,5.4,0.189655,280.0
2022-01-20 09:00:00,0.0,8.2,1018.0,87.0,4.6,9.4,0.189655,160.0
2022-01-20 10:00:00,0.0,8.4,1018.0,85.0,6.6,0.0,0.189655,0.0
2022-01-20 11:00:00,0.0,8.7,1018.0,85.0,6.5,5.4,0.241379,170.0
2022-01-20 12:00:00,0.0,9.6,1019.0,92.0,7.2,9.4,0.310345,160.0
2022-01-20 13:00:00,0.0,11.5,1018.0,97.0,9.0,7.6,0.517241,160.0
2022-01-20 14:00:00,0.0,11.8,1020.0,97.0,12.3,16.6,0.534483,180.0
2022-01-20 15:00:00,0.0,10.8,1020.0,99.0,11.0,14.8,0.534483,360.0
2022-01-20 16:00:00,0.0,11.1,1020.0,97.0,11.6,11.2,0.5,40.0
2022-01-20 17:00:00,0.0,11.5,1019.0,96.0,12.1,9.4,0.551724,80.0
2022-01-20 18:00:00,0.2,12.0,1019.0,99.0,12.2,7.6,0.551724,120.0
2022-01-20 19:00:00,1.8,15.2,1018.0,80.0,12.4,7.6,0.551724,330.0
2022-01-20 20:00:00,1.8,14.0,1018.0,93.0,12.7,9.4,0.5,150.0
2022-01-20 21:00:00,2.3,13.8,1018.0,94.0,12.8,9.4,0.534483,140.0
2022-01-20 22:00:00,1.5,13.7,1018.0,95.0,13.0,11.2,0.534483,340.0
2022-01-20 23:00:00,0.3,12.8,1018.0,95.0,12.9,13.0,0.310345,330.0
2022-01-21 00:00:00,1.0,12.3,1019.0,96.0,12.8,7.6,0.275862,10.0
2022-01-21 01:00:00,0.1,11.5,1020.0,95.0,13.0,13.0,0.275862,340.0
2022-01-21 02:00:00,0.3,10.1,1021.0,93.0,10.6,22.3,0.258621,340.0
2022-01-21 03:00:00,0.0,9.0,1021.0,100.0,9.4,22.3,0.258621,340.0
2022-01-21 04:00:00,0.0,7.9,1021.0,99.0,8.3,22.3,0.258621,350.0
2022-01-21 05:00:00,0.0,7.6,1021.0,99.0,7.7,20.5,0.258621,360.0
2022-01-21 06:00:00,0.0,6.4,1021.0,95.0,7.1,20.5,0.241379,360.0
2022-01-21 07:00:00,0.0,6.4,1021.0,95.0,7.1,16.6,0.241379,10.0
2022-01-21 08:00:00,0.0,6.5,1022.0,97.0,6.9,14.8,0.241379,360.0
2022-01-21 09:00:00,0.0,5.9,1021.0,95.0,6.6,14.8,0.224138,10.0
2022-01-21 10:00:00,0.0,5.1,1022.0,97.0,5.5,18.4,0.241379,340.0
2022-01-21 11:00:00,0.0,4.4,1023.0,96.0,5.0,16.6,0.275862,340.0
2022-01-21 12:00:00,0.0,3.9,1023.0,94.0,4.8,18.4,0.362069,340.0
2022-01-21 13:00:00,0.4,3.7,1023.0,94.0,4.6,11.2,0.396552,10.0
2022-01-21 14:00:00,0.1,4.3,1023.0,95.0,5.0,20.5,0.534483,20.0
2022-01-21 15:00:00,0.1,4.6,1024.0,94.0,5.5,14.8,0.603448,30.0
2022-01-21 16:00:00,0.4,4.7,1024.0,95.0,5.4,16.6,0.551724,360.0
2022-01-21 17:00:00,0.6,5.2,1023.0,96.0,5.8,14.8,0.568966,20.0
2022-01-21 18:00:00,0.5,5.3,1023.0,98.0,5.6,18.4,0.551724,360.0
2022-01-21 19:00:00,0.5,7.8,1023.0,93.0,5.7,13.0,0.5,10.0
2022-01-21 20:00:00,0.8,7.7,1023.0,93.0,5.9,14.8,0.310345,20.0
2022-01-21 21:00:00,0.5,9.0,1023.0,91.0,6.4,13.0,0.293103,10.0
2022-01-21 22:00:00,0.5,8.5,1023.0,93.0,6.7,14.8,0.310345,10.0
2022-01-21 23:00:00,0.3,7.8,1023.0,94.0,6.9,11.2,0.327586,10.0
2022-01-22 00:00:00,0.3,5.9,1024.0,99.0,6.9,16.6,0.327586,40.0
2022-01-22 01:00:00,0.8,6.3,1025.0,99.0,6.4,20.5,0.327586,20.0
2022-01-22 02:00:00,0.5,5.6,1025.0,97.0,6.0,18.4,0.327586,40.0
2022-01-22 03:00:00,0.3,5.2,1025.0,97.0,5.6,24.1,0.310345,40.0
2022-01-22 04:00:00,1.0,4.8,1025.0,91.0,5.2,14.8,0.293103,60.0
2022-01-22 05:00:00,0.0,3.9,1025.0,99.0,4.7,18.4,0.293103,40.0
2022-01-22 06:00:00,0.0,4.2,1025.0,99.0,4.3,16.6,0.275862,30.0
2022-01-22 07:00:00,0.0,3.9,1025.0,98.0,4.2,16.6,0.275862,50.0
2022-01-22 08:00:00,0.0,3.6,1025.0,98.0,3.9,14.8,0.275862,40.0
2022-01-22 09:00:00,0.0,3.7,1025.0,99.0,3.8,18.4,0.293103,30.0
2022-01-22 10:00:00,0.0,3.4,1025.0,99.0,3.5,16.6,0.293103,20.0
2022-01-22 11:00:00,0.0,2.2,1026.0,93.0,3.2,20.5,0.327586,30.0
2022-01-22 12:00:00,0.0,2.8,1026.0,97.0,3.2,20.5,0.362069,30.0
2022-01-22 13:00:00,0.0,2.5,1028.0,97.0,2.9,18.4,0.413793,10.0
2022-01-22 14:00:00,0.0,2.3,1028.0,95.0,3.0,16.6,0.413793,10.0
2022-01-22 15:00:00,0.0,2.3,1028.0,91.0,3.6,20.5,0.396552,20.0
2022-01-22 16:00:00,0.0,3.1,1028.0,93.0,4.1,20.5,0.344828,30.0
2022-01-22 17:00:00,0.0,3.3,1027.0,87.0,5.3,16.6,0.293103,30.0
2022-01-22 18:00:00,0.0,3.4,1026.0,83.0,6.1,14.8,0.224138,50.0
2022-01-22 19:00:00,0.0,3.0,1026.0,80.0,6.2,14.8,0.206897,10.0
2022-01-22 20:00:00,0.0,2.8,1025.0,77.0,6.5,18.4,0.189655,30.0
2022-01-22 21:00:00,0.0,2.1,1025.0,74.0,6.4,16.6,0.189655,10.0
2022-01-22 22:00:00,0.0,2.0,1025.0,75.0,6.1,9.4,0.224138,40.0
2022-01-22 23:00:00,0.0,1.5,1025.0,76.0,5.4,14.8,0.258621,10.0
2022-01-23 00:00:00,0.0,0.7,1026.0,75.0,4.8,13.0,0.310345,30.0
2022-01-23 01:00:00,0.0,0.7,1026.0,74.0,4.9,11.2,0.327586,50.0
2022-01-23 02:00:00,0.0,1.1,1026.0,79.0,4.4,7.6,0.310345,60.0
2022-01-23 03:00:00,0.0,0.8,1025.0,81.0,3.8,7.6,0.310345,40.0
2022-01-23 04:00:00,0.0,0.8,1025.0,89.0,2.4,0.0,0.310345,0.0
2022-01-23 05:00:00,0.0,0.8,1024.0,98.0,1.1,0.0,0.293103,0.0
2022-01-23 06:00:00,0.0,0.0,1024.0,100.0,0.0,0.0,0.310345,0.0
2022-01-23 07:00:00,0.0,-0.7,1023.0,92.0,-1.0,0.0,0.344828,0.0
2022-01-23 08:00:00,0.0,-1.6,1023.0,96.0,-1.5,0.0,0.344828,0.0
2022-01-23 09:00:00,0.0,-3.4,1024.0,94.0,-1.3,0.0,0.362069,0.0
2022-01-23 10:00:00,0.0,-3.8,1023.0,96.0,-1.6,0.0,0.37931,0.0
2022-01-23 11:00:00,0.0,-3.7,1023.0,97.0,-2.5,0.0,0.396552,0.0
2022-01-23 12:00:00,0.0,-3.9,1023.0,97.0,-3.2,5.4,0.413793,200.0
2022-01-23 13:00:00,0.0,-3.1,1023.0,98.0,-2.6,0.0,0.465517,0.0
2022-01-23 14:00:00,0.0,1.3,1023.0,95.0,0.1,7.6,0.344828,260.0
2022-01-23 15:00:00,0.0,1.7,1023.0,95.0,2.4,5.4,0.103448,260.0
2022-01-23 16:00:00,0.0,1.2,1022.0,74.0,5.5,9.4,-0.086207,290.0
2022-01-23 17:00:00,0.0,-2.0,1021.0,51.0,7.5,20.5,-0.172414,270.0
2022-01-23 18:00:00,0.0,-2.1,1020.0,47.0,8.6,14.8,-0.224138,290.0
2022-01-23 19:00:00,0.0,-2.6,1019.0,42.0,9.7,16.6,-0.258621,290.0
2022-01-23 20:00:00,0.0,-3.0,1019.0,39.0,10.4,14.8,-0.241379,250.0
2022-01-23 21:00:00,0.0,-2.7,1018.0,38.0,11.1,11.2,-0.137931,270.0
2022-01-23 22:00:00,0.0,-3.3,1017.0,37.0,10.8,13.0,-0.017241,270.0
2022-01-23 23:00:00,0.0,-2.0,1017.0,48.0,8.4,9.4,0.189655,260.0
2022-01-24 00:00:00,0.0,-1.9,1018.0,54.0,6.8,7.6,0.327586,230.0
2022-01-24 01:00:00,0.0,-0.4,1018.0,70.0,4.6,9.4,0.344828,250.0
2022-01-24 02:00:00,0.0,-1.4,1018.0,67.0,4.2,11.2,0.344828,250.0
2022-01-24 03:00:00,0.0,-1.5,1018.0,73.0,2.9,11.2,0.344828,260.0
2022-01-24 04:00:00,0.0,-2.2,1018.0,73.0,2.1,11.2,0.362069,280.0
2022-01-24 05:00:00,0.0,-2.4,1018.0,70.0,2.5,9.4,0.344828,260.0
2022-01-24 06:00:00,0.0,-3.1,1017.0,67.0,2.4,7.6,0.344828,240.0
2022-01-24 07:00:00,0.0,-2.1,1017.0,83.0,0.5,5.4,0.327586,250.0
2022-01-24 08:00:00,0.0,-2.0,1017.0,88.0,-0.3,0.0,0.327586,0.0
2022-01-24 09:00:00,0.0,-1.7,1017.0,94.0,-0.9,0.0,0.344828,0.0
2022-01-24 10:00:00,0.0,-1.9,1017.0,95.0,-1.2,9.4,0.362069,230.0
2022-01-24 11:00:00,0.0,-2.5,1018.0,88.0,-0.8,7.6,0.413793,260.0
2022-01-24 12:00:00,0.0,-2.5,1018.0,91.0,-1.2,7.6,0.482759,230.0
2022-01-24 13:00:00,0.0,-2.4,1018.0,92.0,-1.3,0.0,0.534483,0.0
2022-01-24 14:00:00,0.0,-0.9,1019.0,77.0,2.7,7.6,0.413793,250.0
2022-01-24 15:00:00,0.0,-0.2,1018.0,65.0,5.9,5.4,0.172414,300.0
2022-01-24 16:00:00,0.0,-0.2,1018.0,54.0,8.6,0.0,0.0,0.0
2022-01-24 17:00:00,0.0,0.0,1017.0,45.0,11.5,0.0,-0.086207,0.0
2022-01-24 18:00:00,0.0,-0.6,1016.0,39.0,13.0,9.4,-0.172414,230.0
2022-01-24 19:00:00,0.0,-0.7,1015.0,35.0,14.6,13.0,-0.12069,220.0
2022-01-24 20:00:00,0.0,-1.1,1015.0,33.0,15.1,14.8,-0.051724,230.0
2022-01-24 21:00:00,0.0,-1.5,1015.0,31.0,15.6,9.4,-0.034483,230.0
2022-01-24 22:00:00,0.0,-1.3,1015.0,34.0,14.4,9.4,0.103448,230.0
2022-01-24 23:00:00,0.0,-0.8,1015.0,40.0,12.4,9.4,0.206897,210.0
2022-01-25 00:00:00,0.0,1.1,1016.0,56.0,9.4,7.6,0.258621,200.0
2022-01-25 01:00:00,0.0,0.8,1016.0,52.0,10.2,13.0,0.275862,230.0
2022-01-25 02:00:00,0.0,1.3,1016.0,55.0,9.9,11.2,0.293103,240.0
2022-01-25 03:00:00,0.0,0.9,1016.0,59.0,8.5,7.6,0.293103,240.0
2022-01-25 04:00:00,0.0,1.4,1016.0,64.0,7.8,5.4,0.275862,210.0
2022-01-25 05:00:00,0.0,2.4,1016.0,71.0,7.3,5.4,0.241379,220.0
2022-01-25 06:00:00,0.0,4.6,1016.0,84.0,7.1,0.0,0.241379,0.0
2022-01-25 07:00:00,0.0,3.9,1016.0,78.0,7.5,0.0,0.241379,0.0
2022-01-25 08:00:00,0.0,4.6,1016.0,84.0,7.1,0.0,0.241379,0.0
2022-01-25 09:00:00,0.2,6.2,1016.0,93.0,7.3,5.4,0.206897,80.0
2022-01-25 10:00:00,0.2,6.8,1016.0,97.0,7.2,5.4,0.224138,50.0
2022-01-25 11:00:00,0.5,6.9,1017.0,99.0,7.0,0.0,0.258621,0.0
2022-01-25 12:00:00,0.3,7.1,1017.0,98.0,7.4,0.0,0.310345,0.0
2022-01-25 13:00:00,0.2,7.6,1017.0,97.0,7.3,7.6,0.344828,130.0
2022-01-25 14:00:00,0.0,7.7,1017.0,97.0,8.1,0.0,0.344828,0.0
2022-01-25 15:00:00,0.0,8.3,1018.0,94.0,9.2,5.4,0.293103,50.0
2022-01-25 16:00:00,0.0,8.4,1018.0,88.0,10.3,7.6,0.310345,350.0
2022-01-25 17:00:00,0.0,6.7,1017.0,74.0,11.2,7.6,0.293103,50.0
