DT,rhum,dwpt,pres,temp,prcp,Waianae,wdir,wspd
2022-06-12 16:00:00,86.0,20.2,1019.3,22.7,0.0,0.547234,66.0,13.0
2022-06-12 17:00:00,76.0,19.5,1019.4,24.0,0.0,0.42383,68.0,16.6
2022-06-12 18:00:00,63.0,18.4,1019.5,26.0,0.0,0.160851,78.0,21.2
2022-06-12 19:00:00,54.0,17.7,1019.4,27.9,0.0,-0.0893616,88.0,22.3
2022-06-12 20:00:00,47.0,16.8,1019.5,29.3,0.0,-0.268085,92.0,21.2
2022-06-12 21:00:00,45.0,16.8,1019.3,30.0,0.0,-0.239149,90.0,25.2
2022-06-12 22:00:00,50.0,18.2,1019.0,29.7,0.0,-0.311489,86.0,25.6
2022-06-12 23:00:00,53.0,19.1,1018.8,29.7,0.0,-0.382979,85.0,24.1
2022-06-13 00:00:00,54.0,19.3,1018.5,29.6,0.0,-0.441702,80.0,22.3
2022-06-13 01:00:00,52.0,19.0,1018.2,29.9,0.0,-0.0187233,76.0,21.2
2022-06-13 02:00:00,56.0,19.1,1018.2,28.7,0.0,0.108936,74.0,22.3
2022-06-13 03:00:00,60.0,19.1,1018.1,27.6,0.0,0.279149,67.0,22.0
2022-06-13 04:00:00,64.0,19.2,1018.3,26.6,0.0,0.617872,70.0,20.9
2022-06-13 05:00:00,72.0,19.8,1018.8,25.2,0.0,0.813617,71.0,19.1
2022-06-13 06:00:00,79.0,20.6,1019.3,24.5,0.0,0.88766,69.0,18.0
2022-06-13 07:00:00,80.0,20.7,1020.0,24.4,0.0,0.851915,75.0,17.3
2022-06-13 08:00:00,79.0,20.5,1020.7,24.4,0.0,0.787234,78.0,13.7
2022-06-13 09:00:00,81.0,20.8,1021.0,24.3,0.0,0.707234,77.0,13.3
2022-06-13 10:00:00,80.0,20.6,1020.6,24.3,0.0,0.638298,78.0,13.3
2022-06-13 11:00:00,83.0,20.9,1019.9,24.0,0.0,0.588936,75.0,11.9
2022-06-13 12:00:00,84.0,21.0,1019.7,23.9,0.0,0.548936,76.0,11.5
2022-06-13 13:00:00,85.0,20.9,1019.3,23.6,0.0,0.526809,73.0,11.5
2022-06-13 14:00:00,85.0,20.9,1018.9,23.6,0.0,0.526809,72.0,12.2
2022-06-13 15:00:00,87.0,21.1,1018.7,23.4,0.0,0.537872,67.0,13.0
2022-06-13 16:00:00,87.0,21.0,1019.2,23.3,0.0,0.551489,64.0,11.2
2022-06-13 17:00:00,78.0,20.2,1019.9,24.3,0.0,0.48,72.0,14.0
2022-06-13 18:00:00,69.0,19.9,1020.3,26.0,0.0,0.139575,78.0,18.7
2022-06-13 19:00:00,60.0,19.1,1020.3,27.6,0.0,0.0195746,77.0,19.1
2022-06-13 20:00:00,53.0,18.4,1020.1,28.9,0.0,-0.313191,78.0,20.5
2022-06-13 21:00:00,52.0,18.3,1019.8,29.2,0.0,-0.457872,72.0,20.9
2022-06-13 22:00:00,46.0,16.9,1019.5,29.8,0.0,-0.514893,72.0,20.5
2022-06-13 23:00:00,45.0,16.8,1019.0,30.0,0.0,-0.509787,74.0,21.2
2022-06-14 00:00:00,45.0,17.0,1018.7,30.2,0.0,-0.365957,74.0,22.7
2022-06-14 01:00:00,48.0,17.1,1018.3,29.2,0.0,-0.251064,74.0,23.4
2022-06-14 02:00:00,53.0,18.5,1018.1,29.0,0.0,-0.041702,72.0,23.8
2022-06-14 03:00:00,57.0,18.5,1018.2,27.8,0.0,0.300426,71.0,23.8
2022-06-14 04:00:00,65.0,19.0,1018.5,26.1,0.0,0.615319,71.0,24.5
2022-06-14 05:00:00,70.0,19.1,1019.1,25.0,0.0,0.819575,74.0,22.7
2022-06-14 06:00:00,73.0,19.4,1019.8,24.6,0.0,0.872341,78.0,20.9
2022-06-14 07:00:00,78.0,20.2,1020.2,24.3,0.0,0.857873,70.0,19.4
2022-06-14 08:00:00,78.0,20.1,1020.5,24.2,0.0,0.797447,72.0,18.7
2022-06-14 09:00:00,78.0,20.0,1020.7,24.1,0.0,0.722553,72.0,18.7
2022-06-14 10:00:00,79.0,19.9,1020.4,23.8,0.0,0.642553,70.0,16.9
2022-06-14 11:00:00,79.0,19.7,1019.8,23.6,0.0,0.573617,66.0,15.1
2022-06-14 12:00:00,80.0,19.8,1019.3,23.4,0.0,0.537021,61.0,13.3
2022-06-14 13:00:00,81.0,20.0,1019.0,23.4,0.0,0.521702,55.0,12.2
2022-06-14 14:00:00,78.0,19.2,1018.9,23.3,0.0,0.518298,57.0,13.0
2022-06-14 15:00:00,76.0,18.9,1018.9,23.4,0.0,0.523404,60.0,13.7
2022-06-14 16:00:00,78.0,19.2,1019.4,23.3,0.0,0.52,61.0,12.6
2022-06-14 17:00:00,70.0,18.4,1019.7,24.2,0.0,0.408511,62.0,15.8
2022-06-14 18:00:00,62.0,18.2,1020.2,26.0,0.0,0.132766,66.0,20.2
2022-06-14 19:00:00,54.0,17.5,1020.2,27.6,0.0,-0.169362,69.0,22.0
2022-06-14 20:00:00,49.0,16.9,1020.3,28.7,0.0,-0.34383,70.0,24.1
2022-06-14 21:00:00,51.0,17.7,1020.2,28.8,0.0,-0.436596,67.0,24.1
2022-06-14 22:00:00,50.0,17.7,1019.5,29.2,0.0,-0.193191,65.0,24.1
2022-06-14 23:00:00,49.0,17.9,1019.1,29.7,0.0,-0.478298,64.0,23.8
2022-06-15 00:00:00,48.0,17.5,1018.8,29.7,0.0,-0.454468,63.0,22.7
2022-06-15 01:00:00,47.0,16.7,1018.3,29.2,0.0,-0.30383,62.0,21.2
2022-06-15 02:00:00,50.0,17.1,1017.9,28.5,0.0,-0.0782977,61.0,19.8
2022-06-15 03:00:00,54.0,17.5,1017.8,27.6,0.0,0.260426,61.0,18.7
2022-06-15 04:00:00,61.0,18.3,1017.8,26.4,0.0,0.603404,64.0,18.4
2022-06-15 05:00:00,68.0,18.7,1018.0,25.0,0.0,0.799149,62.0,16.2
2022-06-15 06:00:00,73.0,19.2,1018.5,24.4,0.0,0.835745,59.0,13.3
2022-06-15 07:00:00,75.0,19.5,1019.3,24.2,0.0,0.840851,58.0,11.2
2022-06-15 08:00:00,77.0,19.8,1019.9,24.1,0.0,0.779574,60.0,9.7
2022-06-15 09:00:00,82.0,20.5,1019.5,23.8,0.0,0.695319,46.0,8.6
2022-06-15 10:00:00,83.0,20.5,1019.4,23.6,0.0,0.626383,49.0,7.6
2022-06-15 11:00:00,82.0,20.3,1018.9,23.6,0.0,0.569362,49.0,7.9
2022-06-15 12:00:00,85.0,20.7,1018.5,23.4,0.0,0.530213,52.0,7.6
2022-06-15 13:00:00,86.0,20.7,1018.0,23.2,0.0,0.509787,47.0,7.6
2022-06-15 14:00:00,86.0,20.7,1017.8,23.2,0.0,0.52766,41.0,6.8
2022-06-15 15:00:00,88.0,21.0,1018.1,23.1,0.0,0.528511,26.0,6.1
2022-06-15 16:00:00,90.0,21.3,1018.4,23.0,0.0,0.542979,37.0,7.2
2022-06-15 17:00:00,76.0,19.7,1018.8,24.2,0.0,0.370213,45.0,10.4
2022-06-15 18:00:00,66.0,19.3,1019.0,26.1,0.0,0.0876596,56.0,12.2
2022-06-15 19:00:00,57.0,18.6,1019.0,27.9,0.0,0.0459576,62.0,15.1
2022-06-15 20:00:00,49.0,17.9,1018.7,29.7,0.0,-0.182979,64.0,19.1
2022-06-15 21:00:00,53.0,18.9,1018.5,29.5,0.1,-0.245106,63.0,18.0
2022-06-15 22:00:00,54.0,19.2,1018.1,29.5,0.4,-0.0672339,60.0,16.6
2022-06-15 23:00:00,54.0,19.6,1017.7,29.9,0.5,0.0272341,61.0,17.6
2022-06-16 00:00:00,55.0,19.7,1017.0,29.7,0.4,-0.180425,60.0,15.5
2022-06-16 01:00:00,57.0,19.7,1016.6,29.1,0.4,0.0340427,58.0,16.6
2022-06-16 02:00:00,59.0,19.9,1016.4,28.7,0.3,0.188936,60.0,16.6
2022-06-16 03:00:00,62.0,20.0,1016.2,28.0,0.2,0.555745,61.0,16.6
2022-06-16 04:00:00,68.0,20.3,1016.5,26.7,0.0,0.675745,65.0,16.2
2022-06-16 05:00:00,74.0,20.4,1016.9,25.4,0.0,0.828085,59.0,13.3
2022-06-16 06:00:00,79.0,20.8,1017.6,24.7,0.0,0.879149,62.0,13.7
2022-06-16 07:00:00,82.0,20.8,1018.2,24.1,0.0,0.852766,63.0,14.4
2022-06-16 08:00:00,83.0,21.0,1018.6,24.1,0.0,0.777021,60.0,14.0
2022-06-16 09:00:00,83.0,20.7,1018.7,23.8,0.0,0.724255,59.0,13.3
2022-06-16 10:00:00,85.0,20.7,1018.3,23.4,0.0,0.628085,58.0,13.0
2022-06-16 11:00:00,85.0,20.7,1017.8,23.4,0.0,0.581277,62.0,12.2
2022-06-16 12:00:00,88.0,21.1,1017.2,23.2,0.0,0.55234,66.0,10.8
2022-06-16 13:00:00,91.0,21.5,1016.9,23.0,0.0,0.530213,70.0,10.8
2022-06-16 14:00:00,92.0,21.5,1016.9,22.9,0.0,0.519149,67.0,9.7
2022-06-16 15:00:00,89.0,21.1,1016.8,23.0,0.0,0.535319,68.0,8.6
2022-06-16 16:00:00,90.0,21.3,1017.3,23.0,0.0,0.55234,66.0,8.3
2022-06-16 17:00:00,77.0,19.6,1017.7,23.9,0.0,0.470638,70.0,12.6
2022-06-16 18:00:00,68.0,19.4,1017.8,25.8,0.0,0.0978724,73.0,14.4
2022-06-16 19:00:00,59.0,18.6,1017.8,27.3,0.0,0.182979,75.0,18.7
2022-06-16 20:00:00,58.0,19.2,1018.1,28.2,0.0,-0.0638297,75.0,18.0
2022-06-16 21:00:00,58.0,19.4,1017.9,28.5,0.2,-0.0289359,76.0,19.1
2022-06-16 22:00:00,56.0,19.4,1017.5,29.1,0.3,0.0748937,75.0,19.1
2022-06-16 23:00:00,54.0,19.2,1017.2,29.5,0.3,0.101277,74.0,18.4
2022-06-17 00:00:00,54.0,19.0,1016.7,29.3,0.2,0.0391491,77.0,17.6
2022-06-17 01:00:00,51.0,18.2,1016.4,29.4,0.2,0.0263831,84.0,17.3
2022-06-17 02:00:00,54.0,18.4,1016.3,28.6,0.0,0.0757447,80.0,19.1
2022-06-17 03:00:00,56.0,18.2,1016.2,27.8,0.0,0.275745,77.0,19.1
2022-06-17 04:00:00,61.0,18.6,1016.5,26.7,0.0,0.638298,76.0,17.3
2022-06-17 05:00:00,67.0,18.7,1016.9,25.3,0.0,0.798298,73.0,15.1
2022-06-17 06:00:00,73.0,19.3,1017.5,24.5,0.0,0.839149,71.0,13.0
2022-06-17 07:00:00,76.0,19.7,1018.2,24.2,0.0,0.83234,68.0,10.8
2022-06-17 08:00:00,78.0,19.9,1018.9,24.0,0.0,0.771064,64.0,10.1
2022-06-17 09:00:00,80.0,20.0,1019.1,23.7,0.0,0.691064,60.0,9.4
2022-06-17 10:00:00,81.0,20.0,1018.8,23.4,0.0,0.611915,56.0,9.7
2022-06-17 11:00:00,82.0,20.1,1018.3,23.3,0.0,0.571915,63.0,9.0
2022-06-17 12:00:00,84.0,20.2,1017.6,23.0,0.0,0.547234,60.0,10.4
2022-06-17 13:00:00,84.0,20.2,1017.5,23.0,0.0,0.508936,66.0,7.2
2022-06-17 14:00:00,86.0,20.4,1017.5,22.9,0.0,0.501277,51.0,7.9
2022-06-17 15:00:00,84.0,19.8,1017.6,22.6,0.0,0.52,60.0,11.2
2022-06-17 16:00:00,85.0,19.9,1017.8,22.6,0.0,0.545532,70.0,10.4
2022-06-17 17:00:00,76.0,19.5,1017.9,24.0,0.0,0.335319,76.0,12.2
2022-06-17 18:00:00,68.0,19.2,1018.2,25.5,0.0,0.241702,86.0,10.1
2022-06-17 19:00:00,61.0,18.2,1018.6,26.3,0.2,-0.107234,76.0,14.0
2022-06-17 20:00:00,67.0,19.1,1018.7,25.7,0.2,-0.373617,84.0,11.5
2022-06-17 21:00:00,59.0,19.1,1018.5,27.8,0.0,-0.108936,89.0,13.0
2022-06-17 22:00:00,45.0,16.6,1017.8,29.8,0.0,-0.535319,102.0,15.1
2022-06-17 23:00:00,44.0,16.4,1017.4,30.0,0.0,-0.521702,98.0,14.4
2022-06-18 00:00:00,44.0,16.2,1016.9,29.8,0.2,0.537872,97.0,14.4
2022-06-18 01:00:00,49.0,16.8,1016.7,28.6,0.0,0.165106,89.0,14.4
2022-06-18 02:00:00,52.0,17.5,1016.5,28.3,0.0,-0.0323404,80.0,14.8
2022-06-18 03:00:00,48.0,16.0,1016.1,28.0,0.1,0.265532,83.0,11.2
2022-06-18 04:00:00,54.0,16.7,1016.5,26.8,0.0,0.633192,81.0,13.3
2022-06-18 05:00:00,64.0,18.1,1016.9,25.4,0.0,0.77617,74.0,14.4
2022-06-18 06:00:00,73.0,19.2,1017.3,24.4,0.0,0.82383,68.0,13.7
2022-06-18 07:00:00,78.0,19.6,1017.8,23.7,0.0,0.775319,60.0,13.0
2022-06-18 08:00:00,79.0,19.9,1018.1,23.8,0.0,0.741277,80.0,14.8
2022-06-18 09:00:00,81.0,20.1,1018.4,23.5,0.0,0.686809,98.0,14.8
2022-06-18 10:00:00,87.0,20.5,1018.2,22.8,0.3,0.63149,104.0,13.0
2022-06-18 11:00:00,85.0,20.2,1017.5,22.9,0.1,0.58383,86.0,11.2
2022-06-18 12:00:00,85.0,20.2,1017.0,22.9,0.0,0.540426,72.0,9.0
2022-06-18 13:00:00,81.0,20.1,1016.5,23.6,0.0,0.524255,85.0,11.5
2022-06-18 14:00:00,81.0,20.1,1016.6,23.6,0.0,0.497021,91.0,9.0
2022-06-18 15:00:00,82.0,20.2,1016.9,23.5,0.0,0.501277,86.0,10.4
2022-06-18 16:00:00,80.0,19.8,1017.2,23.5,0.0,0.533617,82.0,9.7
2022-06-18 17:00:00,71.0,18.7,1017.3,24.3,0.0,0.415319,81.0,14.4
2022-06-18 18:00:00,63.0,18.2,1017.3,25.8,0.0,0.148085,78.0,17.3
2022-06-18 19:00:00,57.0,17.9,1017.1,27.1,0.0,-0.0902126,84.0,18.4
2022-06-18 20:00:00,50.0,17.0,1017.0,28.4,0.0,-0.28851,90.0,19.8
2022-06-18 21:00:00,46.0,16.6,1016.7,29.4,0.0,-0.15234,94.0,20.5
2022-06-18 22:00:00,45.0,16.8,1016.4,30.0,0.0,-0.142128,96.0,19.4
2022-06-18 23:00:00,42.0,16.2,1015.7,30.6,0.0,0.0238299,101.0,18.7
2022-06-19 00:00:00,41.0,15.9,1015.5,30.7,0.0,0.0723406,97.0,18.4
2022-06-19 01:00:00,44.0,16.4,1015.2,30.0,0.0,0.24,90.0,17.6
2022-06-19 02:00:00,47.0,16.8,1015.0,29.3,0.0,0.312341,84.0,15.5
2022-06-19 03:00:00,53.0,17.4,1015.0,27.9,0.0,0.633192,80.0,15.5
2022-06-19 04:00:00,57.0,17.8,1015.5,27.0,0.0,0.715745,83.0,17.3
2022-06-19 05:00:00,64.0,18.3,1015.7,25.6,0.0,0.742128,79.0,17.3
2022-06-19 06:00:00,70.0,19.0,1016.2,24.8,0.0,0.780426,76.0,16.6
2022-06-19 07:00:00,73.0,19.2,1016.9,24.4,0.0,0.734468,77.0,16.6
2022-06-19 08:00:00,74.0,19.4,1017.3,24.3,0.0,0.723404,78.0,14.0
2022-06-19 09:00:00,74.0,19.3,1017.3,24.2,0.0,0.66383,80.0,13.0
2022-06-19 10:00:00,82.0,20.4,1017.0,23.7,0.0,0.611915,76.0,11.5
2022-06-19 11:00:00,83.0,20.3,1016.5,23.4,0.0,0.554043,67.0,10.8
2022-06-19 12:00:00,82.0,20.2,1016.0,23.4,0.0,0.525106,64.0,11.5
2022-06-19 13:00:00,84.0,20.4,1016.0,23.3,0.0,0.506383,71.0,11.5
2022-06-19 14:00:00,84.0,20.3,1016.0,23.2,0.0,0.486809,73.0,13.7
2022-06-19 15:00:00,80.0,19.8,1016.1,23.4,0.0,0.49617,87.0,9.7
2022-06-19 16:00:00,80.0,19.7,1016.5,23.3,0.0,0.522553,66.0,9.4
2022-06-19 17:00:00,71.0,18.7,1017.0,24.3,0.0,0.417872,73.0,13.7
2022-06-19 18:00:00,60.0,17.6,1017.3,26.0,0.0,0.162553,80.0,18.0
2022-06-19 19:00:00,52.0,16.6,1017.3,27.3,0.0,0.0655321,82.0,19.1
2022-06-19 20:00:00,49.0,16.9,1017.0,28.7,0.0,-0.0204253,101.0,19.4
2022-06-19 21:00:00,44.0,16.2,1017.1,29.8,0.0,-0.199149,110.0,20.9
2022-06-19 22:00:00,45.0,16.6,1016.9,29.8,0.0,-0.155745,114.0,20.2
2022-06-19 23:00:00,47.0,17.4,1016.4,29.9,0.0,-0.35234,123.0,19.8
2022-06-20 00:00:00,49.0,17.4,1016.2,29.2,0.0,-0.334468,127.0,19.1
2022-06-20 01:00:00,48.0,17.2,1015.8,29.4,0.0,0.0212767,129.0,16.9
2022-06-20 02:00:00,48.0,17.0,1015.6,29.1,0.0,0.529362,118.0,15.1
2022-06-20 03:00:00,51.0,17.3,1015.5,28.4,0.0,0.465532,98.0,14.8
2022-06-20 04:00:00,58.0,18.2,1015.8,27.2,0.0,0.647659,84.0,15.1
2022-06-20 05:00:00,65.0,18.5,1016.3,25.6,0.0,0.785532,77.0,14.8
2022-06-20 06:00:00,72.0,19.2,1016.9,24.6,0.0,0.839149,64.0,14.0
2022-06-20 07:00:00,74.0,19.4,1017.3,24.3,0.0,0.802553,68.0,14.8
2022-06-20 08:00:00,74.0,19.3,1017.7,24.2,0.0,0.747234,76.0,13.7
2022-06-20 09:00:00,75.0,19.4,1017.9,24.1,0.0,0.686809,77.0,12.2
2022-06-20 10:00:00,75.0,19.3,1017.6,24.0,0.0,0.605106,83.0,11.2
2022-06-20 11:00:00,77.0,19.4,1017.1,23.7,0.0,0.551489,78.0,12.6
2022-06-20 12:00:00,78.0,19.4,1016.6,23.5,0.0,0.515745,80.0,12.2
2022-06-20 13:00:00,80.0,19.7,1016.3,23.3,0.0,0.479149,75.0,11.5
2022-06-20 14:00:00,83.0,20.1,1016.4,23.1,0.0,0.489362,77.0,10.1
2022-06-20 15:00:00,85.0,20.3,1016.5,23.0,0.0,0.495319,75.0,10.4
2022-06-20 16:00:00,87.0,20.5,1016.9,22.8,0.0,0.510638,76.0,9.0
2022-06-20 17:00:00,77.0,19.5,1017.3,23.8,0.0,0.393191,83.0,13.0
2022-06-20 18:00:00,68.0,19.2,1017.7,25.5,0.0,0.162553,90.0,14.0
2022-06-20 19:00:00,60.0,18.5,1017.7,26.9,0.0,0.0757447,96.0,16.2
2022-06-20 20:00:00,55.0,18.0,1017.8,27.9,0.1,0.0212768,100.0,17.3
2022-06-20 21:00:00,49.0,17.3,1017.8,29.1,0.0,-0.0612764,104.0,20.2
2022-06-20 22:00:00,47.0,17.2,1017.7,29.7,0.0,0.174468,103.0,19.4
2022-06-20 23:00:00,46.0,17.0,1017.2,29.9,0.0,0.248511,100.0,18.4
2022-06-21 00:00:00,46.0,16.9,1016.8,29.8,0.0,0.284255,97.0,17.6
2022-06-21 01:00:00,49.0,17.5,1016.7,29.3,0.0,0.301277,94.0,19.1
2022-06-21 02:00:00,54.0,17.6,1016.6,27.7,0.0,0.403404,93.0,19.8
2022-06-21 03:00:00,54.0,17.6,1016.5,27.8,0.0,0.524255,92.0,18.4
2022-06-21 04:00:00,57.0,17.6,1016.9,26.8,0.0,0.548936,78.0,17.6
2022-06-21 05:00:00,67.0,18.6,1017.1,25.2,0.0,0.817872,74.0,16.6
2022-06-21 06:00:00,71.0,18.8,1017.5,24.4,0.0,0.873192,80.0,16.6
2022-06-21 07:00:00,75.0,19.8,1018.2,24.5,0.0,0.825532,95.0,15.1
2022-06-21 08:00:00,76.0,19.8,1018.6,24.3,0.0,0.74383,82.0,11.9
2022-06-21 09:00:00,76.0,19.5,1018.8,24.0,0.0,0.691915,74.0,10.1
2022-06-21 10:00:00,80.0,20.0,1018.8,23.7,0.0,0.61617,64.0,10.1
2022-06-21 11:00:00,82.0,20.2,1018.4,23.4,0.0,0.561702,59.0,8.3
2022-06-21 12:00:00,83.0,20.2,1017.9,23.3,0.0,0.514043,64.0,8.6
2022-06-21 13:00:00,85.0,20.3,1017.7,23.0,0.0,0.494468,60.0,7.9
2022-06-21 14:00:00,85.0,20.2,1017.6,22.9,0.0,0.493617,61.0,8.3
2022-06-21 15:00:00,87.0,20.5,1017.6,22.8,0.0,0.508085,62.0,9.0
2022-06-21 16:00:00,87.0,20.4,1017.9,22.7,0.0,0.522553,60.0,9.4
2022-06-21 17:00:00,75.0,19.1,1018.3,23.8,0.0,0.409362,65.0,13.0
2022-06-21 18:00:00,67.0,19.1,1018.4,25.7,0.0,0.131064,79.0,12.6
2022-06-21 19:00:00,57.0,18.1,1018.3,27.4,0.0,-0.128511,86.0,14.4
2022-06-21 20:00:00,53.0,17.9,1018.4,28.4,0.0,-0.279149,87.0,16.2
2022-06-21 21:00:00,51.0,17.8,1018.3,29.0,0.0,-0.475745,85.0,17.3
2022-06-21 22:00:00,50.0,18.0,1017.9,29.5,0.0,-0.42383,87.0,17.3
2022-06-21 23:00:00,50.0,18.0,1017.5,29.5,0.2,-0.135319,87.0,16.9
2022-06-22 00:00:00,50.0,18.0,1017.0,29.5,0.4,-0.157447,86.0,16.6
2022-06-22 01:00:00,53.0,18.3,1016.7,28.8,0.4,0.125958,83.0,16.2
2022-06-22 02:00:00,56.0,18.7,1016.5,28.3,0.4,0.348936,77.0,16.6
2022-06-22 03:00:00,58.0,18.8,1016.2,27.8,0.0,0.360851,76.0,17.6
2022-06-22 04:00:00,64.0,19.2,1016.6,26.6,0.0,0.571915,74.0,17.3
2022-06-22 05:00:00,73.0,19.8,1017.1,25.0,0.0,0.779575,65.0,15.5
2022-06-22 06:00:00,78.0,20.1,1017.6,24.2,0.0,0.878298,66.0,12.2
2022-06-22 07:00:00,78.0,20.2,1018.2,24.3,0.0,0.827234,72.0,11.5
2022-06-22 08:00:00,79.0,20.2,1018.8,24.1,0.0,0.788936,69.0,11.9
2022-06-22 09:00:00,80.0,20.3,1018.7,24.0,0.0,0.719149,74.0,13.7
2022-06-22 10:00:00,82.0,20.6,1018.8,23.9,0.0,0.649362,86.0,13.3
2022-06-22 11:00:00,84.0,20.6,1018.7,23.5,0.0,0.592341,104.0,13.3
2022-06-22 12:00:00,84.0,20.5,1018.2,23.4,0.1,0.554043,96.0,11.9
2022-06-22 13:00:00,85.0,20.5,1017.8,23.2,0.0,0.537021,81.0,11.2
2022-06-22 14:00:00,87.0,20.8,1017.9,23.1,0.0,0.530213,83.0,10.4
2022-06-22 15:00:00,87.0,20.7,1018.0,23.0,0.0,0.554043,71.0,9.4
2022-06-22 16:00:00,86.0,20.6,1018.2,23.1,0.0,0.555745,75.0,9.7
2022-06-22 17:00:00,78.0,19.6,1018.5,23.7,0.0,0.4,74.0,13.3
2022-06-22 18:00:00,71.0,19.5,1018.6,25.1,0.0,0.158298,78.0,15.1
2022-06-22 19:00:00,60.0,18.4,1018.7,26.8,0.0,-0.102979,78.0,15.1
2022-06-22 20:00:00,54.0,17.8,1018.7,28.0,0.0,-0.291064,81.0,16.6
2022-06-22 21:00:00,49.0,17.5,1018.6,29.3,0.0,-0.203404,83.0,17.3
2022-06-22 22:00:00,46.0,17.1,1018.4,30.0,0.0,-0.055319,82.0,16.6
2022-06-22 23:00:00,44.0,16.8,1017.8,30.4,0.0,-0.040851,80.0,16.2
2022-06-23 00:00:00,44.0,16.8,1017.2,30.4,0.0,0.0978724,78.0,16.9
2022-06-23 01:00:00,46.0,16.9,1016.8,29.8,0.0,0.188936,76.0,18.0
2022-06-23 02:00:00,47.0,16.5,1016.6,28.9,0.0,0.36,76.0,17.6
2022-06-23 03:00:00,51.0,16.7,1016.6,27.8,0.0,0.234894,70.0,17.6
2022-06-23 04:00:00,56.0,17.3,1016.8,26.8,0.0,0.560851,68.0,16.9
2022-06-23 05:00:00,62.0,17.6,1017.2,25.4,0.0,0.750638,72.0,16.9
2022-06-23 06:00:00,71.0,18.9,1017.8,24.5,0.0,0.805957,69.0,15.1
2022-06-23 07:00:00,74.0,19.3,1018.4,24.2,0.0,0.8,66.0,13.3
2022-06-23 08:00:00,76.0,19.4,1018.8,23.9,0.0,0.751489,66.0,11.9
2022-06-23 09:00:00,76.0,19.2,1018.7,23.7,0.0,0.67149,68.0,10.8
2022-06-23 10:00:00,78.0,19.4,1018.2,23.5,0.0,0.593192,66.0,10.4
2022-06-23 11:00:00,83.0,19.9,1017.8,22.9,0.0,0.548085,60.0,9.4
2022-06-23 12:00:00,85.0,19.9,1017.2,22.6,0.0,0.511489,63.0,8.6
2022-06-23 13:00:00,85.0,20.0,1016.6,22.7,0.0,0.482553,63.0,7.9
2022-06-23 14:00:00,85.0,20.1,1016.7,22.8,0.0,0.491915,59.0,8.6
2022-06-23 15:00:00,85.0,19.9,1016.7,22.6,0.0,0.525958,61.0,9.4
2022-06-23 16:00:00,87.0,20.0,1016.9,22.3,0.0,0.526809,60.0,9.7
2022-06-23 17:00:00,78.0,19.0,1017.4,23.0,0.0,0.354894,65.0,12.2
2022-06-23 18:00:00,69.0,18.6,1017.6,24.7,0.0,0.113192,72.0,13.0
2022-06-23 19:00:00,58.0,17.5,1017.7,26.4,0.0,-0.144681,79.0,14.4
2022-06-23 20:00:00,50.0,16.5,1017.6,27.9,0.0,-0.289362,81.0,15.1
2022-06-23 21:00:00,47.0,16.4,1017.4,28.8,0.0,-0.502979,77.0,16.9
2022-06-23 22:00:00,46.0,16.3,1017.1,29.1,0.0,-0.515744,77.0,16.6
2022-06-23 23:00:00,42.0,15.9,1016.5,30.2,0.0,-0.114893,80.0,15.5
2022-06-24 00:00:00,41.0,15.6,1015.9,30.3,0.0,-0.0748934,77.0,15.8
2022-06-24 01:00:00,42.0,15.7,1015.6,30.0,0.0,-0.0757446,78.0,16.2
2022-06-24 02:00:00,44.0,15.6,1015.2,29.1,0.0,0.159149,80.0,16.2
2022-06-24 03:00:00,48.0,16.1,1015.2,28.1,0.0,0.307234,75.0,17.3
2022-06-24 04:00:00,52.0,16.3,1015.4,27.0,0.0,0.609362,71.0,18.0
2022-06-24 05:00:00,61.0,17.4,1016.0,25.5,0.0,0.785532,69.0,17.3
2022-06-24 06:00:00,68.0,18.5,1016.7,24.8,0.0,0.849362,66.0,14.0
2022-06-24 07:00:00,70.0,18.7,1017.4,24.5,0.0,0.796596,66.0,11.9
2022-06-24 08:00:00,72.0,18.9,1017.8,24.3,0.0,0.755745,67.0,10.1
2022-06-24 09:00:00,76.0,19.5,1017.9,24.0,0.0,0.674043,69.0,10.4
2022-06-24 10:00:00,82.0,20.1,1017.4,23.3,0.0,0.598298,59.0,8.3
2022-06-24 11:00:00,84.0,20.1,1016.9,22.9,0.0,0.551489,47.0,6.8
2022-06-24 12:00:00,86.0,20.3,1016.4,22.8,0.0,0.515745,53.0,6.1
2022-06-24 13:00:00,87.0,20.4,1016.0,22.7,0.0,0.482553,49.0,6.5
2022-06-24 14:00:00,87.0,20.4,1015.8,22.7,0.0,0.485106,53.0,7.9
2022-06-24 15:00:00,89.0,20.5,1016.1,22.4,0.0,0.499574,50.0,7.2
2022-06-24 16:00:00,90.0,20.6,1016.2,22.3,0.0,0.504681,48.0,6.5
2022-06-24 17:00:00,80.0,19.5,1016.6,23.1,0.0,0.398298,47.0,9.7
2022-06-24 18:00:00,72.0,19.4,1016.7,24.8,0.0,0.0459576,58.0,11.9
2022-06-24 19:00:00,63.0,18.9,1016.6,26.5,0.0,0.274894,66.0,11.5
2022-06-24 20:00:00,57.0,18.2,1016.4,27.5,0.2,0.0417023,75.0,10.8
2022-06-24 21:00:00,56.0,18.2,1016.3,27.8,0.6,-0.0110637,83.0,10.1
2022-06-24 22:00:00,57.0,18.1,1016.3,27.4,0.5,0.24,87.0,6.8
