DT,prcp,dwpt,temp,wdir,pres,wspd,Donalsonville,rhum
2022-01-13 12:00:00,0.0,4.1,4.0,210.0,1020.0,5.4,0.327586,94.0
2022-01-13 13:00:00,0.0,3.8,3.3,280.0,1020.0,7.6,0.396552,96.0
2022-01-13 14:00:00,0.0,5.9,6.6,300.0,1020.0,7.6,0.275862,93.0
2022-01-13 15:00:00,0.0,5.2,9.4,300.0,1020.0,7.6,0.103448,75.0
2022-01-13 16:00:00,0.0,4.5,12.3,300.0,1019.0,13.0,-0.034483,59.0
2022-01-13 17:00:00,0.0,1.9,14.3,300.0,1017.0,14.8,-0.12069,43.0
2022-01-13 18:00:00,0.0,2.2,15.0,280.0,1015.0,13.0,-0.172414,42.0
2022-01-13 19:00:00,0.0,0.5,16.4,280.0,1015.0,18.4,-0.189655,34.0
2022-01-13 20:00:00,0.0,1.8,17.0,260.0,1014.0,16.6,-0.155172,36.0
2022-01-13 21:00:00,0.0,1.9,17.1,270.0,1013.0,18.4,-0.086207,36.0
2022-01-13 22:00:00,0.0,1.9,16.3,260.0,1013.0,20.5,0.034483,38.0
2022-01-13 23:00:00,0.0,3.3,13.5,260.0,1013.0,11.2,0.189655,50.0
2022-01-14 00:00:00,0.0,3.6,11.9,270.0,1013.0,7.6,0.258621,57.0
2022-01-14 01:00:00,0.0,4.0,10.3,240.0,1013.0,11.2,0.275862,65.0
2022-01-14 02:00:00,0.0,5.0,10.0,250.0,1014.0,13.0,0.275862,71.0
2022-01-14 03:00:00,0.0,4.9,9.9,250.0,1014.0,13.0,0.275862,71.0
2022-01-14 04:00:00,0.0,5.3,8.6,260.0,1014.0,11.2,0.241379,80.0
2022-01-14 05:00:00,0.0,5.4,7.8,270.0,1014.0,13.0,0.224138,85.0
2022-01-14 06:00:00,0.0,4.9,6.7,270.0,1014.0,13.0,0.224138,88.0
2022-01-14 07:00:00,0.0,4.8,6.6,270.0,1014.0,11.2,0.224138,88.0
2022-01-14 08:00:00,0.0,4.3,5.8,290.0,1015.0,13.0,0.224138,90.0
2022-01-14 09:00:00,0.0,4.0,5.8,290.0,1015.0,5.4,0.224138,88.0
2022-01-14 10:00:00,0.0,3.8,4.8,250.0,1015.0,9.4,0.241379,93.0
2022-01-14 11:00:00,0.0,4.0,5.0,290.0,1016.0,5.4,0.275862,93.0
2022-01-14 12:00:00,0.0,3.3,3.7,0.0,1016.0,0.0,0.327586,97.0
2022-01-14 13:00:00,0.0,5.1,1.8,90.0,1017.0,5.4,0.37931,94.0
2022-01-14 14:00:00,0.0,5.3,6.2,220.0,1017.0,5.4,0.275862,94.0
2022-01-14 15:00:00,0.0,4.0,9.6,310.0,1018.0,7.6,0.068966,68.0
2022-01-14 16:00:00,0.0,2.7,11.4,360.0,1018.0,5.4,-0.051724,55.0
2022-01-14 17:00:00,0.0,2.9,13.4,330.0,1017.0,11.2,-0.155172,49.0
2022-01-14 18:00:00,0.0,2.7,14.9,300.0,1016.0,13.0,-0.224138,44.0
2022-01-14 19:00:00,0.0,2.4,15.6,280.0,1015.0,13.0,-0.241379,41.0
2022-01-14 20:00:00,0.0,2.5,16.5,0.0,1015.0,0.0,-0.224138,39.0
2022-01-14 21:00:00,0.0,0.7,16.6,330.0,1015.0,14.8,-0.12069,34.0
2022-01-14 22:00:00,0.0,-0.5,15.8,290.0,1015.0,13.0,0.034483,33.0
2022-01-14 23:00:00,0.0,2.4,13.5,240.0,1016.0,5.4,0.155172,47.0
2022-01-15 00:00:00,0.0,3.8,8.8,200.0,1016.0,5.4,0.206897,71.0
2022-01-15 01:00:00,0.0,4.8,7.9,130.0,1016.0,7.6,0.241379,81.0
2022-01-15 02:00:00,0.0,4.2,7.2,0.0,1016.0,0.0,0.224138,81.0
2022-01-15 03:00:00,0.0,5.1,7.1,90.0,1016.0,5.4,0.224138,87.0
2022-01-15 04:00:00,0.0,4.8,6.0,190.0,1016.0,5.4,0.206897,92.0
2022-01-15 05:00:00,0.0,4.7,5.0,0.0,1016.0,0.0,0.206897,98.0
2022-01-15 06:00:00,0.0,4.4,5.0,0.0,1017.0,0.0,0.206897,96.0
2022-01-15 07:00:00,0.0,4.7,5.0,0.0,1016.0,0.0,0.189655,98.0
2022-01-15 08:00:00,0.0,4.0,4.5,90.0,1016.0,7.6,0.206897,100.0
2022-01-15 09:00:00,0.0,5.0,5.1,0.0,1016.0,0.0,0.206897,99.0
2022-01-15 10:00:00,0.0,4.6,4.7,110.0,1016.0,5.4,0.206897,99.0
2022-01-15 11:00:00,0.0,4.0,4.3,0.0,1017.0,0.0,0.224138,98.0
2022-01-15 12:00:00,0.0,3.6,3.6,0.0,1017.0,0.0,0.241379,85.0
2022-01-15 13:00:00,0.0,5.7,4.0,0.0,1018.0,0.0,0.241379,98.0
2022-01-15 14:00:00,0.0,5.7,7.1,0.0,1018.0,0.0,0.155172,91.0
2022-01-15 15:00:00,0.0,5.6,12.0,130.0,1018.0,11.2,-0.034483,65.0
2022-01-15 16:00:00,0.0,3.9,16.2,150.0,1017.0,13.0,-0.12069,44.0
2022-01-15 17:00:00,0.0,2.9,17.8,160.0,1017.0,14.8,-0.189655,37.0
2022-01-15 18:00:00,0.0,2.4,19.0,140.0,1015.0,14.8,-0.103448,33.0
2022-01-15 19:00:00,0.0,2.2,19.3,150.0,1014.0,9.4,-0.086207,32.0
2022-01-15 20:00:00,0.0,4.0,19.5,140.0,1013.0,13.0,0.017241,36.0
2022-01-15 21:00:00,0.0,6.2,19.1,140.0,1012.0,18.4,0.051724,43.0
2022-01-15 22:00:00,0.1,6.6,17.8,100.0,1012.0,13.0,0.103448,48.0
2022-01-15 23:00:00,1.8,9.2,16.5,160.0,1012.0,11.2,0.172414,62.0
2022-01-16 00:00:00,4.4,11.4,14.2,150.0,1012.0,7.6,0.206897,83.0
2022-01-16 01:00:00,2.8,12.2,12.7,120.0,1011.0,13.0,0.206897,97.0
2022-01-16 02:00:00,9.7,10.6,12.6,120.0,1011.0,22.3,0.206897,87.0
2022-01-16 03:00:00,10.7,12.0,12.8,110.0,1009.0,20.5,0.189655,100.0
2022-01-16 04:00:00,8.6,11.0,11.6,110.0,1008.0,25.9,0.189655,100.0
2022-01-16 05:00:00,8.4,10.9,10.9,120.0,1006.0,38.9,0.189655,100.0
2022-01-16 06:00:00,3.0,9.7,10.9,100.0,1004.0,31.7,0.172414,91.0
2022-01-16 07:00:00,4.3,11.0,11.4,100.0,1004.0,22.3,0.172414,94.0
2022-01-16 08:00:00,7.1,11.6,11.8,110.0,1001.0,31.7,0.172414,96.0
2022-01-16 09:00:00,6.1,12.3,12.3,130.0,1000.0,22.3,0.172414,96.0
2022-01-16 10:00:00,1.8,10.7,13.1,170.0,1002.0,14.8,0.172414,92.0
2022-01-16 11:00:00,0.2,10.8,12.1,240.0,1003.0,31.7,0.172414,92.0
2022-01-16 12:00:00,0.0,5.5,9.3,250.0,1004.0,44.6,0.189655,77.0
2022-01-16 13:00:00,0.0,5.0,7.4,240.0,1005.0,25.9,0.224138,85.0
2022-01-16 14:00:00,0.0,2.5,6.6,240.0,1005.0,29.5,0.155172,75.0
2022-01-16 15:00:00,0.0,2.0,6.7,240.0,1006.0,25.9,0.0,72.0
2022-01-16 16:00:00,0.0,1.8,8.0,260.0,1006.0,31.7,0.068966,65.0
2022-01-16 17:00:00,0.0,2.6,7.3,250.0,1006.0,35.3,0.189655,72.0
2022-01-16 18:00:00,0.0,2.0,6.9,250.0,1006.0,40.7,0.189655,71.0
2022-01-16 19:00:00,0.0,2.6,7.3,240.0,1006.0,27.7,0.103448,72.0
2022-01-16 20:00:00,0.0,2.6,7.1,260.0,1006.0,27.7,0.155172,73.0
2022-01-16 21:00:00,0.0,2.1,7.0,260.0,1006.0,33.5,0.224138,71.0
2022-01-16 22:00:00,0.0,1.8,6.5,270.0,1008.0,27.7,0.293103,72.0
2022-01-16 23:00:00,0.0,2.1,6.0,270.0,1008.0,27.7,0.327586,76.0
2022-01-17 00:00:00,0.0,2.0,5.9,270.0,1010.0,25.9,0.344828,76.0
2022-01-17 01:00:00,0.0,2.2,5.7,270.0,1010.0,22.3,0.362069,78.0
2022-01-17 02:00:00,0.0,2.7,5.5,280.0,1011.0,27.7,0.344828,82.0
2022-01-17 03:00:00,0.0,2.6,5.6,270.0,1012.0,22.3,0.327586,81.0
2022-01-17 04:00:00,0.0,2.8,5.5,280.0,1012.0,24.1,0.310345,83.0
2022-01-17 05:00:00,0.0,2.7,5.4,280.0,1012.0,27.7,0.293103,83.0
2022-01-17 06:00:00,0.0,2.7,4.5,270.0,1013.0,18.4,0.293103,88.0
2022-01-17 07:00:00,0.0,2.8,4.6,260.0,1013.0,18.4,0.258621,88.0
2022-01-17 08:00:00,0.0,2.4,4.7,290.0,1013.0,31.7,0.275862,85.0
2022-01-17 09:00:00,0.0,1.6,4.8,290.0,1014.0,29.5,0.275862,80.0
2022-01-17 10:00:00,0.0,1.5,3.6,270.0,1015.0,20.5,0.275862,86.0
2022-01-17 11:00:00,0.0,1.0,3.0,280.0,1015.0,18.4,0.327586,87.0
2022-01-17 12:00:00,0.0,1.5,3.1,290.0,1015.0,18.4,0.37931,89.0
2022-01-17 13:00:00,0.0,1.6,2.9,260.0,1016.0,16.6,0.413793,91.0
2022-01-17 14:00:00,0.0,2.0,3.8,280.0,1017.0,14.8,0.327586,88.0
2022-01-17 15:00:00,0.0,2.2,6.1,270.0,1017.0,20.5,0.12069,76.0
2022-01-17 16:00:00,0.0,2.0,8.2,270.0,1016.0,24.1,-0.034483,65.0
2022-01-17 17:00:00,0.0,2.0,10.1,290.0,1016.0,24.1,-0.12069,57.0
2022-01-17 18:00:00,0.0,1.9,11.4,280.0,1014.0,25.9,-0.172414,52.0
2022-01-17 19:00:00,0.0,2.2,12.6,280.0,1015.0,24.1,-0.051724,49.0
2022-01-17 20:00:00,0.0,1.5,13.2,280.0,1015.0,27.7,-0.068966,45.0
2022-01-17 21:00:00,0.0,0.4,13.0,310.0,1016.0,25.9,-0.086207,42.0
2022-01-17 22:00:00,0.0,1.0,11.3,310.0,1017.0,24.1,0.034483,49.0
2022-01-17 23:00:00,0.0,1.3,7.5,340.0,1019.0,24.1,0.224138,65.0
2022-01-18 00:00:00,0.0,0.7,4.9,340.0,1019.0,16.6,0.327586,74.0
2022-01-18 01:00:00,0.0,0.5,3.6,320.0,1020.0,11.2,0.344828,80.0
2022-01-18 02:00:00,0.0,0.2,3.3,320.0,1021.0,13.0,0.362069,80.0
2022-01-18 03:00:00,0.0,0.3,1.6,300.0,1021.0,7.6,0.362069,91.0
2022-01-18 04:00:00,0.0,0.5,2.1,340.0,1021.0,5.4,0.344828,89.0
2022-01-18 05:00:00,0.0,0.0,0.3,260.0,1021.0,7.6,0.344828,98.0
2022-01-18 06:00:00,0.0,0.0,0.3,250.0,1022.0,11.2,0.344828,98.0
2022-01-18 07:00:00,0.0,-0.2,0.1,250.0,1022.0,9.4,0.362069,98.0
2022-01-18 08:00:00,0.0,0.3,0.4,0.0,1022.0,0.0,0.362069,99.0
2022-01-18 09:00:00,0.0,-0.2,0.1,330.0,1022.0,5.4,0.344828,98.0
2022-01-18 10:00:00,0.0,-0.9,-0.8,250.0,1023.0,5.4,0.362069,99.0
2022-01-18 11:00:00,0.0,-2.1,-1.4,0.0,1024.0,0.0,0.431034,91.0
2022-01-18 12:00:00,0.0,-1.1,-0.9,0.0,1024.0,0.0,0.482759,99.0
2022-01-18 13:00:00,0.0,-0.7,-0.6,0.0,1025.0,0.0,0.534483,99.0
2022-01-18 14:00:00,0.0,1.4,1.5,0.0,1025.0,0.0,0.431034,99.0
2022-01-18 15:00:00,0.0,0.8,5.1,20.0,1025.0,9.4,0.189655,74.0
2022-01-18 16:00:00,0.0,0.9,7.5,40.0,1025.0,13.0,0.017241,63.0
2022-01-18 17:00:00,0.0,1.2,8.8,20.0,1024.0,7.6,-0.103448,59.0
2022-01-18 18:00:00,0.0,0.6,10.6,30.0,1023.0,11.2,-0.155172,50.0
2022-01-18 19:00:00,0.0,-0.4,11.8,350.0,1023.0,5.4,-0.137931,43.0
2022-01-18 20:00:00,0.0,1.2,12.9,240.0,1023.0,9.4,-0.155172,45.0
2022-01-18 21:00:00,0.0,1.0,13.7,270.0,1023.0,7.6,-0.051724,42.0
2022-01-18 22:00:00,0.0,-0.8,13.2,260.0,1023.0,5.4,0.017241,38.0
2022-01-18 23:00:00,0.0,-0.3,12.2,0.0,1023.0,0.0,0.189655,42.0
2022-01-19 00:00:00,0.0,3.3,7.4,0.0,1023.0,0.0,0.275862,75.0
2022-01-19 01:00:00,0.0,2.5,7.0,0.0,1023.0,0.0,0.293103,73.0
2022-01-19 02:00:00,0.0,3.1,4.4,140.0,1024.0,7.6,0.310345,91.0
2022-01-19 03:00:00,0.0,3.0,4.2,110.0,1024.0,5.4,0.293103,92.0
2022-01-19 04:00:00,0.0,2.8,3.2,140.0,1024.0,7.6,0.293103,97.0
2022-01-19 05:00:00,0.0,1.7,2.9,0.0,1024.0,0.0,0.293103,92.0
2022-01-19 06:00:00,0.0,1.6,3.4,0.0,1024.0,0.0,0.275862,88.0
2022-01-19 07:00:00,0.0,0.9,1.5,150.0,1023.0,5.4,0.293103,99.0
2022-01-19 08:00:00,0.0,0.4,1.0,130.0,1023.0,5.4,0.310345,89.0
2022-01-19 09:00:00,0.0,1.4,0.2,130.0,1023.0,7.6,0.293103,88.0
2022-01-19 10:00:00,0.0,0.6,0.1,150.0,1023.0,7.6,0.310345,97.0
2022-01-19 11:00:00,0.0,0.4,0.8,10.0,1024.0,7.6,0.344828,97.0
2022-01-19 12:00:00,0.0,0.8,0.9,20.0,1025.0,5.4,0.413793,99.0
2022-01-19 13:00:00,0.0,2.0,0.1,110.0,1025.0,5.4,0.637931,100.0
2022-01-19 14:00:00,0.0,3.3,3.7,90.0,1026.0,5.4,0.586207,97.0
2022-01-19 15:00:00,0.0,5.2,8.3,90.0,1026.0,7.6,0.413793,81.0
2022-01-19 16:00:00,0.0,3.8,12.1,130.0,1025.0,7.6,0.224138,57.0
2022-01-19 17:00:00,0.0,2.5,15.4,160.0,1024.0,11.2,0.103448,42.0
2022-01-19 18:00:00,0.0,3.2,17.3,120.0,1023.0,11.2,0.068966,39.0
2022-01-19 19:00:00,0.0,2.8,18.1,280.0,1022.0,7.6,0.034483,36.0
2022-01-19 20:00:00,0.0,2.5,19.2,120.0,1021.0,9.4,0.068966,33.0
2022-01-19 21:00:00,0.0,0.0,19.5,110.0,1021.0,7.6,0.155172,27.0
2022-01-19 22:00:00,0.0,0.1,19.0,160.0,1021.0,9.4,0.258621,28.0
2022-01-19 23:00:00,0.0,2.2,15.4,150.0,1021.0,9.4,0.155172,41.0
2022-01-20 00:00:00,0.0,2.5,13.0,140.0,1021.0,13.0,0.241379,49.0
2022-01-20 01:00:00,0.0,1.8,11.0,160.0,1020.0,11.2,0.258621,53.0
2022-01-20 02:00:00,0.0,2.3,11.0,170.0,1021.0,16.6,0.241379,55.0
2022-01-20 03:00:00,0.0,5.5,9.7,180.0,1021.0,11.2,0.241379,75.0
2022-01-20 04:00:00,0.0,7.1,9.3,210.0,1021.0,7.6,0.224138,86.0
2022-01-20 05:00:00,0.0,6.7,7.1,120.0,1021.0,5.4,0.224138,97.0
2022-01-20 06:00:00,0.0,5.3,5.4,120.0,1020.0,7.6,0.206897,99.0
2022-01-20 07:00:00,0.0,6.3,6.4,0.0,1020.0,0.0,0.189655,99.0
2022-01-20 08:00:00,0.0,5.0,5.3,280.0,1019.0,5.4,0.189655,98.0
2022-01-20 09:00:00,0.0,8.2,4.6,160.0,1018.0,9.4,0.189655,87.0
2022-01-20 10:00:00,0.0,8.4,6.6,0.0,1018.0,0.0,0.189655,85.0
2022-01-20 11:00:00,0.0,8.7,6.5,170.0,1018.0,5.4,0.241379,85.0
2022-01-20 12:00:00,0.0,9.6,7.2,160.0,1019.0,9.4,0.310345,92.0
2022-01-20 13:00:00,0.0,11.5,9.0,160.0,1019.0,7.6,0.517241,97.0
2022-01-20 14:00:00,0.0,11.8,12.3,180.0,1020.0,16.6,0.534483,97.0
2022-01-20 15:00:00,0.0,10.8,11.0,360.0,1020.0,14.8,0.534483,99.0
2022-01-20 16:00:00,0.0,11.1,11.6,40.0,1020.0,11.2,0.5,97.0
2022-01-20 17:00:00,0.0,11.5,12.1,80.0,1019.0,9.4,0.551724,96.0
2022-01-20 18:00:00,0.2,12.0,12.2,120.0,1018.0,7.6,0.551724,99.0
2022-01-20 19:00:00,1.8,15.2,12.4,330.0,1018.0,7.6,0.551724,80.0
2022-01-20 20:00:00,1.8,14.0,12.7,150.0,1018.0,9.4,0.5,93.0
2022-01-20 21:00:00,2.3,13.8,12.8,140.0,1018.0,9.4,0.534483,94.0
2022-01-20 22:00:00,1.5,13.7,13.0,340.0,1018.0,11.2,0.534483,95.0
2022-01-20 23:00:00,0.3,12.8,12.9,330.0,1018.0,13.0,0.310345,95.0
2022-01-21 00:00:00,1.0,12.3,12.8,10.0,1019.0,7.6,0.275862,96.0
2022-01-21 01:00:00,0.1,11.5,13.0,340.0,1020.0,13.0,0.275862,95.0
2022-01-21 02:00:00,0.3,10.1,10.6,340.0,1021.0,22.3,0.258621,93.0
2022-01-21 03:00:00,0.0,9.0,9.4,340.0,1022.0,22.3,0.258621,100.0
2022-01-21 04:00:00,0.0,8.0,8.3,350.0,1021.0,22.3,0.258621,100.0
2022-01-21 05:00:00,0.0,7.6,7.7,360.0,1022.0,20.5,0.258621,99.0
2022-01-21 06:00:00,0.0,6.4,7.1,360.0,1021.0,20.5,0.241379,95.0
2022-01-21 07:00:00,0.0,6.4,7.1,10.0,1021.0,16.6,0.241379,95.0
2022-01-21 08:00:00,0.0,6.5,6.9,360.0,1021.0,14.8,0.241379,97.0
2022-01-21 09:00:00,0.0,5.9,6.6,10.0,1021.0,14.8,0.224138,95.0
2022-01-21 10:00:00,0.0,5.1,5.5,340.0,1022.0,18.4,0.241379,97.0
2022-01-21 11:00:00,0.0,4.4,5.0,340.0,1023.0,16.6,0.275862,96.0
2022-01-21 12:00:00,0.0,3.9,4.8,340.0,1023.0,18.4,0.362069,94.0
2022-01-21 13:00:00,0.4,3.7,4.6,10.0,1023.0,11.2,0.396552,94.0
2022-01-21 14:00:00,0.1,4.3,5.0,20.0,1023.0,20.5,0.534483,95.0
2022-01-21 15:00:00,0.1,4.6,5.5,30.0,1024.0,14.8,0.603448,94.0
2022-01-21 16:00:00,0.4,4.7,5.4,360.0,1024.0,16.6,0.551724,95.0
2022-01-21 17:00:00,0.6,5.2,5.8,20.0,1023.0,14.8,0.568966,96.0
2022-01-21 18:00:00,0.5,5.3,5.6,360.0,1023.0,18.4,0.551724,98.0
2022-01-21 19:00:00,0.5,7.8,5.7,10.0,1023.0,13.0,0.5,93.0
2022-01-21 20:00:00,0.8,7.7,5.9,20.0,1023.0,14.8,0.310345,93.0
2022-01-21 21:00:00,0.5,9.0,6.4,10.0,1023.0,13.0,0.293103,91.0
2022-01-21 22:00:00,0.5,8.5,6.7,10.0,1023.0,14.8,0.310345,93.0
2022-01-21 23:00:00,0.3,7.8,6.9,10.0,1023.0,11.2,0.327586,94.0
2022-01-22 00:00:00,0.3,5.9,6.9,40.0,1024.0,16.6,0.327586,99.0
2022-01-22 01:00:00,0.8,6.3,6.4,20.0,1024.0,20.5,0.327586,99.0
2022-01-22 02:00:00,0.5,5.6,6.0,40.0,1025.0,18.4,0.327586,97.0
2022-01-22 03:00:00,0.3,5.2,5.6,40.0,1025.0,24.1,0.310345,97.0
2022-01-22 04:00:00,1.0,4.8,5.2,60.0,1025.0,14.8,0.293103,91.0
2022-01-22 05:00:00,0.0,3.9,4.7,40.0,1025.0,18.4,0.293103,99.0
2022-01-22 06:00:00,0.0,4.2,4.3,30.0,1025.0,16.6,0.275862,99.0
2022-01-22 07:00:00,0.0,3.9,4.2,50.0,1025.0,16.6,0.275862,98.0
2022-01-22 08:00:00,0.0,3.6,3.9,40.0,1025.0,14.8,0.275862,98.0
2022-01-22 09:00:00,0.0,3.7,3.8,30.0,1025.0,18.4,0.293103,99.0
2022-01-22 10:00:00,0.0,3.4,3.5,20.0,1025.0,16.6,0.293103,99.0
2022-01-22 11:00:00,0.0,2.2,3.2,30.0,1026.0,20.5,0.327586,93.0
2022-01-22 12:00:00,0.0,2.8,3.2,30.0,1027.0,20.5,0.362069,97.0
2022-01-22 13:00:00,0.0,2.5,2.9,10.0,1028.0,18.4,0.413793,97.0
2022-01-22 14:00:00,0.0,2.3,3.0,10.0,1028.0,16.6,0.413793,95.0
2022-01-22 15:00:00,0.0,2.3,3.6,20.0,1028.0,20.5,0.396552,91.0
2022-01-22 16:00:00,0.0,3.1,4.1,30.0,1028.0,20.5,0.344828,93.0
2022-01-22 17:00:00,0.0,3.3,5.3,30.0,1028.0,16.6,0.293103,87.0
2022-01-22 18:00:00,0.0,3.4,6.1,50.0,1026.0,14.8,0.224138,83.0
2022-01-22 19:00:00,0.0,3.0,6.2,10.0,1026.0,14.8,0.206897,80.0
2022-01-22 20:00:00,0.0,2.8,6.5,30.0,1025.0,18.4,0.189655,77.0
2022-01-22 21:00:00,0.0,2.1,6.4,10.0,1025.0,16.6,0.189655,74.0
2022-01-22 22:00:00,0.0,2.0,6.1,40.0,1025.0,9.4,0.224138,75.0
2022-01-22 23:00:00,0.0,1.5,5.4,10.0,1025.0,14.8,0.258621,76.0
2022-01-23 00:00:00,0.0,0.7,4.8,30.0,1025.0,13.0,0.310345,75.0
2022-01-23 01:00:00,0.0,0.7,4.9,50.0,1026.0,11.2,0.327586,74.0
2022-01-23 02:00:00,0.0,1.1,4.4,60.0,1026.0,7.6,0.310345,79.0
2022-01-23 03:00:00,0.0,0.8,3.8,40.0,1025.0,7.6,0.310345,81.0
2022-01-23 04:00:00,0.0,0.8,2.4,0.0,1025.0,0.0,0.310345,89.0
2022-01-23 05:00:00,0.0,0.8,1.1,0.0,1025.0,0.0,0.293103,98.0
2022-01-23 06:00:00,0.0,0.0,0.0,0.0,1024.0,0.0,0.310345,100.0
2022-01-23 07:00:00,0.0,-0.7,-1.0,0.0,1023.0,0.0,0.344828,92.0
2022-01-23 08:00:00,0.0,-1.6,-1.5,0.0,1023.0,0.0,0.344828,96.0
2022-01-23 09:00:00,0.0,-3.4,-1.3,0.0,1024.0,0.0,0.362069,94.0
2022-01-23 10:00:00,0.0,-3.8,-1.6,0.0,1023.0,0.0,0.37931,96.0
2022-01-23 11:00:00,0.0,-3.7,-2.5,0.0,1023.0,0.0,0.396552,97.0
2022-01-23 12:00:00,0.0,-3.9,-3.2,200.0,1023.0,5.4,0.413793,97.0
2022-01-23 13:00:00,0.0,-3.1,-2.6,0.0,1023.0,0.0,0.465517,98.0
2022-01-23 14:00:00,0.0,0.6,0.1,260.0,1023.0,7.6,0.344828,97.0
2022-01-23 15:00:00,0.0,1.7,2.4,260.0,1023.0,5.4,0.103448,95.0
2022-01-23 16:00:00,0.0,1.2,5.5,290.0,1023.0,9.4,-0.086207,74.0
2022-01-23 17:00:00,0.0,-2.0,7.5,270.0,1021.0,20.5,-0.172414,51.0
2022-01-23 18:00:00,0.0,-2.1,8.6,290.0,1021.0,14.8,-0.224138,47.0
2022-01-23 19:00:00,0.0,-2.6,9.7,290.0,1019.0,16.6,-0.258621,42.0
2022-01-23 20:00:00,0.0,-3.0,10.4,250.0,1018.0,14.8,-0.241379,39.0
2022-01-23 21:00:00,0.0,-2.7,11.1,270.0,1018.0,11.2,-0.137931,38.0
2022-01-23 22:00:00,0.0,-3.3,10.8,270.0,1018.0,13.0,-0.017241,37.0
2022-01-23 23:00:00,0.0,-2.0,8.4,260.0,1017.0,9.4,0.189655,48.0
2022-01-24 00:00:00,0.0,-1.9,6.8,230.0,1018.0,7.6,0.327586,54.0
2022-01-24 01:00:00,0.0,-0.4,4.6,250.0,1018.0,9.4,0.344828,70.0
2022-01-24 02:00:00,0.0,-1.4,4.2,250.0,1018.0,11.2,0.344828,67.0
2022-01-24 03:00:00,0.0,-1.5,2.9,260.0,1018.0,11.2,0.344828,73.0
2022-01-24 04:00:00,0.0,-2.2,2.1,280.0,1018.0,11.2,0.362069,73.0
2022-01-24 05:00:00,0.0,-2.4,2.5,260.0,1018.0,9.4,0.344828,70.0
2022-01-24 06:00:00,0.0,-3.1,2.4,240.0,1017.0,7.6,0.344828,67.0
2022-01-24 07:00:00,0.0,-2.1,0.5,250.0,1017.0,5.4,0.327586,83.0
2022-01-24 08:00:00,0.0,-2.0,-0.3,0.0,1017.0,0.0,0.327586,88.0
2022-01-24 09:00:00,0.0,-1.7,-0.9,0.0,1017.0,0.0,0.344828,94.0
2022-01-24 10:00:00,0.0,-1.9,-1.2,230.0,1017.0,9.4,0.362069,95.0
2022-01-24 11:00:00,0.0,-2.5,-0.8,260.0,1018.0,7.6,0.413793,88.0
2022-01-24 12:00:00,0.0,-2.5,-1.2,230.0,1018.0,7.6,0.482759,91.0
2022-01-24 13:00:00,0.0,-2.4,-1.3,0.0,1019.0,0.0,0.534483,92.0
2022-01-24 14:00:00,0.0,-0.9,2.7,250.0,1018.0,7.6,0.413793,77.0
2022-01-24 15:00:00,0.0,-0.2,5.9,300.0,1018.0,5.4,0.172414,65.0
2022-01-24 16:00:00,0.0,-0.2,8.6,0.0,1018.0,0.0,0.0,54.0
2022-01-24 17:00:00,0.0,0.0,11.5,0.0,1017.0,0.0,-0.086207,45.0
2022-01-24 18:00:00,0.0,-0.6,13.0,230.0,1016.0,9.4,-0.172414,39.0
2022-01-24 19:00:00,0.0,-0.7,14.6,220.0,1015.0,13.0,-0.12069,35.0
2022-01-24 20:00:00,0.0,-1.1,15.1,230.0,1015.0,14.8,-0.051724,33.0
2022-01-24 21:00:00,0.0,-1.5,15.6,230.0,1014.0,9.4,-0.034483,31.0
2022-01-24 22:00:00,0.0,-1.3,14.4,230.0,1015.0,9.4,0.103448,34.0
2022-01-24 23:00:00,0.0,-0.8,12.4,210.0,1015.0,9.4,0.206897,40.0
2022-01-25 00:00:00,0.0,1.1,9.4,200.0,1015.0,7.6,0.258621,56.0
2022-01-25 01:00:00,0.0,0.8,10.2,230.0,1016.0,13.0,0.275862,52.0
2022-01-25 02:00:00,0.0,1.3,9.9,240.0,1016.0,11.2,0.293103,55.0
2022-01-25 03:00:00,0.0,0.9,8.5,240.0,1016.0,7.6,0.293103,59.0
2022-01-25 04:00:00,0.0,1.4,7.8,210.0,1017.0,5.4,0.275862,64.0
2022-01-25 05:00:00,0.0,2.4,7.3,220.0,1016.0,5.4,0.241379,71.0
2022-01-25 06:00:00,0.0,4.6,7.1,0.0,1016.0,0.0,0.241379,84.0
2022-01-25 07:00:00,0.0,3.9,7.5,0.0,1016.0,0.0,0.241379,78.0
2022-01-25 08:00:00,0.0,4.6,7.1,0.0,1016.0,0.0,0.241379,84.0
2022-01-25 09:00:00,0.2,6.2,7.3,80.0,1016.0,5.4,0.206897,93.0
2022-01-25 10:00:00,0.2,6.8,7.2,50.0,1016.0,5.4,0.224138,97.0
2022-01-25 11:00:00,0.5,6.9,7.0,0.0,1017.0,0.0,0.258621,99.0
2022-01-25 12:00:00,0.3,7.1,7.4,0.0,1017.0,0.0,0.310345,98.0
2022-01-25 13:00:00,0.2,7.6,7.3,130.0,1017.0,7.6,0.344828,97.0
2022-01-25 14:00:00,0.0,7.7,8.1,0.0,1017.0,0.0,0.344828,97.0
2022-01-25 15:00:00,0.0,8.3,9.2,50.0,1018.0,5.4,0.293103,94.0
2022-01-25 16:00:00,0.0,8.4,10.3,350.0,1018.0,7.6,0.310345,88.0
2022-01-25 17:00:00,0.0,6.7,11.2,50.0,1017.0,7.6,0.293103,74.0
