DT,prcp,dwpt,pres,rhum,temp,Amity,wdir,wspd
2022-01-13 15:00:00,0.0,7.2,1018.3,86.0,9.4,0.579396,160.0,18.4
2022-01-13 16:00:00,0.0,7.2,1018.8,86.0,9.4,0.580318,160.0,24.1
2022-01-13 17:00:00,0.2,7.8,1019.9,90.0,9.4,0.59199,160.0,14.8
2022-01-13 18:00:00,0.0,7.8,1020.9,86.0,10.0,0.587218,160.0,20.5
2022-01-13 19:00:00,0.1,7.8,1021.5,86.0,10.0,0.595562,150.0,16.6
2022-01-13 20:00:00,0.3,8.3,1021.9,89.0,10.0,0.575315,150.0,20.5
2022-01-13 21:00:00,0.1,8.9,1022.0,89.0,10.6,0.555752,170.0,14.8
2022-01-13 22:00:00,0.0,8.9,1022.6,89.0,10.6,0.546392,160.0,16.6
2022-01-13 23:00:00,0.0,8.8,1023.3,86.0,11.1,0.533529,160.0,18.4
2022-01-14 00:00:00,0.0,8.8,1024.7,86.0,11.1,0.563431,150.0,13.0
2022-01-14 01:00:00,0.0,8.9,1025.6,89.0,10.6,0.598763,150.0,9.4
2022-01-14 02:00:00,0.0,8.9,1026.6,89.0,10.6,0.601447,160.0,9.4
2022-01-14 03:00:00,0.3,8.9,1027.3,89.0,10.6,0.571955,200.0,9.4
2022-01-14 04:00:00,0.0,8.9,1028.1,93.0,10.0,0.540567,200.0,9.4
2022-01-14 05:00:00,0.0,8.3,1028.7,89.0,10.0,0.486203,0.0,0.0
2022-01-14 06:00:00,0.0,8.3,1029.2,93.0,9.4,0.453722,0.0,0.0
2022-01-14 07:00:00,0.0,7.8,1029.4,93.0,8.9,0.419568,0.0,0.0
2022-01-14 08:00:00,0.0,8.3,1029.9,96.0,8.9,0.397717,0.0,0.0
2022-01-14 09:00:00,0.0,7.8,1030.6,93.0,8.9,0.381942,350.0,5.4
2022-01-14 10:00:00,0.0,8.3,1031.4,96.0,8.9,0.382495,0.0,0.0
2022-01-14 11:00:00,0.0,6.8,1031.7,97.0,7.2,0.388047,0.0,0.0
2022-01-14 12:00:00,0.0,7.2,1031.7,93.0,8.3,0.41382,0.0,0.0
2022-01-14 13:00:00,0.0,7.2,1032.0,93.0,8.3,0.465165,60.0,9.4
2022-01-14 14:00:00,0.0,6.7,1031.6,93.0,7.8,0.501801,310.0,7.6
2022-01-14 15:00:00,0.0,6.1,1031.9,93.0,7.2,0.553665,30.0,5.4
2022-01-14 16:00:00,0.0,6.1,1032.0,93.0,7.2,0.557737,50.0,5.4
2022-01-14 17:00:00,0.0,7.2,1032.0,93.0,8.3,0.532407,0.0,0.0
2022-01-14 18:00:00,0.0,7.8,1031.9,93.0,8.9,0.502282,310.0,5.4
2022-01-14 19:00:00,0.0,7.8,1031.6,83.0,10.6,0.50052,20.0,7.6
2022-01-14 20:00:00,0.0,8.3,1031.0,89.0,10.0,0.521737,110.0,9.4
2022-01-14 21:00:00,0.0,7.2,1030.1,86.0,9.4,0.509815,120.0,5.4
2022-01-14 22:00:00,0.0,7.2,1030.0,83.0,10.0,0.427501,0.0,0.0
2022-01-14 23:00:00,0.0,7.2,1029.2,74.0,11.7,0.441974,350.0,9.4
2022-01-15 00:00:00,0.0,7.2,1029.1,74.0,11.7,0.49093,30.0,7.6
2022-01-15 01:00:00,0.0,6.7,1029.3,80.0,10.0,0.55557,340.0,7.6
2022-01-15 02:00:00,0.0,6.1,1028.9,86.0,8.3,0.564776,10.0,5.4
2022-01-15 03:00:00,0.0,4.3,1028.6,82.0,7.2,0.561616,350.0,7.6
2022-01-15 04:00:00,0.0,5.1,1028.0,93.0,6.1,0.555185,0.0,0.0
2022-01-15 05:00:00,0.0,4.4,1028.1,92.0,5.6,0.524271,320.0,5.4
2022-01-15 06:00:00,0.0,4.0,1028.0,93.0,5.0,0.499694,350.0,7.6
2022-01-15 07:00:00,0.0,2.3,1028.0,93.0,3.3,0.478117,350.0,7.6
2022-01-15 08:00:00,0.0,2.2,1027.9,100.0,2.2,0.456482,0.0,0.0
2022-01-15 09:00:00,0.0,1.8,1027.8,93.0,2.8,0.446589,330.0,7.6
2022-01-15 10:00:00,0.0,0.7,1027.7,97.0,1.1,0.442833,260.0,7.6
2022-01-15 11:00:00,0.0,-0.6,1028.0,92.0,0.6,0.459637,260.0,9.4
2022-01-15 12:00:00,0.0,-0.6,1028.0,92.0,0.6,0.498093,0.0,0.0
2022-01-15 13:00:00,0.0,-0.6,1027.6,96.0,0.0,0.515058,0.0,0.0
2022-01-15 14:00:00,0.0,-0.6,1027.7,92.0,0.6,0.578363,0.0,0.0
2022-01-15 15:00:00,0.0,-0.6,1028.4,96.0,0.0,0.641087,300.0,5.4
2022-01-15 16:00:00,0.0,0.0,1028.3,96.0,0.6,0.701902,0.0,0.0
2022-01-15 17:00:00,0.0,0.0,1028.5,96.0,0.6,0.70199,0.0,0.0
2022-01-15 18:00:00,0.0,1.1,1028.7,96.0,1.7,0.694341,0.0,0.0
2022-01-15 19:00:00,0.0,1.8,1028.6,97.0,2.2,0.652602,0.0,0.0
2022-01-15 20:00:00,0.0,2.2,1028.5,96.0,2.8,0.600838,0.0,0.0
2022-01-15 21:00:00,0.0,2.9,1028.0,97.0,3.3,0.560322,0.0,0.0
2022-01-15 22:00:00,0.0,3.3,1027.1,96.0,3.9,0.537647,0.0,0.0
2022-01-15 23:00:00,0.0,3.3,1026.6,89.0,5.0,0.564799,0.0,0.0
2022-01-16 00:00:00,0.0,3.4,1026.0,93.0,4.4,0.593093,0.0,0.0
2022-01-16 01:00:00,0.0,3.3,1026.4,96.0,3.9,0.639463,0.0,0.0
2022-01-16 02:00:00,0.0,2.9,1026.4,93.0,3.9,0.636974,0.0,0.0
2022-01-16 03:00:00,0.0,2.9,1026.4,97.0,3.3,0.625856,0.0,0.0
2022-01-16 04:00:00,0.0,2.9,1026.6,97.0,3.3,0.610232,0.0,0.0
2022-01-16 05:00:00,0.0,2.9,1026.5,97.0,3.3,0.577793,0.0,0.0
2022-01-16 06:00:00,0.0,2.9,1026.3,97.0,3.3,0.536768,0.0,0.0
2022-01-16 07:00:00,0.0,2.3,1026.2,93.0,3.3,0.500278,0.0,0.0
2022-01-16 08:00:00,0.0,2.2,1026.1,96.0,2.8,0.467893,0.0,0.0
2022-01-16 09:00:00,0.0,1.8,1025.7,93.0,2.8,0.451796,0.0,0.0
2022-01-16 10:00:00,0.0,2.2,1025.8,96.0,2.8,0.458211,0.0,0.0
2022-01-16 11:00:00,0.0,2.2,1025.3,96.0,2.8,0.464203,0.0,0.0
2022-01-16 12:00:00,0.0,2.2,1025.0,96.0,2.8,0.481246,170.0,5.4
2022-01-16 13:00:00,0.0,2.2,1024.9,96.0,2.8,0.513697,0.0,0.0
2022-01-16 14:00:00,0.0,2.2,1024.5,96.0,2.8,0.546045,0.0,0.0
2022-01-16 15:00:00,0.0,2.2,1024.4,96.0,2.8,0.60187,340.0,5.4
2022-01-16 16:00:00,0.0,2.2,1024.2,96.0,2.8,0.638289,0.0,0.0
2022-01-16 17:00:00,0.0,1.8,1024.3,93.0,2.8,0.679423,0.0,0.0
2022-01-16 18:00:00,0.0,2.2,1024.6,96.0,2.8,0.65041,310.0,7.6
2022-01-16 19:00:00,0.0,2.3,1023.9,93.0,3.3,0.596856,0.0,0.0
2022-01-16 20:00:00,0.0,2.9,1023.3,86.0,5.0,0.531687,0.0,0.0
2022-01-16 21:00:00,0.0,3.3,1022.5,82.0,6.1,0.441184,340.0,7.6
2022-01-16 22:00:00,0.0,4.0,1021.5,80.0,7.2,0.447241,340.0,5.4
2022-01-16 23:00:00,0.0,4.3,1020.8,82.0,7.2,0.516624,340.0,5.4
2022-01-17 00:00:00,0.0,4.3,1020.6,82.0,7.2,0.57745,360.0,11.2
2022-01-17 01:00:00,0.0,4.4,1020.6,85.0,6.7,0.631999,0.0,0.0
2022-01-17 02:00:00,0.0,4.4,1020.2,89.0,6.1,0.633229,0.0,0.0
2022-01-17 03:00:00,0.0,4.4,1019.9,92.0,5.6,0.617803,330.0,5.4
2022-01-17 04:00:00,0.0,3.4,1020.0,93.0,4.4,0.611155,0.0,0.0
2022-01-17 05:00:00,0.0,2.9,1019.8,97.0,3.3,0.575762,0.0,0.0
2022-01-17 06:00:00,0.0,3.4,1019.7,93.0,4.4,0.516133,280.0,5.4
2022-01-17 07:00:00,0.0,3.4,1019.6,93.0,4.4,0.476186,0.0,0.0
2022-01-17 08:00:00,0.0,2.7,1019.5,89.0,4.4,0.449461,0.0,0.0
2022-01-17 09:00:00,0.0,3.3,1019.4,96.0,3.9,0.441143,260.0,5.4
2022-01-17 10:00:00,0.0,2.3,1018.9,93.0,3.3,0.438285,0.0,0.0
2022-01-17 11:00:00,0.0,2.9,1019.1,97.0,3.3,0.446492,280.0,7.6
2022-01-17 12:00:00,0.0,2.9,1019.0,93.0,3.9,0.472967,260.0,7.6
2022-01-17 13:00:00,0.0,3.3,1018.7,96.0,3.9,0.528363,230.0,5.4
2022-01-17 14:00:00,0.0,2.9,1018.8,93.0,3.9,0.584552,0.0,0.0
2022-01-17 15:00:00,0.0,2.9,1018.9,93.0,3.9,0.631008,0.0,0.0
2022-01-17 16:00:00,0.0,2.9,1019.1,93.0,3.9,0.651646,0.0,0.0
2022-01-17 17:00:00,0.0,2.9,1019.5,97.0,3.3,0.651578,0.0,0.0
2022-01-17 18:00:00,0.0,2.9,1020.1,97.0,3.3,0.664657,270.0,5.4
2022-01-17 19:00:00,0.0,2.9,1020.1,97.0,3.3,0.668578,230.0,5.4
2022-01-17 20:00:00,0.0,2.9,1019.5,93.0,3.9,0.652669,0.0,0.0
2022-01-17 21:00:00,0.0,2.9,1019.1,93.0,3.9,0.647642,0.0,0.0
2022-01-17 22:00:00,0.0,3.4,1018.6,93.0,4.4,0.636323,230.0,5.4
2022-01-17 23:00:00,0.0,3.4,1018.6,93.0,4.4,0.630599,260.0,7.6
2022-01-18 00:00:00,0.0,3.4,1018.5,93.0,4.4,0.670858,0.0,0.0
2022-01-18 01:00:00,0.0,2.9,1018.4,93.0,3.9,0.719567,240.0,5.4
2022-01-18 02:00:00,0.0,2.9,1018.7,93.0,3.9,0.711868,260.0,5.4
2022-01-18 03:00:00,0.0,3.3,1018.8,96.0,3.9,0.694597,0.0,0.0
2022-01-18 04:00:00,0.0,3.3,1019.1,96.0,3.9,0.656237,200.0,5.4
2022-01-18 05:00:00,0.0,3.3,1019.1,96.0,3.9,0.581677,0.0,0.0
2022-01-18 06:00:00,0.0,4.0,1019.0,97.0,4.4,0.526282,170.0,5.4
2022-01-18 07:00:00,0.0,3.3,1019.1,96.0,3.9,0.485923,160.0,9.4
2022-01-18 08:00:00,0.0,2.9,1019.2,93.0,3.9,0.46078,0.0,0.0
2022-01-18 09:00:00,0.0,2.9,1019.4,93.0,3.9,0.447844,0.0,0.0
2022-01-18 10:00:00,0.5,3.4,1019.6,93.0,4.4,0.455166,120.0,7.6
2022-01-18 11:00:00,0.2,3.4,1019.9,93.0,4.4,0.452199,0.0,0.0
2022-01-18 12:00:00,0.0,3.4,1019.8,93.0,4.4,0.491464,188.0,12.6
2022-01-18 13:00:00,0.0,3.4,1020.1,93.0,4.4,0.552705,0.0,0.0
2022-01-18 14:00:00,0.2,4.0,1020.3,93.0,5.0,0.629889,0.0,0.0
2022-01-18 15:00:00,0.0,4.0,1020.9,93.0,5.0,0.651265,0.0,0.0
2022-01-18 16:00:00,0.1,4.0,1020.8,93.0,5.0,0.647202,330.0,5.4
2022-01-18 17:00:00,0.0,4.0,1022.0,93.0,5.0,0.618562,340.0,7.6
2022-01-18 18:00:00,0.0,4.4,1021.6,96.0,5.0,0.611022,0.0,0.0
2022-01-18 19:00:00,0.0,5.0,1021.9,96.0,5.6,0.596458,0.0,0.0
2022-01-18 20:00:00,0.0,5.1,1021.6,93.0,6.1,0.586303,0.0,0.0
2022-01-18 21:00:00,0.0,6.1,1021.3,93.0,7.2,0.579904,0.0,0.0
2022-01-18 22:00:00,0.0,6.1,1021.3,89.0,7.8,0.558704,0.0,0.0
2022-01-18 23:00:00,0.0,6.7,1021.4,86.0,8.9,0.568252,0.0,0.0
2022-01-19 00:00:00,0.5,7.2,1022.2,89.0,8.9,0.597487,360.0,5.4
2022-01-19 01:00:00,0.3,7.2,1022.3,93.0,8.3,0.63851,0.0,0.0
2022-01-19 02:00:00,0.5,6.1,1022.3,93.0,7.2,0.643956,340.0,7.6
2022-01-19 03:00:00,0.0,6.1,1022.8,93.0,7.2,0.610157,340.0,7.6
2022-01-19 04:00:00,0.0,6.1,1023.0,93.0,7.2,0.574214,0.0,0.0
2022-01-19 05:00:00,0.0,6.8,1023.3,97.0,7.2,0.533266,0.0,0.0
2022-01-19 06:00:00,0.0,6.8,1023.0,97.0,7.2,0.471749,330.0,6.0
2022-01-19 07:00:00,0.0,6.8,1023.9,97.0,7.2,0.418054,0.0,0.0
2022-01-19 08:00:00,0.0,6.1,1023.9,93.0,7.2,0.404099,0.0,0.0
2022-01-19 09:00:00,0.0,6.1,1024.3,93.0,7.2,0.39408,350.0,5.4
2022-01-19 10:00:00,0.0,6.1,1024.1,93.0,7.2,0.393958,340.0,7.6
2022-01-19 11:00:00,0.0,6.1,1025.0,93.0,7.2,0.398718,0.0,0.0
2022-01-19 12:00:00,0.1,6.1,1024.9,93.0,7.2,0.417478,10.0,5.4
2022-01-19 13:00:00,0.3,6.1,1024.9,93.0,7.2,0.482151,330.0,5.4
2022-01-19 14:00:00,0.3,6.1,1025.1,93.0,7.2,0.548798,360.0,5.4
2022-01-19 15:00:00,0.5,6.8,1025.5,97.0,7.2,0.589606,0.0,0.0
2022-01-19 16:00:00,0.8,6.8,1025.9,97.0,7.2,0.594731,0.0,0.0
2022-01-19 17:00:00,1.0,6.7,1026.2,93.0,7.8,0.596369,0.0,0.0
2022-01-19 18:00:00,0.3,7.2,1026.8,93.0,8.3,0.574944,0.0,0.0
2022-01-19 19:00:00,0.3,7.2,1026.0,89.0,8.9,0.568976,0.0,0.0
2022-01-19 20:00:00,0.0,7.8,1026.4,90.0,9.4,0.575408,0.0,0.0
2022-01-19 21:00:00,0.0,8.9,1025.8,93.0,10.0,0.554085,0.0,0.0
2022-01-19 22:00:00,0.0,8.9,1025.4,89.0,10.6,0.540615,0.0,0.0
2022-01-19 23:00:00,0.0,9.4,1025.5,89.0,11.1,0.539728,0.0,0.0
2022-01-20 00:00:00,0.0,10.0,1025.5,93.0,11.1,0.570596,0.0,0.0
2022-01-20 01:00:00,0.0,9.9,1025.5,89.0,11.7,0.591538,150.0,13.0
2022-01-20 02:00:00,0.0,9.9,1025.9,89.0,11.7,0.605004,160.0,11.2
2022-01-20 03:00:00,0.0,10.0,1025.9,93.0,11.1,0.590747,160.0,7.6
2022-01-20 04:00:00,0.5,10.0,1026.0,93.0,11.1,0.55732,0.0,0.0
2022-01-20 05:00:00,0.1,10.0,1026.3,93.0,11.1,0.502562,0.0,0.0
2022-01-20 06:00:00,0.2,9.9,1026.5,89.0,11.7,0.446935,210.0,14.8
2022-01-20 07:00:00,0.1,10.6,1026.7,93.0,11.7,0.395557,210.0,13.0
2022-01-20 08:00:00,0.0,10.6,1026.6,93.0,11.7,0.368565,210.0,13.0
2022-01-20 09:00:00,0.3,10.6,1026.8,93.0,11.7,0.354077,210.0,9.4
2022-01-20 10:00:00,0.1,10.6,1026.6,93.0,11.7,0.344222,190.0,7.6
2022-01-20 11:00:00,0.0,10.6,1026.6,90.0,12.2,0.345425,0.0,0.0
2022-01-20 12:00:00,0.3,10.6,1026.4,90.0,12.2,0.372448,210.0,11.2
2022-01-20 13:00:00,0.0,10.7,1026.6,87.0,12.8,0.414667,220.0,16.6
2022-01-20 14:00:00,0.0,9.9,1025.9,86.0,12.2,0.485195,220.0,14.8
2022-01-20 15:00:00,0.0,10.7,1025.8,87.0,12.8,0.526552,200.0,16.6
2022-01-20 16:00:00,0.5,10.6,1026.1,93.0,11.7,0.525577,200.0,9.4
2022-01-20 17:00:00,0.3,9.9,1026.7,86.0,12.2,0.526592,220.0,20.5
2022-01-20 18:00:00,0.0,9.4,1027.2,83.0,12.2,0.521747,210.0,16.6
2022-01-20 19:00:00,0.0,9.4,1027.6,80.0,12.8,0.462031,220.0,24.1
2022-01-20 20:00:00,0.0,9.9,1027.7,80.0,13.3,0.374294,240.0,16.6
2022-01-20 21:00:00,0.0,9.0,1027.8,75.0,13.3,0.381561,250.0,22.3
2022-01-20 22:00:00,0.0,8.3,1028.2,77.0,12.2,0.387356,240.0,22.3
2022-01-20 23:00:00,0.0,7.8,1028.9,77.0,11.7,0.417369,220.0,16.6
2022-01-21 00:00:00,0.0,5.0,1029.5,66.0,11.1,0.496867,250.0,25.9
2022-01-21 01:00:00,0.0,5.0,1030.0,74.0,9.4,0.572842,260.0,18.4
2022-01-21 02:00:00,0.0,4.4,1030.8,79.0,7.8,0.595854,250.0,13.0
2022-01-21 03:00:00,0.0,4.3,1031.2,82.0,7.2,0.575223,240.0,11.2
2022-01-21 04:00:00,0.0,3.9,1032.0,86.0,6.1,0.560158,240.0,16.6
2022-01-21 05:00:00,0.0,2.7,1031.6,89.0,4.4,0.516115,250.0,11.2
2022-01-21 06:00:00,0.0,2.7,1032.5,89.0,4.4,0.476125,250.0,5.4
2022-01-21 07:00:00,0.0,2.9,1032.9,97.0,3.3,0.451389,240.0,9.4
2022-01-21 08:00:00,0.0,3.3,1033.8,89.0,5.0,0.433652,0.0,0.0
2022-01-21 09:00:00,0.0,2.9,1034.3,97.0,3.3,0.42855,0.0,0.0
2022-01-21 10:00:00,0.0,2.3,1034.4,89.0,3.9,0.443161,0.0,0.0
2022-01-21 11:00:00,0.0,1.1,1035.4,96.0,1.7,0.464377,0.0,0.0
2022-01-21 12:00:00,0.0,-0.6,1036.0,92.0,0.6,0.496322,0.0,0.0
2022-01-21 13:00:00,0.0,0.0,1035.7,96.0,0.6,0.560315,0.0,0.0
2022-01-21 14:00:00,0.0,-0.6,1035.5,96.0,0.0,0.645529,0.0,0.0
2022-01-21 15:00:00,0.0,0.7,1036.0,97.0,1.1,0.69751,0.0,0.0
2022-01-21 16:00:00,0.0,0.7,1036.2,97.0,1.1,0.662395,0.0,0.0
2022-01-21 17:00:00,0.0,2.3,1037.2,93.0,3.3,0.662501,320.0,7.6
2022-01-21 18:00:00,0.0,3.4,1037.4,93.0,4.4,0.554782,320.0,7.6
2022-01-21 19:00:00,0.0,5.1,1037.7,77.0,8.9,0.472275,360.0,9.4
2022-01-21 20:00:00,0.0,4.4,1037.3,71.0,9.4,0.530373,20.0,9.4
2022-01-21 21:00:00,0.0,4.3,1036.8,73.0,8.9,0.530732,50.0,11.2
2022-01-21 22:00:00,0.0,3.9,1036.0,74.0,8.3,0.466255,20.0,13.0
2022-01-21 23:00:00,0.0,3.9,1035.8,71.0,8.9,0.475374,40.0,9.4
2022-01-22 00:00:00,0.0,3.9,1035.7,74.0,8.3,0.555282,40.0,9.4
2022-01-22 01:00:00,0.0,3.3,1035.8,76.0,7.2,0.611896,90.0,5.4
2022-01-22 02:00:00,0.0,3.3,1035.6,85.0,5.6,0.610839,0.0,0.0
2022-01-22 03:00:00,0.0,3.9,1035.6,86.0,6.1,0.594569,0.0,0.0
2022-01-22 04:00:00,0.0,4.4,1035.2,89.0,6.1,0.579965,0.0,0.0
2022-01-22 05:00:00,0.0,4.0,1034.9,80.0,7.2,0.531092,0.0,0.0
2022-01-22 06:00:00,0.0,3.8,1034.8,82.0,6.7,0.489592,360.0,5.4
2022-01-22 07:00:00,0.0,3.9,1034.5,86.0,6.1,0.449923,360.0,5.4
2022-01-22 08:00:00,0.0,3.9,1034.3,89.0,5.6,0.412374,320.0,5.4
2022-01-22 09:00:00,0.0,3.3,1034.1,85.0,5.6,0.398606,350.0,9.4
2022-01-22 10:00:00,0.0,3.3,1034.1,89.0,5.0,0.403739,330.0,13.0
2022-01-22 11:00:00,0.0,2.9,1034.1,86.0,5.0,0.409216,330.0,11.2
2022-01-22 12:00:00,0.0,2.9,1033.6,86.0,5.0,0.429916,340.0,11.2
2022-01-22 13:00:00,0.0,2.9,1033.5,86.0,5.0,0.472516,340.0,16.6
2022-01-22 14:00:00,0.0,2.9,1033.0,86.0,5.0,0.513599,330.0,11.2
2022-01-22 15:00:00,0.0,2.9,1033.2,86.0,5.0,0.551786,340.0,9.4
2022-01-22 16:00:00,0.0,2.2,1033.3,82.0,5.0,0.597183,20.0,9.4
2022-01-22 17:00:00,0.0,2.2,1033.4,79.0,5.6,0.627813,40.0,7.6
2022-01-22 18:00:00,0.0,2.2,1033.3,79.0,5.6,0.639306,40.0,7.6
2022-01-22 19:00:00,0.0,2.2,1033.0,79.0,5.6,0.617096,330.0,9.4
2022-01-22 20:00:00,0.0,2.7,1032.1,79.0,6.1,0.563945,350.0,9.4
2022-01-22 21:00:00,0.0,2.8,1031.2,76.0,6.7,0.411563,320.0,9.4
2022-01-22 22:00:00,0.0,3.3,1030.4,71.0,8.3,0.401717,350.0,13.0
2022-01-22 23:00:00,0.0,3.4,1030.0,66.0,9.4,0.458534,360.0,11.2
2022-01-23 00:00:00,0.0,3.9,1029.6,66.0,10.0,0.506949,350.0,7.6
2022-01-23 01:00:00,0.0,3.3,1029.4,68.0,8.9,0.579615,350.0,7.6
2022-01-23 02:00:00,0.0,2.3,1029.2,71.0,7.2,0.591631,350.0,9.4
2022-01-23 03:00:00,0.0,2.2,1028.8,79.0,5.6,0.586102,360.0,5.4
2022-01-23 04:00:00,0.0,2.2,1028.7,82.0,5.0,0.579968,0.0,0.0
2022-01-23 05:00:00,0.0,1.8,1028.7,86.0,3.9,0.555148,0.0,0.0
2022-01-23 06:00:00,0.0,0.1,1028.7,89.0,1.7,0.539018,310.0,7.6
2022-01-23 07:00:00,0.0,0.6,1028.8,89.0,2.2,0.506463,0.0,0.0
2022-01-23 08:00:00,0.0,-0.6,1029.0,92.0,0.6,0.492112,0.0,0.0
2022-01-23 09:00:00,0.0,-1.1,1028.8,92.0,0.0,0.494561,0.0,0.0
2022-01-23 10:00:00,0.0,-2.2,1028.7,92.0,-1.1,0.486815,250.0,7.6
2022-01-23 11:00:00,0.0,-1.8,1028.6,88.0,0.0,0.504593,0.0,0.0
2022-01-23 12:00:00,0.0,-1.7,1028.2,92.0,-0.6,0.535766,0.0,0.0
2022-01-23 13:00:00,0.0,-2.2,1027.9,92.0,-1.1,0.569595,0.0,0.0
2022-01-23 14:00:00,0.0,-2.2,1027.8,92.0,-1.1,0.631269,0.0,0.0
2022-01-23 15:00:00,0.0,-2.8,1028.1,92.0,-1.7,0.684429,0.0,0.0
2022-01-23 16:00:00,0.0,-3.3,1028.3,89.0,-1.7,0.709496,0.0,0.0
2022-01-23 17:00:00,0.0,-1.2,1028.4,96.0,-0.6,0.672371,0.0,0.0
2022-01-23 18:00:00,0.0,1.2,1028.2,89.0,2.8,0.55179,0.0,0.0
2022-01-23 19:00:00,0.0,2.8,1028.2,82.0,5.6,0.479364,0.0,0.0
2022-01-23 20:00:00,0.0,2.2,1027.5,73.0,6.7,0.433753,170.0,5.4
2022-01-23 21:00:00,0.0,2.1,1026.7,65.0,8.3,0.404556,120.0,5.4
2022-01-23 22:00:00,0.0,2.8,1026.0,61.0,10.0,0.418675,0.0,0.0
2022-01-23 23:00:00,0.0,3.4,1025.7,61.0,10.6,0.500272,0.0,0.0
2022-01-24 00:00:00,0.0,3.9,1025.6,66.0,10.0,0.554182,110.0,7.6
2022-01-24 01:00:00,0.0,2.7,1025.5,68.0,8.3,0.63803,100.0,5.4
2022-01-24 02:00:00,0.0,2.7,1025.6,79.0,6.1,0.670568,270.0,5.4
2022-01-24 03:00:00,0.0,2.3,1025.7,89.0,3.9,0.682898,0.0,0.0
2022-01-24 04:00:00,0.0,2.2,1026.2,96.0,2.8,0.657626,290.0,5.4
2022-01-24 05:00:00,0.0,0.5,1026.2,92.0,1.7,0.609524,0.0,0.0
2022-01-24 06:00:00,0.0,-0.1,1026.2,92.0,1.1,0.56651,0.0,0.0
2022-01-24 07:00:00,0.0,-1.7,1026.2,92.0,-0.6,0.523411,250.0,5.4
2022-01-24 08:00:00,0.0,-1.2,1026.1,96.0,-0.6,0.510027,240.0,5.4
2022-01-24 09:00:00,0.0,-1.2,1025.9,96.0,-0.6,0.514754,230.0,5.4
2022-01-24 10:00:00,0.0,-1.2,1025.8,96.0,-0.6,0.516519,210.0,5.4
2022-01-24 11:00:00,0.0,-0.6,1026.0,96.0,0.0,0.532812,0.0,0.0
2022-01-24 12:00:00,0.0,0.0,1025.3,96.0,0.6,0.572008,0.0,0.0
2022-01-24 13:00:00,0.0,0.0,1025.3,96.0,0.6,0.636509,0.0,0.0
2022-01-24 14:00:00,0.0,-0.6,1025.2,96.0,0.0,0.74514,0.0,0.0
2022-01-24 15:00:00,0.0,-0.6,1025.4,96.0,0.0,0.773287,0.0,0.0
2022-01-24 16:00:00,0.0,-0.6,1025.5,92.0,0.6,0.753273,0.0,0.0
2022-01-24 17:00:00,0.0,-0.6,1025.8,92.0,0.6,0.750695,0.0,0.0
2022-01-24 18:00:00,0.0,0.0,1026.2,96.0,0.6,0.724991,0.0,0.0
2022-01-24 19:00:00,0.0,0.6,1026.4,100.0,0.6,0.728752,0.0,0.0
2022-01-24 20:00:00,0.0,0.7,1025.6,97.0,1.1,0.712336,0.0,0.0
2022-01-24 21:00:00,0.0,0.5,1024.9,92.0,1.7,0.689447,0.0,0.0
2022-01-24 22:00:00,0.0,1.0,1024.3,92.0,2.2,0.662028,0.0,0.0
2022-01-24 23:00:00,0.0,1.0,1024.2,92.0,2.2,0.660328,90.0,5.4
2022-01-25 00:00:00,0.0,1.8,1024.2,93.0,2.8,0.698979,10.0,7.6
2022-01-25 01:00:00,0.0,2.3,1024.0,93.0,3.3,0.753338,330.0,7.6
2022-01-25 02:00:00,0.0,2.3,1024.3,93.0,3.3,0.752613,290.0,7.6
2022-01-25 03:00:00,0.0,2.2,1024.8,96.0,2.8,0.735917,0.0,0.0
2022-01-25 04:00:00,0.0,2.2,1024.8,96.0,2.8,0.694138,340.0,7.6
2022-01-25 05:00:00,0.0,2.2,1024.9,96.0,2.8,0.646618,330.0,11.2
2022-01-25 06:00:00,0.0,1.1,1025.3,96.0,1.7,0.573278,330.0,7.6
2022-01-25 07:00:00,0.0,-0.6,1025.5,92.0,0.6,0.533113,10.0,7.6
2022-01-25 08:00:00,0.0,-1.1,1025.7,92.0,0.0,0.526388,340.0,7.6
2022-01-25 09:00:00,0.0,-2.2,1025.6,92.0,-1.1,0.531515,0.0,0.0
2022-01-25 10:00:00,0.0,-2.8,1025.9,88.0,-1.1,0.531623,0.0,0.0
2022-01-25 11:00:00,0.0,-2.8,1026.0,88.0,-1.1,0.558222,0.0,0.0
2022-01-25 12:00:00,0.0,-2.8,1025.6,88.0,-1.1,0.60738,0.0,0.0
2022-01-25 13:00:00,0.0,-2.8,1025.6,88.0,-1.1,0.690208,360.0,5.4
2022-01-25 14:00:00,0.0,-2.8,1025.4,92.0,-1.7,0.793421,0.0,0.0
2022-01-25 15:00:00,0.0,-3.3,1025.6,92.0,-2.2,0.819183,130.0,5.4
2022-01-25 16:00:00,0.0,-3.9,1025.7,88.0,-2.2,0.769097,0.0,0.0
2022-01-25 17:00:00,0.0,0.0,1025.8,96.0,0.6,0.675223,360.0,7.6
2022-01-25 18:00:00,0.0,0.6,1025.9,70.0,5.6,0.543045,350.0,13.0
2022-01-25 19:00:00,0.0,0.6,1025.8,63.0,7.2,0.468823,330.0,16.6
2022-01-25 20:00:00,0.0,0.1,1025.1,54.0,8.9,0.418147,350.0,13.0
2022-01-25 21:00:00,0.0,0.6,1024.1,52.0,10.0,0.40362,350.0,13.0
