DT,dwpt,prcp,pres,rhum,wspd,Waianae,temp,wdir
2022-06-12 16:00:00,20.2,0.0,1019.3,86.0,13.0,0.547234,22.7,66.0
2022-06-12 17:00:00,19.5,0.0,1019.4,76.0,16.6,0.42383,24.0,68.0
2022-06-12 18:00:00,18.4,0.0,1019.5,63.0,21.2,0.160851,26.0,78.0
2022-06-12 19:00:00,17.7,0.0,1019.4,54.0,22.3,-0.0893616,27.9,88.0
2022-06-12 20:00:00,16.8,0.0,1019.5,47.0,21.2,-0.268085,29.3,92.0
2022-06-12 21:00:00,16.8,0.0,1019.3,45.0,25.2,-0.239149,30.0,90.0
2022-06-12 22:00:00,18.2,0.0,1019.0,50.0,25.6,-0.311489,29.7,86.0
2022-06-12 23:00:00,19.1,0.0,1018.8,53.0,24.1,-0.382979,29.7,85.0
2022-06-13 00:00:00,19.3,0.0,1018.5,54.0,22.3,-0.441702,29.6,80.0
2022-06-13 01:00:00,19.0,0.0,1018.2,52.0,21.2,-0.0187233,29.9,76.0
2022-06-13 02:00:00,19.1,0.0,1018.2,56.0,22.3,0.108936,28.7,74.0
2022-06-13 03:00:00,19.1,0.0,1018.1,60.0,22.0,0.279149,27.6,67.0
2022-06-13 04:00:00,19.2,0.0,1018.3,64.0,20.9,0.617872,26.6,70.0
2022-06-13 05:00:00,19.8,0.0,1018.8,72.0,19.1,0.813617,25.2,71.0
2022-06-13 06:00:00,20.6,0.0,1019.3,79.0,18.0,0.88766,24.5,69.0
2022-06-13 07:00:00,20.7,0.0,1020.0,80.0,17.3,0.851915,24.4,75.0
2022-06-13 08:00:00,20.5,0.0,1020.7,79.0,13.7,0.787234,24.4,78.0
2022-06-13 09:00:00,20.8,0.0,1021.0,81.0,13.3,0.707234,24.3,77.0
2022-06-13 10:00:00,20.6,0.0,1020.6,80.0,13.3,0.638298,24.3,78.0
2022-06-13 11:00:00,20.9,0.0,1019.9,83.0,11.9,0.588936,24.0,75.0
2022-06-13 12:00:00,21.0,0.0,1019.7,84.0,11.5,0.548936,23.9,76.0
2022-06-13 13:00:00,20.9,0.0,1019.3,85.0,11.5,0.526809,23.6,73.0
2022-06-13 14:00:00,20.9,0.0,1018.9,85.0,12.2,0.526809,23.6,72.0
2022-06-13 15:00:00,21.1,0.0,1018.7,87.0,13.0,0.537872,23.4,67.0
2022-06-13 16:00:00,21.0,0.0,1019.2,87.0,11.2,0.551489,23.3,64.0
2022-06-13 17:00:00,20.2,0.0,1019.9,78.0,14.0,0.48,24.3,72.0
2022-06-13 18:00:00,19.9,0.0,1020.3,69.0,18.7,0.139575,26.0,78.0
2022-06-13 19:00:00,19.1,0.0,1020.3,60.0,19.1,0.0195746,27.6,77.0
2022-06-13 20:00:00,18.4,0.0,1020.1,53.0,20.5,-0.313191,28.9,78.0
2022-06-13 21:00:00,18.3,0.0,1019.8,52.0,20.9,-0.457872,29.2,72.0
2022-06-13 22:00:00,16.9,0.0,1019.5,46.0,20.5,-0.514893,29.8,72.0
2022-06-13 23:00:00,16.8,0.0,1019.0,45.0,21.2,-0.509787,30.0,74.0
2022-06-14 00:00:00,17.0,0.0,1018.7,45.0,22.7,-0.365957,30.2,74.0
2022-06-14 01:00:00,17.1,0.0,1018.3,48.0,23.4,-0.251064,29.2,74.0
2022-06-14 02:00:00,18.5,0.0,1018.1,53.0,23.8,-0.041702,29.0,72.0
2022-06-14 03:00:00,18.5,0.0,1018.2,57.0,23.8,0.300426,27.8,71.0
2022-06-14 04:00:00,19.0,0.0,1018.5,65.0,24.5,0.615319,26.1,71.0
2022-06-14 05:00:00,19.1,0.0,1019.1,70.0,22.7,0.819575,25.0,74.0
2022-06-14 06:00:00,19.4,0.0,1019.8,73.0,20.9,0.872341,24.6,78.0
2022-06-14 07:00:00,20.2,0.0,1020.2,78.0,19.4,0.857873,24.3,70.0
2022-06-14 08:00:00,20.1,0.0,1020.5,78.0,18.7,0.797447,24.2,72.0
2022-06-14 09:00:00,20.0,0.0,1020.7,78.0,18.7,0.722553,24.1,72.0
2022-06-14 10:00:00,19.9,0.0,1020.4,79.0,16.9,0.642553,23.8,70.0
2022-06-14 11:00:00,19.7,0.0,1019.8,79.0,15.1,0.573617,23.6,66.0
2022-06-14 12:00:00,19.8,0.0,1019.3,80.0,13.3,0.537021,23.4,61.0
2022-06-14 13:00:00,20.0,0.0,1019.0,81.0,12.2,0.521702,23.4,55.0
2022-06-14 14:00:00,19.2,0.0,1018.9,78.0,13.0,0.518298,23.3,57.0
2022-06-14 15:00:00,18.9,0.0,1018.9,76.0,13.7,0.523404,23.4,60.0
2022-06-14 16:00:00,19.2,0.0,1019.4,78.0,12.6,0.52,23.3,61.0
2022-06-14 17:00:00,18.4,0.0,1019.7,70.0,15.8,0.408511,24.2,62.0
2022-06-14 18:00:00,18.2,0.0,1020.2,62.0,20.2,0.132766,26.0,66.0
2022-06-14 19:00:00,17.5,0.0,1020.2,54.0,22.0,-0.169362,27.6,69.0
2022-06-14 20:00:00,16.9,0.0,1020.3,49.0,24.1,-0.34383,28.7,70.0
2022-06-14 21:00:00,17.7,0.0,1020.2,51.0,24.1,-0.436596,28.8,67.0
2022-06-14 22:00:00,17.7,0.0,1019.5,50.0,24.1,-0.193191,29.2,65.0
2022-06-14 23:00:00,17.9,0.0,1019.1,49.0,23.8,-0.478298,29.7,64.0
2022-06-15 00:00:00,17.5,0.0,1018.8,48.0,22.7,-0.454468,29.7,63.0
2022-06-15 01:00:00,16.7,0.0,1018.3,47.0,21.2,-0.30383,29.2,62.0
2022-06-15 02:00:00,17.1,0.0,1017.9,50.0,19.8,-0.0782977,28.5,61.0
2022-06-15 03:00:00,17.5,0.0,1017.8,54.0,18.7,0.260426,27.6,61.0
2022-06-15 04:00:00,18.3,0.0,1017.8,61.0,18.4,0.603404,26.4,64.0
2022-06-15 05:00:00,18.7,0.0,1018.0,68.0,16.2,0.799149,25.0,62.0
2022-06-15 06:00:00,19.2,0.0,1018.5,73.0,13.3,0.835745,24.4,59.0
2022-06-15 07:00:00,19.5,0.0,1019.3,75.0,11.2,0.840851,24.2,58.0
2022-06-15 08:00:00,19.8,0.0,1019.9,77.0,9.7,0.779574,24.1,60.0
2022-06-15 09:00:00,20.5,0.0,1019.5,82.0,8.6,0.695319,23.8,46.0
2022-06-15 10:00:00,20.5,0.0,1019.4,83.0,7.6,0.626383,23.6,49.0
2022-06-15 11:00:00,20.3,0.0,1018.9,82.0,7.9,0.569362,23.6,49.0
2022-06-15 12:00:00,20.7,0.0,1018.5,85.0,7.6,0.530213,23.4,52.0
2022-06-15 13:00:00,20.7,0.0,1018.0,86.0,7.6,0.509787,23.2,47.0
2022-06-15 14:00:00,20.7,0.0,1017.8,86.0,6.8,0.52766,23.2,41.0
2022-06-15 15:00:00,21.0,0.0,1018.1,88.0,6.1,0.528511,23.1,26.0
2022-06-15 16:00:00,21.3,0.0,1018.4,90.0,7.2,0.542979,23.0,37.0
2022-06-15 17:00:00,19.7,0.0,1018.8,76.0,10.4,0.370213,24.2,45.0
2022-06-15 18:00:00,19.3,0.0,1019.0,66.0,12.2,0.0876596,26.1,56.0
2022-06-15 19:00:00,18.6,0.0,1019.0,57.0,15.1,0.0459576,27.9,62.0
2022-06-15 20:00:00,17.9,0.0,1018.7,49.0,19.1,-0.182979,29.7,64.0
2022-06-15 21:00:00,18.9,0.1,1018.5,53.0,18.0,-0.245106,29.5,63.0
2022-06-15 22:00:00,19.2,0.4,1018.1,54.0,16.6,-0.0672339,29.5,60.0
2022-06-15 23:00:00,19.6,0.5,1017.7,54.0,17.6,0.0272341,29.9,61.0
2022-06-16 00:00:00,19.7,0.4,1017.0,55.0,15.5,-0.180425,29.7,60.0
2022-06-16 01:00:00,19.7,0.4,1016.6,57.0,16.6,0.0340427,29.1,58.0
2022-06-16 02:00:00,19.9,0.3,1016.4,59.0,16.6,0.188936,28.7,60.0
2022-06-16 03:00:00,20.0,0.2,1016.2,62.0,16.6,0.555745,28.0,61.0
2022-06-16 04:00:00,20.3,0.0,1016.5,68.0,16.2,0.675745,26.7,65.0
2022-06-16 05:00:00,20.4,0.0,1016.9,74.0,13.3,0.828085,25.4,59.0
2022-06-16 06:00:00,20.8,0.0,1017.6,79.0,13.7,0.879149,24.7,62.0
2022-06-16 07:00:00,20.8,0.0,1018.2,82.0,14.4,0.852766,24.1,63.0
2022-06-16 08:00:00,21.0,0.0,1018.6,83.0,14.0,0.777021,24.1,60.0
2022-06-16 09:00:00,20.7,0.0,1018.7,83.0,13.3,0.724255,23.8,59.0
2022-06-16 10:00:00,20.7,0.0,1018.3,85.0,13.0,0.628085,23.4,58.0
2022-06-16 11:00:00,20.7,0.0,1017.8,85.0,12.2,0.581277,23.4,62.0
2022-06-16 12:00:00,21.1,0.0,1017.2,88.0,10.8,0.55234,23.2,66.0
2022-06-16 13:00:00,21.5,0.0,1016.9,91.0,10.8,0.530213,23.0,70.0
2022-06-16 14:00:00,21.5,0.0,1016.9,92.0,9.7,0.519149,22.9,67.0
2022-06-16 15:00:00,21.1,0.0,1016.8,89.0,8.6,0.535319,23.0,68.0
2022-06-16 16:00:00,21.3,0.0,1017.3,90.0,8.3,0.55234,23.0,66.0
2022-06-16 17:00:00,19.6,0.0,1017.7,77.0,12.6,0.470638,23.9,70.0
2022-06-16 18:00:00,19.4,0.0,1017.8,68.0,14.4,0.0978724,25.8,73.0
2022-06-16 19:00:00,18.6,0.0,1017.8,59.0,18.7,0.182979,27.3,75.0
2022-06-16 20:00:00,19.2,0.0,1018.1,58.0,18.0,-0.0638297,28.2,75.0
2022-06-16 21:00:00,19.4,0.2,1017.9,58.0,19.1,-0.0289359,28.5,76.0
2022-06-16 22:00:00,19.4,0.3,1017.5,56.0,19.1,0.0748937,29.1,75.0
2022-06-16 23:00:00,19.2,0.3,1017.2,54.0,18.4,0.101277,29.5,74.0
2022-06-17 00:00:00,19.0,0.2,1016.7,54.0,17.6,0.0391491,29.3,77.0
2022-06-17 01:00:00,18.2,0.2,1016.4,51.0,17.3,0.0263831,29.4,84.0
2022-06-17 02:00:00,18.4,0.0,1016.3,54.0,19.1,0.0757447,28.6,80.0
2022-06-17 03:00:00,18.2,0.0,1016.2,56.0,19.1,0.275745,27.8,77.0
2022-06-17 04:00:00,18.6,0.0,1016.5,61.0,17.3,0.638298,26.7,76.0
2022-06-17 05:00:00,18.7,0.0,1016.9,67.0,15.1,0.798298,25.3,73.0
2022-06-17 06:00:00,19.3,0.0,1017.5,73.0,13.0,0.839149,24.5,71.0
2022-06-17 07:00:00,19.7,0.0,1018.2,76.0,10.8,0.83234,24.2,68.0
2022-06-17 08:00:00,19.9,0.0,1018.9,78.0,10.1,0.771064,24.0,64.0
2022-06-17 09:00:00,20.0,0.0,1019.1,80.0,9.4,0.691064,23.7,60.0
2022-06-17 10:00:00,20.0,0.0,1018.8,81.0,9.7,0.611915,23.4,56.0
2022-06-17 11:00:00,20.1,0.0,1018.3,82.0,9.0,0.571915,23.3,63.0
2022-06-17 12:00:00,20.2,0.0,1017.6,84.0,10.4,0.547234,23.0,60.0
2022-06-17 13:00:00,20.2,0.0,1017.5,84.0,7.2,0.508936,23.0,66.0
2022-06-17 14:00:00,20.4,0.0,1017.5,86.0,7.9,0.501277,22.9,51.0
2022-06-17 15:00:00,19.8,0.0,1017.6,84.0,11.2,0.52,22.6,60.0
2022-06-17 16:00:00,19.9,0.0,1017.8,85.0,10.4,0.545532,22.6,70.0
2022-06-17 17:00:00,19.5,0.0,1017.9,76.0,12.2,0.335319,24.0,76.0
2022-06-17 18:00:00,19.2,0.0,1018.2,68.0,10.1,0.241702,25.5,86.0
2022-06-17 19:00:00,18.2,0.2,1018.6,61.0,14.0,-0.107234,26.3,76.0
2022-06-17 20:00:00,19.1,0.2,1018.7,67.0,11.5,-0.373617,25.7,84.0
2022-06-17 21:00:00,19.1,0.0,1018.5,59.0,13.0,-0.108936,27.8,89.0
2022-06-17 22:00:00,16.6,0.0,1017.8,45.0,15.1,-0.535319,29.8,102.0
2022-06-17 23:00:00,16.4,0.0,1017.4,44.0,14.4,-0.521702,30.0,98.0
2022-06-18 00:00:00,16.2,0.2,1016.9,44.0,14.4,0.537872,29.8,97.0
2022-06-18 01:00:00,16.8,0.0,1016.7,49.0,14.4,0.165106,28.6,89.0
2022-06-18 02:00:00,17.5,0.0,1016.5,52.0,14.8,-0.0323404,28.3,80.0
2022-06-18 03:00:00,16.0,0.1,1016.1,48.0,11.2,0.265532,28.0,83.0
2022-06-18 04:00:00,16.7,0.0,1016.5,54.0,13.3,0.633192,26.8,81.0
2022-06-18 05:00:00,18.1,0.0,1016.9,64.0,14.4,0.77617,25.4,74.0
2022-06-18 06:00:00,19.2,0.0,1017.3,73.0,13.7,0.82383,24.4,68.0
2022-06-18 07:00:00,19.6,0.0,1017.8,78.0,13.0,0.775319,23.7,60.0
2022-06-18 08:00:00,19.9,0.0,1018.1,79.0,14.8,0.741277,23.8,80.0
2022-06-18 09:00:00,20.1,0.0,1018.4,81.0,14.8,0.686809,23.5,98.0
2022-06-18 10:00:00,20.5,0.3,1018.2,87.0,13.0,0.63149,22.8,104.0
2022-06-18 11:00:00,20.2,0.1,1017.5,85.0,11.2,0.58383,22.9,86.0
2022-06-18 12:00:00,20.2,0.0,1017.0,85.0,9.0,0.540426,22.9,72.0
2022-06-18 13:00:00,20.1,0.0,1016.5,81.0,11.5,0.524255,23.6,85.0
2022-06-18 14:00:00,20.1,0.0,1016.6,81.0,9.0,0.497021,23.6,91.0
2022-06-18 15:00:00,20.2,0.0,1016.9,82.0,10.4,0.501277,23.5,86.0
2022-06-18 16:00:00,19.8,0.0,1017.2,80.0,9.7,0.533617,23.5,82.0
2022-06-18 17:00:00,18.7,0.0,1017.3,71.0,14.4,0.415319,24.3,81.0
2022-06-18 18:00:00,18.2,0.0,1017.3,63.0,17.3,0.148085,25.8,78.0
2022-06-18 19:00:00,17.9,0.0,1017.1,57.0,18.4,-0.0902126,27.1,84.0
2022-06-18 20:00:00,17.0,0.0,1017.0,50.0,19.8,-0.28851,28.4,90.0
2022-06-18 21:00:00,16.6,0.0,1016.7,46.0,20.5,-0.15234,29.4,94.0
2022-06-18 22:00:00,16.8,0.0,1016.4,45.0,19.4,-0.142128,30.0,96.0
2022-06-18 23:00:00,16.2,0.0,1015.7,42.0,18.7,0.0238299,30.6,101.0
2022-06-19 00:00:00,15.9,0.0,1015.5,41.0,18.4,0.0723406,30.7,97.0
2022-06-19 01:00:00,16.4,0.0,1015.2,44.0,17.6,0.24,30.0,90.0
2022-06-19 02:00:00,16.8,0.0,1015.0,47.0,15.5,0.312341,29.3,84.0
2022-06-19 03:00:00,17.4,0.0,1015.0,53.0,15.5,0.633192,27.9,80.0
2022-06-19 04:00:00,17.8,0.0,1015.5,57.0,17.3,0.715745,27.0,83.0
2022-06-19 05:00:00,18.3,0.0,1015.7,64.0,17.3,0.742128,25.6,79.0
2022-06-19 06:00:00,19.0,0.0,1016.2,70.0,16.6,0.780426,24.8,76.0
2022-06-19 07:00:00,19.2,0.0,1016.9,73.0,16.6,0.734468,24.4,77.0
2022-06-19 08:00:00,19.4,0.0,1017.3,74.0,14.0,0.723404,24.3,78.0
2022-06-19 09:00:00,19.3,0.0,1017.3,74.0,13.0,0.66383,24.2,80.0
2022-06-19 10:00:00,20.4,0.0,1017.0,82.0,11.5,0.611915,23.7,76.0
2022-06-19 11:00:00,20.3,0.0,1016.5,83.0,10.8,0.554043,23.4,67.0
2022-06-19 12:00:00,20.2,0.0,1016.0,82.0,11.5,0.525106,23.4,64.0
2022-06-19 13:00:00,20.4,0.0,1016.0,84.0,11.5,0.506383,23.3,71.0
2022-06-19 14:00:00,20.3,0.0,1016.0,84.0,13.7,0.486809,23.2,73.0
2022-06-19 15:00:00,19.8,0.0,1016.1,80.0,9.7,0.49617,23.4,87.0
2022-06-19 16:00:00,19.7,0.0,1016.5,80.0,9.4,0.522553,23.3,66.0
2022-06-19 17:00:00,18.7,0.0,1017.0,71.0,13.7,0.417872,24.3,73.0
2022-06-19 18:00:00,17.6,0.0,1017.3,60.0,18.0,0.162553,26.0,80.0
2022-06-19 19:00:00,16.6,0.0,1017.3,52.0,19.1,0.0655321,27.3,82.0
2022-06-19 20:00:00,16.9,0.0,1017.0,49.0,19.4,-0.0204253,28.7,101.0
2022-06-19 21:00:00,16.2,0.0,1017.1,44.0,20.9,-0.199149,29.8,110.0
2022-06-19 22:00:00,16.6,0.0,1016.9,45.0,20.2,-0.155745,29.8,114.0
2022-06-19 23:00:00,17.4,0.0,1016.4,47.0,19.8,-0.35234,29.9,123.0
2022-06-20 00:00:00,17.4,0.0,1016.2,49.0,19.1,-0.334468,29.2,127.0
2022-06-20 01:00:00,17.2,0.0,1015.8,48.0,16.9,0.0212767,29.4,129.0
2022-06-20 02:00:00,17.0,0.0,1015.6,48.0,15.1,0.529362,29.1,118.0
2022-06-20 03:00:00,17.3,0.0,1015.5,51.0,14.8,0.465532,28.4,98.0
2022-06-20 04:00:00,18.2,0.0,1015.8,58.0,15.1,0.647659,27.2,84.0
2022-06-20 05:00:00,18.5,0.0,1016.3,65.0,14.8,0.785532,25.6,77.0
2022-06-20 06:00:00,19.2,0.0,1016.9,72.0,14.0,0.839149,24.6,64.0
2022-06-20 07:00:00,19.4,0.0,1017.3,74.0,14.8,0.802553,24.3,68.0
2022-06-20 08:00:00,19.3,0.0,1017.7,74.0,13.7,0.747234,24.2,76.0
2022-06-20 09:00:00,19.4,0.0,1017.9,75.0,12.2,0.686809,24.1,77.0
2022-06-20 10:00:00,19.3,0.0,1017.6,75.0,11.2,0.605106,24.0,83.0
2022-06-20 11:00:00,19.4,0.0,1017.1,77.0,12.6,0.551489,23.7,78.0
2022-06-20 12:00:00,19.4,0.0,1016.6,78.0,12.2,0.515745,23.5,80.0
2022-06-20 13:00:00,19.7,0.0,1016.3,80.0,11.5,0.479149,23.3,75.0
2022-06-20 14:00:00,20.1,0.0,1016.4,83.0,10.1,0.489362,23.1,77.0
2022-06-20 15:00:00,20.3,0.0,1016.5,85.0,10.4,0.495319,23.0,75.0
2022-06-20 16:00:00,20.5,0.0,1016.9,87.0,9.0,0.510638,22.8,76.0
2022-06-20 17:00:00,19.5,0.0,1017.3,77.0,13.0,0.393191,23.8,83.0
2022-06-20 18:00:00,19.2,0.0,1017.7,68.0,14.0,0.162553,25.5,90.0
2022-06-20 19:00:00,18.5,0.0,1017.7,60.0,16.2,0.0757447,26.9,96.0
2022-06-20 20:00:00,18.0,0.1,1017.8,55.0,17.3,0.0212768,27.9,100.0
2022-06-20 21:00:00,17.3,0.0,1017.8,49.0,20.2,-0.0612764,29.1,104.0
2022-06-20 22:00:00,17.2,0.0,1017.7,47.0,19.4,0.174468,29.7,103.0
2022-06-20 23:00:00,17.0,0.0,1017.2,46.0,18.4,0.248511,29.9,100.0
2022-06-21 00:00:00,16.9,0.0,1016.8,46.0,17.6,0.284255,29.8,97.0
2022-06-21 01:00:00,17.5,0.0,1016.7,49.0,19.1,0.301277,29.3,94.0
2022-06-21 02:00:00,17.6,0.0,1016.6,54.0,19.8,0.403404,27.7,93.0
2022-06-21 03:00:00,17.6,0.0,1016.5,54.0,18.4,0.524255,27.8,92.0
2022-06-21 04:00:00,17.6,0.0,1016.9,57.0,17.6,0.548936,26.8,78.0
2022-06-21 05:00:00,18.6,0.0,1017.1,67.0,16.6,0.817872,25.2,74.0
2022-06-21 06:00:00,18.8,0.0,1017.5,71.0,16.6,0.873192,24.4,80.0
2022-06-21 07:00:00,19.8,0.0,1018.2,75.0,15.1,0.825532,24.5,95.0
2022-06-21 08:00:00,19.8,0.0,1018.6,76.0,11.9,0.74383,24.3,82.0
2022-06-21 09:00:00,19.5,0.0,1018.8,76.0,10.1,0.691915,24.0,74.0
2022-06-21 10:00:00,20.0,0.0,1018.8,80.0,10.1,0.61617,23.7,64.0
2022-06-21 11:00:00,20.2,0.0,1018.4,82.0,8.3,0.561702,23.4,59.0
2022-06-21 12:00:00,20.2,0.0,1017.9,83.0,8.6,0.514043,23.3,64.0
2022-06-21 13:00:00,20.3,0.0,1017.7,85.0,7.9,0.494468,23.0,60.0
2022-06-21 14:00:00,20.2,0.0,1017.6,85.0,8.3,0.493617,22.9,61.0
2022-06-21 15:00:00,20.5,0.0,1017.6,87.0,9.0,0.508085,22.8,62.0
2022-06-21 16:00:00,20.4,0.0,1017.9,87.0,9.4,0.522553,22.7,60.0
2022-06-21 17:00:00,19.1,0.0,1018.3,75.0,13.0,0.409362,23.8,65.0
2022-06-21 18:00:00,19.1,0.0,1018.4,67.0,12.6,0.131064,25.7,79.0
2022-06-21 19:00:00,18.1,0.0,1018.3,57.0,14.4,-0.128511,27.4,86.0
2022-06-21 20:00:00,17.9,0.0,1018.4,53.0,16.2,-0.279149,28.4,87.0
2022-06-21 21:00:00,17.8,0.0,1018.3,51.0,17.3,-0.475745,29.0,85.0
2022-06-21 22:00:00,18.0,0.0,1017.9,50.0,17.3,-0.42383,29.5,87.0
2022-06-21 23:00:00,18.0,0.2,1017.5,50.0,16.9,-0.135319,29.5,87.0
2022-06-22 00:00:00,18.0,0.4,1017.0,50.0,16.6,-0.157447,29.5,86.0
2022-06-22 01:00:00,18.3,0.4,1016.7,53.0,16.2,0.125958,28.8,83.0
2022-06-22 02:00:00,18.7,0.4,1016.5,56.0,16.6,0.348936,28.3,77.0
2022-06-22 03:00:00,18.8,0.0,1016.2,58.0,17.6,0.360851,27.8,76.0
2022-06-22 04:00:00,19.2,0.0,1016.6,64.0,17.3,0.571915,26.6,74.0
2022-06-22 05:00:00,19.8,0.0,1017.1,73.0,15.5,0.779575,25.0,65.0
2022-06-22 06:00:00,20.1,0.0,1017.6,78.0,12.2,0.878298,24.2,66.0
2022-06-22 07:00:00,20.2,0.0,1018.2,78.0,11.5,0.827234,24.3,72.0
2022-06-22 08:00:00,20.2,0.0,1018.8,79.0,11.9,0.788936,24.1,69.0
2022-06-22 09:00:00,20.3,0.0,1018.7,80.0,13.7,0.719149,24.0,74.0
2022-06-22 10:00:00,20.6,0.0,1018.8,82.0,13.3,0.649362,23.9,86.0
2022-06-22 11:00:00,20.6,0.0,1018.7,84.0,13.3,0.592341,23.5,104.0
2022-06-22 12:00:00,20.5,0.1,1018.2,84.0,11.9,0.554043,23.4,96.0
2022-06-22 13:00:00,20.5,0.0,1017.8,85.0,11.2,0.537021,23.2,81.0
2022-06-22 14:00:00,20.8,0.0,1017.9,87.0,10.4,0.530213,23.1,83.0
2022-06-22 15:00:00,20.7,0.0,1018.0,87.0,9.4,0.554043,23.0,71.0
2022-06-22 16:00:00,20.6,0.0,1018.2,86.0,9.7,0.555745,23.1,75.0
2022-06-22 17:00:00,19.6,0.0,1018.5,78.0,13.3,0.4,23.7,74.0
2022-06-22 18:00:00,19.5,0.0,1018.6,71.0,15.1,0.158298,25.1,78.0
2022-06-22 19:00:00,18.4,0.0,1018.7,60.0,15.1,-0.102979,26.8,78.0
2022-06-22 20:00:00,17.8,0.0,1018.7,54.0,16.6,-0.291064,28.0,81.0
2022-06-22 21:00:00,17.5,0.0,1018.6,49.0,17.3,-0.203404,29.3,83.0
2022-06-22 22:00:00,17.1,0.0,1018.4,46.0,16.6,-0.055319,30.0,82.0
2022-06-22 23:00:00,16.8,0.0,1017.8,44.0,16.2,-0.040851,30.4,80.0
2022-06-23 00:00:00,16.8,0.0,1017.2,44.0,16.9,0.0978724,30.4,78.0
2022-06-23 01:00:00,16.9,0.0,1016.8,46.0,18.0,0.188936,29.8,76.0
2022-06-23 02:00:00,16.5,0.0,1016.6,47.0,17.6,0.36,28.9,76.0
2022-06-23 03:00:00,16.7,0.0,1016.6,51.0,17.6,0.234894,27.8,70.0
2022-06-23 04:00:00,17.3,0.0,1016.8,56.0,16.9,0.560851,26.8,68.0
2022-06-23 05:00:00,17.6,0.0,1017.2,62.0,16.9,0.750638,25.4,72.0
2022-06-23 06:00:00,18.9,0.0,1017.8,71.0,15.1,0.805957,24.5,69.0
2022-06-23 07:00:00,19.3,0.0,1018.4,74.0,13.3,0.8,24.2,66.0
2022-06-23 08:00:00,19.4,0.0,1018.8,76.0,11.9,0.751489,23.9,66.0
2022-06-23 09:00:00,19.2,0.0,1018.7,76.0,10.8,0.67149,23.7,68.0
2022-06-23 10:00:00,19.4,0.0,1018.2,78.0,10.4,0.593192,23.5,66.0
2022-06-23 11:00:00,19.9,0.0,1017.8,83.0,9.4,0.548085,22.9,60.0
2022-06-23 12:00:00,19.9,0.0,1017.2,85.0,8.6,0.511489,22.6,63.0
2022-06-23 13:00:00,20.0,0.0,1016.6,85.0,7.9,0.482553,22.7,63.0
2022-06-23 14:00:00,20.1,0.0,1016.7,85.0,8.6,0.491915,22.8,59.0
2022-06-23 15:00:00,19.9,0.0,1016.7,85.0,9.4,0.525958,22.6,61.0
2022-06-23 16:00:00,20.0,0.0,1016.9,87.0,9.7,0.526809,22.3,60.0
2022-06-23 17:00:00,19.0,0.0,1017.4,78.0,12.2,0.354894,23.0,65.0
2022-06-23 18:00:00,18.6,0.0,1017.6,69.0,13.0,0.113192,24.7,72.0
2022-06-23 19:00:00,17.5,0.0,1017.7,58.0,14.4,-0.144681,26.4,79.0
2022-06-23 20:00:00,16.5,0.0,1017.6,50.0,15.1,-0.289362,27.9,81.0
2022-06-23 21:00:00,16.4,0.0,1017.4,47.0,16.9,-0.502979,28.8,77.0
2022-06-23 22:00:00,16.3,0.0,1017.1,46.0,16.6,-0.515744,29.1,77.0
2022-06-23 23:00:00,15.9,0.0,1016.5,42.0,15.5,-0.114893,30.2,80.0
2022-06-24 00:00:00,15.6,0.0,1015.9,41.0,15.8,-0.0748934,30.3,77.0
2022-06-24 01:00:00,15.7,0.0,1015.6,42.0,16.2,-0.0757446,30.0,78.0
2022-06-24 02:00:00,15.6,0.0,1015.2,44.0,16.2,0.159149,29.1,80.0
2022-06-24 03:00:00,16.1,0.0,1015.2,48.0,17.3,0.307234,28.1,75.0
2022-06-24 04:00:00,16.3,0.0,1015.4,52.0,18.0,0.609362,27.0,71.0
2022-06-24 05:00:00,17.4,0.0,1016.0,61.0,17.3,0.785532,25.5,69.0
2022-06-24 06:00:00,18.5,0.0,1016.7,68.0,14.0,0.849362,24.8,66.0
2022-06-24 07:00:00,18.7,0.0,1017.4,70.0,11.9,0.796596,24.5,66.0
2022-06-24 08:00:00,18.9,0.0,1017.8,72.0,10.1,0.755745,24.3,67.0
2022-06-24 09:00:00,19.5,0.0,1017.9,76.0,10.4,0.674043,24.0,69.0
2022-06-24 10:00:00,20.1,0.0,1017.4,82.0,8.3,0.598298,23.3,59.0
2022-06-24 11:00:00,20.1,0.0,1016.9,84.0,6.8,0.551489,22.9,47.0
2022-06-24 12:00:00,20.3,0.0,1016.4,86.0,6.1,0.515745,22.8,53.0
2022-06-24 13:00:00,20.4,0.0,1016.0,87.0,6.5,0.482553,22.7,49.0
2022-06-24 14:00:00,20.4,0.0,1015.8,87.0,7.9,0.485106,22.7,53.0
2022-06-24 15:00:00,20.5,0.0,1016.1,89.0,7.2,0.499574,22.4,50.0
2022-06-24 16:00:00,20.6,0.0,1016.2,90.0,6.5,0.504681,22.3,48.0
2022-06-24 17:00:00,19.5,0.0,1016.6,80.0,9.7,0.398298,23.1,47.0
2022-06-24 18:00:00,19.4,0.0,1016.7,72.0,11.9,0.0459576,24.8,58.0
2022-06-24 19:00:00,18.9,0.0,1016.6,63.0,11.5,0.274894,26.5,66.0
2022-06-24 20:00:00,18.2,0.2,1016.4,57.0,10.8,0.0417023,27.5,75.0
2022-06-24 21:00:00,18.2,0.6,1016.3,56.0,10.1,-0.0110637,27.8,83.0
2022-06-24 22:00:00,18.1,0.5,1016.3,57.0,6.8,0.24,27.4,87.0
