DT,dwpt,prcp,rhum,temp,wdir,wspd,Amity
1/18/2022 18:00,4.4,0,96,5,0,0,0.611022
1/18/2022 19:00,5,0,96,5.6,0,0,0.596458
1/18/2022 20:00,5.1,0,93,6.1,0,0,0.586303
1/18/2022 21:00,6.1,0,93,7.2,0,0,0.579904
1/18/2022 22:00,6.1,0,89,7.8,0,0,0.558704
1/18/2022 23:00,6.7,0,86,8.9,0,0,0.568252
1/19/2022 0:00,7.2,0.5,89,8.9,360,5.4,0.597487
1/19/2022 1:00,7.2,0.3,93,8.3,0,0,0.63851
1/19/2022 2:00,6.1,0.5,93,7.2,340,7.6,0.643956
1/19/2022 3:00,6.1,0,93,7.2,340,7.6,0.610157
1/19/2022 4:00,6.1,0,93,7.2,0,0,0.574214
1/19/2022 5:00,6.8,0,97,7.2,0,0,0.533266
1/19/2022 6:00,6.8,0,97,7.2,330,6,0.471749
1/19/2022 7:00,6.8,0,97,7.2,0,0,0.418054
1/19/2022 8:00,6.1,0,93,7.2,0,0,0.404099
1/19/2022 9:00,6.1,0,93,7.2,350,5.4,0.39408
1/19/2022 10:00,6.1,0,93,7.2,340,7.6,0.393958
1/19/2022 11:00,6.1,0,93,7.2,0,0,0.398718
1/19/2022 12:00,6.1,0.1,93,7.2,10,5.4,0.417478
1/19/2022 13:00,6.1,0.3,93,7.2,330,5.4,0.482151
1/19/2022 14:00,6.1,0.3,93,7.2,360,5.4,0.548798
1/19/2022 15:00,6.8,0.5,97,7.2,0,0,0.589606
1/19/2022 16:00,6.8,0.8,97,7.2,0,0,0.594731
1/19/2022 17:00,6.7,1,93,7.8,0,0,0.596369
1/19/2022 18:00,7.2,0.3,93,8.3,0,0,0.574944
1/19/2022 19:00,7.2,0.3,89,8.9,0,0,0.568976
1/19/2022 20:00,7.8,0,90,9.4,0,0,0.575408
1/19/2022 21:00,8.9,0,93,10,0,0,0.554085
1/19/2022 22:00,8.9,0,89,10.6,0,0,0.540615
1/19/2022 23:00,9.4,0,89,11.1,0,0,0.539728
1/20/2022 0:00,10,0,93,11.1,0,0,0.570596
1/20/2022 1:00,9.9,0,89,11.7,150,13,0.591538
1/20/2022 2:00,9.9,0,89,11.7,160,11.2,0.605004
1/20/2022 3:00,10,0,93,11.1,160,7.6,0.590747
1/20/2022 4:00,10,0.5,93,11.1,0,0,0.55732
1/20/2022 5:00,10,0.1,93,11.1,0,0,0.502562
1/20/2022 6:00,9.9,0.2,89,11.7,210,14.8,0.446935
1/20/2022 7:00,10.6,0.1,93,11.7,210,13,0.395557
1/20/2022 8:00,10.6,0,93,11.7,210,13,0.368565
1/20/2022 9:00,10.6,0.3,93,11.7,210,9.4,0.354077
1/20/2022 10:00,10.6,0.1,93,11.7,190,7.6,0.344222
1/20/2022 11:00,10.6,0,90,12.2,0,0,0.345425
1/20/2022 12:00,10.6,0.3,90,12.2,210,11.2,0.372448
1/20/2022 13:00,10.7,0,87,12.8,220,16.6,0.414667
1/20/2022 14:00,9.9,0,86,12.2,220,14.8,0.485195
1/20/2022 15:00,10.7,0,87,12.8,200,16.6,0.526553
1/20/2022 16:00,10.6,0.5,93,11.7,200,9.4,0.525577
1/20/2022 17:00,9.9,0.3,86,12.2,220,20.5,0.526592
1/20/2022 18:00,9.4,0,83,12.2,210,16.6,0.521747
1/20/2022 19:00,9.4,0,80,12.8,220,24.1,0.462031
1/20/2022 20:00,9.9,0,80,13.3,240,16.6,0.374294
1/20/2022 21:00,9,0,75,13.3,250,22.3,0.381561
1/20/2022 22:00,8.3,0,77,12.2,240,22.3,0.387356
1/20/2022 23:00,7.8,0,77,11.7,220,16.6,0.417369
1/21/2022 0:00,5,0,66,11.1,250,25.9,0.496867
1/21/2022 1:00,5,0,74,9.4,260,18.4,0.572842
1/21/2022 2:00,4.4,0,79,7.8,250,13,0.595854
1/21/2022 3:00,4.3,0,82,7.2,240,11.2,0.575223
1/21/2022 4:00,3.9,0,86,6.1,240,16.6,0.560158
1/21/2022 5:00,2.7,0,89,4.4,250,11.2,0.516115
1/21/2022 6:00,2.7,0,89,4.4,250,5.4,0.476125
1/21/2022 7:00,2.9,0,97,3.3,240,9.4,0.451389
1/21/2022 8:00,3.3,0,89,5,0,0,0.433652
1/21/2022 9:00,2.9,0,97,3.3,0,0,0.42855
1/21/2022 10:00,2.3,0,89,3.9,0,0,0.443161
1/21/2022 11:00,1.1,0,96,1.7,0,0,0.464377
1/21/2022 12:00,-0.6,0,92,0.6,0,0,0.496322
1/21/2022 13:00,0,0,96,0.6,0,0,0.560315
1/21/2022 14:00,-0.6,0,96,0,0,0,0.645529
1/21/2022 15:00,0.7,0,97,1.1,0,0,0.69751
1/21/2022 16:00,0.7,0,97,1.1,0,0,0.662395
1/21/2022 17:00,2.3,0,93,3.3,320,7.6,0.662501
1/21/2022 18:00,3.4,0,93,4.4,320,7.6,0.554782
1/21/2022 19:00,5.1,0,77,8.9,360,9.4,0.472275
1/21/2022 20:00,4.4,0,71,9.4,20,9.4,0.530373
1/21/2022 21:00,4.3,0,73,8.9,50,11.2,0.530732
1/21/2022 22:00,3.9,0,74,8.3,20,13,0.466255
1/21/2022 23:00,3.9,0,71,8.9,40,9.4,0.475374
1/22/2022 0:00,3.9,0,74,8.3,40,9.4,0.555282
1/22/2022 1:00,3.3,0,76,7.2,90,5.4,0.611896
1/22/2022 2:00,3.3,0,85,5.6,0,0,0.610839
1/22/2022 3:00,3.9,0,86,6.1,0,0,0.594569
1/22/2022 4:00,4.4,0,89,6.1,0,0,0.579965
1/22/2022 5:00,4,0,80,7.2,0,0,0.531092
1/22/2022 6:00,3.8,0,82,6.7,360,5.4,0.489592
1/22/2022 7:00,3.9,0,86,6.1,360,5.4,0.449923
1/22/2022 8:00,3.9,0,89,5.6,320,5.4,0.412374
1/22/2022 9:00,3.3,0,85,5.6,350,9.4,0.398606
1/22/2022 10:00,3.3,0,89,5,330,13,0.403739
1/22/2022 11:00,2.9,0,86,5,330,11.2,0.409216
1/22/2022 12:00,2.9,0,86,5,340,11.2,0.429916
1/22/2022 13:00,2.9,0,86,5,340,16.6,0.472516
1/22/2022 14:00,2.9,0,86,5,330,11.2,0.513599
1/22/2022 15:00,2.9,0,86,5,340,9.4,0.551786
1/22/2022 16:00,2.2,0,82,5,20,9.4,0.597183
1/22/2022 17:00,2.2,0,79,5.6,40,7.6,0.627813
1/22/2022 18:00,2.2,0,79,5.6,40,7.6,0.639306
1/22/2022 19:00,2.2,0,79,5.6,330,9.4,0.617096
1/22/2022 20:00,2.7,0,79,6.1,350,9.4,0.563945
1/22/2022 21:00,2.8,0,76,6.7,320,9.4,0.411563
1/22/2022 22:00,3.3,0,71,8.3,350,13,0.401717
1/22/2022 23:00,3.4,0,66,9.4,360,11.2,0.458534
1/23/2022 0:00,3.9,0,66,10,350,7.6,0.50695
1/23/2022 1:00,3.3,0,68,8.9,350,7.6,0.579614
1/23/2022 2:00,2.3,0,71,7.2,350,9.4,0.59163
1/23/2022 3:00,2.2,0,79,5.6,360,5.4,0.586102
1/23/2022 4:00,2.2,0,82,5,0,0,0.579968
1/23/2022 5:00,1.8,0,86,3.9,0,0,0.555148
1/23/2022 6:00,0.1,0,89,1.7,310,7.6,0.539018
1/23/2022 7:00,0.6,0,89,2.2,0,0,0.506463
1/23/2022 8:00,-0.6,0,92,0.6,0,0,0.492112
1/23/2022 9:00,-1.1,0,92,0,0,0,0.494561
1/23/2022 10:00,-2.2,0,92,-1.1,250,7.6,0.486815
1/23/2022 11:00,-1.8,0,88,0,0,0,0.504593
1/23/2022 12:00,-1.7,0,92,-0.6,0,0,0.535766
1/23/2022 13:00,-2.2,0,92,-1.1,0,0,0.569595
1/23/2022 14:00,-2.2,0,92,-1.1,0,0,0.631269
1/23/2022 15:00,-2.8,0,92,-1.7,0,0,0.684429
1/23/2022 16:00,-3.3,0,89,-1.7,0,0,0.709496
1/23/2022 17:00,-1.2,0,96,-0.6,0,0,0.672371
1/23/2022 18:00,1.2,0,89,2.8,0,0,0.55179
1/23/2022 19:00,2.8,0,82,5.6,0,0,0.479364
1/23/2022 20:00,2.2,0,73,6.7,170,5.4,0.433753
1/23/2022 21:00,2.1,0,65,8.3,120,5.4,0.404556
1/23/2022 22:00,2.8,0,61,10,0,0,0.418675
1/23/2022 23:00,3.4,0,61,10.6,0,0,0.500272
1/24/2022 0:00,3.9,0,66,10,110,7.6,0.554182
1/24/2022 1:00,2.7,0,68,8.3,100,5.4,0.63803
1/24/2022 2:00,2.7,0,79,6.1,270,5.4,0.670568
1/24/2022 3:00,2.3,0,89,3.9,0,0,0.682898
1/24/2022 4:00,2.2,0,96,2.8,290,5.4,0.657626
1/24/2022 5:00,0.5,0,92,1.7,0,0,0.609524
1/24/2022 6:00,-0.1,0,92,1.1,0,0,0.56651
1/24/2022 7:00,-1.7,0,92,-0.6,250,5.4,0.523411
1/24/2022 8:00,-1.2,0,96,-0.6,240,5.4,0.510027
1/24/2022 9:00,-1.2,0,96,-0.6,230,5.4,0.514754
1/24/2022 10:00,-1.2,0,96,-0.6,210,5.4,0.516519
1/24/2022 11:00,-0.6,0,96,0,0,0,0.532812
1/24/2022 12:00,0,0,96,0.6,0,0,0.572008
1/24/2022 13:00,0,0,96,0.6,0,0,0.636509
1/24/2022 14:00,-0.6,0,96,0,0,0,0.74514
1/24/2022 15:00,-0.6,0,96,0,0,0,0.773287
1/24/2022 16:00,-0.6,0,92,0.6,0,0,0.753273
1/24/2022 17:00,-0.6,0,92,0.6,0,0,0.750695
1/24/2022 18:00,0,0,96,0.6,0,0,0.724991
1/24/2022 19:00,0.6,0,100,0.6,0,0,0.728752
1/24/2022 20:00,0.7,0,97,1.1,0,0,0.712336
1/24/2022 21:00,0.5,0,92,1.7,0,0,0.689447
1/24/2022 22:00,1,0,92,2.2,0,0,0.662028
1/24/2022 23:00,1,0,92,2.2,90,5.4,0.660328
1/25/2022 0:00,1.8,0,93,2.8,10,7.6,0.698979
1/25/2022 1:00,2.3,0,93,3.3,330,7.6,0.753337
1/25/2022 2:00,2.3,0,93,3.3,290,7.6,0.752613
1/25/2022 3:00,2.2,0,96,2.8,0,0,0.735917
1/25/2022 4:00,2.2,0,96,2.8,340,7.6,0.694138
1/25/2022 5:00,2.2,0,96,2.8,330,11.2,0.646618
1/25/2022 6:00,1.1,0,96,1.7,330,7.6,0.573278
1/25/2022 7:00,-0.6,0,92,0.6,10,7.6,0.533113
1/25/2022 8:00,-1.1,0,92,0,340,7.6,0.526388
1/25/2022 9:00,-2.2,0,92,-1.1,0,0,0.531515
1/25/2022 10:00,-2.8,0,88,-1.1,0,0,0.531623
1/25/2022 11:00,-2.8,0,88,-1.1,0,0,0.558222
1/25/2022 12:00,-2.8,0,88,-1.1,0,0,0.60738
1/25/2022 13:00,-2.8,0,88,-1.1,360,5.4,0.690208
1/25/2022 14:00,-2.8,0,92,-1.7,0,0,0.793421
1/25/2022 15:00,-3.3,0,92,-2.2,130,5.4,0.819183
1/25/2022 16:00,-3.9,0,88,-2.2,0,0,0.769097
1/25/2022 17:00,0,0,96,0.6,360,7.6,0.675223
1/25/2022 18:00,0.6,0,70,5.6,350,13,0.543045
1/25/2022 19:00,0.6,0,63,7.2,330,16.6,0.468823
1/25/2022 20:00,0.1,0,54,8.9,350,13,0.418147
1/25/2022 21:00,0.6,0,52,10,350,13,0.40362
1/25/2022 22:00,1.1,0,50,11.1,340,13,0.390621
1/25/2022 23:00,1.6,0,50,11.7,10,11.2,0.434457
1/26/2022 0:00,1.1,0,50,11.1,350,11.2,0.513288
1/26/2022 1:00,1.1,0,58,8.9,350,9.4,0.618021
1/26/2022 2:00,0.6,0,63,7.2,40,5.4,0.66552
1/26/2022 3:00,0,0,67,5.6,0,0,0.677486
1/26/2022 4:00,-0.5,0,76,3.3,30,5.4,0.653175
1/26/2022 5:00,-1.2,0,88,0.6,0,0,0.621515
1/26/2022 6:00,-1.8,0,88,0,0,0,0.560957
1/26/2022 7:00,-1.1,0,85,1.1,0,0,0.525226
1/26/2022 8:00,-3.3,0,89,-1.7,0,0,0.529662
1/26/2022 9:00,-3.3,0,92,-2.2,0,0,0.549233
1/26/2022 10:00,-3.3,0,89,-1.7,0,0,0.552806
1/26/2022 11:00,-4.4,0,92,-3.3,0,0,0.58184
1/26/2022 12:00,-3.9,0,88,-2.2,0,0,0.634695
1/26/2022 13:00,-3.9,0,88,-2.2,0,0,0.727642
1/26/2022 14:00,-4.4,0,92,-3.3,0,0,0.82683
1/26/2022 15:00,-5,0,88,-3.3,0,0,0.87072
1/26/2022 16:00,-5,0,92,-3.9,260,5.4,0.813434
1/26/2022 17:00,-2.2,0,92,-1.1,0,0,0.685793
1/26/2022 18:00,-0.6,0,85,1.7,0,0,0.572787
1/26/2022 19:00,0,0,70,5,350,5.4,0.489791
1/26/2022 20:00,-0.5,0,58,7.2,0,0,0.447955
1/26/2022 21:00,-0.5,0,54,8.3,330,11.2,0.414714
1/26/2022 22:00,-0.7,0,51,8.9,340,9.4,0.4351
1/26/2022 23:00,-0.5,0,48,10,360,9.4,0.489969
1/27/2022 0:00,0,0,48,10.6,340,11.2,0.570188
1/27/2022 1:00,-0.1,0,60,7.2,40,9.4,0.652192
1/27/2022 2:00,-1.8,0,59,5.6,70,9.4,0.687606
1/27/2022 3:00,-1.7,0,70,3.3,0,0,0.687151
1/27/2022 4:00,-1.7,0,72,2.8,10,7.6,0.684403
1/27/2022 5:00,-1.7,0,78,1.7,360,5.4,0.629739
1/27/2022 6:00,-1.6,0,82,1.1,0,0,0.579865
1/27/2022 7:00,-2.8,0,85,-0.6,360,5.4,0.538711
1/27/2022 8:00,-2.2,0,85,0,350,7.6,0.531557
1/27/2022 9:00,-2.1,0,82,0.6,360,9.4,0.522661
1/27/2022 10:00,-3.3,0,75,0.6,10,13,0.530743
1/27/2022 11:00,-3.3,0,75,0.6,10,11.2,0.552596
1/27/2022 12:00,-2.8,0,78,0.6,360,14.8,0.586442
1/27/2022 13:00,-3.2,0,73,1.1,360,14.8,0.659407
1/27/2022 14:00,-3.3,0,67,2.2,350,16.6,0.765163
1/27/2022 15:00,-3.4,0,69,1.7,360,13,0.790629
1/27/2022 16:00,-3.3,0,67,2.2,350,13,0.726768
1/27/2022 17:00,-2.9,0,64,3.3,360,13,0.620341
1/27/2022 18:00,-2.8,0,57,5,360,16.6,0.51219
1/27/2022 19:00,-2.2,0,53,6.7,350,16.6,0.453895
1/27/2022 20:00,-1.7,0,51,7.8,340,16.6,0.403391
1/27/2022 21:00,-1.1,0,48,9.4,340,18.4,0.384291
1/27/2022 22:00,-1.2,0,44,10.6,350,18.4,0.397604
1/27/2022 23:00,-1.2,0,44,10.6,340,16.6,0.456995
1/28/2022 0:00,-1.1,0,46,10,350,16.6,0.529607
1/28/2022 1:00,-1.7,0,51,7.8,360,9.4,0.607253
1/28/2022 2:00,-2.1,0,60,5,10,9.4,0.656883
1/28/2022 3:00,-2.7,0,67,2.8,350,11.2,0.655924
1/28/2022 4:00,-3.3,0,64,2.8,350,14.8,0.645159
1/28/2022 5:00,-3.2,0,73,1.1,340,11.2,0.599695
1/28/2022 6:00,-3.3,0,67,2.2,340,14.8,0.540291
1/28/2022 7:00,-4,0,66,1.7,350,11.2,0.519212
1/28/2022 8:00,-4,0,69,1.1,350,11.2,0.503852
1/28/2022 9:00,-4.4,0,69,0.6,340,13,0.513374
1/28/2022 10:00,-3.9,0,72,0.6,360,9.4,0.51829
1/28/2022 11:00,-4.4,0,72,0,360,9.4,0.536251
1/28/2022 12:00,-4.4,0,69,0.6,350,11.2,0.565057
1/28/2022 13:00,-4.4,0,72,0,10,7.6,0.632373
1/28/2022 14:00,-4.4,0,78,-1.1,360,9.4,0.720256
1/28/2022 15:00,-5,0,75,-1.1,340,7.6,0.778491
1/28/2022 16:00,-4.4,0,82,-1.7,330,5.4,0.741731
1/28/2022 17:00,-2.7,0,70,2.2,10,5.4,0.674919
1/28/2022 18:00,-2.7,0,60,4.4,360,7.6,0.542727
1/28/2022 19:00,-2.8,0,53,6.1,8,5.4,0.45399
1/28/2022 20:00,-2.3,0,51,7.2,0,0,0.419468
1/28/2022 21:00,-1.8,0,47,8.9,40,7.6,0.391978
1/28/2022 22:00,-1.8,0,47,8.9,0,0,0.397968
1/28/2022 23:00,-0.5,0,50,9.4,0,0,0.442731
1/29/2022 0:00,0,0,52,9.4,120,5.4,0.520369
1/29/2022 1:00,0,0,56,8.3,0,0,0.588943
1/29/2022 2:00,0,0,65,6.1,0,0,0.621952
1/29/2022 3:00,-1,0,76,2.8,0,0,0.636687
1/29/2022 4:00,-1.8,0,75,2.2,350,5.4,0.628083
1/29/2022 5:00,-1.7,0,78,1.7,0,0,0.595466
1/29/2022 6:00,-2.2,0,85,0,0,0,0.553326
1/29/2022 7:00,-2.2,0,89,-0.6,0,0,0.533848
1/29/2022 8:00,-2.8,0,85,-0.6,0,0,0.52381
1/29/2022 9:00,-3.3,0,85,-1.1,0,0,0.528506
1/29/2022 10:00,-3.9,0,88,-2.2,0,0,0.532045
1/29/2022 11:00,-3.9,0,88,-2.2,0,0,0.557016
1/29/2022 12:00,-4.4,0,89,-2.8,0,0,0.596438
1/29/2022 13:00,-5,0,92,-3.9,0,0,0.656053
1/29/2022 14:00,-5.6,0,88,-3.9,0,0,0.717124
1/29/2022 15:00,-5,0,92,-3.9,0,0,0.783451
1/29/2022 16:00,-5,0,88,-3.3,0,0,0.814521
1/29/2022 17:00,-2.2,0,89,-0.6,0,0,0.72415
1/29/2022 18:00,-1,0,82,1.7,0,0,0.606911
1/29/2022 19:00,-0.5,0,73,3.9,0,0,0.537243
1/29/2022 20:00,-1,0,65,5,0,0,0.45599
1/29/2022 21:00,-0.5,0,60,6.7,0,0,0.428632
1/29/2022 22:00,0,0,58,7.8,150,7.6,0.436571
1/29/2022 23:00,0.5,0,58,8.3,110,7.6,0.470719
1/30/2022 0:00,1.2,0,61,8.3,0,0,0.540899
1/30/2022 1:00,1.2,0,68,6.7,0,0,0.59674
1/30/2022 2:00,0.6,0,70,5.6,0,0,0.622746
1/30/2022 3:00,-0.1,0,85,2.2,0,0,0.619483
1/30/2022 4:00,-1.6,0,85,0.6,0,0,0.609362
1/30/2022 5:00,-1.2,0,88,0.6,240,5.4,0.589653
1/30/2022 6:00,-1.8,0,88,0,310,5.4,0.569663
1/30/2022 7:00,-1.8,0,88,0,280,5.4,0.538082
1/30/2022 8:00,-2.8,0,88,-1.1,0,0,0.515663
1/30/2022 9:00,-1.7,0,92,-0.6,320,5.4,0.503761
1/30/2022 10:00,-1.7,0,92,-0.6,190,7.6,0.504612
1/30/2022 11:00,-0.1,0,92,1.1,300,11.2,0.501742
1/30/2022 12:00,-0.7,0,88,1.1,0,0,0.524054
1/30/2022 13:00,-0.7,0,88,1.1,0,0,0.55667
1/30/2022 14:00,-0.6,0,92,0.6,0,0,0.596865
1/30/2022 15:00,-1.1,0,92,0,0,0,0.677857
1/30/2022 16:00,-1.7,0,92,-0.6,0,0,0.726217
1/30/2022 17:00,-0.1,0,92,1.1,0,0,0.689091
1/30/2022 18:00,0.7,0,83,3.3,270,5.4,0.623599
1/30/2022 19:00,1.7,0,79,5,170,5.4,0.597472
1/30/2022 20:00,2.2,0,79,5.6,130,5.4,0.626076
1/30/2022 21:00,3.3,0,76,7.2,200,7.6,0.620188
1/30/2022 22:00,3.8,0,76,7.8,250,5.4,0.610556
1/30/2022 23:00,6.2,0,77,10,160,27.7,0.602138
1/31/2022 0:00,6.7,0.5,77,10.6,180,25.9,0.642035
1/31/2022 1:00,7.8,3.6,86,10,190,22.3,0.669789
1/31/2022 2:00,5.6,2.3,80,8.9,250,24.1,0.661363
1/31/2022 3:00,4.3,0,82,7.2,250,20.5,0.653232
1/31/2022 4:00,3.3,0,82,6.1,230,16.6,0.612043
1/31/2022 5:00,3.9,0.4,89,5.6,230,18.4,0.564217
1/31/2022 6:00,2.3,0,89,3.9,220,11.2,0.514272
1/31/2022 7:00,2.2,0.1,82,5,250,20.5,0.470371
1/31/2022 8:00,1.8,0,86,3.9,230,18.4,0.455922
1/31/2022 9:00,2.3,0,86,4.4,220,18.4,0.448903
1/31/2022 10:00,1.2,0,86,3.3,210,14.8,0.452147
1/31/2022 11:00,1.8,0,86,3.9,220,16.6,0.468604
1/31/2022 12:00,0.6,0,89,2.2,200,13,0.512784
1/31/2022 13:00,0.5,0,92,1.7,200,7.6,0.578839
1/31/2022 14:00,0.6,0.3,89,2.2,190,7.6,0.689244
1/31/2022 15:00,0.5,0.4,92,1.7,90,5.4,0.733971
1/31/2022 16:00,0.6,0,89,2.2,210,11.2,0.69014
1/31/2022 17:00,2.3,0,89,3.9,210,13,0.626279
1/31/2022 18:00,2.8,0,82,5.6,210,13,0.556007
1/31/2022 19:00,3.3,0,79,6.7,240,13,0.491275
1/31/2022 20:00,3.3,0,71,8.3,240,14.8,0.560023
1/31/2022 21:00,3.3,0.1,68,8.9,220,13,0.471221
1/31/2022 22:00,2.9,0,66,8.9,240,18.4,0.506075
1/31/2022 23:00,2.7,0,63,9.4,260,11.2,0.491038
2/1/2022 0:00,2.9,0,66,8.9,260,13,0.565178
2/1/2022 1:00,2.9,0,71,7.8,250,11.2,0.650598
2/1/2022 2:00,2.2,0,82,5,240,13,0.679664
2/1/2022 3:00,1.2,0,86,3.3,250,9.4,0.680857
2/1/2022 4:00,1.2,0,89,2.8,270,7.6,0.652478
2/1/2022 5:00,0.5,0,92,1.7,240,9.4,0.614789
2/1/2022 6:00,-0.7,0,88,1.1,230,9.4,0.55504
2/1/2022 7:00,-0.6,0,92,0.6,340,7.6,0.527338
2/1/2022 8:00,-0.6,0,96,0,340,5.4,0.515522
2/1/2022 9:00,-1.1,0,92,0,330,7.6,0.502208
2/1/2022 10:00,-1.7,0,92,-0.6,0,0,0.510687
2/1/2022 11:00,-2.2,0,92,-1.1,0,0,0.5431
2/1/2022 12:00,-3.3,0,89,-1.7,330,5.4,0.585768
2/1/2022 13:00,-2.8,0,92,-1.7,0,0,0.661235
2/1/2022 14:00,-2.2,0,92,-1.1,0,0,0.75269
2/1/2022 15:00,-2.2,0,92,-1.1,0,0,0.795866
2/1/2022 16:00,-1.7,0,92,-0.6,0,0,0.75565
2/1/2022 17:00,-1.2,0,96,-0.6,0,0,0.683159
2/1/2022 18:00,0,0,96,0.6,0,0,0.595954
2/1/2022 19:00,2.2,0,96,2.8,0,0,0.505361
2/1/2022 20:00,2.7,0,89,4.4,0,0,0.440436
2/1/2022 21:00,2.9,0,74,7.2,0,0,0.448247
2/1/2022 22:00,1.7,0,63,8.3,270,7.6,0.513018
2/1/2022 23:00,0.5,0,58,8.3,300,14.8,0.55821
2/2/2022 0:00,1.7,0,68,7.2,250,18.4,0.607459
2/2/2022 1:00,1.6,0,73,6.1,240,9.4,0.668346
2/2/2022 2:00,2.2,0,76,6.1,230,14.8,0.685199
2/2/2022 3:00,2.8,0,82,5.6,230,13,0.667375
2/2/2022 4:00,2.9,0,86,5,230,14.8,0.64058
2/2/2022 5:00,2.8,0,82,5.6,240,16.6,0.589064
2/2/2022 6:00,2.9,0,86,5,240,13,0.533475
2/2/2022 7:00,2.8,0,82,5.6,240,13,0.473998
2/2/2022 8:00,3.3,0,89,5,200,7.6,0.45361
2/2/2022 9:00,3.3,0.1,89,5,130,9.4,0.452917
2/2/2022 10:00,4,0.1,93,5,140,7.6,0.442755
2/2/2022 11:00,4,0.2,93,5,120,5.4,0.464487
2/2/2022 12:00,4,0.3,93,5,120,7.6,0.488453
2/2/2022 13:00,4,0,93,5,130,5.4,0.547276
2/2/2022 14:00,4.4,0,96,5,0,0,0.63239
2/2/2022 15:00,4,0,93,5,220,5.4,0.659658
2/2/2022 16:00,4,0,97,4.4,220,7.6,0.649261
2/2/2022 17:00,4,0,93,5,240,9.4,0.649813
2/2/2022 18:00,4.4,0,92,5.6,220,11.2,0.632785
2/2/2022 19:00,4.4,0,89,6.1,190,7.6,0.615221
2/2/2022 20:00,4.4,0,85,6.7,210,9.4,0.592865
2/2/2022 21:00,5,0,86,7.2,0,0,0.572238
2/2/2022 22:00,5.1,0,83,7.8,180,9.4,0.568825
2/2/2022 23:00,6.1,0,89,7.8,180,9.4,0.57602
2/3/2022 0:00,6.1,0,89,7.8,200,11.2,0.62224
2/3/2022 1:00,6.1,0.3,89,7.8,180,9.4,0.645327
2/3/2022 2:00,5.7,0,90,7.2,190,9.4,0.67144
2/3/2022 3:00,5,0,86,7.2,230,13,0.644997
2/3/2022 4:00,5,0,86,7.2,230,14.8,0.617211
2/3/2022 5:00,5,0,86,7.2,230,13,0.560411
2/3/2022 6:00,5,0,89,6.7,230,11.2,0.508361
2/3/2022 7:00,4.4,0,85,6.7,220,11.2,0.448084
2/3/2022 8:00,4.4,0,89,6.1,180,9.4,0.427672
2/3/2022 9:00,4.4,0,85,6.7,160,11.2,0.414968
2/3/2022 10:00,5.1,0,93,6.1,160,9.4,0.414349
2/3/2022 11:00,4.4,0,89,6.1,140,5.4,0.42884
2/3/2022 12:00,4.4,0,92,5.6,130,7.6,0.463301
2/3/2022 13:00,4.4,0,92,5.6,0,0,0.518574
2/3/2022 14:00,4,0,93,5,0,0,0.611654
2/3/2022 15:00,2.9,0,97,3.3,160,5.4,0.656503
2/3/2022 16:00,2.9,0,97,3.3,260,7.6,0.650896
2/3/2022 17:00,4,0,93,5,240,13,0.626519
2/3/2022 18:00,4.4,0,89,6.1,270,9.4,0.573569
2/3/2022 19:00,5,0,86,7.2,0,0,0.499174
2/3/2022 20:00,5.1,0,80,8.3,300,7.6,0.464678
2/3/2022 21:00,5.6,0,77,9.4,0,0,0.36695
2/3/2022 22:00,5.6,0,71,10.6,0,0,0.39561
2/3/2022 23:00,4.4,0,61,11.7,0,0,0.415888
2/4/2022 0:00,3.9,0,61,11.1,0,0,0.467704
2/4/2022 1:00,4.9,0,68,10.6,0,0,0.537418
2/4/2022 2:00,4.3,0,76,8.3,10,5.4,0.59236
2/4/2022 3:00,3.9,0,86,6.1,340,11.2,0.583112
2/4/2022 4:00,3.9,0,89,5.6,360,11.2,0.569826
2/4/2022 5:00,4,0,93,5,0,0,0.533584
2/4/2022 6:00,2.2,0,96,2.8,0,0,0.503309
2/4/2022 7:00,2.2,0,96,2.8,340,11.2,0.47391
2/4/2022 8:00,0.6,0,100,0.6,0,0,0.464187
2/4/2022 9:00,0.7,0,97,1.1,0,0,0.464959
2/4/2022 10:00,0,0,96,0.6,0,0,0.465846
2/4/2022 11:00,1.1,0,96,1.7,0,0,0.476136
2/4/2022 12:00,1.8,0,93,2.8,0,0,0.489471
2/4/2022 13:00,2.2,0,96,2.8,0,0,0.537668
2/4/2022 14:00,2.9,0,97,3.3,0,0,0.60689
2/4/2022 15:00,2.2,0,96,2.8,100,7.6,0.65584
2/4/2022 16:00,2.9,0,97,3.3,0,0,0.657076
2/4/2022 17:00,2.9,0,97,3.3,0,0,0.641741
2/4/2022 18:00,3.3,0,96,3.9,130,7.6,0.645604
2/4/2022 19:00,3.4,0,93,4.4,130,9.4,0.590346
2/4/2022 20:00,4.4,0,92,5.6,140,11.2,0.532258
2/4/2022 21:00,4.4,0,85,6.7,260,7.6,0.528683
2/4/2022 22:00,5.6,0,83,8.3,180,18.4,0.53226
2/4/2022 23:00,6.1,0,80,9.4,190,13,0.5537
2/5/2022 0:00,6.2,0,77,10,210,18.4,0.57855
2/5/2022 1:00,6.2,0.2,83,8.9,200,14.8,0.61517
2/5/2022 2:00,6.2,0,83,8.9,210,16.6,0.602125
2/5/2022 3:00,6.2,0,83,8.9,190,11.2,0.594788
2/5/2022 4:00,6.2,0,83,8.9,230,14.8,0.567997
2/5/2022 5:00,6.1,0,89,7.8,210,14.8,0.53008
